yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.03,-3.89,-25.39,-4.43,14.47,-10.43,0.55,-0.76,0.26
7.71,-0.52,-33.41,-25.09,8.73,24.96,0.23,-0.83,0.31
-5.59,20.15,17.61,170.77,69.05,-18.0,0.63,-1.09,0.7
-10.1,25.09,37.3,62.09,19.92,-32.59,0.17,0.12,-0.22
1.9,2.78,-32.0,-226.69,-74.52,6.1,0.19,-0.66,0.79
-2.27,28.88,-15.89,52.04,89.28,-7.35,0.81,-0.86,0.63
-23.96,36.76,39.7,186.89,32.08,-77.5,0.79,-0.71,0.5
-4.24,54.72,38.12,-7.94,65.87,-13.69,0.21,0.21,0.22
10.25,51.17,-27.96,-217.29,-4.28,33.1,0.74,-0.63,0.99
4.65,32.72,-27.69,-0.84,-55.49,15.01,0.65,-0.91,0.86
-23.57,38.06,18.69,155.7,22.57,-76.5,0.67,-0.91,0.66
-14.58,50.25,42.39,69.77,44.12,-46.87,0.08,0.24,0.08
11.47,53.18,-20.06,-206.13,17.45,37.1,0.65,-0.29,0.84
2.31,39.19,-39.09,-64.42,-41.46,7.48,0.41,-0.83,0.8
-11.54,38.82,-6.93,105.84,3.63,-37.34,0.6,-0.92,0.7
-26.75,44.33,36.3,144.16,25.7,-86.3,0.5,-0.28,0.42
15.12,34.38,1.13,-116.67,-28.61,48.0,0.26,0.0,0.65
7.32,9.28,-40.82,-139.21,-80.73,23.0,0.51,-0.78,0.77
-0.4,4.59,-27.75,40.3,-14.82,-1.29,0.6,-0.78,0.8
-30.86,5.94,26.69,180.45,6.44,-99.54,0.7,-0.61,0.57
-3.12,36.41,21.58,-24.29,101.13,-10.0,0.08,0.31,0.21
20.0,-12.26,-49.94,-235.94,-159.25,64.0,0.71,-0.96,0.81
-26.16,5.59,5.46,-7.13,-32.27,-10.4,1.43,-3.22,0.0
-10.43,20.17,22.74,183.93,89.59,-84.3,0.74,-0.98,0.7
17.88,5.29,-41.85,47.36,49.59,-33.77,0.98,-0.87,0.6
1.8,0.19,-48.06,-214.92,-48.09,57.0,0.18,0.33,0.04
-19.91,6.88,-2.75,-25.1,-16.97,5.83,0.61,-0.56,1.17
-13.4,30.76,18.64,147.74,22.29,-64.2,0.55,-0.72,0.83
8.91,22.49,-40.21,61.43,81.54,-43.38,0.68,-0.9,0.87
-21.38,28.71,-3.54,-196.48,-24.95,28.0,0.13,0.19,0.09
-16.78,35.45,22.71,-41.81,23.37,17.21,0.37,-0.35,0.89
8.35,31.49,-35.74,157.24,3.12,-68.97,8.87,5.34,0.0
5.53,26.96,-52.97,82.58,32.41,-54.31,0.48,-0.83,0.82
-16.09,30.07,-2.75,-194.74,-11.14,27.0,0.68,-0.96,0.78
-5.27,38.16,15.7,-60.31,-12.65,17.9,0.31,0.09,0.03
12.31,30.25,-41.56,163.58,13.35,-51.8,0.21,-0.35,0.99
-18.81,29.65,-3.48,53.48,30.34,-17.04,0.37,-0.83,0.77
-10.34,38.97,3.98,-190.76,-22.0,39.0,0.58,-0.87,0.88
6.43,15.73,-47.86,-34.1,39.28,5.86,0.07,0.11,0.13
5.16,11.58,-47.96,154.24,-33.28,-60.0,0.58,-0.56,1.0
-23.9,20.77,0.99,16.39,37.96,-33.48,0.49,-0.77,1.03
-13.72,42.22,12.24,-173.17,-74.88,20.0,0.52,-0.85,0.5
16.35,34.22,-48.57,-4.0,-11.33,16.69,0.36,0.28,0.13
-32.76,55.09,15.43,160.57,32.8,-77.1,0.32,-0.58,0.85
-1.46,62.85,-1.33,32.17,80.13,-44.41,0.66,-0.84,0.49
23.7,-10.36,-56.99,-202.2,-21.85,52.0,0.66,-0.85,0.58
-6.46,-5.74,-40.13,26.76,8.03,15.84,0.37,0.13,0.08
-30.86,-2.61,14.31,180.31,71.05,-105.0,0.52,-0.65,0.84
2.46,15.51,-11.94,-63.82,29.34,-4.72,0.58,-0.87,0.9
20.5,1.28,-60.16,-184.93,-239.96,76.0,0.58,-0.68,0.59
-34.46,8.85,1.91,51.56,13.7,-20.9,-0.01,0.17,0.17
10.88,13.28,-17.34,179.15,9.12,-99.22,0.41,-0.95,0.81
6.79,8.12,-61.64,-93.69,59.19,7.96,0.59,-0.89,0.76
-6.3,2.51,-41.57,-162.33,-46.04,66.0,0.35,-0.53,0.5
-31.52,18.92,16.42,44.94,-8.58,-12.85,0.13,0.19,0.33
6.81,30.03,-28.85,155.74,34.01,-111.0,0.69,-0.88,0.87
-0.02,6.11,-65.11,-68.79,15.74,35.23,0.61,-0.91,0.63
-14.31,9.86,-33.73,-150.1,-17.06,21.0,0.6,-0.86,0.43
