yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.01,3.41,-1.28,-15.04,-2.55,-7.31,0.1,-0.19,1.0
-0.56,-1.75,-1.2,-2.57,-17.48,-1.81,0.11,-0.15,0.91
3.74,7.33,-47.75,-156.05,27.44,12.0,-0.1,-0.33,0.43
2.22,6.19,-13.15,111.39,-6.29,7.19,-0.52,-1.32,1.61
-8.56,2.5,5.6,53.72,-5.48,-27.7,0.35,0.19,0.13
1.81,14.52,-52.71,-194.05,37.99,5.86,-0.23,-0.9,0.96
-7.91,-13.17,-7.6,147.86,-92.36,-25.0,0.08,0.21,0.08
1.99,-9.39,-0.46,10.85,12.21,6.41,-0.34,-1.15,1.13
-3.47,-8.5,-62.27,-207.09,-1.37,-11.0,0.14,-1.09,0.96
-5.6,-18.4,-12.25,162.22,-35.16,-18.0,0.2,0.04,0.23
6.87,-16.84,-22.02,-39.31,6.75,22.16,-0.44,-1.0,1.14
-7.0,-13.31,-61.11,-133.86,6.0,-23.0,0.09,-0.86,0.73
-2.0,-34.28,-11.27,161.96,-73.1,-6.6,0.18,-0.08,0.52
3.67,-21.1,-43.63,-113.16,40.72,11.8,-0.07,-1.45,1.77
-2.11,-2.07,-35.9,21.52,59.55,-6.81,0.24,-0.12,0.2
-9.01,-11.84,0.21,115.88,-28.65,-29.0,-0.03,-0.75,0.82
3.5,2.95,-46.32,-155.05,46.55,11.3,-0.05,-0.92,1.11
-2.49,-21.41,-4.32,136.23,-83.26,-8.0,0.11,0.09,0.1
-4.96,-11.49,-1.6,0.38,34.16,-16.07,0.04,-1.19,1.73
0.98,-4.35,-42.26,-136.59,21.17,3.19,-0.0,-0.54,0.7
-5.87,-21.89,-3.26,126.88,-61.26,-18.0,0.09,-0.15,0.38
9.51,0.87,-42.86,-134.64,73.74,30.6,-0.15,-1.11,1.75
-6.08,-1.07,-49.27,-27.02,-8.48,-19.6,0.01,-0.23,0.14
-17.0,-29.45,-11.93,123.17,-96.98,-55.0,0.01,-0.66,0.71
4.5,-17.63,-63.83,-174.74,34.44,14.5,0.0,-1.16,1.35
1.62,-37.77,-26.78,117.04,-71.3,5.19,0.18,0.07,0.07
3.36,-20.34,-26.8,-10.34,60.52,10.87,-0.02,-1.27,1.39
-2.78,-3.88,-61.26,-118.02,51.13,-9.0,0.23,-0.64,0.6
-7.8,-26.66,-12.74,157.45,-76.86,-25.0,-0.01,-0.2,0.4
8.21,-12.65,-58.81,-156.99,41.83,26.4,-0.27,-1.06,1.51
2.41,1.49,-46.37,34.7,43.32,7.8,0.2,-0.11,0.17
-12.87,8.74,-11.56,110.33,29.14,-41.6,-0.34,-0.76,0.69
6.45,27.22,-68.82,-192.5,59.53,20.8,0.1,-1.15,1.17
2.73,0.69,-26.19,136.01,-86.53,8.81,-0.07,0.21,-0.03
5.89,15.64,-43.01,-73.77,46.61,19.06,-0.04,-1.52,2.0
-2.13,6.9,-55.14,-45.67,-28.97,-6.9,0.11,-0.05,-0.06
4.52,13.57,-70.64,117.21,-41.39,-87.0,0.1,-1.05,0.8
-3.8,-10.53,-22.27,-176.0,68.2,14.5,0.31,-1.13,1.11
6.03,-0.36,-42.34,155.53,-79.44,-12.0,0.01,0.19,-0.06
-6.5,-18.03,-47.74,-84.3,31.68,19.53,-0.23,-1.49,2.0
-17.0,-28.99,-11.81,-22.96,-61.82,-21.0,0.17,0.0,0.06
7.92,-23.45,-66.96,109.8,-31.07,-56.0,-0.05,-0.79,0.77
-4.5,-35.31,-24.96,-185.34,12.92,25.6,0.14,-1.11,1.29
-5.0,-25.8,-19.34,134.05,-44.02,-14.0,-0.11,0.27,-0.07
-7.5,-23.25,-58.76,2.88,22.88,-16.19,0.08,-0.42,0.43
-9.5,-43.36,-14.25,-134.05,3.51,-24.4,0.05,-0.44,0.36
14.4,-18.43,-66.85,144.02,-71.48,-31.0,0.05,-1.36,1.4
-0.6,-33.42,-24.01,-176.41,77.45,46.9,0.03,0.28,0.03
-2.4,-29.49,-13.55,136.95,-54.14,-1.9,0.21,-1.25,1.24
4.81,-16.95,-66.14,16.86,7.95,-7.86,0.07,-0.88,0.78
-9.1,-32.84,-13.67,-177.02,37.7,15.5,0.19,0.01,0.23
11.0,-23.7,-47.82,170.51,-56.87,-29.0,-0.02,-1.16,1.96
-3.4,-20.5,-46.6,-120.8,30.04,35.6,0.23,-0.19,0.16
-14.1,-31.22,-8.18,-2.18,5.98,-11.1,-0.0,-0.75,0.66
17.51,-5.75,-51.89,123.79,-34.54,-45.0,0.38,-1.3,1.5
-5.8,-17.36,-25.5,-145.82,80.13,56.6,-0.05,0.21,-0.03
-0.53,-3.75,-9.79,83.37,-39.96,-19.0,-0.03,-1.03,1.12
-2.16,-1.81,-50.79,35.2,40.07,-1.69,0.25,-0.89,0.8
-20.1,-12.92,-0.44,-137.76,4.38,-6.99,0.06,-0.01,0.09
12.4,-10.99,-32.74,165.18,-37.58,-65.0,0.32,-1.29,1.93
3.48,10.8,-20.61,-112.29,8.05,40.18,-0.11,-0.11,0.19
-13.88,-3.42,9.56,36.87,71.29,11.22,-0.21,-0.82,1.03
