,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-0.05,12.99,72.28,-6.47,-2.95,-1.05,-0.2,1,-0.17
1,-1.67,15.87,55.53,-67.89,11.78,-6.4,-0.26,1.29,-0.01
2,-18.2,5.15,9.66,-180.85,-41.34,-70,-0.25,1.47,1.91
3,23.6,7.15,-49.8,-250.14,7.11,91.12,-0.27,1.37,-0.11
4,-10.8,23.43,-50.88,-4.71,59.81,-41.99,-0.66,-0.72,0.06
5,-47.28,9.37,-15.53,133.95,-64.5,-181,-0.34,-0.02,-0.09
6,4.39,52.77,46.01,218.31,121.15,-239,-0.28,1.73,0.5
7,-0.13,49.99,48.49,10.69,55.1,15.68,0.03,1.41,0.82
8,-42.15,0.92,27.61,8.37,-7.92,-0.5,-0.59,0.91,0.16
9,-40.93,-57.22,0.46,-82.61,-195.73,-16,-1.2,1.21,0.79
10,-3.66,-63.51,0.49,-113.49,-238.08,-1,-0.34,0.52,-0.04
11,24.37,-26.98,10.41,3.87,-30.63,-14.08,0.38,-0.37,0.8
12,65.03,12.54,42.7,44.24,142.2,94.09,0.15,-0.12,0.19
13,20.56,55.75,46.23,125.15,146.58,250,-1.19,0.98,0.57
14,0.49,58.03,45.72,12.27,170.99,79.39,-0.63,1.03,0.38
15,-0.5,79.48,28.81,-6.08,15.23,1.91,-0.31,0.95,0.08
16,16.15,95.41,-78.87,-71.63,96.15,-1.94,0.07,1.16,0.45
17,-3.11,86.15,-75.64,-190.26,13.21,90.6,-0.07,1.62,0.89
18,-5.28,73.46,-65.16,-240.68,67.75,57.8,-0.21,0.56,0.22
19,-64.7,55.19,-13.53,9.92,-26.23,-12.01,-0.41,-0.79,0.2
20,3.65,62.33,36.88,35.81,-42.59,-20.3,-0.57,-0.61,0.56
21,3.54,59.59,33.82,185.98,-64.89,-250,-0.48,1.3,-0.09
22,-2.45,51.9,36.21,190.76,35.27,14.02,-0.56,2,1.21
23,-65.04,-4.3,15.97,-17.48,-4.18,13.66,-0.38,1.03,-0.12
24,-17.1,-43.37,-3,5.24,-25.48,-9.42,-0.43,0.84,0.2
25,-0.92,-46.09,-6.26,-82.5,-223.92,-25,-1.75,1.78,0.26
26,44.46,-1.92,12.46,-74.88,-144.76,-66,0.41,0.05,-0.03
27,65.03,32.77,66.59,-10.82,-14.29,-3.5,0.39,-0.3,0.92
28,3.81,43.44,62.74,65.36,174.44,171.6,0.16,0.3,-0.13
29,-0.79,49.04,61.32,211.5,132.34,250,-1.75,1.99,0.77
30,1.02,69.75,11.76,-11.89,41.26,14.73,-0.85,0.86,0.27
