,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-0.03,45.72,22.6,-1.35,0.5,-0.6,-0.69,0.39,-0.58
1,1.74,43.79,24.51,7.23,-7.64,6.3,-0.71,0.36,-0.52
2,1.47,27.8,33.07,34.89,-66.21,5.66,-0.79,0.35,-0.41
3,-2.53,-3,43.61,44.11,-129.38,-9.7,-0.74,0.32,-0.23
4,31.66,-62.81,50.64,31.66,-250.14,121,-1.4,0.58,0.43
5,9.14,-77.14,19.62,-124.58,-70.55,35,-0.32,0.82,0.61
6,7.67,-75.88,7.75,-47.41,-6.86,29.48,0.03,0.22,0.63
7,4.58,-74.1,14.52,25.72,-4.94,16.42,-0.02,0.06,0.71
8,0.85,-62.8,34.48,78.46,31.51,3.28,-0.2,0.41,0.89
9,0.56,-61.79,44.48,39.61,-5.97,2.16,0.01,0.79,1
10,-0.77,-62.06,49.63,21.08,-12.84,-2.97,-0.22,0.76,0.81
11,-1.46,-65.75,34.4,-59.06,-25.94,-5.6,-0.16,0.78,1.06
12,-0.19,-65.83,9.44,-98.96,-8.82,-0.74,0.23,0.49,0.9
13,5.92,-55.83,1.29,-35.23,-61.48,10.4,9,2.69,0
14,1.33,-48.98,11.04,4.47,80.08,22.86,-0.08,0.1,0.97
15,1.17,-48.25,29.9,36.05,16.46,4.76,0.24,-0.15,0.92
16,0.5,-45.45,44.22,74.18,-6.67,4.52,-0.07,0.04,0.85
17,-1.87,-46.17,46.01,57.08,2.44,1.94,-0.2,0.39,0.99
18,1.54,-48.58,36.92,8.19,-11.15,-7.21,-0.14,0.66,0.99
19,8.67,-37.02,15.88,-35.24,-17.37,5.94,-0.11,0.7,0.89
20,1.58,-32.61,2.8,-82.84,38.66,33.46,-0.04,0.77,0.96
21,-0.34,-30.8,3.67,-51.02,13.48,6.11,0,0.52,1.07
22,1.85,-26.42,47.66,4.53,1.83,-1.32,0.17,0.09,0.9
23,0.59,-23.7,49.23,76.82,19.66,-14.38,-0.01,-0.04,0.67
24,-0.3,-24.35,46.81,89.58,-8.1,6.62,0.12,0.18,0.87
25,3.32,-36.36,27.52,7.08,6.24,2.27,0.16,0.81,1.14
26,-0.97,-39.35,9.6,-8.6,-7.19,-1.16,-0.05,0.76,0.81
27,-0.35,-41.78,6.46,-75.22,-52.5,12.7,-0.1,0.8,0.88
28,-3.2,-41.69,11.59,-71.04,-19.19,-3.7,-0.07,0.77,1.14
29,-5.76,-34.4,27.7,-11.47,-16.02,-1.3,-0.11,0.28,0.71
30,-7.39,-18.08,39.64,20.95,-5.08,-12.36,0.01,0.04,0.93
31,2,-26.02,45.19,63.63,23.83,-22.14,0.11,0.06,0.78
32,0.12,-26.07,42.43,47.52,58.48,-28.41,0.16,0.34,1.07
33,6.17,-27.74,19.71,22.65,-35.96,7.69,-0.19,0.61,1.05
34,1.8,-29.05,2.67,-9.75,-4.08,0.45,-0.16,0.7,0.91
35,0.31,-27.7,-3.03,-90.3,-10.36,23.8,0.04,0.73,0.98
