,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-2.59,-8.82,63.26,-6.7,-216.18,-51,-0.51,1.27,-0.17
1,-53.3,11.45,87.55,91.6,63.02,-180.6,-0.64,0.31,-0.41
2,-5.02,3.25,107.42,97.62,-39.73,-19.3,-0.61,-0.31,-0.3
3,12.96,-15.84,86.07,-72.77,-84.65,50,-0.64,0.35,-0.35
4,-32.35,4.08,116.04,128.27,68.62,-124,-0.59,0.42,-0.09
5,3.05,1.98,84.41,-103.96,-17.47,11,-1.44,-0.73,0.36
6,-1.45,-27.9,41.21,-156.64,-129.87,-5,-0.91,-0.38,0.29
7,-2.07,-29.96,24.31,-54.41,-16.44,-7.3,-0.57,-0.27,-0.89
8,-2.28,-24.02,48.5,108.93,12.72,-8.79,-0.65,-0.75,0.21
9,16.06,2.35,68.23,88.96,89.53,61.79,-1.21,-0.29,0.06
10,5.36,5.96,83.77,78.56,5.57,20.69,-0.92,-0.57,-0.07
11,12.03,16.44,70.31,-45.76,35.46,46.44,-0.49,0.35,-0.28
12,-7.94,6.8,95.16,109.88,-47.07,-30,-0.89,0.14,-0.33
13,-11.36,13.9,68.95,-85.87,18.96,-43.7,-1.04,-0.47,0.03
14,-5.74,13.33,42.65,-90.87,-10.71,-22,-1,-0.44,-0.01
15,5.71,23.7,14.18,-105.21,32.31,21.9,-0.88,-0.2,-0.22
16,0.12,21.89,-5.81,-77.42,-13.1,0.45,-0.89,-0.08,-0.51
17,-10.66,18.73,28.91,139.5,-21.37,-40,-0.87,-0.18,-0.1
18,-8.52,31.16,54.88,109.94,39.99,-32.8,-0.92,-0.09,0.12
19,8.5,38.35,49.17,-11.57,21.98,32.7,-1.24,-0.34,0.1
20,3.09,46.06,46.19,-0.96,25.8,11.95,-1.08,-0.38,0
21,6.88,28.87,34.85,-35.63,-72.92,26.4,-0.96,-0.26,0.19
22,-2.12,42.97,44.87,42.38,50.4,-8.18,-0.78,0.31,0.03
23,-6.46,44.67,43.25,0.37,-0.15,-24.94,-1.09,0.04,0.06
