,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0.84,67.74,17.79,46.48,3.85,16.79,-0.97,0.16,-0.46
1,11.6,26.83,17.56,-2.82,-148.64,40.8,-0.3,0.18,0.02
2,22.71,-10.22,81.47,250.13,-145.45,87,-0.11,1.16,0.65
3,38.31,36.74,31.4,-196.43,191.66,147,0.96,1.6,0.91
4,-6.63,76.68,-40.9,-250.14,186.5,-72,-0.19,0.14,0.38
5,-6.15,19.61,20.11,-26.84,-11.26,-23,0,-1.02,-0.19
6,-27.92,11.2,69.95,250.13,-216.25,-23,0,-0.49,-0.12
7,-14.71,12.55,76.76,196.86,-25.37,-107,0.73,0.9,0.67
8,19.73,79.29,-1.22,29.53,9.22,-56.58,0.27,1.04,0.65
9,-18,136.14,-26.79,-37.76,113.34,59,0.14,1.35,0.47
10,-1.5,132.71,-31.5,-250.14,153.04,70,0.09,0.54,0.64
11,12.4,112.77,-4.01,-93.73,236.24,-71,-0.43,-0.69,0.05
12,-25.66,47.53,41.12,-10.62,6.28,-5.98,-0.2,-1.03,0.06
13,-24.87,39.21,82.48,117.18,-61.27,47.8,-0.29,-1.05,0.16
14,-6.79,62.95,94.52,178.18,-250.14,-99,-0.52,0.25,0.66
15,-0.31,54.57,91.08,165.85,-24.26,-95,0.2,0.83,0.96
16,32.63,58.56,48.36,52.15,103.3,-26.1,0.24,0.99,0.56
17,-0.64,77.8,-6.35,-7.92,-25.13,-1.19,-0.18,0.87,0.51
18,-9.46,84.11,-40.62,-164.73,27.05,125,0.37,1.15,1
19,-0.11,80.01,-44.55,-213.73,81.36,-2.4,-0.48,0.14,0.7
20,-1.16,76.4,-31.69,-120.46,35.77,-33,0.06,-0.72,0.47
21,-0.69,67.61,21.7,-8.42,-3.07,-0.41,-0.01,-0.95,0.06
22,-11.86,54.83,61.44,57.18,-0.72,-4.5,0.1,-0.96,0.17
23,7.07,29.36,87.91,213.46,-23.97,-2.6,-0.09,-0.38,0.86
24,10.75,39.62,56.07,158.2,-41.45,-45,-0.19,0.55,1.21
25,15.68,29.8,1.21,122.15,-135.19,-67,-0.43,1.02,0.57
26,-1.99,63.23,-60.36,-9.02,37.28,25.25,-0.15,1.02,0.54
27,6.5,65.46,-60.41,-122.3,46.64,41.6,0.05,0.8,0.69
28,1.91,47.55,-40.38,-213.69,-32.41,60,0.08,0.4,1.22
29,3.99,4.35,27.4,-236.85,141.68,-7,0.16,-0.57,0.2
30,-18.3,6.36,56.22,2.15,19.11,25.1,-0.01,-1.07,-0.28
31,-21.07,-7.55,74.73,83.16,-62.54,7.34,-0.15,-0.89,0.01
32,4.74,-3.16,69.1,250.13,-155.01,14,-0.02,-0.2,0.73
33,39.28,-0.17,5.9,114.15,11.26,-70.3,0.29,0.63,0.83
34,-0.15,18.59,-41.28,75.13,-55.93,-81.3,-0.15,1.11,0.86
35,4.93,14.57,-35.34,-20.19,16.76,18.21,0.04,0.97,0.56
36,-0.65,37.28,-24.35,-250.14,12.61,151,0.2,1.16,1.19
37,-1.58,22.65,15.14,-179.18,73.09,-0.5,-0.12,-0.46,0.29
38,-8.58,18.08,60.17,29.21,-10.68,19.05,0.28,-0.99,0.03
39,-4.45,21.17,77.6,47.11,94.84,-2.52,0.12,-0.77,0.56
40,2.16,28.61,72.84,157.91,-53.8,-6,-0.11,-0.34,0.83
41,9.75,28.02,36.92,177.93,-14.34,-33,0.04,0.62,0.9
42,4.64,27.18,-17.93,72.3,15.03,-17.2,-0.04,0.89,0.84
43,-23.1,57.89,-64.7,-14.61,31.64,8.31,-0.19,0.86,0.71
44,9.77,36.03,-53.8,-139.52,2.85,37.63,0.1,1.05,1.15
45,7.12,23.53,-30.33,-215.73,-0.34,17.9,-0.16,0.12,1.02
46,-10.1,-2.9,70.54,-178.31,126.21,-89,-0.13,-0.71,0.05
47,-1.14,14.24,70.15,47.25,-78.45,37.57,-0.1,-0.87,0.45
48,14.94,4.78,59.25,95.69,-45.4,27.49,-0.33,0.05,0.54
49,20.85,27.95,-1.77,250.13,-107.13,59,-0.17,0.77,0.85
50,-6.18,37.31,-40.06,137.42,-2.01,-36,-0.21,0.91,0.78
51,-8.06,28.03,-54.77,2,66.66,-4.4,0.61,0.93,0.88
52,4.31,26.71,-38.52,-39.15,-31.63,57.6,0.1,0.46,0.98
53,5.75,34.93,14.77,-239.95,94.82,80.5,-0.12,-0.53,0.49
54,-5.44,21.47,63.28,-146.77,40.56,-23,0.03,-0.9,0.13
55,-7.31,43.05,72.08,-52.44,-31.05,-31,0.11,-0.96,0.19
56,6.55,47.88,52.29,63.59,0.23,15.35,0.06,-0.3,0.75
57,2.8,35.95,-7.93,211.63,38.07,22.2,-0.02,0.73,0.91
58,-12.8,59.54,-48,191.26,-48.65,-20,-0.05,1.01,0.88
59,-5.74,66.99,-59.61,37.74,89.89,-28.22,-0.17,1.04,0.96
60,7.5,66.29,-41.17,-75.24,25.11,25.19,-0.21,0.5,1.23
61,8.89,56.58,19.03,-237.32,-41.73,10,-0.09,-0.68,0.23
62,-1.91,44.84,57.86,-151.14,99.46,-49,0.07,-0.91,0.12
63,-3.19,38.08,75.38,-41.3,40.23,-22.1,0.12,-0.93,0.11
64,1.93,39.29,67.16,76.82,9.11,28.74,0.16,-0.11,0.9
65,10.06,36.38,3.71,236.63,-26.76,34.3,0.04,0.55,0.87
66,1.77,12.5,-52.09,154.02,-37.72,-7.3,-0.1,0.97,0.76
67,2.3,25.01,-57.87,71.45,-20.69,-12.3,-0.13,0.92,0.72
68,0.24,37.14,-32.24,-29.08,9.95,7.44,-0.15,0.8,1.1
69,-27.42,40.49,36.36,-250.14,-6.4,38.8,0,-0.31,0.04
70,-10.61,52.35,66.08,-210.66,-90.31,6.8,0.1,-1.02,-0.19
71,-1.21,56.38,67.87,-19.08,53.24,8.89,-0.02,-0.94,0.13
72,16.52,65.87,7.37,106.97,52.6,0.92,-0.02,0.02,0.69
73,-2.65,76.35,-42.99,250.13,17.71,-97.9,-0.17,0.81,0.92
74,-8.62,84.24,-72.11,118.39,52.79,-40.8,-0.05,0.91,0.84
75,2.64,78.89,-56.89,10.24,24.28,-4.68,-0.06,0.75,0.98
76,3.59,69.49,4.23,-238.41,46.77,63.7,-0.14,-0.07,0.84
77,-10.41,76.65,47.46,-200.66,51.21,-10,0.01,-0.92,0.02
