,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-1.92,9.8,61.76,-54.99,61.66,-38.4,-0.14,0.99,-0.3
1,-2.95,19.68,51.65,-41.43,38.21,-11.2,-0.25,0.89,-0.19
2,-0.49,-0.51,51.29,-2.38,-82.2,-1.9,-0.53,0.95,0.29
3,10.13,-1.55,-10.9,-250.14,-5.08,39.1,-0.22,2,1.58
4,18.24,-9.24,-56.18,-168.29,-31.8,65,-0.29,-0.18,-0.78
5,-7.2,-17.97,-51.75,15.18,-40.24,-27.8,-0.38,-0.61,0.61
6,-18.6,-9.83,-25.64,103.79,22.56,-71.8,-0.38,-0.38,0.05
7,2.01,23.39,40.15,250.13,126.61,7.73,-1.19,2,0.32
8,10.76,2.04,59.79,74.83,-84.55,41.54,-0.32,1.1,0.38
9,-6.27,-65.55,44.69,0.44,-60.92,2.58,-0.4,1,0.17
10,-56,-104.16,-7.32,-55.99,-202.47,-22,-0.62,1.44,1.05
11,-4.2,-85.71,-14.17,-211.26,-170.21,-2,-0.38,0.71,-0.23
12,2.16,-82.72,-11.61,-24.32,63.75,-16.2,0.6,-0.42,0.56
13,36.98,-24.85,13.45,10.24,3.66,8.3,0.55,-0.24,0.8
14,52.21,30.29,30.39,94.79,210.26,142.7,-0.71,0.37,-0.28
15,-5.4,48.81,21.19,63.44,211.19,201.6,-1.61,1.67,0.82
16,-2.45,-8.81,-39.43,-20.66,83.02,-11,-0.39,0.96,0.33
17,18.74,30.62,-87.26,-25.56,-1.69,-19.2,-0.36,1.18,0.39
18,-24.04,8.35,-43.16,-250.14,-226.59,-9,-0.66,2,0.92
19,17.88,26.23,22.78,-196.7,153.44,72,-0.21,-0.09,-0.59
20,0.73,31.85,33.27,-1.67,33.23,-7.06,-0.97,-0.65,0.4
21,-5.05,46.71,35.37,149.32,-118.21,-86,-0.31,-0.19,-0.21
22,-25.06,-5.48,29.42,250.13,66.47,68.79,-1.64,1.77,0.75
23,-64.79,-67.73,7.54,36.61,24.12,2.82,-0.36,1.06,0.61
24,-3.16,-67.21,1.37,1.36,62.69,-19.4,-0.21,1,0.07
25,5.29,-63.21,1.4,-23.65,-210.4,-96,-1.72,1.25,0.72
26,62.32,-25.73,7.53,-91.98,-250.14,-25,0.1,0.66,-0.47
27,65.03,9.16,31.51,3.27,8.44,20.43,0.36,-0.31,0.92
28,-2.84,42.36,15.16,18.2,148.14,240.6,0.34,-0.31,0.89
29,11.05,47.33,-45.1,90.11,129.81,250.1,0.28,0.25,-0.06
30,19.8,63.61,-74.51,9.57,-92.17,-1.68,-1.45,1.71,0.94
31,-0.79,56.46,-70.84,-76.65,203,-10,-0.59,0.81,0.24
32,-9.39,50.22,-60.61,-250.14,24.56,42.5,-0.01,1.05,0.58
33,-45.44,47.36,-3.75,-126.07,61.62,76.4,-0.49,2,0.57
34,-12.47,50.57,33.67,6.79,-25.41,-3.05,-0.32,0.02,0.1
35,4.09,49.61,37.16,34.34,-22.47,-36.1,-0.72,-0.45,0.63
36,-1.23,42.63,38.16,205.14,-2.79,-175,-0.51,-0.39,0.46
37,-64.7,-16.96,25.44,140.34,22.09,-47.9,0.06,0.88,0.03
38,-20.09,-64.52,3.81,8.69,0.63,15.79,0.43,2,1.28
