,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0.19,36.44,-29.12,132.7,86.46,3.75,-0.44,-0.9,0.05
1,-17.51,5.75,-53.34,-85.67,-113.26,-65,-0.01,-0.93,0.14
2,11.72,11.72,-82.65,-114.55,25.18,45.2,0.02,-0.83,-0.24
3,13.1,-17.23,-38.62,167.07,-122.24,50,-1.17,-0.62,-0.72
4,-23.4,-0.06,-27.55,42.82,63.45,-89.79,-0.29,-0.59,0.97
5,-13,-35.51,-53.06,-95.87,-139.74,-53,0.32,-1,0.2
6,23.1,-42.19,-82.2,-116,-31.78,89,0.07,-0.77,-0.48
7,14.8,-40.6,-47.99,129.39,-6.76,57.47,-0.84,-0.68,-0.75
8,-11,-25.86,-13.67,124.95,41.05,-42.1,-0.89,-0.56,0.42
9,-26,-81.48,-54.09,-152.11,-226.53,-1,0.12,-0.8,0.11
10,24.7,-72.7,-79.94,-102.46,22.98,94.7,0.1,-0.83,-0.5
11,29.4,-90.89,-53.16,101.34,-87.97,113,-0.36,-0.71,-0.75
12,-16,-122.02,-23.07,120.83,-143.77,-63,-0.38,-0.66,0.27
13,-17,-161.8,-67.76,-173.88,-174.25,-6,0.39,-0.66,0.23
14,27,-151.95,-88.04,-84.24,12.74,103.8,-0.09,-0.76,-0.65
15,21,-141.76,-55.61,123.31,11.97,82.83,-0.49,-0.72,-0.57
16,-8,-127.67,-20.08,142.69,28.79,-33.9,-0.48,-0.8,0.14
17,-19,-155.19,-40.48,-75.02,-129.54,-75,0.1,-0.71,0.36
18,14,-144.66,-59.25,-69.31,15.85,54.43,-0.14,-0.86,-0.09
19,20,-143.67,-58.22,3.85,-23.2,79.33,-0.46,-0.91,-0.36
20,1.3,-122.86,-15.5,170.05,53.82,5.03,-0.56,-0.61,0.07
21,-17,-179.72,-35.64,-76.65,-250.14,-68,-0.25,-0.59,0.63
22,6,-155.76,-54.77,-72.38,70.56,23.15,0.44,-1.09,-0.36
23,19,-128.24,-58.44,-13.55,83.55,75.95,-0.19,-0.89,-0.44
24,16,-104.76,-31.34,107.05,68.27,62.66,-0.59,-0.75,-0.4
25,-10.2,-96.58,-5.02,100.87,9.69,-36.71,-0.56,-0.76,0.27
26,-19,-130.1,-39.17,-125.53,-149.06,-7,0.12,-0.86,0.13
27,22,-120.9,-52.18,-49.43,15.11,88.01,-0.11,-0.87,-0.58
28,16,-109.56,-33.14,76.76,22.66,62.19,-0.33,-0.8,-0.39
29,1.3,-97.12,-8.18,105.37,28.34,5.02,-0.39,-0.82,0.09
30,-16,-124.11,-16.51,-24.53,-126.34,-63,-0.22,-0.84,0.35
31,-2,-135.96,-29.78,-45.76,-63.03,-7.7,0.52,-1.01,-0.08
32,14,-126.73,-47.61,-63.97,16.66,55.79,0.14,-0.88,-0.16
33,18,-106.72,-42.05,22.61,58.17,70.95,-0.24,-0.87,-0.72
34,4.89,-89.08,-11.91,122.45,47.27,18.88,-0.63,-0.74,0.01
35,-9.8,-90.29,-11.5,6.73,-24.37,-37.81,-0.59,-0.75,0.52
36,-12,-119.06,-40.57,-107.23,-129.58,-4,0.06,-0.81,0.26
37,31,-128.37,-53.4,-47.94,-56.79,119,-0.05,-0.86,-0.45
38,11,-135.47,-36.91,63.18,-57.39,42.62,-1.02,-0.75,-0.26
39,-25,-124.93,-10.24,108.67,14.94,-99.5,-0.52,-0.65,0.35
40,15,-113.96,-39.28,-38.53,-21.95,-100,0.08,-0.73,0.7
41,23.2,-71.44,-29,-60.56,28.43,57.24,0.46,-1,-0.09
42,5.96,-56.63,-4.12,41.25,147.47,89.28,-0.62,-0.82,-0.77
43,-23.4,-53.77,7.62,103.4,41.55,23,-0.64,-0.75,0
44,-5.3,-74.4,-31.71,52.84,-0.34,-90.01,-0.3,-0.66,0.71
45,26.6,-59.68,-40.36,-146.16,-87.93,-20,0.36,-0.86,0.02
46,20.8,-60.27,-11.43,-31.51,45.69,101.9,-0.13,-0.78,-0.63
47,-9.4,-50.62,19.84,106.44,-17.73,74.6,-0.77,-0.55,-0.57
48,-15.7,-87.95,-8.07,130.4,21.17,-36.2,-0.77,-0.65,0.06
49,10.9,-80.7,-31.45,-98.22,-159.57,-60,-0.18,-0.78,0.32
50,28.4,-70.31,-11.01,-84.6,18.02,42.02,0.35,-0.96,-0.29
51,3.14,-55.06,8.77,86.79,26.49,109.83,-0.23,-0.81,-0.41
52,-20,-107.9,-20.02,75.03,36.07,11.21,-1.34,-0.51,0.12
53,10,-104.93,-38.02,-106.13,-223.26,-7,-0.17,-0.64,0.48
54,21.4,-90.32,-48.35,-64.11,-2.73,39.05,0.31,-1.02,-0.21
55,13,-104.16,-27.77,-37.82,39.14,82.44,-0.25,-0.79,-0.37
56,4.79,-84.93,6.86,81.99,-75.62,50.34,-0.62,-0.77,-0.52
57,-26,-123.59,-10.79,142.58,54.45,18.44,-0.51,-0.67,0.12
58,8.1,-113.56,-36.08,-60.21,-171.51,-10,-0.2,-0.68,0.34
59,24.1,-94.61,-53.58,-93.9,25.76,31.15,0.68,-0.99,-0.14
60,15.4,-86.48,-32.21,-67.95,56.76,93.23,-0.12,-0.7,-0.55
61,-7.27,-76.2,1.1,83.13,12.37,59.34,-0.6,-0.71,-0.67
62,-19,-106.14,-21.73,137.34,21.63,-28,-0.52,-0.71,-0.11
63,17.6,-89.87,-39.97,-83.88,-133.04,-74,-0.04,-0.72,0.64
64,22,-87.04,-42.59,-66.11,49.57,67.96,0.16,-0.93,-0.4
65,-21,-100.63,-14.48,-8.63,-5.5,84.69,-0.29,-0.86,-0.61
66,-5,-121.07,-48.81,92.66,20.54,8.41,-0.48,-0.77,-0.2
67,24,-118.59,-63.85,25.78,-103.31,-77,-0.5,-0.76,0.29
68,0,11.57,0.21,-129.63,-93.82,-20,0.47,-0.96,0.01
69,1.83,-95.54,-15.61,-60.85,-10.29,92.6,-0.1,-0.9,-0.85
70,-21,-123.85,-28.7,89.37,6.87,44.48,-0.39,-0.75,-0.52
71,10,-119.4,-53.19,96.19,36.37,6.53,-0.57,-0.79,0.07
72,24,-100.03,-54.71,-46.56,-130.51,-84,-0.13,-0.74,0.54
73,-16.9,-76.53,-8.54,-91.75,-0.08,38.6,0.23,-1.02,-0.33
74,-13,-90.84,-40.55,-7.45,55.43,94.4,-0.36,-0.78,-0.71
75,18,-81.81,-55.64,119.42,91.66,-2.54,-0.73,-0.7,-0.18
76,22.4,-84.52,-35.55,63.03,-35.41,-60.7,-0.65,-0.76,0.32
77,-4.2,-98.41,-14.14,-119.2,-65.62,-53,0.39,-0.87,0.24
78,-19,-156.78,-36.61,-57.16,22.12,69.86,0.04,-0.86,-0.44
79,18,-131.31,-56.75,79.12,-28.05,86.18,-0.44,-0.76,-0.55
80,10.3,-96.72,-32.35,89.63,-74.62,-16.2,-0.47,-0.75,0.07
81,-13,-87.94,-12.8,-84.24,-250.14,-73,-0.05,-0.63,0.53
82,-16,-121.59,-43.75,-75.06,77.79,72.01,0.09,-0.89,-0.28
83,24,-108.95,-64.1,1.9,60.76,85.57,-0.34,-0.81,-0.5
84,14.6,-97.85,-44.66,87.11,28.75,37.08,-0.57,-0.77,-0.44
85,-2.8,-89.35,-17.68,81.18,13.28,-52.11,-0.65,-0.78,0.05
86,-22,-111.82,-24.86,-113.81,-149.13,-6,0.03,-0.86,0.16
87,12,-105.15,-48.06,-80.29,31.12,94.2,-0.01,-0.81,-0.64
