,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-0.87,63.04,80.87,0.04,6.72,8.98,-0.25,0.96,0.17
1,-4.42,38.94,80.7,4.18,6.19,-3.35,-0.24,0.96,0.19
2,29.49,16.28,81.28,3.49,-90.66,-17.08,-0.51,1.03,0.51
3,-3.74,5.51,78.22,6.54,-89.08,113.43,-0.53,0.91,0.38
4,29.33,23.97,22.62,-8.66,-38.93,-14.4,0.12,0.57,0.33
5,0.09,32.6,-48.32,-218.62,79.25,113,0.68,1.16,0.82
6,-1.87,35.71,-44.13,-197.89,81.73,5.87,-0.07,-0.21,0.61
7,-6.58,9.09,19.35,-66.19,-34.21,0.32,0,-1.11,0.12
8,-18.43,7.44,61.2,20.82,16.1,-7.23,-0.17,-0.95,0.23
9,-0.88,8.94,78.95,250.13,-100.51,-25,0.05,-0.12,0.56
10,12.89,3.77,59.21,164.42,-1.3,-70.9,0.53,0.83,0.85
11,24.03,22.9,-3.9,70.89,7.91,-3.39,0.1,1.22,0.58
12,-10.4,41.43,-37.37,-75.42,-17.05,49.7,0.37,1.2,0.79
13,-16.38,24.03,25.93,-250.14,78.71,92.7,0.12,0.56,0.75
14,-9.38,36.26,75.63,-121.79,76.62,-40,-0.08,-0.55,0.05
15,-9.99,46.87,88.26,38.27,-35.17,19.64,-0.16,-0.94,0.05
16,3.71,45.06,82.78,205.27,-22.73,-58,0,-0.33,0.82
17,30.73,49.26,42.03,198.93,51.99,-36,-0.08,0.38,0.73
18,-9.23,91.34,-14.69,54.75,48.76,-38.42,0.07,1.19,1.01
19,-9.86,87.74,-32.56,-17.22,-0.56,14.34,-0.09,0.9,0.55
20,-0.77,71.39,-32.79,-157.25,26.58,118,0.39,1.01,1.07
21,-6,43.12,75.16,-220.14,172.44,-35,-0.29,-0.08,0.51
22,-6.32,42.32,80.37,-62.76,-1.38,-37.9,-0.14,-0.77,0.24
23,19.04,49.86,19.95,4.9,-53.37,-2.96,-0.18,-0.9,0.3
24,-5.78,59,-42.74,224.05,-56.44,-59,-0.14,-0.44,0.67
25,-9.88,66.15,-68.7,206.45,-33.76,-23,0.47,0.6,0.7
26,-12.66,24.12,13.63,23.94,4.4,-24.31,0.1,1.04,0.69
27,-14.04,27.19,53.35,-237.21,38.27,73.5,0.18,1.01,1.02
28,-7.26,32.21,63.26,-246.15,43.81,-22,-0.07,-0.19,0.6
29,12.15,32.32,49.51,-98.14,39.57,-37.9,0.15,-0.92,-0.09
30,9.86,66.22,-13.64,72.6,-37.79,18.75,-0.09,-0.82,0.11
31,-10.7,72.68,-62.7,236.31,-102.5,-45,0.14,-0.35,0.68
32,-4.61,80.51,-62.59,157.04,19.16,-54.2,0.4,0.65,1.03
33,6.81,82.95,-42.46,39.92,24.98,-27.92,0.07,0.96,0.75
34,5.09,73.79,-0.16,-52.59,8.23,46.92,0.33,0.86,0.76
35,-13.67,50.51,49.16,-250.14,141.85,38,0.03,0.43,0.89
36,-7.84,34.62,72.08,-189.79,36.72,-41,0.02,-0.59,0.4
37,1.97,36.19,72.1,3.76,43.84,-17.8,0.07,-0.99,-0.08
38,9.82,52.89,14.47,83.18,21.97,26.18,-0.07,-0.9,0.18
39,-12.1,64.5,-48.43,167.58,-25.08,19.6,-0.13,-0.33,0.63
40,4.4,64.79,-57.09,178.28,-74.13,-48,0.25,0.82,1.15
41,7.38,47.22,-6.73,89.69,-54.66,-30.1,0.1,0.9,0.45
42,-8.4,38.49,48.48,2.18,12.46,7.59,0.07,1.07,0.64
43,-10.62,36.96,75.84,-227.79,72.89,37.9,-0.01,0.98,0.9
44,-0.64,36.15,74.91,-250.14,53.12,-46,-0.17,-0.04,0.74
45,10.55,49.33,27.93,-73.46,67.85,-45.4,0.29,-0.9,-0.14
46,-14.1,52.55,-32.17,41.08,-37.46,15.71,0.07,-0.96,0.16
47,-18.4,45.07,-71.51,199.99,-62.45,28.3,-0.22,-0.6,0.53
48,11.74,42.34,-40.58,216.62,-26.51,-32,0.11,0.46,0.89
49,-10.84,29.66,23.46,109.98,0.74,-41.02,0.09,0.93,0.8
50,-18.21,33.7,61.42,-0.26,2.9,-2.47,0.03,0.95,0.68
51,-3.38,27.84,66.94,-183.41,58.8,40.7,0,0.78,0.92
52,17.02,28.71,38.45,-235.27,18.48,-54,-0.22,-0.18,0.81
53,-22.4,57.65,-64.55,-150.34,-20.79,-70,0.08,-0.92,-0.19
54,5.74,47.44,-58.1,125.21,-2.09,45.17,0.16,-0.89,0.05
55,8.61,25.59,4.33,250.13,-43.78,-41,0.03,0.08,0.78
56,-15.88,21.53,63.94,146.79,20.82,-69.7,0,1.06,0.8
57,-11.2,26.06,81.72,22.68,-19.35,-13,-0.15,0.95,0.56
58,3.5,19.19,72.26,-111.12,9.71,65.46,0.32,1.23,1.06
59,16.18,55.27,8.95,-250.14,43.06,-54,-0.37,0.09,0.72
60,-1.19,78.82,-45.49,-140.41,76.63,-80,0.25,-0.86,0.07
61,0.96,63.97,-3.07,27.75,-30.01,22.06,0.17,-0.94,0.15
62,-2.76,28.43,59.71,250.13,-78.13,33.1,0.13,-0.58,0.33
63,-13.89,38.17,95.76,233.37,-11.63,-61,0.07,0.8,0.82
64,-3.25,49.18,92.57,71.21,22,-43.07,0.06,1.2,0.58
65,11.73,49.81,70.76,-34.91,-22.27,13.5,0.17,1.15,0.59
66,3.94,74.22,7.02,-250.14,146.98,62,-0.1,1.06,0.87
67,-18,66.38,-37.23,-203.24,90.55,-41,0.09,-0.42,0.34
68,-16.8,87.66,-47.93,-1.63,26.21,-4.26,0.2,-1.03,-0.28
69,11.67,83.55,-36.29,172,-48.88,3.69,-0.16,-0.61,0.34
70,14.32,90.22,26.92,250.13,-131.57,-10,0.09,0.16,0.75
71,-3.82,73.8,72.98,144.66,44.63,-53.4,0.16,1.15,0.69
72,-1.67,81.86,78.99,-7.6,48.67,-12.55,-0.22,1.05,0.48
73,10.48,54.18,62.41,-81.95,11.4,45.27,0.13,1.08,0.7
74,14.32,81.1,-0.88,-250.14,104.34,15,-0.18,0.69,0.86
75,-9.06,97.29,-57.37,-168.89,-22.74,-69,-0.26,-0.6,0.44
76,4.66,83.53,-45.9,-35.8,97.06,-64.8,0.07,-0.84,-0.09
77,4.06,76.05,-2.89,47.33,-0.29,41.53,0.22,-0.94,0.08
78,-15.03,54.03,60.48,250.13,41.12,55.3,0.06,-0.12,0.61
79,-7.12,54.14,94.62,182.05,-50.49,-14,0.12,0.85,0.93
80,-1.94,61.64,95.26,25.78,45.34,-6.46,0.13,1.05,0.52
81,-18.6,65.97,-14.03,-61.79,-96.9,40.4,0.22,1.23,1.06
82,-10.2,61.92,-36.91,-250.14,117.38,55,0.1,0.71,0.81
83,5.87,61.68,-34.75,-213.85,79.12,-34,0.08,-0.71,-0.01
84,9.63,64.67,26.5,50.6,-39.25,17.91,0.03,-0.97,-0.05
85,-21.6,57.95,72.83,175.73,-16.73,15.6,-0.01,-0.64,0.33
86,-0.36,60.65,80.27,250.13,-76.37,-58,-0.01,0.56,1.12
87,-0.18,58.55,75.96,136.89,10.01,-27.2,0.13,1.06,0.69
88,28.81,56.23,34,8.15,37.47,-7.5,-0.15,0.9,0.49
89,20.21,34.65,-29.86,5,10.14,0,0.15,1.08,0.99
90,4.03,61.84,-5.03,-155.9,-14.4,39,-0.32,-0.25,0.5
91,1.26,48.83,55.12,-243.77,43.31,-66,0.09,-0.9,0.08
92,-6.1,48.27,75,-81.06,-4.76,-39.4,-0.02,-1.02,-0.06
93,1.91,44.41,70.41,16.61,8.79,22.59,-0.15,-0.83,0.37
94,8.91,69.77,6.91,250.13,20.33,37.03,0.35,1.07,1.33
95,-1.6,54.74,-26.7,184.5,-14.74,-83,0.28,1.19,0.81
96,-7.36,65.58,-58.37,32.82,21.89,-1.38,0.27,0.93,0.51
97,4.92,66.51,-42.44,-13.82,3.58,-0.69,0.34,0.78,0.67
98,-4.04,55.66,18.48,-163.98,2.99,111.2,0.1,-0.02,0.67
99,-11.42,38.84,57.7,-250.14,-76.05,77,-0.23,-0.96,-0.15
100,17.94,49.94,43.44,-61.54,153.78,-56,-0.06,-0.73,0.06
101,1.26,55.61,5.9,160.75,-27.67,14.3,-0.14,0.42,1.2
102,-1.58,60.63,-38.23,238.03,-43.43,4.85,-0.01,0.88,0.87
103,-1.59,69.48,-51.92,81.5,5.54,-23.55,0.02,0.84,0.69
104,5.02,68.65,-40.28,-14.49,-7.53,7.36,0.18,0.83,1.05
105,2.47,79.21,7.98,-250.14,110.34,34,-0.14,-0.41,0.79
106,-12.99,98.58,56.83,-129.73,-50.66,-6,-0.06,-0.7,0.04
107,1.88,79.08,68.6,-118.2,51.57,-28,-0.06,-0.99,0.06
108,6.32,55.4,50.04,68.15,13.69,18.92,0.01,-0.36,0.62
109,-15.53,85.43,-9.87,2.79,-15.6,0,0.1,0.46,0.84
110,-15.9,70.25,-55.54,155.45,-57.53,-43,1,-5.24,0
111,2.09,63.85,-73.52,33.88,3.39,-20.23,-0.05,0.88,0.94
112,0.29,62,-66.38,-78.78,51.65,64.08,0.4,1.01,1.02
113,9.89,65.15,-4.04,-144.45,27.51,4.84,-0.32,0.1,0.87
114,-28.12,81.75,34.03,-171.06,29.19,-6.1,0.01,-0.46,0.68
115,-2.07,86.42,39.13,-49.18,47.7,-6.15,0.24,-0.91,-0.07
116,3.77,81.58,29.6,48.97,6,19.31,-0.2,-0.92,0.34
117,15.73,85.37,-23.42,194.32,49.94,9.53,-0.27,-0.47,0.46
118,-4.86,87.85,-77.72,192.29,91.04,-50.1,0.06,0.75,1.12
