,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0.06,63.15,2.05,2.55,-4.43,1.25,-0.84,0.14,-0.42
1,0.9,60.46,2.18,-0.4,-10.97,3.47,-0.9,0.14,-0.41
2,-0.84,55.92,3.62,5.17,-19.19,-3.23,-0.89,0.1,-0.38
3,2.28,56.38,7.51,16.63,-0.93,8.8,-0.97,-0.04,-0.29
4,-9.08,42.88,14.38,27.61,-56.31,-35,-1,0.14,-0.36
5,17.66,59.42,21.86,29.1,62.7,68.19,-0.85,0.32,0.17
6,5.39,-2.81,1.22,-81.68,-247.69,20,-1.54,0.53,1.54
7,0,11.66,7,-49.6,-60.24,44.8,0.05,0.15,0.18
8,-0.96,-10.88,-3.95,20.56,24.29,-3.43,-0.01,-0.09,0.87
9,-1.39,-6.63,12.06,63.86,15.95,-5.36,0.06,-0.01,0.9
10,5.09,-1.88,39.95,108.88,18.43,19.66,0.05,0.62,0.97
11,-1.9,1.85,46.98,28.04,13.6,-7.33,-0.14,0.79,0.89
12,0.15,4.29,43.76,-12.06,9.65,0.56,-0.07,0.82,0.92
13,1.46,4.97,22.29,-85.04,2.36,5.64,-0.15,0.76,1.06
14,-2.41,-1.84,4.47,-70.91,-28.85,-9.3,-0.19,0.24,0.72
15,-3.17,0.31,-0.96,-20.27,9.53,-12.24,0.1,-0.07,0.74
16,-2.47,2.16,9.86,41.92,8.08,-9.54,0.06,0.14,0.87
17,-2.44,0.02,24.26,56.14,-7.89,-9.42,0.04,0.36,0.96
18,-0.72,5.76,36.17,46.47,24.11,-2.78,0.12,0.63,0.95
19,-1.87,7.18,44.35,32.15,7.73,-7.21,0.14,0.77,0.88
20,1.14,9.86,42.59,-6.15,11.15,4.4,-0.11,0.8,0.99
21,0.92,4.07,18.44,-96.39,-22.69,3.56,-0.11,0.7,0.97
22,-1.79,0.39,-0.76,-75.53,-12.82,-6.8,0.1,0.13,0.75
23,-4.66,18.81,-4.18,-12.53,75.13,-17.9,0.08,-0.11,0.74
24,0.65,-5.02,29.45,54,-4.92,-5.05,-0.13,0.02,0.96
25,-4.21,32.68,42.78,77.86,-86.16,2.5,0.03,0.48,1.09
26,-0.93,34.94,46.73,52.69,151.31,-16.2,0.05,0.57,0.82
27,2.57,30.89,35.92,16.1,13.31,-3.58,-0.12,0.73,0.82
28,1.82,25.84,13.97,-42.02,-10.98,9.92,-0.05,0.82,1.06
29,0.59,20.43,2.2,-87.35,-15.36,7.05,0,0.54,0.93
30,0.5,15.53,4.05,-46.49,-16.41,2.27,0.12,0.14,0.89
31,-3.77,14.43,35.04,7.92,-16.63,1.92,-0.02,-0.01,0.89
32,-5.31,18.49,42.07,56.31,-30.92,-11.1,-0.09,0.21,0.9
33,0.65,18.66,44.11,60.72,27.61,-13.47,0.07,0.49,1
34,5.63,10.7,29.98,27.68,16.67,-20.51,-0.24,0.69,0.83
35,-1.37,13.66,6.75,8.2,4.23,2.5,0.07,0.79,0.88
36,-0.84,6.83,-2.64,-55.15,-28.97,21.7,0.01,0.77,1.14
37,-0.79,3.57,3.32,-93.23,12,-5.28,-0.16,0.44,0.79
38,-1.79,9.35,13.78,-36.12,-22.82,-3.2,0.22,-0.05,0.82
39,3.48,23.81,33.6,23.75,-11.46,-3.05,0.05,-0.02,0.91
40,-0.87,27.89,43.38,40.38,25.47,-6.92,0.16,0.21,0.84
41,2.22,22.76,30.42,75.79,59.75,13.44,0.01,0.61,0.77
42,2.12,15.48,12.74,30.82,22.63,-3.84,0.11,0.76,0.91
43,-0.42,6.97,2.29,7.08,2.42,-3.1,-0.05,0.76,0.89
44,-0.77,10.34,22.1,-51.03,-16.47,8.59,-0.05,0.79,1.06
45,-1.79,13.11,34.04,-70.99,-25.59,8.18,0.01,0.52,0.91
46,-0.67,33.6,41.77,-42.12,-26.65,-1.6,0.57,0.25,0.9
47,-1.9,52.59,41.09,61.44,4.85,-2.73,0.14,0.09,0.76
48,-2.05,46.06,23.28,46.77,13.66,-6.9,0.03,0.33,0.96
49,-5.03,33.47,5.32,30.23,84.07,-2.6,0.1,0.56,0.97
50,-4.25,37.76,-1.03,-1.79,81.02,-7.32,-0.05,0.65,0.8
51,-3.29,42.64,8.34,-70.15,-21.6,-7.9,-0.11,0.76,1.04
52,-2.94,35.51,26.02,-71.73,-45.6,-19,-0.49,0.64,0.92
53,-3.05,40.39,38.04,-24.53,23.77,-16.3,-0.23,0.31,0.81
54,-0.22,45.08,41.99,36.82,24.84,-12.69,0.11,0,0.83
55,7.02,39.34,30.7,68.83,-22.62,-11.3,-0.08,0.06,0.84
56,3.99,32.14,9.81,47.11,24.92,-11.73,-0.1,0.43,1.03
57,-1.65,28.19,-1.03,16.06,25.25,-0.85,-0.04,0.62,0.97
58,-4.61,30.59,1.85,-44.04,-15.89,27,-0.01,0.73,0.96
59,-4.9,31.08,14.27,-83.53,-22.95,15.4,-0.01,0.73,1.07
60,1.17,36.77,28.88,-43.02,-9.25,-6.38,-0.04,0.48,0.91
61,-2.29,34.52,38.66,11.87,15.33,-17.81,0.13,0.09,0.81
62,4.3,28.64,27.09,48.45,7.33,-18.91,0.1,-0.04,0.78
63,2.63,23.64,8.98,57.25,27.09,4.53,0.05,0.2,1
64,-2.19,18.69,1.37,38.19,-3.18,-8.82,-0.1,0.45,1.04
65,-7.69,30,14.85,9.85,4.91,-0.18,-0.01,0.66,0.91
66,-1.44,42.73,40.51,-51.17,-15.92,15.3,0.05,0.74,0.92
67,-1.78,43.99,41.47,-73.06,-15.78,10.1,-0.01,0.74,1.08
68,4.48,41.83,21.37,-36.07,9.46,-1.6,-0.03,0.44,0.8
69,1.61,36.54,2.5,5.18,-19.79,-8.47,-0.02,0.12,0.8
70,1.42,24.19,-5.41,52.33,47.25,-29.69,0.18,0.04,0.84
71,-4.13,20.58,1.76,66.68,35.5,-10.05,-0.11,0.19,0.79
72,-0.78,25.93,18.64,30.63,24.31,-5.14,0.03,0.5,0.99
73,-1.24,18.54,33.32,3.77,11.41,-6.89,-0.07,0.78,0.88
74,0.93,26.01,44.73,-79.98,-2.23,17.3,-0.06,0.77,0.88
75,3.62,28.06,27.97,-76.09,-15.16,6.21,-0.09,0.78,1.06
76,0.58,41.35,10.71,-31.48,-42.9,5.5,-0.06,0.33,0.8
77,-1.48,26.82,4.33,27.77,-7.98,-15.96,0.08,0.01,0.81
78,-2.42,19.21,10.29,65.37,25.36,-3.03,0.26,0.02,0.86
79,-3.27,16.62,23.65,57.72,-23.28,-4.78,0.06,0.29,0.93
80,0.28,13.94,33.87,27.88,-27.95,7.39,0.29,0.54,1.02
81,-0.3,13.26,44.63,15.38,57.93,3.34,0.02,0.64,0.86
82,-3.09,15.02,44.92,-66.21,12.71,13.99,-0.06,0.69,0.68
83,0.68,13.46,30.72,-69.68,58.06,2.22,0.04,0.77,1
84,4.63,10.09,12.46,-24.7,-51.24,-5.7,0.01,0.47,0.84
85,-0.27,9,4.81,23.79,-25.66,-9.35,0.05,0.07,0.81
86,-0.21,10.94,11.52,52.29,-6.36,-12.56,0.06,0.08,0.88
87,2.95,8.45,29.67,40.43,-6.21,1.1,0.1,0.32,0.98
88,-4.03,2.92,38.04,42.72,-1.21,-1.16,0.23,0.53,0.99
89,-1.41,6.66,41.92,2.21,10.94,-11.92,-0.08,0.65,0.85
90,-2.16,30.22,36.85,-55.73,-2.03,2.63,0.2,0.68,0.83
91,0.8,28.36,17.26,-71.99,-9.15,17.79,0.25,0.75,0.99
92,0.41,22.89,4.1,-29.44,0.87,-1.06,0.23,0.38,0.85
93,-1.89,16.75,5.74,26.98,11.24,-0.79,0.35,0.07,0.84
94,-5.13,19.3,16.71,71.47,-6.63,11.37,0.18,0.07,0.82
95,-3.99,25.97,31.34,33.19,-19.44,-15.5,0.19,0.39,1
96,-0.16,18.47,37.38,15.95,17.68,-5.44,0.18,0.63,0.96
97,-1.61,33.85,38.67,-19.34,97.94,-8.36,0.27,0.68,0.9
98,3.42,27.9,26.22,-77.78,-2.75,3.09,0.27,0.69,0.94
99,2.46,9.77,15.01,-52.49,-17.88,1.6,-0.01,0.59,1
100,1.53,6.09,7.66,7.22,-19.88,-7.31,-0.04,0.23,0.88
101,-2.2,3.45,11.96,43.14,13.84,-19.8,0.09,0,0.78
102,-5.49,-1.38,26.64,57.63,30.43,-15.4,0.1,0.21,0.98
103,-0.79,1.08,36.02,23.95,-25.41,-0.61,0.06,0.46,1.03
104,1.92,0.32,41.02,5.18,66.07,-6.21,0.08,0.66,0.99
105,6.91,3.64,36.67,-48.73,-16.85,13.1,0.14,0.64,0.83
106,0.98,0.29,17.92,-43.79,-67.77,9.45,0.22,0.66,1.05
107,0.03,-7.78,4.84,-28.85,-11.7,5.92,0.04,0.32,0.9
108,-4.97,-8.82,4.77,17.6,-9.21,-8.5,0.15,0.15,0.84
109,-2.47,7.43,15.49,52.98,-16.58,-19.6,0.04,0.09,0.86
110,0.56,8.59,27.51,36.83,10.47,-3.07,0.1,0.6,0.96
111,-0.51,11.55,41.47,20.06,-2.98,7.42,-0.01,0.7,0.96
112,-3.52,7.12,44.45,-16.71,14.01,26.57,0.09,0.73,0.98
113,6.21,18.8,31.59,-74.22,-14.43,3.79,-0.19,0.56,0.98
