,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-0.02,7.83,74.78,0.1,-0.06,-0.31,-0.06,0.95,-0.29
1,-0.28,8.02,74.62,-0.17,1.24,-1.02,-0.08,0.95,-0.3
2,-0.07,7.71,74.45,-0.31,-0.78,-0.27,-0.08,0.95,-0.29
3,-1.13,-19.01,74.5,2.75,-109.79,-4.36,-0.45,1,-0.41
4,-30.1,-73.98,51.37,-90.89,-228.19,-11,-0.67,1.39,0.37
5,-5.17,-76.11,59.2,-172.92,-87.43,17,-0.55,1.04,0.76
6,5.32,-49.45,62.38,184.9,43.06,-18.4,-0.37,1.06,1.03
7,0.7,-50.6,51.02,15.69,93.19,20.53,-0.25,0.8,1.02
8,-2.25,-52.45,21.88,-41.68,-14.31,2.7,-0.11,0.55,1
9,0.24,-47.87,11.07,-113.63,-16.45,-8,0.09,-0.05,0.65
10,-6.29,-49.32,30.05,-39.05,11.18,0.92,-0.19,0.12,0.77
11,1.97,-45.37,53.26,76.67,-15.74,-24.2,-0.16,0.54,1.04
12,0.72,-45.22,55.33,86.78,6.24,7.03,-0.18,0.63,1.03
13,-2.12,-42.19,46.51,11.91,-8.04,2.79,-0.29,0.62,0.76
14,-0.46,-49.17,32.52,-32.56,2.23,-8.18,0.02,0.6,1.1
15,4.27,-43.73,15,-53.33,-34.7,-1.7,0.02,0.19,0.85
16,-0.78,-30.5,12.69,-66.98,14.17,16.41,0.04,-0.06,0.54
17,-5.31,-29.85,22.17,-5.84,46.83,-3.03,0.24,0.2,0.89
18,4.05,-12.12,43.66,38.21,0.06,-20.5,-0.15,0.54,0.86
19,3.09,-4.32,63.19,84.83,65.2,15.65,-0.2,0.83,0.78
20,6.05,-3.14,61.57,60.98,39.18,-5.03,-0.3,0.89,0.66
21,-0.62,-10.65,38.1,17.08,-13.02,11.04,-0.16,0.91,0.73
22,0.36,-5,10.61,-4.49,2.78,23.34,0.01,1.01,0.98
23,-3.24,0.21,5.35,-91.89,-30.62,-2.3,-0.02,0.5,0.66
24,-5.45,18.43,16.83,-110.02,20.73,1.38,0.04,-0.04,0.88
25,4.88,23.16,41.05,-18.99,20.59,-12.5,-0.14,0.13,0.65
26,7.74,27.14,58.5,45.23,71.35,-21.03,-0.15,0.5,0.81
27,-4.47,33.7,54.3,95.03,20.52,18.85,-0.23,0.9,0.93
28,-1.54,9.69,43.29,69.57,18.05,29.76,-0.08,0.85,0.73
29,-8.09,9.86,18.64,-15.37,30.02,-17.2,-0.13,0.93,0.98
30,-3.68,-1.29,5.97,-42.47,-92.05,-5.9,-0.25,0.67,0.87
31,-0.74,-11.24,22.1,-98.05,0.19,-31.24,0.01,0.08,0.86
32,13.54,-6.2,46.47,-48.77,-43.18,-14,-0.2,-0.09,0.82
33,1.8,-3.5,55.86,-3.56,-6.99,-3.21,-0.16,0.21,0.77
34,1.21,1.91,54.37,63.95,-35.03,-2.65,-0.59,0.77,0.78
35,-3.71,-8.44,42.06,94.69,13.81,51.86,-0.25,0.81,0.83
36,-2.51,-20.95,16.99,38.34,7.89,6.95,-0.31,0.87,0.64
37,0.39,-36.44,8.33,-5.18,18.62,4.66,-0.27,0.88,0.94
38,-0.53,-39.42,6.12,-47.68,-43.39,-14,-0.24,0.6,0.88
39,-3.03,-24.46,10.9,-99.06,-53.5,-9.6,0.14,0.23,0.85
40,-0.96,-15.49,33.07,-34.55,-64.2,1.5,0.09,0.07,1.02
41,8.84,-35.93,58.15,-8.11,-17.07,-2.03,0.02,0.09,0.67
42,2,-29.04,58.65,18.93,54.13,-11.72,-0.06,0.47,0.83
43,-0.74,-31.67,54.89,86.17,31.55,-3.72,-0.16,0.87,0.76
44,-3.16,-37.31,32.63,98.03,-85.65,33.99,-0.17,0.87,0.7
45,-6.85,-46.58,5.58,3.29,20.58,7.71,-0.11,0.71,0.76
46,2.84,-35.47,-1.24,-12.55,-16.23,-2.8,-0.17,0.95,1.18
47,1.12,-37.1,14.31,-86.88,-28.78,-12,-0.19,0.55,0.72
48,2.54,-26.49,40.73,-109.02,-45.04,-26,0.15,-0.03,0.65
49,0.21,-14.13,51.16,-25.93,39.09,10.92,-0.02,0.09,0.71
50,-0.71,-12.3,51.09,61.21,-12.56,4.33,-0.14,0.65,0.98
51,1.61,-26.15,48.06,103.19,35.63,9.8,-0.21,0.85,0.85
52,1.54,-36.23,19.16,38.47,40.71,0.76,-0.26,0.82,0.71
53,3.55,-26.68,-2.28,0.34,2.94,-2.74,-0.25,0.85,0.83
54,-1.43,-23.24,3.48,-11.14,-59.61,6.21,-0.04,0.84,1.03
55,-2.41,-26.2,38.6,-114.34,-44.86,5.9,0.02,0.28,0.83
56,-0.98,-21.29,55.52,-85.82,32.69,13.64,-0.13,-0.13,0.5
57,-1.23,-19.81,58.56,25.02,7.3,-5.53,-0.24,0.41,0.84
58,-0.52,-22.67,49.27,137.73,-17.98,-9.3,-0.04,0.9,0.93
59,-1.57,-28.83,36.96,62.32,14.15,-3.5,-0.12,0.9,0.8
