,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-4.34,10.16,74.98,-4.23,-2.37,-86.88,-0.44,0.97,-0.01
1,-47.99,29.88,87.09,48.94,61.15,-158.3,-0.76,0.33,-0.33
2,-8.62,34.63,95.14,46,13.66,-33.14,-0.66,0.02,-0.33
3,2.66,28.06,101.32,40.08,18.84,-10.62,-0.99,-0.12,-0.29
4,-2.41,23.55,96.38,17.58,-51.85,9.52,-0.92,-0.18,-0.31
5,0.58,20.1,96.41,-1.3,-25.21,-9.25,-0.88,-0.22,-0.17
6,13.26,28.98,73.96,17.97,-21.89,2.24,-1.36,-0.36,-0.19
7,-14.54,26.3,74.15,-78.8,30.09,51,-0.51,0.28,-0.23
8,-10.32,33.2,43.53,11.37,-19.03,-55.9,-0.53,0.07,0.05
9,-3.02,0.29,9.71,-108.47,20.61,-39,-1.44,-0.45,-0.23
10,0.42,-1.3,2.03,-123.25,-135.7,-1,-0.72,-0.47,0.02
11,-0.93,2.07,31.52,-29.28,-11.8,1.63,-0.44,0.01,-0.65
12,4.72,12.74,51.47,120.92,1.1,-3.59,-0.91,-0.2,-0.1
13,1.31,-5.16,64.12,88.89,38.21,61.47,-1.35,-0.13,-0.01
14,14.35,-1.89,47.66,6.5,-16.73,16.92,-0.95,-0.14,-0.24
15,-8.5,2.43,55.17,61.12,-81.02,5.03,-1.44,-0.39,-0.21
16,-15.17,22.65,20.13,-60.01,3.79,55.4,-0.63,0.34,-0.34
17,-6.99,20.63,4.88,36.47,4.07,-32.8,-0.86,0.13,-0.02
18,-1.95,15.82,-25.09,-116.67,69.07,-54,-1.01,-0.91,-0.42
19,5.43,8.68,-39.52,-54.47,-14.99,-26,-1.04,-0.41,-0.23
20,-5.07,10.61,1.73,-118.98,-26.35,-7,-1.02,-0.04,-0.47
21,6.33,31.02,41.77,-60.72,-35.03,20.8,-0.7,-0.1,-0.46
22,0.45,27.5,53.01,160.49,-1.6,-19.5,-0.93,-0.17,-0.36
23,7.83,19.39,28.07,136.33,32.96,20.19,-0.61,-0.03,0.08
24,-6.46,25.46,38.48,29.44,25.51,22.67,-1.13,-0.08,-0.08
25,-9.21,33.47,29.2,55.96,-19.31,1.73,-1.11,-0.55,0.08
26,-4.09,28.12,10.87,-97.87,-34.79,30.2,-0.43,0.4,-0.29
27,-7.98,20.87,-25.53,43.72,15.63,-24.86,-0.69,0.19,-0.07
28,12.61,20.24,-48.5,-25.69,27.06,-35.4,-0.9,-0.59,0.02
29,9.3,56.01,6.62,-61.59,-25.51,-14,-0.91,-0.28,-0.17
30,0.86,61.45,11.36,-142.53,-36.99,-30,-1.16,-0.2,-0.15
31,12.51,58.65,16.89,-97.92,-4.83,48.67,-0.36,0.1,-0.51
32,9.18,41.09,7.57,177.26,6.74,-23.85,-0.64,-0.48,-0.42
33,-13.48,44.22,23.04,39.89,114.81,33.1,-1.44,-0.33,-0.12
34,2.17,78.78,-4.56,24.62,21.43,3.31,-0.78,-0.43,-0.2
35,-4.11,70.45,-7.52,29.21,-10.57,48.3,-0.82,-0.52,-0.12
36,-12.1,52.98,-25.08,-38.91,-70.66,35.3,-0.68,0.35,-0.16
37,6.41,49.48,-69.84,60.17,8.2,-52.05,-0.76,0.28,-0.1
38,-12.6,58.36,-51.53,-102.21,136.74,8.3,-0.89,-0.55,-0.01
39,1.09,64.38,-6.65,-9.05,-28.25,-14.6,-0.97,-0.33,-0.42
40,11.09,74.09,4.66,-71.46,-72.11,-46,-1.2,-0.05,-0.16
41,8.32,63.37,17.18,-180.75,-13.6,24,-0.39,-0.14,-0.29
42,15.6,54.86,6.18,64.26,34.46,-48.83,-0.89,-0.21,-0.53
43,-5.2,54.49,16.6,174.86,22.44,4.2,-0.38,-0.14,-0.03
44,-10.78,56.46,25.66,45.79,38.15,42.8,-1.56,-0.25,-0.51
45,-1.88,54.24,1.55,56.98,-39.23,32.14,-1.04,-0.81,-0.34
46,4.34,34.7,-69.93,-42.95,-32.82,59.7,-0.81,0.19,-0.5
47,-9.93,30.54,-47.43,41.02,-5.18,-20.07,-0.86,0.18,-0.05
48,0.73,44.6,4.98,39.02,8.58,-41.45,-0.24,0,-0.2
49,4.74,50.62,18.1,-88.66,-10.1,-7.2,-1.13,-0.56,-0.08
50,15.27,51.84,18.81,-98.07,-77.76,-37,-1.29,-0.15,0.13
51,-15.08,58.74,30.2,-180.5,-4.55,15.5,-0.52,0.28,-0.67
52,1.37,68.91,20.35,82,-20.44,-38.3,-1.05,-0.36,-0.55
53,-7.42,68.54,-0.24,200.37,48.93,2.79,-0.46,0.06,0.1
54,-9.96,35.37,-25.48,56.25,19.67,18.31,-1.23,-0.38,0.05
55,8.51,47.09,-55.35,41.95,-25.56,28.62,-0.74,-0.65,-0.06
56,-10.7,47.97,-39.31,-29.42,27.86,58.74,-0.93,0.46,-0.2
57,-2.89,57.17,-7.8,46.95,23.52,-58.23,-1.04,0.22,-0.05
58,8.52,74.49,-4.4,-28.02,42.62,5.28,-0.53,-0.47,0.03
59,4.92,66.57,17.73,-76.73,-2.26,-28.5,-1.09,-0.31,-0.08
60,27.73,61.03,13.93,-100.49,-135.82,-3,-1.21,-0.14,0.02
61,-6.34,64.6,25.93,-122.98,41.84,32.7,-0.73,-0.07,-0.3
62,-14.73,59.44,25.55,58.21,0.88,-41.36,-0.99,-0.31,-0.38
63,-3.13,63.21,5.52,123.21,37.08,-11.1,-0.44,-0.21,0.36
64,-11.9,52.57,-13.2,15.97,67.95,32.88,-1.38,-0.56,-0.09
65,2.31,33.36,-53.5,95.27,-26.83,18.94,-0.98,-1.01,-0.11
66,-1.54,28.39,-49.46,-10.66,-24.04,106,-0.73,-0.14,0.07
67,-11.15,31.32,-1.1,50.16,11.92,-24.47,-0.82,0.03,0.2
68,3.76,55.01,1.2,4.34,-22.95,-56.67,-0.5,-0.09,0.03
69,6.23,46.83,22.13,-71.57,15.18,-12.1,-1.4,-0.82,-0.13
70,0,7.57,8,-73.46,-46.17,-45,-1.29,-0.13,-0.01
71,2.65,69.28,19.73,-160.7,-79.64,8.8,-0.78,-0.26,-0.14
72,-22.2,68.01,37.66,10.61,-23.88,-5.93,-0.77,-0.29,-0.38
73,1.83,74.76,21.11,191.37,6.71,-43.07,-0.55,-0.32,-0.03
74,-1.06,62.98,6.9,11.34,87.82,14.46,-1.69,-0.43,-0.03
75,9.55,52.56,-36.43,90.08,-32.78,24.06,-1.1,-0.79,0.06
76,1.1,48.93,-45.99,15.84,33.29,9.47,-0.88,0.23,-0.19
77,-12.1,54.52,-11.85,73.31,-4.4,-85.72,-1.14,0.03,0.03
78,5.09,75.4,1.8,-55.05,28.85,7.05,-0.62,0.14,-0.25
79,2.51,72.59,16.73,-52.21,-47.96,-4.1,-1.24,-0.8,0.15
80,5.07,73.59,36.96,-171.76,-44.26,36,-1.3,-0.22,0.15
81,19.07,84.86,13.97,-42.43,-16.28,4.23,-0.86,-0.14,-0.13
82,-15.42,79.76,34.87,131.44,17.77,-46.7,-0.75,-0.16,-0.34
83,-8.49,77.66,23.37,54.82,80.26,19.52,-0.74,-0.12,-0.09
84,-3.06,77.99,-1.45,64.96,-8.89,9.71,-1.03,-0.26,0.15
85,3.47,64.76,-37.92,88.23,5.49,19.56,-0.98,-0.54,-0.13
86,-14.5,67.82,-29.16,-89.4,46.05,73.36,-0.95,-0.47,-0.09
87,0.3,90.93,-4.63,86.26,-21.18,-59.5,-1,0.37,-0.15
88,6.03,81.86,19.11,-38.21,-7.66,-32.6,-0.94,0,0.02
89,10.93,90.75,27.94,-92.31,3.7,-11.82,-0.95,-0.24,0.07
90,10.92,77.45,17.94,-143.86,-51.65,13,-1.24,-0.55,0.31
91,-20.89,77.4,40.62,-168.09,-5.26,72.1,-1.07,-0.37,-0.21
92,-2.63,82.82,25.51,173.31,14.66,-51.9,-0.74,-0.06,-0.26
93,-3.04,96.24,-3.41,95.73,91.37,1.15,-0.84,-0.13,-0.29
94,18.68,52.83,-57.33,100.23,-30.85,23.2,-0.94,-0.22,0.1
95,-11.9,53.33,-27.87,41.67,37.59,42.19,-1.18,-0.8,0.06
96,4.32,66.21,3.13,-38.2,-50.56,41.9,-0.88,-0.31,-0.04
97,3.76,72.42,27.51,93.22,-1.11,-80.64,-1.05,0.31,0.01
98,10.79,73.77,25.27,-50.3,23.49,-10.1,-1.08,0.1,-0.08
99,-5.75,71.19,42.06,-108.52,57.3,-11,-0.86,-0.37,0.05
100,-5.4,62.51,31.75,-42.59,-124.34,-36,-1.27,-0.56,-0.37
101,-11.62,59.04,9.38,-161.22,-44.31,66,-1.18,-0.28,0.08
102,2.11,48.33,-39.21,108.81,0.56,-45.78,-1.18,-0.07,-0.35
103,-0.98,56.63,-65.68,121.67,47.41,16.69,-0.78,0,-0.42
104,-9.47,52.09,-27.38,81.89,29.82,-13.67,-0.93,-0.15,-0.03
105,7.5,77.74,-10.13,25.53,-2.98,13.43,-1.26,-0.64,0
106,0.87,69.75,15.88,-6.11,4.39,41.67,-0.79,-0.3,-0.18
107,16.7,67.22,12.97,68.98,-8.95,-22.2,-0.85,0.14,-0.09
108,-17.44,63.54,33.73,-31.24,-34.5,-20,-0.97,0.3,-0.34
109,5.72,71.21,26.33,-82.35,-15.86,-44,-0.89,-0.34,0
110,-6.06,84.87,-1.12,-193.72,-46.58,8.1,-1.29,-0.36,0.02
111,9.64,57.88,-67.84,-111.99,31.26,-3.7,-0.9,0.05,-0.12
112,-9.24,60.03,-34.66,143.99,-19.52,-36,-0.66,-0.06,-0.35
113,-0.98,67.03,-13.84,65.39,98.23,28.95,-0.75,-0.09,-0.34
114,5.78,82.99,-4.34,106.11,-29.63,3.32,-0.9,-0.04,0.11
115,5.72,78.17,7.68,49.09,-24.59,14.44,-1.36,-0.63,-0.25
116,20.38,80.55,-3.45,-50.82,12.51,59.85,-0.83,-0.22,-0.19
117,-11.19,84.23,17.77,82.96,-15.78,-67,-0.83,0.3,-0.13
118,-9.77,81.22,23.02,-21.08,30,22.07,-0.85,0.22,0.12
119,-0.32,104.14,-5.62,-103.85,53.64,-23,-1.04,-0.38,0.13
120,-10.7,86.02,-26.89,-104.19,-83.92,-20,-1.36,-0.29,-0.02
121,6.23,75.37,-67.02,-154.63,-21.31,34,9,0,63.76
122,-6.39,73.71,-48.96,124.54,6.82,-35.69,-1.06,-0.17,-0.01
123,-6.34,77.51,-14.38,79.08,24.49,-3.77,-0.68,0.03,-0.4
124,8.66,97.38,-1.97,38.35,62.86,22.31,-0.88,-0.2,-0.26
125,2.17,85.69,16.09,50.92,-16.93,22.07,-0.74,-0.1,0
126,-1.56,95.25,15.41,-46.37,10.73,78.39,-1.35,-0.36,0.02
127,-14.5,105.17,30.87,81.5,16.21,-43.05,-1.06,-0.4,-0.17
128,-4.76,99.7,-6.35,24.32,-12.56,-37.7,-0.68,0.23,-0.06
129,-18.7,81.56,-33.89,-100.32,86.82,-1.1,-0.89,0.3,0.02
130,10.63,68.89,-59.81,-85.37,-69.45,-41,-0.72,-0.03,0.03
131,-6.19,73.8,-56.23,-165.56,-39.62,23,-1.16,-0.4,-0.06
132,-1.43,74.97,-23.54,61.2,-5.27,-24.66,-1.2,-0.14,0.05
133,16.23,91.41,-3.21,132.41,14.82,-24.2,-0.79,0.05,-0.33
134,-2.74,81.77,10.51,47.73,78.97,33.43,-0.9,0.07,-0.38
135,4.34,95.76,8.01,9,2.26,0,-0.83,-0.2,0.02
136,5.69,87.93,1.67,82.34,-75.35,8.71,-0.98,-0.02,-0.11
137,-15.51,95.22,19.37,-1.66,31.27,7.76,-1.2,-0.45,-0.29
138,-7.94,113.66,-1.4,-4.55,42.16,-6.01,-0.75,-0.18,-0.1
139,-6.8,107.24,-13.2,64.92,42.22,-56.16,-0.66,0.34,0.04
140,2.29,83.74,-41.94,-138.98,-14.76,-18,-0.89,-0.02,-0.14
141,13.6,89.34,-75.62,-110.97,-68.65,-72,-1.32,-0.73,-0.02
142,-6.15,81.98,-45.99,-108.31,-49.9,40,-1.13,-0.1,-0.33
143,-3.14,94.17,-23.94,4.18,22.1,-23.82,-0.93,-0.1,-0.2
144,5.12,95.09,-11.87,124.99,4.69,-5.52,-0.62,0.05,-0.46
145,9.68,84.49,-2.55,79.37,65.08,62.67,-0.79,-0.23,0.04
