,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-12.91,17.9,24.8,-10.17,7.3,-0.68,-0.22,1,-0.09
1,52.1,-13.34,-33.32,-145.19,70.42,-45,-0.28,1.37,0.62
2,-17,-19.05,-47.01,-239.66,-124.27,20,-0.35,1.88,0.96
3,-64.7,-32.68,20,-133.69,-18.77,117,-1.35,-0.25,-0.5
4,15.69,-12.9,62.27,66.25,-24.6,-63.1,-0.57,-0.55,0.2
5,2.04,-13.59,64.09,250.13,-60.47,-250,-0.46,1.58,0.12
6,-2.39,-26.6,69.76,164.6,72.14,60.36,-0.54,2,1.62
7,-64.7,-75.95,53.03,6.14,-8.08,7.85,-0.3,0.8,-0.04
8,-17,-98.19,35.7,24.57,-59.58,-9.18,-0.61,0.88,0.31
9,0.44,-97.43,33.09,-62.95,-210.24,-25,-1.38,1.29,-0.19
10,41.24,-48.4,54.3,-59.4,-93.59,-65,0.53,-0.12,0.46
11,61.58,-0.32,75.52,-1.66,-11.02,1.71,0.19,-0.35,0.98
12,-1.9,-15.6,74.89,87.63,189.32,158.6,0.23,0.08,-0.15
13,0.65,-26.34,74.41,87.03,178.99,237.7,-1.5,1.58,0.69
14,-10.34,-18.33,6.62,0.68,-66.79,-7.3,-0.48,0.7,0.05
15,35.1,-44.47,-46.88,-1.26,-48.66,2.53,-0.36,1.06,0.1
16,1.42,-34.56,-48.19,-250.14,24.4,-36,-0.39,2,1.05
17,-13,-36.87,-34.75,-221.33,-110.04,13,-0.14,0.46,-0.44
18,-30,-58.56,37.32,-7.04,24.5,5.47,-0.86,-0.65,0.29
19,-7.21,-59.21,82.01,52.37,-21.38,-53.1,-0.53,-0.49,0.37
20,3.11,-59.03,80.19,250.13,-84.44,-107,0.2,1.14,0.05
21,-13.6,-62.46,77.04,177.21,-13.18,-27,-0.32,1.81,1.55
22,-65,-116.24,71.44,-6.49,-10.95,12.02,-0.23,0.97,0.02
23,-24,-147.95,61.56,-7.63,-29.12,-52.6,-0.72,0.92,0.35
24,-0.6,-143.35,59.19,-17.48,-232.47,-25,-1.52,1.59,-0.1
25,33,-119.37,55.07,-31.24,-141.52,-95,0.31,0.23,0.59
26,64.78,-56.39,76.35,3.33,-3.46,-2.64,0.22,-0.35,1.03
27,2.6,-22.03,80.76,-5.39,83.96,127.2,1,-0.19,0.36
28,-1.27,-11.5,78.93,88.77,225.29,250.1,-1.1,0.78,0
29,-7.13,8.78,34.96,23.85,123.15,9.99,-0.88,0.96,0.86
