,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-3.13,60.12,43.39,14.92,41.15,-13.6,4.75,-0.68,0
1,-11.06,49.6,51.01,57.56,127.85,-10.8,-0.48,0.75,0.68
2,6.87,13.95,4.88,32.48,-40.17,-42.7,-1.45,1.05,0.86
3,1.91,16.91,7.33,-13.22,-159.79,60,-0.45,0.71,1.58
4,5.57,8.91,31.81,-150.72,23.11,24.6,0.04,0.09,-0.38
5,0.46,8.72,36.22,13.43,14.47,7.34,-0.26,0.22,0.98
6,-0.84,9.86,35.02,98,-31.97,21.6,0.09,0.52,1.48
7,-0.89,11.64,39.73,19.75,1.2,1.79,-0.07,0.23,0.9
8,-2.17,10.87,35.24,-1.34,5.28,-3.24,-0.08,0.34,1
9,5.17,4.34,7.14,20.08,7.47,-3.21,-0.02,0.42,1.08
10,0.85,8.33,-2.48,-15.11,-1.34,-8.39,0.01,0.45,1.23
11,-1.88,9.06,-1.6,-110.56,-24.42,19,0.05,-0.33,0.5
12,-0.59,25.37,17.43,-31.99,17.44,3.27,0.19,-0.28,0.95
13,5.26,31.05,31.98,5.74,6.02,-7.3,0.14,0.07,0.52
14,-1.14,27.95,30.83,75.02,69.55,-2.26,-0.3,0.53,1.46
15,0.39,24.93,32.94,58.18,25.16,20.32,-0.2,0.37,0.92
16,1.04,12.59,5.18,-2.9,-9.32,-4.4,-0.17,0.46,0.85
17,-2.91,15.77,-11.35,8.93,-9.28,1.51,-0.14,0.7,1.72
18,-2.32,13.68,-10.24,-109.89,-46.27,4,-0.08,-0.2,0.31
19,2.95,27.82,20.56,-60.48,12.89,-11.2,0.2,-0.26,1.05
20,-0.17,37.17,33.97,4.85,-4.17,-8.97,0.07,-0.21,0.8
21,0.9,38.75,38.09,23.36,8.29,-0.69,0.02,0.21,0.58
22,0.61,33.44,32.82,89.99,50.26,10.53,-0.09,0.57,1.09
23,-1.7,32.12,12.54,53.07,41.52,-0.66,-0.2,0.6,0.98
24,-6.77,38.64,-1.1,16.95,10.71,3.47,-0.23,0.64,1.04
25,-2.8,36.71,-6.4,-20.14,-16.87,2.35,-0.05,0.44,0.95
26,0.11,31.15,-2.24,-80.27,-0.36,-6.57,-0.06,0.02,0.83
27,1.73,28.96,11.63,-53.04,30.79,-26.1,-0.1,-0.21,0.83
28,6.38,33.72,26.16,-19.16,-2.56,-10.8,-0.07,-0.18,0.87
29,-0.61,31.07,30.05,17.52,-17.24,0.44,-0.08,0.09,1
30,0.47,24.39,24.45,54.63,-4.53,6.67,-0.15,0.34,1.29
31,2.49,18.93,4.84,57.95,22.77,24.63,-0.05,0.45,1.09
32,0.62,14.34,-7.4,16.3,-5.66,-2.36,0.01,0.5,1.27
33,-2.26,14.81,-6.24,-21.11,-21.79,1.82,-0.07,0.31,1
34,-3.25,16.98,6.42,-77.37,-18.56,9.58,-0.02,-0.14,0.84
35,-3.07,17.38,25.54,6.19,5.95,-8.74,0.16,-0.24,0.78
36,0.09,19.88,31.43,51.21,12.15,-12.53,0.11,-0.14,0.97
37,-0.47,23.87,30.29,75.37,3.56,-11.85,-0.11,0.37,1.28
38,3.32,20.36,13.17,23.84,12.37,0.37,-0.07,0.51,1.12
39,2.68,14.15,-8.02,-3.24,18.69,-1.8,-0.07,0.48,1.13
40,-1.05,16.72,-7.48,-67.46,-11.34,12.8,-0.16,0.52,1.33
41,-3.3,16.5,7.66,-82.44,-21.47,10.3,0.01,-0.04,0.64
42,1.7,15.45,30.13,4.45,14.92,-4.05,0.18,-0.27,0.64
43,-2.46,18.81,33.74,60.72,2.47,-12.73,0.07,-0.11,0.96
44,-2.58,23.15,33.04,81.3,-2.18,6.08,-0.1,0.49,1.06
45,2.26,20.23,17.45,15.11,16.04,-9.48,0.01,0.54,1.09
46,2.44,19.26,-2.12,-2.33,19.67,-9.96,-0.11,0.62,1.04
47,0.26,21.42,-5.42,-61.07,-9.22,8.72,-0.17,0.5,1.17
48,1.55,18.64,1.7,-77.94,-1,9.4,-0.03,0.17,0.75
49,-2.04,21.99,12.94,-11.51,12.09,0.93,0.12,-0.11,0.83
50,0.42,24.23,21.44,28.63,-7.94,5.99,-0.02,-0.08,0.97
51,-0.36,20.31,25.33,44.2,16.58,-7.89,0.01,0.15,1.03
52,2.16,14.78,18.65,33.44,12.5,1.63,-0.01,0.34,1.09
53,-0.11,13.1,3.04,15.89,-12.73,-1.4,-0.11,0.41,1.11
54,0.96,11.53,-3.42,-26.46,-20.02,8.34,-0.13,0.44,1.04
55,-0.03,12.68,2.01,-61.44,-3.27,-0.41,0.12,0.18,1
56,-1.55,11.73,13.75,-24.27,-4.25,3.71,0,-0.12,0.9
57,-3.77,13.57,25.41,22.2,5.92,-0.11,-0.06,-0.09,0.91
58,-4.95,26.54,30.94,47.27,-1.63,-5.99,0.02,0.03,1.03
59,2.74,22.57,27.33,47.17,9.46,-14.56,0.02,0.21,1.01
60,3.17,14.23,19.97,22.54,54.46,-19.13,0.01,0.44,1
61,4.33,10.67,9.14,-13.35,-12.28,10.5,-0.07,0.46,1.05
62,-2.33,13.18,0.59,-28.53,-29.82,12.1,0,0.44,1.11
63,-2.63,11.76,0.9,-41.35,-11.05,16.7,0.11,0.11,1.04
64,-2.57,12.33,13.49,-32.27,11.41,-8.98,-0.03,-0.06,0.85
65,1.14,13.09,26.63,2.56,-3.44,-10.15,0.02,-0.12,0.91
66,0.77,4.52,33.25,50.89,4.27,-9.92,0.01,-0.01,0.99
67,1.07,3.39,32.15,53.15,3.83,4.41,-0.16,0.24,1.16
68,2.34,-3.58,15.99,28.05,-33.69,2.96,-0.18,0.38,1.17
69,0.27,-2.25,-2.32,-2.73,-4.6,4.14,-0.1,0.48,1.13
70,0.66,-0.32,-6.18,-63.24,-28.28,9.07,-0.09,0.42,1.16
71,-1.98,-6.84,1.48,-72.28,5.82,1.05,0.08,0.1,0.73
72,-2.05,0.01,14.98,-13.8,7.57,2.56,0.01,-0.19,0.83
73,-0.68,2,24,30.82,-24.63,-7.65,0.17,-0.1,0.94
74,1.36,3.28,28.82,49.27,24.67,-7.31,0.02,0.14,1.03
75,0.53,2.02,27.62,35.85,9.08,-2.63,0.13,0.34,1.08
76,2.57,-5.54,13.16,19.97,4.45,5.27,-0.13,0.42,1.1
77,1.92,-4.72,0.66,-3.28,-5.83,2.06,-0.04,0.41,1.07
78,-0.5,-9.17,-0.07,-57.05,-30.34,9.92,0.03,0.07,0.87
79,-2.18,-2.38,24.77,-48.91,2.74,7.4,-0.04,-0.13,0.89
80,3.33,0.62,33.01,-1.51,-19.1,-1.92,0.03,0.02,0.95
81,0.2,6.12,36.19,39.4,-7.13,1.46,-0.18,0.24,1.01
82,-2.83,2.87,27.01,55.25,27.76,-7.79,-0.12,0.47,1.08
83,5.76,-1.53,8.55,33.36,10.72,12.86,-0.14,0.49,0.92
84,-6.11,-0.24,-4.06,13.64,20.98,0.77,-0.15,0.58,1.16
85,-1.81,-1.45,-1.42,-35.31,-13.15,-10,-0.48,0.26,0.99
86,-0.96,6.93,12.08,-72.02,-21.27,22.2,0.16,-0.06,0.89
87,-1.34,11.08,21.91,-48.78,6.58,-23.59,0.11,-0.22,0.73
88,1.11,12.42,32.43,12.66,-3.63,-6.97,-0.07,-0.04,1.07
89,0.21,11.01,35.8,50.31,30.41,-3.41,-0.14,0.26,1.01
90,0.31,4.68,32.79,39.19,16.61,-5.18,-0.19,0.39,0.95
91,2.94,1.53,14.21,42.31,5.46,4.27,-0.11,0.54,0.99
92,-1.64,3.19,-0.57,14.3,-4.63,0.83,-0.11,0.58,1.15
93,-1.88,4.83,2.18,-10.66,-24.5,1.18,0.08,0.44,1
94,-3.28,7.38,14.25,-73.21,-11.2,11.3,0.12,0.05,0.76
95,-2.19,3.81,27.28,-57.69,8.41,-6.34,0.05,-0.17,0.75
96,1.76,15.34,30.82,12.99,7.66,-7.27,-0.07,0.1,1.05
97,2.46,16.29,33,48,10.42,-12.68,-0.05,0.36,0.99
98,4.03,9.63,21.47,51.44,-13.6,-8.44,-0.05,0.51,0.96
99,3.15,-2.5,4.5,14.11,46.4,6.78,-0.18,0.48,1.01
100,-1.88,0.2,-2.18,9.71,4.75,9.5,0.03,0.57,1.19
101,-0.82,3.92,7.13,-45.37,-24.05,15.6,0.14,0.33,1.03
102,-0.27,10.01,24.17,-67.66,-46.01,12.1,0.09,-0.08,0.79
103,0.51,14.85,34.91,-25.19,11.53,-7.27,0.16,-0.02,0.92
104,-0.68,14.48,37.05,34.66,15.42,-2.95,-0.13,0.29,0.98
105,-0.03,8.72,32.05,67.04,23.98,-1.05,-0.11,0.6,1.04
106,4.46,-0.56,11.99,42.29,20.2,1.97,-0.12,0.59,0.88
107,-0.8,-8.94,-0.16,8.75,-0.15,-2.63,-0.07,0.65,1.17
108,-2.4,0.19,7.85,-18.92,-21.38,-0.1,0.06,0.53,1.04
109,-0.13,6.51,20.34,-79.5,-35.29,17.1,0.29,0.06,0.78
110,-0.28,9.95,28.39,-50.54,-70.34,0.85,0.13,-0.14,0.79
111,2.3,9.77,34.6,4.08,35.66,-2.86,0.11,-0.03,0.98
112,0.12,13.59,19.71,32.44,36.33,-9.25,-0.14,0.23,1.01
113,2.47,5.26,3.31,49.39,24.19,-0.5,-0.08,0.41,0.92
114,-0.67,5.35,-9.17,31.73,14.05,-1.08,-0.16,0.5,1.02
115,0,-2.05,1.96,25.33,-0.42,8.89,-0.09,0.58,1.25
116,0.35,15.03,9.01,-54.13,15.16,0.44,-0.09,0.19,0.91
117,0.83,23.24,21.69,-64.91,-32.31,9.56,0.11,-0.05,0.77
118,-0.2,24.37,29.44,-49,2.5,-2.6,0.08,-0.2,0.74
119,-0.05,22.08,32.96,17.18,28.44,-7.92,-0.04,0.06,0.95
120,2.22,22.92,21.29,55.48,13.87,1.34,-0.04,0.42,0.97
121,1.61,22.12,-0.73,48.61,35.11,3.22,-0.08,0.49,1.02
122,1.47,16.54,-6.41,30.44,7.6,-0.79,-0.14,0.59,1.02
123,0.02,16.26,-1.46,14.08,-6.34,-0.18,-0.11,0.59,1.07
124,-2.09,21.47,9.35,-46.21,6.12,8.57,-0.01,0.37,0.91
125,-0.11,21.3,22.07,-89.07,0.37,6.22,0.21,-0.03,0.8
126,0.61,19.68,31.23,-22.67,-16.47,5.67,0.06,-0.03,0.88
127,0.49,13.18,29.36,19.2,2.19,0.07,-0.01,0.15,0.99
128,4.89,7.58,14.35,41.82,23.43,-8.06,-0.09,0.37,1.09
129,5.18,-1.45,1.29,49.72,2.06,-0.44,-0.1,0.55,1.02
130,1.36,-0.3,-6.34,35.85,-3.92,2.36,-0.06,0.64,1.07
131,0.17,-2.11,0.57,-7.48,-23.47,1.91,0.12,0.55,1.08
132,-0.54,-4.43,12.57,-59.98,-19.47,18.8,0.14,0.23,0.94
133,-0.35,-6.15,26.45,-52.37,-33.85,19.9,0.11,-0.08,0.83
134,0.35,-4.59,37.35,-29.58,5.66,5.25,0.05,-0.12,0.9
135,-1.19,-3.18,40.03,28.04,-6.83,0.67,-0.02,0.13,0.98
136,5.23,-1.88,11,46.98,-9.85,-2.08,-0.06,0.36,0.98
137,2.15,0.26,0.29,54.62,-8.14,-1.37,-0.03,0.55,0.96
138,0,0.57,7.12,43.34,5.05,1.36,-0.04,0.66,0.92
139,-3.39,5.22,20.39,11.06,4.61,-4.61,0.11,0.61,1.1
140,-3.02,7.67,38.88,-39.4,1.13,1.47,0.1,0.38,0.9
141,-1.79,15.83,47.27,-74.58,4.92,20.18,0,0.02,0.75
142,0,12.36,45.03,-41.56,8.32,8.29,0.1,-0.03,0.94
143,5.1,18.85,24.9,27.88,2.21,-11.82,-0.02,0.1,0.99
144,2.52,25.17,7.01,53.6,18.61,-13.08,-0.17,0.46,1.03
145,1.43,26.22,1.4,68.59,8.66,-10.82,-0.07,0.64,0.89
146,-0.06,26.42,11.72,34.28,33.44,-6.89,-0.14,0.78,1.05
147,-0.74,25.74,26.11,-7.22,-12.42,0,-0.13,0.69,1.04
148,-2.88,32.74,38.24,-70.8,28.44,9.73,7.16,19.69,0
149,-2.39,33.51,43.55,-21.15,8.6,5.53,0,0.23,0.73
150,5.65,21.74,39.07,41.04,5.01,-0.23,0.03,-0.03,0.76
151,5.84,15.48,18.48,56.35,2.79,-2.85,0,0.08,0.88
152,-0.45,12.7,4.01,48.71,32.31,-11.14,0.14,0.36,0.93
153,-0.57,13.91,7.47,22.17,7.91,-9.24,0,0.52,1.03
154,1.35,12.29,26.66,-15.5,-38.95,20.1,-0.06,0.66,1
155,-1.41,16.76,48.13,-81.67,-21.1,22.5,-0.02,0.81,1.12
156,-1.49,11.21,42.58,-56.13,-8.36,-1.76,0.07,0.58,0.92
157,5.5,0.77,21.74,15.4,8.11,-2.2,0.03,0.08,0.75
158,8.42,1.64,5,75.37,-4.64,5.22,0.09,-0.07,0.72
159,0.02,8.31,-3.35,59.97,8.33,-7.24,-0.04,0.31,0.9
160,-2.34,6.96,9.95,24.06,12.92,-5.03,0.06,0.6,0.98
161,0.1,19.08,29.32,-20.75,-20.38,-5.7,-0.04,0.77,0.95
162,-0.35,20.88,40.84,-82.89,-40.01,21.2,-0.11,0.82,1.03
163,0.39,17.48,39.72,-66.75,4.92,32.5,0.02,0.7,0.94
164,7.93,-0.6,24.72,-32.52,29.59,0.08,0.13,0.28,0.86
165,3.91,-11.97,4.56,48.83,-4,-8.37,0.24,-0.04,0.91
166,-0.68,-5.72,-3.89,76.05,49.2,0.37,-0.02,0.03,0.78
167,0.53,3.78,6.24,46.06,9.06,-1.35,-0.05,0.34,0.94
