,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-0.05,-9.95,61.65,-2.14,2.13,-0.21,-0.01,0.97,0.29
1,0.11,-9.65,61.78,-1.22,-0.26,0.43,0.01,0.97,0.31
2,0.15,-9.88,62.59,1.58,-2.22,0.57,0.03,0.97,0.31
3,-0.26,-9.64,63.46,1.75,-0.5,-1,0.01,0.97,0.29
4,-0.1,-9.56,63.86,0.08,-0.97,-0.4,0.03,0.97,0.3
5,-1.62,-5.46,63.84,-2.05,14.89,-6.27,-0.01,1.22,0.3
6,-7.92,-65.77,24.23,-154.08,-250.14,-3,-0.58,0.45,0.47
7,22.74,-64.47,10.69,-55.36,-7.19,87.46,-0.12,0.31,0.5
8,-54.92,0.23,-8.08,-82.66,250.13,-212,0.02,0.59,0.41
9,5.26,49.85,-35,-97.61,178.55,18.7,-0.77,-0.5,-0.74
10,-6.87,46.99,-44.84,-41.49,-5.54,-26.5,-0.25,-0.44,-1.01
11,-14,-15.37,-25.18,75.16,-250.14,-56,-1.26,-0.65,-1.19
12,0.42,-50.54,-30.01,-24.85,-142.16,1.6,0.16,0.2,1.22
13,10.2,-46.58,-21.28,30.09,11.03,39.68,0.33,0.02,0.89
14,-14.02,3.21,-30.35,-39.23,197.32,-54,0.4,-0.06,0.74
15,1.37,67.34,-15.77,55.11,250.13,5.29,-1.44,-0.27,-1.11
16,-21.6,70.74,-58.98,-171.15,22.88,-83,-0.26,-0.73,-1.36
17,-1.16,61.77,-49.79,28.46,-24.66,-4.47,0,-0.11,-0.98
18,-25.3,-0.71,-30.13,75.8,-250.14,-97,-0.87,-0.52,-0.33
19,9.73,-35.98,-18.04,41.98,-139.65,37.3,0.14,0.16,1.04
20,9.72,-38.48,-13.58,14.44,-13.16,37.53,0.27,0.06,0.91
21,-1.6,-39.64,-15.52,-8.98,-7.46,-6.31,0.37,-0.11,0.94
22,-14.3,23.51,-20.06,-21.35,250.13,-55,0.32,0.07,1.15
23,-1.5,54.21,-21.38,-6.76,117.6,-5.77,-1.36,-0.3,-0.82
24,-3.54,70.87,-39.13,-70.01,75.35,-13.6,-0.05,-0.61,-1.06
25,-2.46,70.2,-45.5,-28.01,7.47,-9.48,-0.15,-0.46,-1.01
26,1.61,68.53,-42.28,6.6,4.07,5.73,-0.02,-0.16,-0.95
27,-11.36,5.71,-38.02,15.24,-250.14,-43,-0.58,-0.37,0.24
28,11.7,-8.53,-27.86,34.73,-55.31,45.19,0.12,0,1.02
29,0.75,-13.23,-30.91,-17.42,-18.98,2.89,0.12,0.06,0.88
30,-3.83,19.37,-31.96,-8.35,131.4,-14.8,0.23,-0.08,0.84
31,1.07,82.24,-11.14,76.47,250.13,4.1,-0.72,0.28,-1.2
32,-12.9,32.74,-17.9,-95.95,92.24,-13.9,-0.49,-0.48,-1.21
33,-6.4,-30.54,-21.96,-12.82,-6.5,-8.74,-0.17,-0.19,-0.88
34,15.6,-39.35,-11.16,76.21,-250.14,-50,-0.92,-0.32,-1.12
