,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-0.02,22.69,66.57,-1.6,-0.39,-0.4,-0.37,0.93,0.12
1,-4.18,19.89,64.82,-6.74,-11.15,-15.6,-0.46,1.03,0
2,-13.57,28.42,62.45,-4.72,28.74,-52.4,-0.59,0.41,0.07
3,-5.1,3.83,61.22,1.08,17.27,3.41,-0.98,0.92,-0.01
4,-16.4,-42.22,20,1.69,-112.67,-18.2,-1.17,0.82,-0.54
5,24.24,-52.44,21.13,-154.21,-190.37,-6,-0.58,-0.18,0.77
6,3.69,-50.91,16.65,-14.85,-1.54,14.24,-0.17,0.17,0.85
7,-38.05,14.5,25.98,35.88,250.13,-146,0.08,0.03,0.95
8,8.43,54.46,22.12,-10.45,152.2,32.4,-0.16,0.15,0.25
9,3.88,73.44,4.83,-64.13,79.4,14.96,-1.13,-0.11,-0.54
10,-3.99,52.81,5.45,2.14,-77.73,-15.4,-0.69,-0.24,-0.95
11,-12.6,-8.78,-0.46,-21.24,-250.14,-48,-0.58,0.11,-0.66
12,3.09,-17.99,5.88,25.54,-39.21,11.89,-1.13,-0.22,0.4
13,7.89,-10.1,10.9,18.82,27.24,30.46,-0.1,-0.02,0.97
14,-1.7,-27.08,8.02,-11.01,-69.08,-6.5,-0.17,0.25,0.96
15,-24.43,37.17,18.92,43.37,250.13,-93.9,0.09,0.13,0.96
16,7.16,76.77,15.18,-11.4,153.42,27.5,-0.11,0.06,0.32
17,4.09,89.22,5.7,-35.87,57.18,15.78,-1.31,-0.08,-0.47
18,-1.13,85.31,9.47,15.22,-9.05,-4.35,-0.62,0.02,-0.97
19,-22.1,21.89,-27.74,-145.36,-250.14,-8,-0.81,0.1,-0.73
20,-9.51,-4.37,-31.16,-15.23,-104.08,-36,-0.69,-0.25,0.42
21,23.08,-2.12,-11.28,73.43,8.41,89.11,-0.29,-0.35,1.02
22,6.47,-0.84,-9.84,3.6,6.11,24.97,0.01,0.15,0.91
23,-9.39,62.6,-7.8,7.2,250.13,-36.25,0.14,0.04,1
24,-4.66,106.1,16.97,100.65,176.97,-17,-0.38,-0.05,0.64
25,10.3,125.73,-6.61,-88.73,90.01,39.6,-1.19,-0.38,-0.92
26,4.84,118.58,-13.8,-28.82,-13.25,18.7,-0.64,-0.36,-0.84
27,-24.2,54.72,-26.15,-51.27,-250.14,-93,-0.5,-0.13,-0.89
28,-10.31,1.65,-23.63,9.55,-206.43,-39.4,-1.2,-0.09,-0.27
29,16.03,-7.95,-11.86,42.46,-37.27,61.88,-0.36,-0.39,0.86
30,10.71,-8.05,-12.6,-3.92,0.71,41.21,0.13,0.12,1.04
31,-29,59.19,-16.97,-18.22,250.13,-104,0.21,-0.08,0.8
32,-0.92,109.67,2.18,76.1,200.49,-3.53,-0.07,0,0.91
33,7.71,131.46,-10.73,-48.46,96.38,29.76,-1.01,-0.24,-0.27
34,-7.5,147.18,-23.8,-51.08,78.82,-28.9,-0.84,-0.34,-0.48
35,0.44,120.37,-20.72,9.6,-89.63,1.71,-0.62,-0.36,-0.96
36,-8.02,54.38,-33.61,-51.37,-250.14,-30,-0.55,-0.11,-0.8
37,0.16,30.43,-32.86,-1.16,-88.24,0.62,-0.48,-0.45,0.9
38,18,18.72,-14.18,65.24,-39.14,64.51,-0.1,-0.13,0.96
39,3.47,21.57,-13.8,-0.69,15.76,13.38,0,-0.04,0.9
40,-28.67,81.8,-1.95,55.47,250.13,-110,0.14,-0.01,0.97
41,0.77,136.41,9.29,48.59,222.16,2.96,0.18,-0.34,-0.01
42,-2,155.87,-15.83,-97.23,94.81,-7.9,-1.1,-0.57,-0.51
43,6.24,138.74,-16.49,-5.06,-49.53,24.09,-0.66,-0.3,-0.95
44,1.15,74.27,-26.55,-43.3,-250.14,4.4,-0.62,-0.01,-0.86
45,7.5,11.59,-20.66,1.34,247.3,-45.5,-0.82,0.02,-0.12
46,-11.8,31.95,-43.84,122.08,250.13,-74,-0.42,0.12,1.17
47,10.9,123.38,-28.72,-66.88,112.01,39.3,-0.1,-0.2,0.67
48,-3.6,116.48,-37.16,-36.38,-13.04,-14,-0.48,0.28,-0.12
49,-8.1,64.61,-34.08,7.5,-201.39,-31.2,-0.98,-0.46,-0.89
50,-14.2,14.39,-33.46,-1.26,-200.53,-54,-0.63,-0.26,-0.96
51,13.2,-15.57,-24.32,31.96,-117.69,51.1,-0.93,-0.11,-0.29
52,16.2,-24.1,-20.84,9.49,-33.77,62.43,-1.16,-0.25,0.61
53,-11,-10.58,-22.64,-8.7,53.4,-44.18,0.06,-0.07,1.08
54,-37.73,54.97,-7.16,56.28,250.13,-145,0.23,0.04,0.74
55,5.2,88.32,-24.47,-68.22,134.83,19.9,0.24,-0.16,0.71
56,-3.44,74.42,-37.19,-53.36,-47.44,-13,-0.4,0.1,0.06
57,-6.87,7.27,-36.32,-0.41,-250.14,-24,-1,-0.34,-0.86
58,-22,-49.53,-45.83,-40.15,-229.28,-85,-0.8,-0.26,-1.08
59,25.7,-57.42,-31.52,47.94,-38.8,99.16,-0.81,-0.19,-0.21
60,-0.7,-42.48,-30.78,-1.63,50.11,-2.98,-0.39,-0.51,1.1
61,-43.6,27.38,-18.16,43.31,250.13,-156,0.07,0.2,0.87
62,2.9,51.5,-9.89,31.9,93.4,11.2,-0.05,-0.04,0.86
63,9.15,68.49,-38.11,-113.3,70.69,35.3,-0.29,-0.06,0.52
64,-0.84,68.44,-32.39,17.87,6.88,-3.22,-0.66,-0.15,-0.54
65,4.11,0.44,-28.08,11.11,-250.14,14.6,-0.88,-0.28,-1.14
66,-14,-53.12,-39.56,-51.18,-219.24,-57,-0.39,-0.11,-0.85
67,26.4,-56.07,-43.07,-23.76,-21.97,102,-0.88,0.01,-0.76
68,-13,-17.39,-44.84,-13.33,148.33,-52,-0.68,0.09,1.51
69,-1.58,47.23,-8.72,136.82,250.13,-6.1,-0.13,0.26,0.69
70,1.32,66.52,-33.21,-95.39,77.34,5.09,0.13,-0.04,0.49
71,4.41,65.12,-44.06,-46.12,0.6,17.05,-1.24,0.24,-1.3
72,-1.48,57.75,-36.96,22.05,-24.25,-5.69,-1.13,-0.67,-0.81
73,-11.7,-4.9,-44.53,-31.98,-250.14,-45,-0.51,-0.34,-0.92
74,10.3,-25.5,-34.08,33.89,-84.41,39.85,-0.58,-0.08,-0.91
75,19.1,-29.14,-25.74,26.11,-16.42,73.75,-0.8,-0.51,0.56
76,-15.15,1.17,-25.79,-4.76,120.12,-58.5,-0.12,0.1,1.05
77,-1.35,38.39,-11.98,52.22,140.03,-5.19,0.22,0.19,0.85
78,1.8,55.88,-31.58,-78.56,68.47,6.95,0.28,0.04,0.87
79,-1.83,55.49,-36.86,-24.09,2.29,-7.08,-0.93,-0.12,-0.57
80,-0.03,18.87,-34.17,6.2,-145.3,-0.12,-0.99,-0.3,-0.77
81,-14,-42.95,-43.46,-41.56,-250.14,-54,-0.56,-0.25,-0.86
82,17,-70.08,-31.77,36.72,-116.44,65.7,-0.74,-0.15,-0.77
83,3.54,-74.76,-30.92,-2.6,-29.58,13.63,-0.68,-0.15,0.99
84,-8.3,-68.32,-32.77,-12.63,11.92,-32,-0.05,0.4,1.06
85,-37.8,4.03,1.54,120.99,248.18,-135,0.04,0.08,0.83
86,26.24,52.69,-23.61,-96.58,186.86,100,-0.19,0.02,0.92
87,7.59,59.34,-38.05,-60.23,29.95,29.31,-0.83,0.18,-0.18
88,-5.18,-2.19,-32.76,14.1,-250.14,-20,-0.89,-0.45,-0.45
89,-17,-35.37,-31.54,2.14,-138.27,-66.2,-0.61,-0.2,-0.93
90,17.2,-48.43,-24.64,21.85,-56.92,66.69,-1.05,0.12,-0.23
91,18.4,-51.17,-16.88,26.31,-18.6,70.78,-0.47,-0.25,0.75
92,-6.1,-25.91,-15.72,1.73,93.63,-23.91,0.14,0.09,1.01
93,-9.48,38.79,20.23,143.57,250.13,-36,0.01,0.07,0.86
94,-6.41,68.64,8.34,-42.94,116.21,-24,0.03,0.02,0.94
95,-1.63,72.63,1.17,-24.81,21.84,-6.28,-0.6,-0.16,-0.79
96,-1.96,48.07,7.23,26.5,-92.05,-7.55,-1.01,-0.19,-0.55
97,27.13,-35.23,9.27,-29.46,-250.14,-28,-0.64,-0.34,-0.95
98,-0.31,-46,6,35.86,-77.51,96.56,-0.53,-0.21,-0.86
99,-27.26,17.45,16.16,-12.66,-43.92,-1.1,-0.62,-0.42,0.78
100,-8.74,64.08,13.85,43.88,250.13,-105,0.13,0.4,1.02
101,2.42,80.48,-3.6,-4.96,179.52,-33.7,0.47,0.1,0.76
102,-10.85,73.09,-1.09,-64.95,70.39,9.31,0.18,-0.16,0.69
103,-8.32,9.18,-11.27,11.39,-24.92,-41.8,-1.1,-0.22,-0.39
104,16.71,-25.15,1.3,-31.82,-250.14,-32,-0.73,-0.37,-0.98
105,23.74,-35.51,4.89,48.64,-137.9,64.2,-0.82,-0.22,-0.65
106,-27.77,27.09,1.5,14.87,-42.21,91.66,-0.37,-0.62,0.13
107,-6.55,31.74,26.22,-13.67,250.13,-107,-0.22,-0.01,1.1
108,-2.96,61.85,1.26,96.78,11.83,-25.18,0.23,-0.01,0.59
109,-8.94,54.58,0.24,-93.33,117.79,-11,0.47,0.1,0.99
110,-7.56,-8.33,-10.66,-0.86,-22.09,-31.9,-0.59,0.17,-0.14
111,8.78,-36.66,-1.36,-40.04,-250.14,-29,-1.02,-0.39,-0.69
112,13.69,-33.97,2.28,35.12,-116.83,33.7,-0.65,-0.43,-1.11
113,-15,35.55,4.7,11.15,4.04,52.84,-0.57,-0.37,0.66
114,0.64,69.14,26.15,10.14,250.13,-53.5,-0.28,0.06,1.27
115,1.13,99.59,4.44,86.11,132.11,2.48,-0.09,0.33,0.89
116,-0.06,101.6,-6.47,-80.45,126.26,4.38,-0.3,-0.07,0.71
117,-13.9,37.28,-15.1,-40.98,19.35,-0.22,-0.66,0.08,-0.47
118,4.14,0.91,-18.57,-32.24,-250.14,-53,-0.82,-0.33,-0.74
119,21.82,-4.66,-13.17,-16.37,-143.11,16,-0.52,-0.23,-0.9
120,0.16,27.4,-4.39,15.08,-22.08,83.94,-0.55,-0.27,0.4
121,-3.55,22.42,3.92,33.21,131.83,0.62,-0.41,0,1.3
122,5.34,44.47,6.76,29.76,-24.56,-12.6,0.01,0.37,0.9
123,9.73,58.61,-23.97,13.44,84.66,20.63,0.33,0,0.8
124,-10.9,-3.44,-50.03,-120.99,58.21,37.5,-0.79,0.05,-0.32
125,-25,-26.87,-66.52,-109.56,-250.14,-4,-0.92,-0.19,-0.83
126,6.09,-26.82,-41.77,-71.94,-99.27,-99,-0.88,-0.24,-1.17
127,-14.4,39.05,-27.31,11.98,52.85,21.75,-0.96,0.1,-0.5
128,-5.04,43.79,-12.55,52.38,250.13,-55.9,-0.77,-0.35,1.25
129,4.51,71.27,-36.34,57.76,17.53,-19.38,-0.03,-0.27,0.82
130,0.27,57.06,-38.15,-94.76,111.4,17.4,-0.1,0.05,0.86
131,-3.27,-4.7,-44.99,-10.38,-51.31,1.05,-0.81,-0.09,-0.37
132,-6.9,-34.94,-42.08,-31.92,-250.14,-12,-0.53,-0.23,-0.42
133,22.3,-33.51,-33.52,3.76,-124.78,-26.7,-0.83,-0.42,-0.97
134,-21.7,30.01,-32.52,25.84,1.44,86.44,-0.72,-0.37,-0.96
135,-2.84,39.22,-25.01,-0.53,250.13,-84,-1.17,-0.24,0.41
136,0.26,55.93,-0.64,26.5,32.36,-10.88,-0.41,0.1,1.24
137,3.55,83.57,-30.51,93.34,64.02,1.01,0.12,0.16,0.77
138,-4.58,50.48,-32.83,-117.02,114.22,13,0,-0.07,0.76
139,-9.1,-11.75,-40.79,-12.5,-125.12,-17,-0.84,-0.18,-0.51
140,6.25,-33.81,-36.42,-34.89,-250.14,-35,-0.59,0.05,-0.35
141,13.9,-35.14,-34.71,10.96,-92.15,24.05,-0.84,-0.48,-1
142,-8.09,20.11,-28.33,0.16,-9.6,53.68,-0.78,-0.23,-1
143,-1.15,15.44,-26.74,19.83,217.24,-31.2,-0.77,-0.26,0.6
144,-1.33,36.82,-9.17,3.73,-24.42,-4.43,-0.23,0,1.14
145,2.7,61.3,-43.38,68.4,80.53,-5.11,0.11,0.08,0.87
146,-5.89,14.64,-46.16,-134.73,99.12,10.4,0.07,0.03,0.94
147,-16,-16.61,-50.37,-16.86,-184.78,-22,-0.78,-0.19,-0.51
148,14.6,-41.85,-44.75,-21.81,-123.95,-62,-0.58,-0.19,-0.5
149,10.7,-35.61,-44.62,13.55,-96.69,52.47,-0.66,-0.55,-0.87
150,-46.1,27.6,-28.81,-6.05,21.63,41.47,-0.83,-0.17,-0.86
151,-6.79,33.09,-6.45,64.01,250.13,-178,-0.22,-0.32,1.21
152,-11.6,55.08,-37,86.67,18.74,-26.2,0,-0.01,1.11
153,-19.5,49.73,-18.09,-89.53,81.21,5.91,0.24,-0.04,0.62
154,0.12,29.69,-9.36,-26.29,6.44,-41.67,0.1,-0.42,0.37
155,18.04,26.53,-8.55,74.82,-17.39,-75.6,-0.52,-0.1,-0.45
156,-21.22,87.18,-9.89,33.11,-72.76,0.47,-0.81,-0.64,-0.46
157,-2.06,101.91,13.72,-1.76,-7.02,69.67,-0.7,-0.54,-0.61
158,3.04,125.82,-24.96,-6.07,250.13,-81.9,-0.75,-0.75,1.11
159,-3.9,124.32,-34.52,93.57,63.38,-7.92,-0.02,-0.13,1.27
160,0.7,27.2,-24.79,-148.87,106.44,11,0.1,0.35,0.89
161,26.95,-5.94,-18.18,-38.66,10.47,-15.2,0.17,-0.06,0.8
162,-3.48,3.03,-20.08,31.79,-250.14,-59,-0.9,-0.06,-0.51
163,-31.24,67.31,-3.91,0.07,-113.59,2.51,-0.8,-0.61,-0.83
164,6.44,76.08,9.34,19.61,-130.69,104,-0.46,-0.46,-0.95
165,7.16,104.22,-15.74,-9.68,37.24,-13.37,1,-15.43,0
166,-5.06,82.75,-26.79,67.34,250.13,-120,-1.21,-0.28,-0.54
167,-12.4,20.21,-26.65,56.86,36.66,24.85,-0.41,-0.1,1.15
168,5.29,-25.36,-25.16,-95.31,116.65,27.4,-0.17,0.28,0.82
169,21.7,-27.77,-14.33,-43.69,-74.84,-19,0.24,-0.09,0.94
170,-1.66,3.99,-11.64,-1.38,-250.14,-48,-0.52,-0.36,0.06
171,-5.05,69.5,-7.97,1.66,-169.12,18.89,-0.75,-0.39,-0.24
172,-7.61,93.31,22.57,41.33,-10.3,84.11,-1.01,-0.47,-0.75
173,9.85,91.79,10.98,9.18,127.78,-6.43,-0.64,-0.42,-0.91
174,35.37,28.28,-9.76,14.83,250.13,-19.3,-1.18,-0.31,-0.13
175,-14,-14.91,-18.01,121.59,100.43,-29,-0.4,-0.01,1.28
176,-3,-34.69,-19.34,-39.4,2.21,37.89,0.27,-0.14,0.66
177,17.9,-58.14,-14.5,-76.62,-250.14,136,0.49,-0.08,0.91
178,-31.82,6.9,-5.79,-33.76,-173.6,-57,-0.79,-0.18,-0.11
179,-14.27,50.45,25.68,-8.24,-84.1,-11.7,-0.5,0,-0.58
180,7.91,86.06,-7.13,10.33,-70.58,56.08,-0.85,-0.47,-0.84
181,-4.01,80.36,-16.05,-0.67,-32.49,64.04,-0.76,-0.46,-0.01
182,12.11,16.73,-29.7,32.82,250.13,-122,-0.59,-0.13,1.13
183,-16,-21.5,-30.87,-124.36,143.75,30,-0.31,0,1.11
184,6.75,-47.54,-27.68,-35.05,-13.81,-15,0.01,0.28,1.19
185,19.9,-32.34,-17.09,-61.27,-250.14,46,0.18,0.17,0.68
186,-2.64,45.59,15.3,-8.85,-154.43,-61,-0.16,-0.01,0.7
187,3.02,79.96,-20.51,9.85,-107.11,26.07,-0.47,0.1,-0.31
188,-7.72,72.7,-23.29,35.29,53.97,76.96,-1.06,-0.54,-0.84
189,-5.66,9.79,-10.05,8.28,250.13,-79.76,-0.57,-0.22,-0.96
190,-8.68,-56.06,-8.84,107.02,46.81,-9.38,-0.54,0.31,-0.46
191,28.04,-86.24,7.22,-137.84,140.01,11,-0.58,-0.09,1.26
192,-3.4,-35.95,11.35,-12.51,-20.24,-29,0.14,-0.26,1.16
193,-1.78,-19.7,23.4,51.09,-250.14,-21,0.04,0.25,0.79
194,17.23,2.12,17.52,5.76,-250.14,-31,-0.19,0.06,0.92
195,12.8,-54.98,-22.13,62.75,-127.25,107,-0.84,0.03,-0.39
196,-22,-113.71,-23.96,17.39,191.2,-13.1,-0.67,-0.47,-0.86
197,25,-130.76,-16.18,51.18,51,-6.87,-0.5,-0.26,-1.08
198,7.1,-116.95,-15.23,-15.46,76.14,66.27,-0.95,-0.21,-0.49
199,-23.7,-50.37,-9.21,-91.15,27.58,-8.76,-0.95,-0.43,0.86
200,-15.5,-19.11,33.42,-55.6,-250.14,45,0.32,0.02,1.09
201,3.15,43.7,-3.58,-8.09,-250.14,-87,0.27,0.04,0.87
202,-3.3,41.4,-17.42,24.77,-86.27,97.08,-1.12,-0.14,-0.82
203,-8.6,-20.09,-14.68,1.41,37.05,27.49,-0.8,-0.47,-0.45
204,-9.94,-80.54,-6.14,23.53,250.13,-91.6,-0.66,-0.7,-1.1
205,30.85,-94.17,5.53,168.09,109.19,-59,-0.89,-0.2,-0.32
206,-8.9,-63.72,3.4,-139.85,242.67,12,-0.67,-0.38,1.02
207,-8.24,3.85,15.18,-53.6,-6.04,-12.7,0.03,0.25,0.87
208,-12.76,32.69,28.66,10.03,-250.14,-33,0.23,-0.02,0.82
209,8.14,48.92,0.3,35.36,-250.14,-38,0.1,-0.14,0.74
210,-6.51,44.52,-3.07,41.55,-67.54,119.1,-0.82,0.14,-0.68
211,-1.38,24.54,0.79,-6.45,101.08,-31.8,-0.79,-0.43,-0.96
212,-9.2,-37.4,-17.88,51.65,250.13,-31.7,-0.54,-0.38,-1.17
213,11.21,-55.69,-4.29,59.83,110.63,-49.2,-0.97,-0.22,-0.54
214,14.07,-51.57,-1.35,-105.34,64.07,31.3,-0.62,-0.47,1
215,-36.47,14.23,16.02,-11.64,-14.42,-25,0.02,0.43,0.83
216,-7.77,30.92,42.23,16.38,-78.85,-5.32,0.2,-0.07,0.9
217,15.47,59,6.65,-70.44,-250.14,-35,-0.48,-0.22,-0.06
218,-5.14,54.43,-3.04,50.84,-80.68,42.93,-0.51,-0.28,-0.6
219,-0.57,-6.9,-11.16,9.77,8.76,54.31,-0.8,-0.51,-0.87
220,-13,-62.51,-11.65,70.28,250.13,-140,-0.5,-0.21,-0.89
221,27.07,-79.32,-3.3,101.44,57.41,-27.8,-0.54,-0.14,-0.75
222,5.83,-63.96,-0.03,-131.69,111.97,59,-0.53,-0.49,0.74
223,-39.72,3.54,19.78,-36.31,-13.5,-19,-0.2,0.06,1.08
224,-10.26,16.12,35.62,-31.87,-250.14,-2,0.1,0.13,0.83
225,6.38,49,-8.14,-3.26,-227.41,-53,-0.45,-0.05,0.56
226,-6.92,42.3,-9.91,28.1,-77.06,104.1,-0.54,-0.1,-0.49
227,11.2,-39.37,-20.62,11.24,49.62,22.53,-0.68,-0.52,-0.86
228,17.9,-18.36,-10.64,81.51,250.13,-153,-0.54,-0.2,-0.98
229,-37.18,45.6,4.9,69.18,41.36,-39.63,-0.83,-0.1,0.05
230,-5.32,85.2,10.86,-165.65,127.78,24,-0.54,-0.08,1.35
231,2.77,105.37,-24.72,-6.81,-23.75,-26.7,0.03,0.35,0.86
232,-3.96,85.09,-29.67,-27.6,-250.14,-70,0.07,0.15,0.96
233,-21.1,20.47,-40.46,-13.34,-80.14,40.1,-0.56,-0.12,0.18
234,-6.44,-9.22,-26.17,35.36,79.43,69.21,-0.61,-0.17,-0.29
235,33.26,-43.27,-9.89,70.33,250.13,-143,-0.96,-0.61,-0.92
236,-4.8,-27.98,-11.6,28.18,157.82,-20.4,-0.51,-0.18,-0.9
237,-19.77,37.09,12.62,-137.66,89.68,10.7,-1.36,-0.76,0.11
238,-0.28,52.28,29.04,-21.98,-69.93,-15,-0.23,-0.07,0.79
239,-11.21,74.83,2.78,-45.7,-250.14,-81,0.12,0.14,0.84
240,-15.97,5.46,10.88,55.57,-118.07,-24,-0.18,-0.35,0.11
241,12.77,-42.53,20.71,57.4,-135.35,128,-0.63,-0.31,-0.42
242,19.21,-39.74,27.27,-6.56,58.37,-18.71,-0.83,-0.61,-1.18
243,-14.98,14.7,27.81,97.85,250.13,-76,-0.52,-0.18,-0.72
244,-7,32.92,49.73,67.94,59.08,-1.08,-0.33,-0.21,0.7
245,2.03,58.88,33.81,-95.91,92.86,-43.1,-0.34,-0.66,1.09
246,-0.18,63.81,19.2,-0.02,-71.5,14.42,0.31,0.38,0.81
247,-1.46,1.18,18.38,37.82,-184.34,-57,0.39,-0.19,0.81
248,-4.36,-60.04,16.63,41.53,-192.56,49.2,-0.5,-0.23,-0.6
249,13.66,-83.88,27.16,27.54,5.02,73.89,-0.65,0.01,-0.56
250,13.27,-94.77,28.5,6.56,212.82,-57.61,-0.79,-0.64,-0.85
251,-17.65,2.39,58.72,92.18,64.79,-27.04,-0.55,-0.4,-0.97
252,14.69,25.4,28.64,-51.49,102.42,7.84,-0.92,-0.55,0.66
253,-5.19,27.88,15.69,-49.5,23.62,-0.71,-0.05,-0.03,0.99
254,-2.94,20.7,22.12,1.52,-250.14,-5.64,0.06,0.18,0.79
255,-10,-39.66,12.17,0.76,-250.14,-16.8,0.12,0,1.04
256,9.83,-76.77,26.13,44.14,-106.63,52.5,-0.87,0.05,-0.36
257,20.5,-56.47,28.85,6.65,-57.55,51.23,-0.64,-0.43,-0.82
258,-23.58,-4.86,27.48,0.6,218.21,-52.63,-0.84,-0.19,-0.6
259,-2.15,52.87,53.39,127.6,143.37,-67,-0.46,-0.54,0.8
260,-1.06,90.32,30.28,-108.27,84.87,56.7,-0.18,0.09,1.11
261,-2.36,84.43,23.74,-44.93,8.48,-19.98,-0.03,0.3,0.84
262,-5.69,-33.16,16.71,28.7,-30.65,-11.2,0.2,0.02,0.86
263,6.03,-37.87,20.4,-33.56,-250.14,-38,-0.64,0.13,-0.36
264,22.89,-48.09,29.6,57.55,-156.21,37.8,-0.86,-0.39,-0.6
265,-24.56,59.76,47.17,12.55,70.98,79.15,-0.72,-0.32,-1
266,20.35,80,3.4,-0.61,199.19,-91,-0.63,-0.05,-0.75
267,2.86,48.28,0.76,108.34,220.44,-8.2,-1,-0.33,0.28
268,15.74,-44.48,-6.12,-82.53,150.11,-4,-0.13,0.04,0.99
269,21.07,-33.32,-0.06,-18.33,-14.28,-9,0.18,0.27,0.93
270,-23.5,30.21,2.74,27.08,-199.49,-21,0.07,-0.02,0.85
271,-11.63,55.97,27.09,-38.08,-250.14,-20,-0.96,-0.01,-0.49
272,-3.3,86.57,10.77,19.58,-24.09,23.18,-1.07,-0.26,-0.68
273,5.49,86.46,-3.09,37.08,-45.79,88.37,-0.66,-0.4,-0.97
274,1.13,23.96,-12.46,28.73,250.13,-129,-0.85,-0.21,-0.51
275,9.32,-49.77,-6.22,51.26,152.45,-87.7,-0.82,-0.48,0.76
276,8.65,-20.29,-7.75,-166.25,85.09,78.2,0.01,-0.22,0.95
277,-5.49,17.8,-4.27,-9.76,-120.53,11,0.12,0.26,0.71
278,-4.54,-0.25,25.95,-33.77,-250.14,-92,-0.06,-0.11,0.68
279,-4.16,35.15,-5.72,5.4,-113.41,56.43,-0.78,-0.14,-0.17
280,-9.19,32.22,-14.23,20.49,38.75,81.03,-0.88,-0.26,-1.24
281,-6.11,-31.76,-5.98,11.18,250.13,-90.7,-0.63,-0.04,-0.86
282,-5.18,-91.07,-1.43,97.76,97.47,-44.73,-0.53,-0.26,1
283,12.5,-106.77,11.66,-56.44,124.37,-12,-0.03,0.14,1.06
284,18.5,-104.74,18.24,-50.99,8.04,21.11,0.08,0.19,0.61
285,-33.1,-38.48,21.15,-36.75,-250.14,4.3,0,0.01,1
286,-11.24,-6.29,56.26,-8.44,-150.43,-72,-0.84,0.02,-0.38
287,5.66,40.03,39.71,29.34,-138.97,33.2,-0.86,-0.58,-0.52
288,0.97,22.01,19.5,-7.89,112.43,33.28,-0.7,-0.38,-0.97
289,-12.3,-33.97,13.22,12.57,147.55,-21.1,-0.97,-0.16,-0.11
290,10.83,-58.94,17.57,118.79,-77.8,-17,-0.6,-0.29,1.16
291,19.6,-70.51,14.87,-118.89,134.66,-16,-0.19,-0.06,1.11
292,-15.6,-29.1,13.78,-30.67,-10.6,-35,0.17,0.06,0.68
293,5.88,-23.77,25.74,32.37,-241.07,-21,-0.25,0.02,0.93
294,2.88,7.47,7.16,22.28,-250.14,-19,-0.64,0.18,-0.5
295,-7.38,17.81,-9.52,51.87,-79.74,48.09,-0.97,-0.57,-0.81
296,-11,-42.93,-7.59,27.81,-6.16,71.22,-0.48,-0.48,-0.77
297,-1.15,-84.64,5.88,16.27,250.13,-128,-0.82,-0.47,-0.6
298,23.68,-89.45,16.97,139.85,117.72,-43,-0.83,-0.6,0.52
299,-22.76,6.88,30.4,-52.21,178.61,21.8,-0.33,0.05,1.31
