,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-0.71,78.45,49.83,-1.91,-1.65,1.31,-0.79,-0.56,0.16
1,0.96,77.47,47.11,-7.86,3.87,-2.74,-0.76,-0.58,0.12
2,0.44,77.61,41.52,2.5,-0.21,3.72,-0.8,-0.54,0.11
3,4.12,81.89,43.31,-9.7,3.91,1.69,-0.83,-0.53,0.12
4,5.7,77.57,47.9,19.78,21.1,15.92,-0.77,-0.58,-0.03
5,11.84,64.07,67.67,28.73,-14.81,22,-0.94,-0.36,0.22
6,-7.8,2.08,17.36,89.33,-51.21,45.56,-1.14,-0.35,0.57
7,12.96,6.85,33.27,-194.81,-250.14,-3,-0.81,0.31,0.02
8,-18.35,2.57,61.87,75.17,15.79,49.84,-0.51,-1.07,0.58
9,-2.36,-4.92,83.21,119.65,-15.73,-70,0.05,0.1,1.21
10,6.4,22.63,38.02,85.61,-24.44,-8.41,0.66,0.64,1.64
11,3.61,1.92,50.36,-167.61,116.48,24,0.11,0,0.12
12,-9.07,1.77,64.54,57.01,-78.24,13.95,0.2,-0.18,1.3
13,-6.71,-28.71,82.33,63.61,1.38,-35.04,0.2,0.18,1.07
14,21.47,-31.03,18.21,76.85,-120.63,-25,0.33,0.95,1.51
15,2.18,-19.35,30.84,-250.14,-9.59,82.5,0.27,0.39,0.37
16,-12.8,-40.51,48.94,55.89,37.17,8.41,-0.62,-0.29,1.04
17,-22.2,-41.81,87.49,71.83,-79.29,-46,0.34,0.02,1.23
18,17.78,-29.17,53.98,157.08,-11.5,-85,0.03,0.64,1.01
19,9.96,-28.36,31.03,-125.63,44.21,68.3,0.03,0.6,0.9
20,2.25,-37.77,49.27,-80.5,-1.22,38.46,0.02,-0.29,0.83
21,-10.3,-33.77,61.95,77.22,-44.21,8.67,-0.21,0.13,1.06
22,-5.17,-44.92,73.18,55.31,10.98,-39.95,0.14,0.51,1.23
23,11.44,-34.72,59.53,48.55,-48.79,-19.8,0.18,0.83,0.99
24,10.98,-28.84,19.77,-48.94,33.8,44.15,0,0.63,0.86
25,10.03,-28.28,55.25,-151.87,20.83,42.2,0.15,0.11,0.46
26,-10.8,-42.25,65.22,-8.27,-1.44,3.86,-0.05,-0.35,0.9
27,16.77,-13.26,25.19,146.53,-7.24,35.81,-0.12,0.1,0.55
28,-2.18,-36.44,8.69,43.05,-60.79,-41.7,-0.01,0.91,1.22
29,-2.12,-36.63,28.29,-157.02,111.73,64,0.26,0.71,0.68
30,-16.3,-46.04,48.97,-57.92,-96.63,-8.4,-0.14,-0.46,0.88
31,14.85,-25.1,28.22,80.98,-5.33,-8.15,0.14,-0.12,1.01
32,-15.7,-23.93,13.2,85.31,-42.69,-63.1,0.13,0.31,1.14
33,-1.75,-22.09,24.77,-79.27,80.51,56.89,0.49,0.49,0.83
34,-10.8,-23.66,36.03,-55.85,-9.26,-60.6,-1.28,-0.01,0.69
35,3.17,-35.28,39.33,49.11,6.31,-6.73,0.38,-0.09,1.23
36,4.76,-18.5,14.54,45.04,-7.86,-39.02,0.18,0.1,1.19
37,4.33,-21.29,20.24,13.9,-50.89,12.23,-0.06,0.88,1.39
38,-4.18,-12.93,32.8,-93.34,62.69,18.37,0.09,0,0.91
39,-2.77,-11.1,47.33,25.82,-11.67,16.67,0.29,-0.08,1.04
40,-2.38,-7.65,-2.41,52.49,29.99,-16.07,-0.01,0.11,0.94
41,7.4,-29.86,1.26,58.03,6.01,-10.7,0.15,1.1,1.55
42,-1.33,-30,13.42,-198.73,11.63,-9.1,-0.03,0.42,0.43
43,-4.82,-20.89,20.2,18.18,-89.69,28.56,0.11,-0.49,1.11
44,2.47,-19.19,9.62,49.18,-4.71,-5.14,0.08,-0.01,1.14
45,-4.78,4.99,-6.73,28.45,32.58,-18.54,0.08,0.08,0.85
46,1.34,-2.85,9.65,-41.82,4.06,9.53,0.1,0.4,1.42
47,-7.4,-6.08,17.83,-53.37,91.29,-18.4,-0.07,-0.21,0.05
48,-4.64,-12.87,22.49,64.53,-30.36,5.18,0.05,0.04,1.2
49,7.62,26.92,-13.75,32.93,-12.64,-28.5,0.11,0.19,1.17
50,5.68,-35.56,-30.89,17.95,-24.12,-16.5,0.34,0.34,1.36
51,-7.21,-42.23,-3.22,-146.02,157.94,29,0.06,0.45,0.86
52,-12.5,-38.69,10.37,-68.19,-250.14,21,-0.21,-0.19,0.54
53,-4.92,-65.54,25.17,106.5,-30.02,-27,0.31,-0.07,1.17
54,-4.1,-46.56,-15.48,52.08,9.65,-48.6,0.28,0.26,1.13
55,-5.8,-43.41,9.93,55.9,-114.01,-19,0.03,0.57,0.87
56,-10.75,-5.62,50.62,-156.23,56.01,-16,-0.4,-0.13,0.2
57,-6.88,8.94,-4.42,42.94,27.65,16.6,-0.08,-0.03,1.24
58,0.35,5.82,2.05,49.35,-26.16,-20.7,0.12,0.35,1.09
59,-7.06,8.59,18.57,161.05,146.21,-41,0.13,0.44,0.89
60,12.35,25.39,-3.41,-202.14,16.95,-13,-0.21,0.62,0.44
61,3.02,13.24,4.56,-18.28,34.44,-26.5,-0.45,-0.04,1.07
62,4.95,35.47,10.37,25.95,-11.05,1.35,0.01,-0.08,1.25
63,4.92,33.42,-34.44,65.92,11.88,-27.25,-0.02,0.1,1.14
64,3.49,32.09,-19.71,-87.7,72.69,47.7,0.5,0.31,1.12
65,-7.33,27.24,0.65,33.98,-46.46,11.68,-0.14,-0.2,0.71
66,5.2,25.92,5.17,62.08,45.16,-36.6,0.17,0.26,1.41
67,-6.19,28.18,-30.94,-39.5,45.9,17.73,-0.18,0.66,0.91
68,-0.7,13.87,-7.35,-173.17,-4.78,19,-0.11,-0.26,0.37
69,-6.42,19.09,5.14,54.48,0.43,13.48,0.06,-0.11,1.39
70,-6.68,17.8,15.41,76.81,-14.86,-28.2,-0.06,0.23,1.11
71,-10,14.44,-16.58,13.47,-1.69,20.02,-0.11,0.63,1.11
72,5.62,19.93,-11.36,-133.61,9.6,-23.7,-0.31,-0.74,0.18
73,0.13,42.24,10.5,90.21,-51.24,-2.69,0.25,-0.04,1.3
74,-11.91,46.47,31.23,47.18,24.09,-24.78,0.11,0.22,1.1
75,9.8,107.51,16.73,36.13,-1.79,-23.94,0.02,0.47,1.29
76,4.58,101.64,-4.21,-128.34,-14.64,-38,-0.44,0.3,0.9
77,0.14,71.04,27.54,21.35,26.38,21.69,0.17,-0.26,0.74
78,-2.58,64,31.78,85.38,93.58,0.52,0.08,0.08,1.11
79,-0.07,38.9,27.16,80.99,23.31,-45.81,-0.07,0.6,1.38
80,9.02,43.95,-3.75,-57.99,250.13,37.7,-0.18,0.47,0.77
81,6.57,-1.89,-3.87,-78.21,-5.69,17.69,0.04,-0.21,0.57
82,-2.2,9.58,6.45,17.1,-16.14,-9.91,-0.25,0.29,1.06
83,-11.33,10.55,23.88,-17.51,-88.26,-0.2,0.1,0.62,1.2
84,21.6,45.97,15.1,0.29,34.81,0,0.47,0.76,1.57
85,-9.86,30.33,-19.25,0.19,-173.05,25.36,-0.14,0.14,0.35
86,-7.82,30.06,3.61,39.56,46.76,-8.47,0.46,-0.14,0.92
87,4.94,25.19,11.29,68.05,6.21,-43.92,0.13,0.14,1.1
88,-6.67,20.02,-0.18,-35.45,148.15,83,0.11,0.5,1.32
89,-5.74,17.65,13.94,-131.31,-64.98,-38,0.87,0.79,1.39
90,-5.24,21.55,28.68,89.02,6.72,-30.08,-0.63,-0.34,0.17
91,-2.07,20.41,29.23,43.96,22.76,-25.37,0.34,-0.06,1.02
92,0.67,21.03,33.79,-19.34,-32.3,19,0.21,0.34,1.2
93,-0.49,19.67,8.59,-44.25,-24.4,-25,-0.01,0.51,1.33
94,-2.34,24.76,22.38,56.15,-3.6,-22.08,-0.34,0,0.31
95,-21.95,-6.65,57.34,2.54,0.45,-7.99,0.3,0.04,0.98
96,1.57,3.75,-0.66,18.17,4.91,2.6,0.15,0.47,1.01
97,4.27,-7.13,24.24,55.51,24.02,-9.05,0.23,0.62,1.21
98,-4.64,-10.31,41.04,49.95,1.78,-2.16,-0.11,0.62,1.06
99,-2.81,-7.93,52.91,86.36,-114.16,-78,-0.6,-0.21,0.2
100,-15.3,-29.6,-0.33,-230.42,39.34,6.06,0.05,0.16,1.08
101,4.98,-13.18,9.47,101.24,-43.66,16.4,-0.25,0.36,1.24
102,-0.04,-4.07,24.59,68.86,-13,-17.7,-0.15,0.59,1.25
103,-0.08,-23.77,41.89,49.06,7.75,-10.84,-0.04,0.15,0.18
104,-1.65,-17.11,-6.21,-207.71,-100.75,-5,-0.06,-0.15,1.14
105,10.4,-39.65,-14.02,38.79,58.85,1,0.1,0.26,1.14
106,3.45,-33.96,18.31,62.2,33.51,-0.15,-0.04,1.04,1.61
107,-0.88,-26.9,26.26,70.8,-80.46,-0.29,-0.34,0.08,-0.02
108,0.71,-67.66,19.11,-189.92,20.23,-6.3,0.27,-0.28,0.97
109,4.96,-63.29,-6.32,-27.23,-89.97,40.1,-0.15,0.02,1.39
110,6.07,-90.69,-17.55,127.57,13.87,13.31,-0.09,0.4,1.3
111,5.23,-83.59,8.61,33.64,22.13,-3.39,-0.25,0.37,0.77
112,-21.6,-95.59,42.18,-25.42,-155.51,2.5,0.33,-0.53,0.79
113,-6.48,-88.31,-9.81,-99.47,6.87,19.16,-0.44,0.04,1.5
114,-1.1,-94.97,-20.93,-41.86,-117.86,23,-0.1,0.16,1.29
115,-9.36,-81.58,7.51,101.12,12.73,20.05,0.11,0.43,1.33
116,3.9,-90.78,29.32,133.26,-60.37,-83,0.02,0.02,0.76
117,-20,-81.07,-11.79,-207.82,10.49,-24,0.23,-0.39,0.73
118,0.85,-82.78,3.56,-41.31,-37.72,-4.6,-0.12,0.05,0.98
119,-7.56,-60.76,24.14,112.21,39.5,-36.1,0.23,0.51,1.44
120,0.35,-67.14,30.58,84.53,-47.82,15.01,-0.24,0.43,0.46
121,-18.3,-82.14,-3.09,-150.02,22.14,-78,0.27,-0.39,0.59
122,-0.42,-78.81,26.44,63.71,-17.89,3.27,0.1,-0.13,0.97
123,-6.18,-80.29,41.69,83.56,77.42,-29.19,0.42,0.79,1.62
124,-22,-70.51,-12.92,27.65,-41.55,1.36,-0.06,-0.22,-0.08
125,8.57,-70.24,-12.29,-134.87,-78.76,-70,0.22,-0.46,0.93
126,2.97,-65.25,15.29,9.61,-30.13,-5.26,0.27,-0.02,1.11
127,-1.68,-54.95,40.65,105.28,16.54,-1.5,-0.97,0.34,1.14
128,2.3,-43.01,21.64,63.73,-16.44,-23.7,-0.42,0.26,0.28
129,-33,-79.15,-30.64,-222.94,24.39,-86,0.16,-0.67,0.79
130,15.9,-74.74,-3.4,5.85,-7.15,32.98,0.01,0.11,1.2
131,0.28,-54.65,19.21,109.63,9.95,11.46,0.33,0.25,1.4
132,-0.34,-44.71,18.3,102.41,33.24,-6.5,-0.2,0.82,0.38
133,-22.77,-56,3.31,-73.22,40.98,8.85,0.35,-0.6,0.82
134,5.5,-88.06,2.2,-202.69,-154.5,-1,0.14,-0.08,1.13
135,6.45,-82.16,15.6,108.01,6.71,61.15,0.31,0.27,1.19
136,13.2,-55.99,25.18,89.37,68.42,1.07,0.37,0.67,1.6
137,-18.3,-65,-8.38,-1.52,29.56,-1.32,-0.1,-0.12,0.3
138,1.8,-113.01,-1.8,-61.07,-55.86,-87,0.18,-0.4,0.88
139,4.51,-96.97,19.39,-0.6,-133.41,21.1,-0.04,0.13,1.13
140,1.68,-83.29,42.57,55.02,9.61,24.91,-0.23,0.13,1.29
141,6.85,-88.47,36.36,79.83,2.04,31.41,-0.27,0.3,0.65
142,-25,-104.73,-9.81,-36.47,70.95,47.14,0.4,-0.33,0.79
143,3.47,-69.95,11.8,-132.79,-44.47,-70,0,-0.09,1.08
