,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,4.65,5.28,-62.5,43.09,21.21,93.04,-0.62,-0.76,-0.67
1,-1.05,18.83,-24.51,142.94,45.31,-3.92,-0.8,-0.59,-0.23
2,-32,-34.35,-43.43,-74.04,-212.39,-12,-0.14,-0.49,0.64
3,14.18,-8.59,-12.27,-80.57,51.2,95.44,0.26,-0.9,-0.34
4,-31,-70.71,-47.02,191.14,35.4,50.82,-0.65,-0.57,-0.22
5,25.3,-56.16,-63.22,-135.04,-250.14,-1,0.01,-0.43,0.54
6,24.4,-44.02,-43.59,-62.09,45.82,97.44,-0.11,-0.85,-0.39
7,-8.5,-31.62,-10.67,74.27,31.82,94.54,-0.88,-0.65,-0.37
8,-21,-77.91,-30.96,130.73,34.5,-33,-0.71,-0.54,0.21
9,22.4,-65.94,-53.14,-77.89,-192.69,-82,-0.23,-0.52,0.8
10,8.52,-49.19,-21.49,-81.86,37.66,86.15,0.24,-0.98,-0.13
11,-20.6,-60.3,-9.14,17.28,51.37,93.16,-0.46,-0.82,-0.44
12,-3,-100.56,-46.36,107.93,-15.47,32.9,-0.73,-0.56,-0.01
13,20.5,-82.75,-63.85,49.21,-54.01,-73.8,-0.56,-0.66,0.4
14,20.5,-71.08,-44.37,-140.85,-169.68,-1,0.2,-0.87,0.37
15,-5.3,-65.14,-17.86,-65.71,54.82,78.69,-0.02,-0.95,-0.31
16,-19,-99.44,-29.61,76.76,29.34,79.36,-0.44,-0.79,-0.38
17,11.1,-95.77,-49.43,105.71,4.6,-20.56,-0.77,-0.67,0.01
18,23.6,-82.69,-37.48,-42.55,-150.35,-75,-0.25,-0.68,0.6
19,-18,-91.24,-17.07,-73.1,1.33,43.05,0.3,-1.05,-0.2
20,-0.7,-98.62,-51.55,49.34,33.18,91.04,-0.42,-0.88,-0.32
21,21,-98.34,-50.88,136.64,83.01,20.93,-0.89,-0.6,0.11
22,10.6,-82.74,-37.89,-44.85,-140.59,-65,-0.33,-0.67,0.6
23,-8.1,-55.66,-14.06,-130.47,-40.18,-2,0.45,-0.96,0
24,-19,-87.65,-34.72,5.34,-16.8,80.82,-0.23,-0.96,-0.3
25,12.4,-91.4,-63.33,52.38,40.89,41.26,-0.62,-0.79,-0.1
26,5.99,-81.45,-38.95,95.86,87.67,-31.46,-0.89,-0.79,-0.26
27,-20,-101.34,-28.49,-78.89,-143.05,-76,-0.55,-0.64,0.52
28,-13,-123.61,-55.37,-109.6,-25.3,47,0.45,-1.03,-0.09
29,23,-108.36,-62.59,-5.97,0.55,119.53,-0.54,-0.76,-0.45
30,17.6,-86.05,-32.89,90.5,-1.4,21.4,-0.75,-0.7,-0.23
31,-12,-107.11,-21.49,42.6,-100.26,-79,-0.71,-0.68,0.24
32,22,-112.6,-68.88,-102.81,-100.82,-5,0.52,-0.92,0.19
33,22,-112.84,-42.81,-27.85,40.62,91.74,-0.08,-0.91,-0.47
34,-6.7,-97.08,-19.67,117.38,66.5,67.73,-0.53,-0.74,-0.21
35,-22,-146.27,-38.09,46.08,-106.45,-48,-0.85,-0.63,0.38
36,24,-122.3,-56.45,5.6,-5.9,0,0.05,-0.85,0.36
37,30,-103.01,-59.37,-118.32,-130.78,-2,0.09,-0.91,0.02
38,0.91,-95.2,-18.27,-54.85,66.03,81.71,-0.55,-0.91,-0.58
39,-24,-95.78,-10.16,101.56,-23.45,86.7,-0.85,-0.6,0.41
40,-9,-138.17,-46.52,91.06,37.15,-25.97,-0.44,-0.61,0.59
41,13,-120.3,-63.24,-70.57,-216.99,-86,0.45,-0.98,-0.29
42,21.5,-97.99,-61.06,-70.11,76.72,92.69,-0.49,-0.75,-0.66
43,9.71,-81.29,-26.09,-13.98,53.45,118.6,-0.96,-0.44,-0.23
44,-19.4,-98.89,-9.58,159.02,4.76,3.51,-0.57,-0.7,0.44
45,0.92,-95.95,-44.55,34.04,-21.46,-86.6,0.12,-0.82,0.33
46,28.4,-56.64,-26.9,-137.13,-184.63,-3,0.09,-0.97,-0.28
47,-13,-59.12,-15.52,-62.73,50.26,51.13,-0.36,-0.86,-0.51
48,1.37,-48.03,-41.48,7.24,66.9,82.79,-0.59,-0.64,-0.27
49,22.9,-30.49,-38.18,138.02,44.92,37.5,-0.79,-0.64,0.3
50,15.2,-18.48,-14.34,67.93,-91.27,-74.8,0.56,-0.98,0
51,-17,-30.73,-5.58,-132.47,0.69,3.54,-0.51,-0.86,-0.71
52,-9.2,-61.7,-37.21,70.44,137.63,109,-0.99,-0.62,0.26
53,32.8,-49.61,-55.81,98.79,6.02,-8.12,0.05,-0.74,0.73
