,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0.58,9.56,-4.31,13.08,-4.21,11.36,-0.11,0.09,0.99
1,8.06,40.43,-10.3,-24.22,115.35,28.8,-0.15,0.14,0.95
2,7.34,39.87,-13.55,-13.69,1.17,28.33,-0.37,-0.13,1.07
3,-3.49,24.03,-20.25,-28.47,-60.84,-13,-0.47,-0.11,1.22
4,13.53,19.53,-11.36,30.6,-13.56,52.04,0.06,0.16,0.84
5,-28.4,81.05,-11.7,-4.73,250.13,-109,-0.03,0.12,0.69
6,2.49,129.53,-2.75,34.88,198.5,9.6,-1.08,-0.1,-0.64
7,-6.8,149.19,-20.84,-71.34,93.08,-26.3,-1.01,-0.27,-1.17
8,-4.2,120.36,-16.11,17.11,-98.36,-16.2,-0.85,-0.21,-1
9,-19.6,53.54,-26.22,-37.42,-250.14,-75,-0.08,-0.59,0.8
10,14.68,36.65,-16.03,36.12,-58.18,56.45,0.1,0.06,1.02
11,9.45,34.51,-12.97,9.98,-0.36,36.49,0.22,-0.02,0.84
12,-23.4,91.96,-19.28,-28.66,238.35,-90,0.2,0.14,1.06
13,-8.59,152.67,-1.91,68.05,250.13,-33.1,-1.13,-0.19,-0.77
14,-9,155.9,-37.06,-137.66,31.61,-34,-0.78,-0.55,-0.88
15,5.64,150.31,-37.99,-7.73,-2.55,21.71,-0.57,-0.23,-0.89
16,-0.5,142.67,-28.97,31.45,-11.96,-2.18,-0.48,-0.12,-0.71
17,-26,115.31,-50.57,-86.21,-87.2,-100,-0.02,-0.73,1.13
18,14.98,94.36,-33.1,61.62,-65.23,57.84,0.05,0.05,0.96
19,11.87,83.57,-22.11,38.5,-24.95,45.82,0.31,0.04,0.84
20,-23,142.77,-23.74,-10.38,250.13,-90,-0.04,0.03,0.87
21,-2.2,124.07,-12.87,42.39,-61.69,-8.61,-0.93,-0.3,-0.44
22,-1.7,139.08,-31.83,-73.21,73.23,-6.66,-0.86,-0.65,-0.6
23,2,126.48,-39,-29.02,-33.53,7.73,-0.6,-0.57,-0.74
24,14.09,60.23,-42.17,-11.56,-250.14,54,-0.37,-0.63,-0.47
25,-18.46,7.48,-47.95,-26.99,-203.85,-71,-0.19,-0.4,1.16
26,15.27,-2.91,-41.86,16.22,-38.86,58.73,0.16,0.05,0.93
27,9.59,8.28,-37.05,13.34,48.6,37.05,0.37,-0.07,0.78
28,-17.8,70.39,-37.96,-8.65,250.13,-68.8,-0.1,-0.09,0.89
29,-12,126.69,-0.61,144.08,226.07,-46,-1.61,0.01,-0.51
30,17.2,124.59,-52.47,-204.7,4.18,66.48,-0.72,-0.4,-0.5
31,4.54,115.99,-58.04,-30.42,-20.51,17.5,-0.67,-0.05,-0.88
32,-12.2,52.02,-61.48,-21.87,-250.14,-47,-1.09,-0.15,-0.19
33,-20.5,-5.91,-67.74,-32.18,-223.74,-79,0,-0.32,1.05
34,11.1,-11.03,-64.18,2.5,-21.04,42.98,0.04,0.09,0.93
35,20.51,5.78,-49.77,47.73,71.06,79.18,0.46,-0.01,0.72
36,-37.3,68.71,-34.58,48.77,250.13,-144,-0.41,0.45,0.79
37,9.61,72.74,-52.55,-75.14,17.53,37.11,-1.44,-0.47,-0.66
38,-2.76,72.05,-61.05,-37.11,1.78,-10.66,-0.65,-0.53,-0.41
39,-10.97,9.31,-50.37,34.21,-250.14,-42,-1.1,-0.15,-0.66
40,-8.8,-45.16,-42.08,27,-216.38,-34,0.04,-0.23,1.09
41,24.3,-81.32,-40.04,1.65,-151.76,94.18,0.1,-0.02,0.96
42,11,-100.55,-39.66,-4.95,-88.01,45.33,0.22,0.01,0.94
43,-4.4,-71.04,-37.48,3.09,105.61,-17.18,0.29,-0.07,0.83
44,-12.6,-2.82,-20.11,62.57,250.13,-48.6,-1.03,0.15,-0.12
45,-6.61,22.32,-28.95,-35.18,93.6,-25.5,-0.91,-0.51,-0.81
46,-11.8,22.02,-39.44,-42.26,-2.75,-45.2,-0.57,-0.48,-0.78
