,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-0.06,50.11,-29.05,-0.15,-0.88,-1.18,-0.72,-0.49,-0.42
1,-1.96,49.98,-29.17,0.19,0.75,-6.94,-0.66,-0.54,-0.5
2,-0.85,40.14,-23.42,24.22,-38.69,-3.28,-0.71,-0.59,-0.41
3,-8.76,36.69,-15.11,34.44,-16.51,-33.6,-0.84,-0.51,0.2
4,-43.8,53.44,-13.84,16.02,73.22,-169.2,0,-0.71,0.09
5,-6.92,45.17,-26.43,-44.77,-21.3,-26,0.31,-0.67,0.49
6,22.2,105.86,-20.4,26.68,250.13,85.83,-0.19,-0.95,-1.05
7,0.06,97.89,10.69,129.5,-19.63,0.24,-0.35,-0.56,0.29
8,-19.63,62.95,-3.99,-50.18,-127.95,-75,-0.31,-0.64,0.58
9,18.7,71.07,-31.66,-101.92,46.77,71.9,0.43,-0.85,-0.25
10,24.09,81.68,-24.19,30.37,49.93,93.01,-0.45,-0.57,-0.73
11,6.54,74.06,-0.39,98.11,-24.4,25.05,-0.9,-0.9,-0.26
12,-22.86,61.48,2.68,19.87,-42.76,-88.2,-0.38,-0.64,0.46
13,-9.33,58.91,-26.19,-104.37,2.71,-36,0.39,-1.09,0.05
14,24.22,76.84,-58.35,-126.81,81.28,93.1,0,-0.69,-0.85
15,30.38,59.19,-46.84,41.46,-63.24,117.3,-0.53,-0.52,-0.81
16,19.82,81.37,-5.45,163.61,92.76,76.21,-0.45,-0.43,-0.49
17,-3.42,23.56,-24.36,55.05,-134.92,-119,-0.74,-0.54,0.09
18,30.09,52.98,-43.84,-115.95,-79.63,-13,0.73,-1.02,0.11
19,11.49,55.8,-21.34,-77.08,121.03,115,-0.07,-0.54,-0.91
20,-8.46,52.31,17,89.1,16.55,44.37,-0.44,-0.72,-0.93
21,-26.01,4.69,-6.24,153.25,-16.58,-32,-1.24,-0.35,0.22
22,19.99,17.86,-40.67,-79.02,-182.12,-10,0.03,-0.83,0.28
23,17.15,23.67,-39.99,-127.86,56.34,76.5,0.31,-0.87,-0.24
24,11.17,18.57,-14.95,0.95,22.41,66.21,-0.57,-0.7,-1.09
25,-15.09,7.21,-0.58,100.05,-24.23,43.1,-0.78,-0.62,-0.38
26,-19,-24.81,-13.27,61.18,-50.61,-58,-0.87,-0.69,0.21
27,12.7,-13.86,-39.85,-40.34,-129.05,-73,-0.14,-0.85,0.33
28,19.34,-7.75,-49.93,-97.15,42.78,49.09,0.3,-0.93,-0.05
29,21.61,13.98,-12.09,-39.63,21.69,74.4,-0.08,-0.88,-0.89
30,-14.5,-11.98,20.81,151.25,82.62,83.45,-0.38,-0.7,-0.62
31,-5.2,-65.87,-7.93,136.95,-109.51,-56,-0.76,-0.7,0.26
32,20.6,-63.55,-25.88,-104.86,-214.86,-1,0.31,-0.66,0.63
33,26.2,-53.99,-21.16,-62.92,2.6,79.51,0.39,-0.85,0.15
34,0.7,-53.13,22.11,23.85,23.34,101.42,-0.53,-0.87,-0.25
35,-35.2,-75.74,27.31,171.21,-16.41,2.69,-1.41,-0.3,0.4
36,3.82,-78.77,2.95,26.5,-100.94,-136,-0.18,-0.25,1.09
37,22.6,-54.2,-17.67,-86.1,-19.56,14.6,0.58,-0.82,0.61
38,39.01,-29.09,-1.46,-72.31,90.23,87.47,0.34,-0.7,0.11
39,-26.86,-30.48,7.61,67.73,84.96,150.05,-0.73,-0.6,-0.47
40,-12,-56,-10.73,41.08,-18.97,-103,-1,-0.62,0.38
41,11,-49.75,-30.71,-61.83,-104.69,-49,0.27,-0.93,0.34
42,17.8,-35.86,-43.82,-69.47,18.15,42.49,0.23,-1.03,-0.04
43,13.1,-28.79,-31.72,-48.08,45.35,68.86,-0.26,-0.84,-0.42
44,-14.8,-30.6,-7.57,47.66,16.27,50.56,-0.85,-0.81,-0.62
45,-15,-60.24,-28.98,100.73,-16.43,-57,-0.39,-0.68,0.22
46,20.9,-43.56,-54.79,-75.8,-122.8,-58,0.1,-0.73,-0.36
47,20.5,-56.24,-48.52,-97.97,58.29,80.73,-0.58,-0.55,-0.73
48,-9,-56.26,-23.11,21.24,-62.97,78.92,-0.87,-0.58,0.1
49,-28,-79,-32.55,99.81,-18.11,-35,-0.14,-0.81,0.13
50,-7.2,-62.66,-48.2,-29.24,-101.67,-10,0.44,-0.94,0.23
51,24.1,-62.27,-79.35,-57.95,56.74,-27.9,0.36,-0.76,-0.97
52,17.2,-49.79,-56.66,-127.22,-5.89,93.3,-0.51,-0.8,-0.41
53,-9.7,-66.57,-40.67,86.34,35.3,66.27,-0.68,-0.76,-0.01
54,-17,-71.73,-51.89,62.99,-82.21,-37.5,0.21,-0.89,0.43
55,16.7,-64.68,-77.48,-41.56,-29.42,-68,0.23,-0.8,-0.31
56,20.4,-50.14,-63.22,-100.55,19.16,64.4,-0.31,-0.73,-0.59
57,-12,-60.29,-43.47,52.59,45.11,78.85,-0.53,-0.74,-0.02
58,-20,-83.75,-52.83,77.4,-54.19,-48.9,-0.16,-0.84,0.3
59,8.5,-45.52,-62.19,-33.7,-105.66,-77,0.43,-0.98,-0.06
60,19.2,-20.95,-69.25,-35.34,143.51,32.6,-0.51,-0.74,-0.79
61,10.9,-25.56,-45.79,-32.16,87.11,73.85,-0.62,-0.73,-0.41
62,-16,-41.67,-35,90.31,-27.82,42.4,-0.47,-0.82,0.16
63,-6.3,-57.26,-48.45,45.31,-73.36,-63.3,0.14,-0.96,0.39
64,13,-36.8,-52.57,-49,-68.13,-24,0.27,-1.02,-0.29
65,25.7,-9.48,-38.08,-13.25,75.08,50.34,-0.39,-0.99,-0.39
66,7.21,-7.94,-13.05,59.6,100.74,99.23,-1.1,-0.6,0.07
67,-21,-36.7,-24,98.73,-5.2,27.73,-0.62,-0.57,0.59
68,10.6,-31.29,-57.76,-40.71,-122.88,-84,0.77,-0.96,0.07
69,25.25,2.28,-72.84,-130.93,22.03,40.7,-0.21,-0.54,-0.63
70,11.4,2.6,-43.29,-63.4,127.18,97.1,-0.42,-0.66,-0.69
71,-12.9,-2.89,-20.15,113.02,-2.15,43.84,-0.77,-0.66,0.11
72,-19,-40.77,-26.53,92.56,-29.56,-49.9,0.28,-0.75,0.46
73,11.2,-28.19,-50.14,-20.06,-149.41,-75,0.11,-0.76,0.07
74,15.34,6.01,-49.04,-85.98,45.21,43.25,0.01,-0.92,-0.75
75,24.7,29.81,-18.75,4.49,133.09,59.23,-0.5,-0.7,-0.32
76,-12.56,-4.89,-7.11,121.93,91.41,95.36,-0.81,-0.72,0.27
77,-11,-60.35,-42.33,50.03,-141.69,-48,0.14,-0.92,0.14
78,19,-33.67,-59.02,-130.24,-222.44,-4,-0.18,-0.84,-0.55
79,15.1,-12.78,-40.57,-64.76,95.6,73.37,-0.33,-0.82,-0.51
80,-5.6,-12.25,-14.93,73.05,75.24,58.09,-0.51,-0.8,-0.06
81,-14,-31.31,-15.49,105.85,-5.08,-21.7,-0.23,-0.81,0.4
82,8.11,-24.06,-37.4,4.99,-80.34,-54.15,0.56,-0.89,0.24
83,23.9,-10.56,-52.58,-81.68,29.19,31.3,-0.06,-0.79,-0.67
84,11.74,1.5,-31.98,-58.89,49.69,92.05,-0.41,-0.8,-0.52
85,-8.28,-6.64,-10.84,82.49,43.02,45.34,-0.5,-0.79,0.12
86,-13,-47.58,-22.42,88.69,-37.52,-31.8,0.3,-0.91,0.31
87,18.2,-25.27,-38.03,-37.92,-162.97,-53,-0.09,-0.81,-0.37
88,9.81,-4.33,-37.28,-55.8,80.85,70.05,-0.35,-0.93,-0.41
89,5.11,0.6,-11.82,6.61,77.11,37.87,-0.55,-0.77,-0.33
90,-18.2,-20.97,-2.33,104.47,13.8,19.72,-0.42,-0.71,0.66
91,5.6,-22.44,-28.14,42.89,-90.13,-70,0.63,-0.95,0.13
92,22.32,-3.14,-35.43,-95.16,-3.95,21.63,-0.17,-0.85,-0.53
93,14.1,5.12,-23.76,-24.61,72.18,85.83,-0.4,-0.87,-0.47
94,3,6.01,-2.27,49.83,28.98,54.24,-0.73,-0.73,0
95,-22.8,-42.33,-5.13,89.82,-2.84,11.6,-0.23,-0.77,0.4
96,8.08,-26.52,-31.65,-2.38,-195.05,-88,0.44,-0.92,-0.12
97,24.2,-16.15,-22.77,-97.27,60.88,31.19,-0.81,-0.74,-0.8
98,9.92,0.95,5,35.92,31.51,93.73,-0.82,-0.7,-0.08
99,-21.6,-17.09,12.16,114.11,58.02,38.15,-0.53,-0.72,0.33
100,-10,-21.62,-23.29,37.47,-77.86,-83.5,0.34,-1,0.1
101,28.5,-22.82,-41.51,-128.81,-17.89,-40,-0.17,-0.82,-0.54
102,15.2,-63.35,-17.87,-67.89,-9.85,109.6,-0.8,-0.73,-0.36
103,-14.12,-56.86,5.2,95.04,8.26,-54.31,-0.8,-0.61,0.42
104,-22,-86.82,-10.55,-55.47,-131.81,-88,-0.21,-0.62,0.62
105,3.58,-68.7,-33.63,-84.84,63.77,13.71,0.63,-0.96,0.12
106,18.5,-38.55,-42.18,-30.44,110.01,71.5,-0.02,-0.88,-0.55
107,30.8,-15.39,-17.11,101.5,81.98,118.5,-0.47,-0.74,-0.44
108,-12.8,-51.29,0.86,73.8,-155.49,-49,-0.94,-0.53,0.45
109,-15,-97.4,-31.08,-117.12,-190.12,-6,0.29,-0.87,0.24
110,23.4,-81.33,-55.39,-92.31,48.17,90.21,-0.06,-0.81,-0.41
111,21.3,-69.77,-44.48,42.63,30.97,82.47,-0.29,-0.83,-0.7
112,9.1,-56,-17.6,107.76,37,35.02,-0.66,-0.68,-0.16
113,-12.7,-96.05,-9.12,38.35,-176.72,-49,-0.69,-0.73,0.3
114,0,-118.26,-39.39,-112.24,-101.32,-3,0.33,-0.92,0.25
115,20,-104.8,-53.72,-54.05,32.82,78.65,-0.23,-0.88,-0.44
116,8.54,-91.53,-37.49,66.41,32.65,32.95,-0.4,-0.85,-0.26
117,-1,-97.96,-17.48,82.41,-45.53,-3.85,-0.51,-0.75,0.23
118,-13,-119.45,-20.79,-8.19,-105.19,-53,-0.33,-0.77,0.58
119,3.2,-133.77,-45.77,-92.85,-72.72,12.3,0.46,-1.05,-0.09
120,16,-121.92,-49.5,-10.5,24.66,62.05,-0.14,-0.9,-0.23
121,13,-110.4,-40.99,36.85,23.18,51.41,-0.37,-0.9,-0.17
122,5.16,-93.35,-21.02,80.85,43.61,19.83,-0.74,-0.77,-0.01
123,-15,-114.75,-23.42,-2.95,-104.16,-58,-0.31,-0.85,0.3
124,-9,-110.64,-37.01,-49.02,-1.08,-36.1,0.09,-0.84,0.53
125,22,-101.02,-56.55,-73.93,24.34,87.2,0.39,-0.98,-0.2
126,18.9,-85.75,-52.96,12.66,42.19,72.95,-0.38,-0.91,-0.8
127,27.2,-47.93,-25.55,108.31,130.58,105,-0.71,-0.62,-0.12
128,-6.8,-58.71,-16.73,37.18,-58.61,-26,-0.88,-0.71,-0.24
129,-13,-102.94,-27.54,-38.76,-190.94,-51,-0.45,-0.69,0.53
130,-0.7,-95.06,-59.48,-122.97,20.07,-2.9,0.57,-0.94,0.03
131,19,-42.39,-67.76,-34.51,196.41,73.5,-0.01,-0.8,-0.63
132,23.5,-38.65,-52.91,57.11,6.77,90.41,-0.16,-0.85,-0.62
133,-1.3,-49.46,-30.68,87.25,-57.78,-5.37,-0.85,-0.7,0.06
134,-17,-97.82,-45.77,-55.98,-201.39,-68,0.03,-0.8,0.49
135,23.4,-84.09,-68.35,-88.19,42.31,90.59,0.29,-0.86,-0.35
136,16,-66.69,-68.36,-3.55,53.68,61.83,-0.3,-0.79,-0.68
137,16.3,-56.62,-38.19,119.32,25.45,63.27,-0.4,-0.73,-0.29
138,-10,-86.97,-13.67,101.78,-135.34,-41,-0.47,-0.84,0.08
139,-8,-115.57,-52.34,-144.34,-127.68,-3,0.08,-0.86,0.14
140,24.7,-93.05,-69.77,-66.34,71.4,94.76,0,-0.81,-0.26
141,14.5,-80.96,-62.2,26.41,30.99,56.05,-0.35,-0.84,-0.78
142,-0.1,-71.15,-46.29,61.94,20.44,-0.66,-0.63,-0.82,-0.21
143,-11,-97.71,-32.96,56.74,-121.77,-45,-0.07,-0.89,0.36
144,-6,-115.01,-51.45,-68.56,-85.64,-25,0.09,-0.91,-0.37
145,18.7,-94.07,-66.96,-59.63,66.29,72.27,-0.46,-0.87,-0.56
