,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0.02,-2.09,81.23,2.29,-0.15,0.4,0.05,1.01,0.13
1,-2.68,-1.19,80.91,-1.42,3.1,-8.86,0.04,1.03,0.11
2,-2.51,-1.33,79.94,-4.24,-0.79,-9.71,-0.01,1.08,0.13
3,-2.88,-29.3,86.34,25.52,-111.92,-11,0.12,1.34,-0.17
4,8.92,-38.35,101.85,66.8,-39.01,34.31,0.11,0.43,-0.25
5,-7.76,-25.33,88.91,-48.82,45.78,-29.8,-0.02,0.84,0.1
6,4.91,-4.15,25.73,-250.14,81.97,18.9,0.15,1.45,0.68
7,2.38,-1.74,-47.71,-250.14,59.64,-35,-0.17,0.21,0.62
8,3.78,3.12,7.22,-33.27,-47.44,8.47,-0.04,-0.93,-0.05
9,-3.73,-9.8,71.56,224.44,17.1,14.6,-0.16,-0.66,0.18
10,3.11,-5.16,81.06,250.13,-51.4,-14,0.01,1.23,0.68
11,12.2,4.92,37.49,39.26,15.84,11.95,-0.18,1.26,0.59
12,-5.11,31.77,-17.09,-171.88,40.26,47.1,0.08,1.21,0.69
13,-9.77,46.66,-53.61,-216.54,104.93,-19,-0.34,0.27,0.72
14,-0.01,38.47,-54.2,-141.99,61.87,-37,-0.23,-0.5,0.4
15,9.69,19.16,-11.96,1.12,-27.53,-0.05,-0.22,-0.89,0.08
16,-10.76,2.44,42.96,170.14,-74.44,37.4,-0.21,-0.53,0.3
17,-8.16,8.24,71.82,216.08,-65.18,-41,-0.15,0.25,1.1
18,-2.8,24.08,74.41,114.31,23.96,-31.5,0.03,1.06,0.77
19,19.62,33.2,31.02,13.06,66.15,-10.71,0.21,0.99,0.66
20,-1.13,55.52,-21.31,-158.37,38.26,70.3,-0.18,0.27,0.8
21,-6,110.7,-43.37,-208.47,93.18,-4.3,0.11,-0.6,0.46
22,3.71,101.15,-40.67,-83.48,231.34,-23,-0.23,-0.99,0.1
23,8.43,86.96,-10.77,16.07,-22.68,14.33,-0.4,-0.59,0.37
24,-0.29,46.51,31.96,120.82,-45.42,32.4,-0.31,-0.13,0.67
25,-8.99,42.4,62.8,171.77,-152.63,-1,0.19,0.84,1.02
26,1.86,40.13,74.93,121.97,-7.67,-34.4,-0.08,1,0.68
27,0.06,40.26,71.14,49.95,-2.88,7.17,0.01,0.96,0.58
28,10.24,59.45,18.58,-12.69,7.05,0.21,0.05,1.1,1
29,0.04,71.79,-27.17,-207.56,83.98,39.5,-0.16,0.05,0.91
30,-6.29,71.05,-59.51,-181.56,57.57,0.15,-0.07,-0.68,0.39
31,-6.15,59.39,-7.24,-124.41,7.69,-24.1,-0.4,-0.83,0.05
32,-13.22,60.04,36.45,39.32,-35.39,3.68,-0.1,-0.52,0.65
33,-7.06,63.92,63.4,157.07,4.14,-21.96,-0.1,0.33,0.84
34,2.55,64.63,61.33,171.11,11.18,-51,0.06,0.96,0.8
35,8.01,73.28,8.47,105.75,25.63,-27.1,-0.1,0.97,0.74
36,-10,79.06,-33.44,-6.56,12.37,9.83,0.03,0.81,0.94
37,-3.13,66.31,-42.64,-209.25,45.4,30.9,-0.43,-0.01,0.8
38,-1.16,66.46,-4.77,-167.09,30.5,-38,-0.2,-0.83,0.3
39,5.7,64.48,51.29,-98.82,-0.87,-12.6,-0.14,-0.94,0.2
40,-0.95,83.08,73.26,64.83,-26.69,-11.1,-0.15,-0.45,0.7
41,0,1.94,3,150.06,9.66,-4.47,0.03,0.59,0.52
42,6.27,82.68,13.87,216.92,3.08,22,0.13,0.88,0.84
43,-1.73,93.07,-28.86,89.21,86.14,-3.66,-0.02,1.1,0.62
44,-11.7,99.11,-63.64,-23.54,-14.63,7.47,0.04,0.99,0.85
45,3.15,85.98,-44.93,-194.6,35.95,22.3,-0.27,0.07,0.93
46,-8.96,81.79,-7.99,-170.28,52.47,-6.6,-0.43,-0.53,0.62
47,-11.96,88.14,34.66,-138.88,34.82,-45,-0.36,-0.73,0.2
48,-0.57,76.14,56.28,74.49,-40.79,12.11,-0.24,-0.5,0.73
49,7.28,75.92,30.19,146.59,-5.5,-34.5,-0.12,0.47,1.19
50,7.49,94.84,-17.82,166.85,37.89,-46.1,0.05,0.91,0.83
51,-9.3,127.89,-52.77,84.51,-33.58,-2.19,0.19,0.88,1.01
52,5.02,116.77,-46.48,-102.4,12.67,28.1,-0.06,0.33,0.98
53,15.35,100.51,9,-191.26,87.73,28.9,-0.17,-0.46,0.3
54,-11.75,63.45,67.03,-134.38,144.85,-35,-0.11,-0.98,0.05
55,-0.55,76.01,76.81,30.18,-25.15,19.37,-0.37,-0.23,0.6
56,2.79,71.25,62.34,201.48,-47.44,54.6,0.07,0.93,0.81
57,4.17,82.33,18.21,226.95,-132.34,-45,-0.18,0.98,0.7
58,-1.95,93.53,-27.11,41.33,59.08,-2.12,-0.14,0.95,0.65
59,2.33,74.85,-37.47,-54.72,-8.02,10.77,-0.02,0.82,1.06
60,3.38,40.87,4.13,-173.5,55.9,16.1,-0.29,-0.02,0.85
61,-10.3,-11.95,47.16,-178.44,55.05,-7.4,-0.23,-0.68,0.47
62,1.46,-30.61,60.91,-68.39,20.99,-38.2,-0.3,-0.71,0.52
63,2.38,-32.67,54.31,29.14,-65.95,8.31,-0.22,-0.33,0.71
64,9.76,-8.21,-0.28,164.45,-126.63,12,0.06,0.67,0.83
65,2.25,-7.99,-43.73,167.53,-205.37,-39,0.06,0.89,0.73
66,-1.79,-6.1,-51.9,54.58,-76.25,5.6,0.06,0.99,0.69
67,-0.7,-13.35,-15.27,-25.6,-12.73,9.18,0.09,0.7,0.98
68,-14.1,-24.84,34.75,-216.54,93.82,37.6,-0.01,-0.1,0.74
69,-1.56,-21.63,69.48,-173.56,-0.58,8.68,-0.3,-0.79,0.26
70,7.73,-56.93,72.29,-29.55,3.13,-6.89,-0.29,-0.63,0.52
71,6.11,-45.05,43.81,145.91,-33.18,-2.9,0.23,0.45,0.86
