,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0.79,-11.08,-6.9,5.41,14.18,15.82,0.22,0.02,0.77
1,-2.95,8.69,3.35,36.96,74.38,-10.86,0.03,0.12,0.82
2,4.52,15.76,30.45,104.19,26.82,17.46,-0.38,0.65,0.93
3,-0.17,11.5,37.01,37.21,21.01,12.94,-0.18,0.84,0.93
4,-2.68,-0.74,13.1,-11.92,-32.79,-0.6,-0.24,0.81,0.87
5,5.26,-5.5,-6.22,-95.79,-48.69,-10,-0.23,0.86,1.11
6,-0.2,8.44,-16.42,-78.61,-17.9,20.3,0.34,-0.07,0.69
7,-3.89,7.85,-2.75,-41.18,59.4,-0.78,0.16,-0.03,0.83
8,-1.41,19.47,19.36,52.73,0.72,-15.04,0.06,0.49,0.94
9,0.82,3.06,34.71,84.06,48.55,-5.44,0.09,0.74,0.94
10,-1.75,20.26,40.02,58.5,-61.95,3.14,0.09,0.8,0.89
11,-1.38,13.24,35.05,20.21,70.34,-6.76,0.03,0.79,0.94
12,3.64,10.11,11.73,-19.97,-24.65,-5.3,0.13,0.74,1.07
13,-0.01,4.86,-7.3,-93.68,-9.55,14.07,-0.01,0.23,0.76
14,-1.05,6.3,-9.88,-77.31,-19.56,0,0.16,0,0.78
15,-8.74,16.09,4.3,-11.53,8.42,-4.05,-0.02,0.15,0.83
16,2.51,31.24,20.44,49.96,37.34,-31.34,0.16,0.55,0.89
17,3.64,30.83,31.56,60.52,64.89,9.69,-0.05,0.82,1.01
18,0.34,27.37,35.81,41.74,3,14.07,-0.09,0.84,0.87
19,2.26,21.65,28.41,15.09,-9.64,1.31,-0.06,0.77,1.07
20,4.5,-13.23,8.19,-29.5,-18.85,8.65,-0.3,0.57,0.77
21,-0.71,-19.1,-4.86,-82.34,-139.6,17,-0.04,0.16,0.84
22,-2.36,-23.48,-6.5,-52.89,-26.2,-2.7,0.14,-0.06,0.84
23,0.98,-10.83,9.38,-6.76,-19.13,-9.11,0.05,0.12,0.78
24,-1.21,0.51,30.61,57.07,44.27,3.5,-0.02,0.64,1.09
25,-0.17,-1.94,38.65,81.98,43.74,-4.69,-0.12,0.72,0.92
26,1.22,-5.18,41.48,31.14,-10.73,-0.67,-0.05,0.73,0.9
27,-0.38,-2.02,28.35,11.22,-13.64,4.69,-0.08,0.73,0.95
28,1.71,-10.34,5.11,-52.18,11.25,-1.47,-0.16,0.55,0.91
