yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.73,-21.81,-73.75,0.71,13.56,14.59,0.32,-0.91,-0.04
0.38,-23.23,-74.48,-2.57,-5.77,1.27,0.28,-0.97,-0.02
-0.8,-23.46,-75.01,-2.31,-2.02,-3.11,0.28,-0.96,-0.04
0.29,-23.9,-74.82,0.57,-2.97,1.11,0.28,-0.96,-0.05
-41.92,3.32,-53.45,2.99,-10.7,-14.16,0.28,-1.04,-0.01
-18.1,18.53,-33.74,77.4,121.56,-161.0,0.89,-0.82,0.24
-15.0,-38.74,-32.46,-24.86,39.21,46.64,0.37,-0.41,0.78
-10.0,-60.64,-48.95,28.38,-250.14,-61.0,0.31,-0.13,0.63
-0.5,-70.6,-32.07,-71.18,-87.97,-40.0,0.5,0.48,-0.86
2.84,13.59,-36.77,55.82,-45.5,-1.99,0.56,0.36,-0.99
6.6,34.93,-49.68,-21.5,79.31,17.26,-0.07,-0.34,0.94
-2.41,19.61,-46.41,8.34,-56.66,-9.31,1.05,-0.01,-0.01
-15.0,-47.41,-45.3,-2.86,-250.14,-58.0,0.74,0.07,-0.73
-5.6,-64.99,-51.92,-34.56,-71.08,-21.0,0.35,0.63,0.72
0.0,4.57,6.74,6.74,245.69,13.44,0.4,-0.11,1.04
-4.81,41.76,-23.5,8.08,174.94,-18.56,-0.04,-0.35,0.79
9.78,50.58,-32.79,-40.21,45.54,37.75,0.29,-0.39,0.92
-6.07,0.93,-31.79,-17.45,30.82,19.08,-0.02,-0.32,0.85
-62.48,-250.14,6.0,16.49,-211.71,-23.0,0.32,-0.17,0.83
0.0,0.0,3.71,-45.15,41.26,46.08,0.85,-0.04,-0.57
11.94,0.7,-48.44,8.5,-11.41,9.85,0.55,0.19,-0.98
2.55,-2.11,-45.21,11.4,-250.14,-46.0,0.47,0.52,-0.94
-15.0,-120.55,-55.66,69.31,-12.08,-3.17,0.99,0.11,0.65
-0.0,-129.83,-36.32,7.24,250.13,-9.01,0.39,0.26,1.28
-2.3,-64.47,-32.84,-39.87,-5.3,52.5,0.22,-0.51,0.76
-3.6,-61.48,-31.28,-45.16,19.41,37.96,0.57,0.1,-0.87
13.6,-60.89,-41.26,-0.75,9.4,10.69,0.28,0.47,0.71
-28.0,-123.48,-50.05,18.1,-250.14,-51.0,0.47,-0.21,0.98
0.0,-9.59,65.85,4.79,-90.08,-5.33,0.17,-0.3,0.82
4.5,-118.48,-34.91,62.7,-35.28,17.18,0.33,-0.19,0.68
-5.6,-67.81,-27.28,28.56,250.13,31.86,0.0,0.0,0.0
2.98,-56.72,-37.37,20.35,-211.91,-41.0,0.71,-0.12,-0.67
-13.0,-117.66,-31.93,-76.83,-250.14,-81.0,0.21,0.29,-1.22
-1.0,-183.25,-46.38,3.16,-45.29,11.37,0.22,0.46,-1.13
4.4,-185.13,-28.0,44.98,-10.04,-3.9,1.07,0.1,-0.92
8.2,-117.49,-19.62,-84.31,-30.55,75.9,0.13,-0.21,0.88
-7.98,-79.1,-7.95,17.4,0.6,-10.82,0.65,-0.17,-0.59
0.0,0.0,5.0,-77.56,-126.16,-45.0,0.27,0.24,-1.07
-10.0,-104.2,-13.37,27.6,-18.58,7.66,0.25,0.61,-1.12
2.9,-169.81,-29.93,15.87,12.13,27.31,0.36,0.39,1.15
-1.0,-165.97,-16.39,-55.52,62.92,75.42,0.33,-0.62,0.75
6.73,-99.69,-15.92,3.58,-23.4,2.52,0.06,-0.24,0.84
-10.2,-87.67,-7.07,106.66,-133.47,-21.0,0.67,-0.11,-0.74
19.7,-92.53,-29.32,1.01,250.13,65.82,0.48,0.28,-0.97
-2.8,-88.84,-24.45,-23.38,80.98,21.98,0.27,0.46,-1.08
-13.0,-149.59,-22.92,-14.63,11.43,33.65,2.0,-0.47,0.0
-11.0,-176.77,-41.62,14.36,-174.28,-40.0,0.24,-0.59,0.76
1.9,-175.35,-32.49,39.58,-86.31,17.29,0.01,-0.23,0.89
7.0,-165.84,-26.35,15.85,250.13,34.68,0.73,-0.17,-0.08
19.6,-43.95,-39.93,38.27,27.83,-41.46,0.39,0.52,-1.34
0.65,-48.03,-38.02,-63.86,14.0,79.44,1.37,0.03,-0.93
-24.0,-111.33,-35.51,21.49,-30.79,-16.8,-0.06,-0.4,0.79
-5.0,-149.37,-22.0,96.92,-67.08,-15.9,0.07,-0.22,0.84
17.1,-82.95,-20.83,-15.82,95.53,0.27,0.0,0.0,0.0
5.71,-10.39,-20.06,-35.76,188.88,31.8,0.97,-0.11,-0.64
9.39,-6.77,-24.24,3.12,-9.45,0.27,0.41,0.32,-1.19
-10.0,-50.02,-20.29,-9.22,-133.4,-13.0,0.44,0.41,1.42
-20.0,-112.46,-41.24,108.55,-50.9,2.85,0.27,-0.81,0.74
4.5,-130.24,-29.13,-18.01,248.18,-26.0,0.04,-0.33,0.87
8.98,-60.18,-12.9,-53.63,127.66,83.6,0.93,-0.09,0.03
-10.7,-51.52,-2.24,21.66,7.21,-14.6,0.45,0.29,-1.16
-4.7,-53.02,-14.17,85.55,-70.52,-5.15,0.5,0.13,-0.98
-17.0,-116.69,-14.64,-1.63,60.18,-3.54,0.18,-0.21,0.89
-4.13,-147.09,2.38,-5.76,250.13,-25.6,0.67,-0.18,-0.3
0.07,-118.43,-1.4,5.03,-83.41,-7.28,0.4,0.23,-0.86
8.25,-69.35,-10.1,1.68,-250.14,-74.7,0.36,0.53,-1.25
-10.4,-57.72,-6.17,69.95,-93.52,13.22,0.53,-0.06,0.93
-26.0,-115.52,-19.92,20.6,250.13,-40.1,0.09,-0.15,0.77
-3.0,-145.17,-20.88,-7.89,-15.97,-0.6,0.56,0.39,-1.07
0.74,-152.67,7.93,-16.9,-250.14,-96.0,0.41,0.38,-0.87
1.16,-85.43,-9.05,-40.97,250.13,69.5,0.61,0.27,-0.48
-6.9,-22.19,-12.23,49.11,121.44,-42.7,0.45,0.38,1.07
21.74,9.37,-25.26,-4.73,33.79,71.11,0.07,-0.18,0.92
-4.09,10.67,-18.86,-9.21,-5.92,24.4,0.96,0.04,-0.47
-13.0,-53.24,-13.7,-4.28,26.34,8.62,0.4,-0.03,-0.84
-6.6,-43.41,-11.55,26.08,53.05,-35.74,0.28,0.53,-1.21
-9.1,-22.99,-14.05,-66.29,16.44,67.72,0.75,-0.21,-0.89
-19.0,-107.22,-25.91,2.06,-33.73,-12.96,0.0,-0.26,0.95
-1.0,-128.56,-26.46,-21.5,-250.14,-56.0,0.85,-0.16,-0.22
3.42,-147.15,-7.08,4.79,-6.28,-5.82,0.32,0.32,-1.25
-10.4,-80.65,-2.08,87.86,-41.61,11.38,0.36,0.22,1.2
2.74,-34.71,-10.01,-19.25,203.82,-11.0,0.28,-0.61,0.96
-6.32,-22.21,-5.79,15.95,70.63,-1.67,0.02,-0.35,0.78
-0.1,-14.34,-21.79,27.72,-244.09,-44.0,0.4,0.18,-1.08
-25.0,-79.08,-25.55,-44.16,-250.14,-58.0,0.68,-0.0,1.34
-0.0,-107.29,-28.64,7.65,0.08,0.0,0.23,-0.74,0.64
6.15,-117.63,-7.13,39.59,-154.6,0.29,0.6,-0.14,-0.64
18.42,-10.2,-5.9,65.98,-21.76,19.31,0.51,0.18,-1.24
6.32,-11.33,-8.93,-16.94,76.29,41.45,0.91,-0.12,-0.92
-11.6,-74.56,-4.94,8.12,-12.14,1.84,0.6,-0.04,0.94
-16.0,-135.53,-24.63,89.19,-64.3,29.99,0.82,-0.01,-0.47
2.24,-132.58,-6.34,-10.05,51.15,-2.25,0.54,-0.06,-0.95
0.33,-68.01,0.5,-34.44,250.13,2.18,0.39,0.38,-1.16
-9.26,-53.19,6.96,9.5,63.46,-19.72,0.34,-0.32,0.82
17.5,-47.5,-11.7,-43.52,88.07,64.33,0.08,-0.3,0.81
-1.0,-116.14,-15.19,14.1,-12.19,-14.4,0.73,-0.25,-0.66
2.96,-122.77,7.66,-5.52,-250.14,-75.0,0.36,0.14,-1.29
1.0,-58.58,3.41,-23.04,-86.49,-28.0,0.42,-0.07,-0.99
-2.93,-7.7,-1.02,124.55,-81.4,11.8,0.57,0.0,21.01
11.61,23.39,-3.36,-25.01,108.52,18.1,0.72,-0.06,1.15
-3.11,-67.24,16.25,-30.22,198.11,-7.9,0.22,-0.45,0.7
0.0,0.0,0.16,-22.15,94.57,23.49,0.04,-0.23,0.87
10.78,-30.56,11.67,10.5,-22.85,-14.2,0.88,-0.07,-0.02
-15.1,-96.57,13.62,114.47,-78.1,-10.0,0.58,-0.04,-0.78
-9.8,-127.08,-0.94,-14.5,250.13,-10.0,0.48,0.42,-1.39
7.77,-138.6,21.52,-33.86,95.81,-31.4,0.42,-0.13,-0.94
-0.5,-121.21,17.99,-9.78,52.98,58.92,0.2,0.15,0.34
-5.52,-38.68,11.05,12.18,0.53,7.14,0.51,-0.16,1.17
16.66,-15.83,-1.48,19.51,-250.14,-73.0,0.07,-0.31,0.83
-3.73,-18.33,1.49,-59.87,-206.04,-36.0,1.02,-0.11,-0.15
-19.6,-83.43,-0.14,8.86,59.21,10.56,0.62,-0.12,-0.77
-7.5,-103.07,-5.97,2.27,250.13,-4.1,0.86,-0.24,-1.04
3.08,-120.0,26.0,17.24,8.3,-17.34,0.24,0.42,0.84
4.71,-89.18,18.45,-23.42,21.56,41.66,0.33,-0.37,0.96
-2.07,-37.28,10.98,15.72,-20.15,-7.18,0.26,-0.17,0.59
6.58,-11.3,4.3,-3.43,-250.14,-65.0,0.79,-0.1,-0.64
-3.68,-13.27,-0.13,131.92,-69.98,18.2,0.1,-0.23,0.9
-24.0,-78.12,-11.87,0.38,250.13,-5.12,-82.64,-22.48,0.0
1.4,-101.45,-16.45,9.25,50.18,-2.79,0.43,0.29,-1.27
-2.62,-51.89,8.93,-21.78,24.22,20.13,0.5,-0.18,-0.94
16.5,-11.9,-2.32,-31.55,-250.14,-61.0,0.34,-0.44,0.68
-19.0,-74.08,4.06,68.64,-15.41,-4.66,0.56,0.6,-1.0
-9.0,-124.38,-11.22,24.68,250.13,-7.7,1.62,-0.39,-0.4
4.53,-142.11,5.77,39.09,131.84,-42.6,0.44,-0.3,1.06
-4.49,-54.17,12.91,20.95,-27.44,-0.13,0.27,-0.24,0.79
10.83,-47.33,5.24,27.31,-250.14,-68.0,0.7,-0.23,-0.65
-18.4,-118.87,6.78,121.18,-34.34,-30.0,0.01,-0.35,0.8
-2.6,-128.14,21.79,-10.29,202.64,10.3,0.17,-0.2,0.92
-1.33,-62.0,19.76,2.0,-16.25,0.0,0.59,-0.23,-0.03
5.62,-40.62,13.48,-25.76,14.44,32.99,1.04,-0.33,-0.65
-0.99,-40.21,13.67,6.28,-117.15,-20.2,0.46,0.1,0.92
-15.9,-103.69,5.01,-23.21,-250.14,-60.0,0.32,-0.06,0.96
2.27,-130.73,5.27,43.49,250.13,-21.9,0.05,-0.4,0.76
-2.16,-60.51,28.43,4.45,49.63,-31.73,0.17,-0.22,0.9
10.41,-6.69,28.63,-10.82,88.18,19.69,1.18,-0.24,-0.9
-0.03,-13.82,31.76,-27.87,25.55,45.19,0.58,0.31,1.1
-17.7,-76.19,36.64,15.5,-108.88,-30.0,0.25,-0.39,0.66
-5.8,-137.4,20.16,-14.13,-250.14,-89.0,0.3,-0.13,0.62
2.69,-86.71,45.03,63.92,-55.8,27.31,0.76,-0.14,-0.73
8.55,20.92,28.87,-23.99,250.13,-4.9,0.63,0.43,-1.08
-5.25,-9.46,28.79,18.64,79.5,-40.77,0.61,0.05,-0.94
-15.6,-74.02,21.02,-43.38,42.83,64.11,0.47,0.38,0.97
-1.26,-95.33,25.01,24.73,-250.14,-78.0,0.39,-0.45,1.02
