yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-1.0,-13.29,-76.39,-6.22,7.86,-20.69,0.3,-0.97,-0.1
1.41,-14.83,-78.41,-7.65,-4.9,4.74,0.29,-0.97,-0.09
3.67,-16.73,-78.21,6.11,15.38,-4.76,0.31,-0.96,-0.1
-1.2,-13.17,-76.2,58.76,76.74,-76.98,0.41,-0.92,-0.05
-19.94,5.26,-60.87,-104.94,17.25,72.9,0.6,-1.03,0.24
-33.2,19.92,-25.94,-141.76,-38.49,103.0,0.35,0.11,0.58
18.88,34.78,-20.36,-63.79,-8.6,51.11,0.74,-0.44,1.05
26.95,22.45,-55.69,51.96,38.61,-42.61,0.68,-0.86,0.65
13.24,18.13,-71.02,130.63,143.65,-80.0,0.63,-0.94,0.82
-11.0,25.93,-56.95,94.2,11.85,-10.8,0.63,-0.61,0.85
-2.8,59.77,1.41,-103.73,-5.49,66.9,0.1,0.38,0.52
-5.55,58.98,10.94,24.21,26.38,-12.48,0.57,-0.75,0.88
6.42,39.0,3.41,90.6,-3.18,-69.81,0.03,0.48,0.55
17.35,26.18,-63.61,97.93,114.44,-79.9,0.19,-0.02,0.38
-3.25,30.43,-56.45,49.35,20.66,-23.62,7.11,0.0,0.0
-20.78,52.91,-7.45,-3.98,10.51,4.6,0.52,-0.85,0.77
1.29,56.0,6.89,-76.64,-68.79,49.9,0.51,-0.48,0.79
12.95,35.61,-12.53,64.09,5.21,-22.18,0.33,0.06,0.8
32.92,17.69,-46.12,105.05,46.83,-55.8,0.09,0.51,0.55
38.0,0.0,46035.0,90.34,44.08,-32.03,-0.01,0.18,0.54
-14.4,46.49,-17.75,-30.85,-6.47,17.35,0.68,-0.49,1.07
-8.4,46.37,21.21,-104.76,10.73,47.9,0.57,-0.74,0.99
4.49,42.64,14.37,-142.86,-54.0,70.0,0.09,0.58,0.55
12.46,43.66,-11.62,-19.75,-4.59,8.81,0.16,0.18,0.49
18.26,27.24,-47.66,-11.21,36.48,-10.9,0.67,-0.44,1.02
2.28,24.02,-51.99,-89.37,-60.73,57.3,0.68,-0.72,0.93
-12.6,16.22,-21.12,-123.56,-64.13,77.0,0.11,0.44,0.53
-13.82,23.98,5.77,-31.4,6.16,21.18,0.86,-0.59,0.76
-10.2,32.68,19.43,35.48,7.37,-25.64,0.66,-0.74,0.74
-2.83,40.2,17.72,-29.15,-15.36,21.2,0.57,-0.19,0.62
14.84,22.82,-4.43,-119.34,-45.76,82.0,0.27,0.33,0.57
21.8,3.42,-38.26,-119.55,-41.56,100.0,0.14,0.55,0.56
5.51,3.61,-45.84,-17.27,27.37,9.79,0.83,-0.27,0.77
-6.64,24.87,22.8,104.51,37.5,-94.0,0.69,-0.69,0.8
5.52,19.69,16.17,50.34,30.06,-34.14,0.07,0.34,0.48
21.47,6.49,-13.73,-3.27,-13.83,-1.34,0.2,0.58,0.52
26.22,-5.81,-44.11,-120.54,-47.34,110.0,0.58,-0.72,0.7
-17.8,15.62,-24.18,878.0,0.0,-6.27,0.71,-0.71,0.76
-24.46,22.7,2.37,7.0,52.47,0.0,0.17,0.5,0.52
