yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.0,-50.63,-16.54,-3.77,-0.48,-0.49,0.87,0.13,0.41
3.12,-52.26,-15.97,-0.79,-3.86,10.43,0.89,0.06,0.44
-8.49,-37.83,13.62,114.8,58.15,-32.7,0.81,0.18,0.59
14.49,-58.98,33.14,76.11,-81.51,55.95,0.75,0.41,0.14
-6.64,-55.61,9.05,-96.32,13.31,-25.6,0.77,0.45,0.19
3.55,-67.43,-20.91,-120.27,-46.34,13.0,0.83,0.17,0.4
-3.3,-69.13,-31.42,-47.75,-8.54,-13.0,1.15,0.32,0.68
17.7,-81.15,-46.93,-57.34,-5.55,-61.1,1.01,0.26,0.29
-6.85,-55.74,26.2,-15.27,-41.89,63.4,0.67,-0.26,0.4
14.46,-59.93,41.92,48.53,-10.1,-50.4,0.72,0.45,0.36
-7.67,-56.3,25.69,34.98,60.47,52.0,1.11,0.27,0.76
2.59,-69.43,-21.68,36.84,-16.63,22.24,0.77,0.3,0.54
-25.0,-77.35,-33.19,146.48,53.86,-26.4,0.76,0.18,0.46
18.3,-80.54,-41.67,-63.05,14.92,-29.6,1.1,0.2,0.62
0.0,-17.44,3.0,-56.08,-25.73,9.24,1.0,0.35,0.25
18.5,-69.75,-20.82,-52.73,-32.28,-97.0,0.82,-0.15,0.3
-6.46,-69.8,18.61,-37.71,-14.29,70.5,0.7,-0.23,0.44
2.11,-76.53,47.71,24.98,33.71,-67.34,0.95,0.15,0.59
-5.43,-69.46,37.2,43.5,4.47,66.15,0.71,0.5,0.13
1.65,-62.25,5.32,114.04,-29.45,8.12,0.8,0.42,-0.01
11.6,-69.02,-29.44,-39.05,26.11,-20.9,0.83,0.33,0.26
10.8,-46.65,-37.3,-125.63,27.94,6.36,0.95,0.01,0.68
-4.1,-37.61,-17.82,28.41,30.67,-62.83,1.18,0.12,0.67
-2.6,-47.26,7.27,-58.83,34.98,-53.2,0.75,-0.44,0.32
-11.6,-47.05,37.93,-14.54,19.49,38.67,0.69,0.17,0.51
5.52,-56.2,39.28,108.12,-4.17,-10.0,0.85,0.22,0.9
16.4,-62.19,-21.26,118.69,0.21,-44.84,0.6,0.48,0.42
-14.0,-58.51,-30.45,8.27,-33.13,21.31,0.95,0.35,0.01
-15.0,-60.13,-40.23,-134.34,-30.07,63.0,1.21,0.24,0.61
15.9,-60.27,-42.57,-41.99,14.69,-57.1,1.15,0.15,0.89
-13.0,-52.28,-32.25,-47.47,-5.33,-59.0,0.82,0.23,0.52
1.78,-43.97,-9.74,-14.89,0.95,61.32,0.68,0.52,0.03
-14.4,-21.94,32.18,30.03,33.38,121.48,0.78,0.6,-0.05
11.7,-31.2,53.36,47.63,3.81,6.89,1.32,0.11,0.72
11.56,-42.81,-8.79,164.91,90.4,-55.7,1.13,0.26,0.23
13.0,-57.66,-35.45,84.34,-32.32,45.17,0.8,0.18,0.36
-27.0,-51.48,-38.69,-69.32,0.94,-26.16,1.04,0.23,1.04
14.9,-62.95,-44.0,-109.31,-56.8,50.0,0.83,0.14,0.58
17.2,-42.72,-27.71,-20.68,27.19,-106.0,0.75,0.53,0.08
12.0,-48.56,-19.32,-26.37,-43.2,57.7,0.75,0.21,0.46
-10.8,-42.88,25.44,36.63,21.6,61.69,1.02,0.04,0.66
-41.62,23.65,74.94,27.86,-23.25,46.35,0.9,0.3,0.16
-1.32,-42.99,28.77,-68.22,6.13,-5.1,1.0,15.66,0.0
7.17,-41.01,-6.3,-138.64,10.06,27.6,1.13,0.17,0.51
4.71,-55.96,-32.14,-105.21,-57.56,18.0,1.06,0.08,0.6
-27.0,-58.68,-39.07,58.53,18.11,21.94,0.61,0.4,0.11
5.68,-57.72,-27.8,-4.82,-56.88,80.63,1.01,0.45,-0.08
20.8,-72.13,-27.58,131.4,43.45,-61.8,1.21,0.3,0.48
-16.01,-60.84,6.35,132.94,10.15,0.89,0.85,0.2,0.17
0.23,-58.1,40.48,-25.3,17.39,-10.8,0.8,0.03,0.31
-2.82,-54.06,33.5,-125.1,-55.67,50.0,1.12,0.3,0.41
-1.19,-65.55,1.26,-0.11,41.58,-50.36,1.2,0.16,0.66
13.1,-79.32,-29.75,-74.16,34.82,-24.7,0.86,0.37,0.39
-13.0,-68.4,-28.07,66.79,16.47,-38.45,0.67,0.49,0.12
-6.4,-59.9,-44.95,15.4,-44.16,105.7,0.9,0.17,0.4
-9.9,-68.74,-27.88,78.44,21.19,-46.66,0.95,0.21,0.2
27.3,-79.59,-22.36,-100.85,8.81,5.63,0.0,20.92,-0.28
-12.0,-73.56,-1.69,-116.27,-40.08,58.0,0.8,0.18,0.28
-12.8,-81.15,26.87,-62.58,20.97,-52.6,1.27,0.23,0.73
-49.3,-32.85,10.79,35.71,35.79,-31.58,0.57,0.34,0.27
1.46,-84.06,11.59,70.76,12.92,-13.44,1.07,0.35,-0.05
15.0,-93.24,-17.39,139.39,39.32,-55.0,0.73,0.42,0.12
-9.1,-93.16,-25.01,5.96,-20.31,37.31,0.89,0.06,0.44
-13.0,-87.11,-39.14,-115.56,0.39,-21.1,1.15,0.18,0.55
16.0,-106.11,-40.21,-24.92,-2.73,-28.3,1.05,0.14,0.05
32.7,-93.63,-17.78,-5.73,26.89,52.89,0.7,-0.22,0.36
-3.48,-89.03,0.88,37.42,46.4,-54.36,0.86,-0.15,0.45
-15.3,-77.05,39.31,15.23,-16.37,87.73,0.72,0.21,0.32
9.66,-81.88,39.95,106.44,21.92,-80.1,1.21,0.09,0.77
16.5,-89.4,-26.32,-167.37,-49.26,70.0,1.04,0.11,0.11
13.7,-84.86,-48.92,-24.85,24.82,-33.0,0.77,-0.26,0.34
-14.0,-72.37,-38.01,-55.36,-10.85,-65.0,0.0,0.46,0.0
22.8,-75.84,-31.99,-9.79,0.72,25.8,0.69,0.62,-0.05
8.78,-80.12,-20.17,26.76,18.13,-66.68,0.6,0.25,0.34
-2.75,-85.58,18.23,102.54,29.58,9.1,1.06,0.09,0.76
18.1,-96.9,-23.53,-56.7,15.97,-11.3,0.89,-0.23,0.25
-8.5,-89.16,-28.63,-106.79,-7.18,61.5,0.85,0.23,0.25
-17.0,-91.58,-41.12,-60.85,-4.56,16.85,1.48,0.36,0.59
6.68,-90.16,-42.61,-26.32,-43.08,-113.0,1.19,0.15,0.43
-17.0,-84.49,-34.4,-59.4,16.43,19.05,0.85,0.55,0.31
21.6,-76.84,-20.95,-4.36,23.11,-16.2,1.09,0.13,0.74
12.6,-74.52,-13.04,54.27,50.66,8.51,1.16,0.28,0.39
-2.93,-39.07,36.95,116.96,18.58,-55.4,0.89,0.08,0.27
16.01,-41.51,9.61,81.34,53.29,-64.66,0.79,-0.38,0.42
4.7,-43.22,-6.91,-119.21,-14.16,24.0,0.65,0.12,0.28
-29.0,-54.96,-12.55,-22.4,29.93,-89.7,0.9,0.45,0.41
-4.2,-46.48,-27.19,-44.66,22.0,-8.79,1.07,0.2,0.65
2.2,-34.76,-12.02,-9.57,12.58,27.66,0.62,0.5,-0.08
19.2,-49.69,-16.36,74.5,-26.46,-41.9,0.83,0.56,-0.03
1.64,-34.49,29.59,1.91,16.54,122.74,0.73,0.04,0.49
18.1,-53.62,-29.66,75.1,32.47,-17.64,0.87,0.25,0.2
-23.0,-46.71,-33.55,135.67,18.56,-60.2,0.82,-0.14,0.35
-2.4,-41.84,-44.01,33.41,-20.36,17.7,0.66,-0.07,0.44
31.7,-43.07,-22.37,-97.81,23.81,7.44,0.94,0.11,0.2
-4.57,-35.58,-2.44,-39.78,12.8,-74.2,0.85,0.19,0.47
-15.6,-32.12,32.12,-23.92,46.0,50.05,0.67,0.5,0.14
1.93,-32.72,16.1,42.28,-31.31,-43.8,1.03,0.27,0.29
-12.0,-28.16,-28.79,133.66,82.5,-72.0,0.73,0.28,0.23
-19.0,-26.64,-36.95,48.46,32.08,22.82,1.22,0.29,0.76
12.9,-16.76,-41.77,-97.43,-27.49,-5.3,0.82,-0.15,0.54
-11.0,-26.12,-29.8,-15.08,0.51,-33.46,0.74,0.1,0.44
28.0,-51.92,-15.16,-33.55,30.16,-71.6,0.99,0.22,0.9
0.72,0.3,0.1,17.98,24.96,78.22,0.8,0.22,0.49
-1.4,-35.49,21.64,42.6,-13.02,8.3,0.68,0.45,-0.02
11.6,-48.9,-18.2,133.74,25.61,-28.2,0.77,0.54,0.08
-8.6,-48.83,-20.78,-84.24,-58.79,8.51,0.59,0.25,0.35
-18.0,-42.13,-27.72,-18.37,-42.29,74.9,0.94,0.04,0.76
10.7,-40.51,-35.34,14.71,46.6,-51.76,1.2,0.31,0.27
20.2,-33.8,-16.78,-4.7,-38.92,54.46,0.79,-0.11,0.28
2.15,-37.94,-5.06,55.59,-22.62,54.36,0.88,-0.27,0.24
-7.05,-18.18,49.75,153.24,18.19,-32.2,0.66,0.31,0.36
1.34,-23.55,-4.29,69.6,-29.04,27.15,1.28,0.42,0.35
2.2,-39.03,-24.83,-44.03,7.6,-26.96,1.04,0.47,-0.33
-25.0,-36.13,-30.84,-125.7,-25.95,23.0,0.65,0.35,-0.0
-13.0,-36.16,-29.99,-71.95,-77.45,48.3,1.12,0.02,0.42
14.2,-46.81,-29.7,-19.53,6.3,-121.1,1.25,0.25,0.44
14.0,-52.42,-14.31,-37.68,-14.24,39.9,0.81,-0.32,0.43
-8.35,-48.05,24.9,-5.8,74.57,-54.14,1.05,0.27,0.69
7.03,-55.62,42.54,73.08,-19.88,16.02,0.89,0.36,-0.14
-7.01,-53.68,31.24,-26.11,-18.16,95.2,1.17,0.27,0.6
6.2,-60.13,-0.47,113.41,-11.49,-75.0,1.07,0.4,0.23
13.5,-80.58,-19.72,-10.34,-7.84,6.38,0.79,0.13,0.35
-31.0,-78.64,-23.23,-106.61,-13.47,7.7,1.22,0.26,0.66
10.3,-81.8,-31.97,-85.66,-92.44,86.5,0.93,0.22,0.49
-14.0,-62.63,-32.79,-27.05,35.32,-61.0,7.21,-80.45,-3.29
4.15,-67.22,-12.39,-10.76,-66.16,56.0,0.77,0.15,0.26
24.6,-71.73,-17.69,5.0,-16.22,0.0,1.21,0.32,0.14
