yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.2,-16.46,-76.55,-3.4,-5.87,-4.33,0.28,-0.96,-0.05
1.04,-17.03,-77.38,-3.73,-1.98,3.76,0.3,-0.96,-0.03
-0.3,-17.51,-77.66,-1.79,-2.02,-1.28,0.28,-0.96,-0.06
0.23,-17.89,-78.35,-3.4,-1.79,0.87,0.28,-0.98,-0.04
-7.91,2.63,-70.57,29.31,83.07,-30.53,0.43,-1.09,0.23
-36.61,5.7,-15.77,180.6,131.81,-90.0,0.14,1.01,-0.17
0.53,33.49,38.03,23.24,-5.55,1.89,0.19,0.86,0.19
6.3,63.1,-97.38,-81.73,-29.53,13.6,0.02,-1.07,0.56
-6.3,51.45,-70.7,-213.63,136.44,24.0,0.04,-1.0,0.88
-25.1,37.0,-22.84,99.5,-36.45,-24.3,0.39,-0.33,0.78
-13.06,32.75,16.32,183.7,-45.67,-96.0,0.22,0.83,0.26
7.87,30.89,-24.64,78.99,-30.55,-3.66,0.17,0.95,0.17
2.53,40.82,-76.35,-82.47,48.47,4.56,0.07,0.36,0.54
2.6,15.99,-13.91,-171.74,-9.64,30.4,-0.11,-0.9,1.0
-6.16,14.64,31.45,-18.92,-25.47,-2.4,0.14,0.39,0.68
-1.81,4.41,48.15,237.54,-55.85,9.27,0.22,0.86,0.25
-0.28,0.54,23.72,175.5,-1.25,-23.7,0.28,0.2,0.72
16.29,-6.46,-26.99,70.19,-24.76,-5.69,0.17,-0.77,1.05
-0.79,20.32,0.0,-101.6,-12.64,-1.0,0.4,-0.36,0.98
0.0,0.0,0.98,-202.44,-24.82,62.0,0.27,0.86,0.23
-11.05,-2.48,-7.04,0.0,0.0,97.79,0.23,1.01,0.02
0.45,-6.57,52.46,80.76,-43.58,4.22,0.33,0.06,0.77
-1.52,-13.71,42.46,183.22,-28.9,-42.0,0.16,-0.87,0.96
5.22,-13.58,13.6,82.2,-8.15,1.73,0.28,1.01,0.09
16.71,5.7,-40.77,-118.73,0.27,20.08,0.31,0.67,0.48
-11.8,29.27,-84.49,-217.11,79.06,64.5,0.43,0.14,0.78
3.67,15.2,-57.74,-175.7,96.85,-45.0,0.2,-0.81,0.82
-12.27,7.85,-10.18,100.08,-52.22,14.1,0.44,0.48,0.65
-3.38,-1.51,44.24,-39.21,11.6,5.24,0.31,0.92,0.23
1.36,0.81,35.67,-116.89,-2.85,32.9,0.24,0.89,0.24
8.52,-0.77,7.15,-162.44,19.95,29.6,0.24,-0.59,0.9
7.68,3.08,-33.17,-178.15,62.22,-4.6,5.27,-2.02,0.0
-1.19,18.03,-77.88,179.18,-7.88,-35.8,0.4,0.33,0.65
3.64,8.86,-54.66,126.74,-48.8,-57.0,0.37,-0.46,0.97
-9.31,5.78,-8.4,75.08,-10.65,2.31,0.19,0.98,0.19
-15.02,-7.78,24.82,-214.1,117.99,36.0,-0.03,-0.97,0.99
-0.86,-10.44,26.3,-35.79,-32.06,-6.3,0.18,-0.85,0.99
-12.2,-23.5,24.19,201.1,-65.2,-15.0,0.21,-0.02,0.75
13.0,-13.66,-13.88,-159.36,7.79,50.5,0.25,1.11,-0.01
6.42,3.78,-64.86,-203.41,70.98,24.7,0.23,0.85,0.33
2.7,-10.2,-54.46,36.82,-55.1,10.41,0.2,0.45,0.6
-2.21,-21.27,-4.43,195.66,-43.23,-8.4,-0.0,-0.91,1.1
-13.1,-24.95,36.34,159.02,-14.97,-50.0,0.26,-0.65,0.98
0.95,-26.8,43.97,70.71,-23.3,-14.3,0.31,0.76,0.28
-5.07,-9.87,-65.97,-203.75,45.71,78.6,0.33,0.19,0.59
2.22,-19.6,-26.32,-116.19,34.93,-19.0,0.36,-0.69,0.94
-9.34,-28.7,22.07,154.7,-39.25,8.56,0.08,-0.83,1.16
-3.3,-21.42,54.9,190.6,-37.24,-36.0,0.25,1.04,0.0
-0.65,-28.39,60.17,127.17,27.18,-12.6,0.21,-0.82,0.89
11.78,-37.69,5.54,-67.97,-41.15,-5.3,0.38,0.03,0.78
-2.5,-28.73,-11.51,-150.95,-2.11,45.4,0.22,0.91,0.16
-17.0,-36.07,30.59,-62.4,13.79,-13.3,0.24,0.9,0.2
-2.73,-41.53,58.39,180.37,-35.18,-9.6,0.32,0.19,0.75
11.2,-25.12,-24.67,106.46,-24.27,-10.0,0.18,0.74,0.36
10.4,-11.44,-72.21,-21.95,19.49,2.98,0.26,1.09,0.07
1.86,-21.08,-61.14,-193.8,38.55,43.1,0.27,0.14,0.85
-16.7,-42.24,30.89,-189.62,53.75,40.5,0.32,-0.89,0.66
2.81,-28.2,53.32,38.64,-40.15,7.17,0.2,0.84,0.3
-0.61,-31.86,42.63,85.02,51.47,10.75,0.3,0.78,0.34
5.42,-39.3,7.74,-46.7,-17.08,-2.3,0.42,0.14,0.86
0.0,0.0,0.0,-139.53,-32.32,20.0,-0.05,-0.92,0.97
5.91,-21.42,-76.36,171.25,-51.37,8.66,0.25,-0.57,0.85
-13.46,-39.16,9.0,148.92,-21.34,-48.0,0.18,0.97,0.14
-0.44,-54.59,50.16,46.6,-65.5,-1.72,0.08,-1.0,0.9
0.76,-49.05,34.59,-66.0,15.79,2.94,0.08,-0.94,0.94
7.88,-47.37,-2.08,-146.82,3.24,30.44,0.36,-0.12,0.82
8.45,-35.37,-47.35,-179.05,43.41,32.5,0.27,0.56,0.46
3.37,-41.08,-11.23,184.11,-41.4,12.0,0.29,0.78,0.31
-11.3,-52.92,29.06,158.15,-50.63,-43.0,0.43,0.12,0.71
-2.93,-54.97,56.03,102.85,-14.76,-11.0,0.15,-0.87,0.88
0.06,-56.44,50.05,-133.28,1.41,63.77,0.09,-0.76,1.04
16.5,-63.17,-10.81,-244.49,164.99,-2.0,0.22,0.4,0.62
-0.6,-20.26,-73.18,61.96,-45.14,11.0,0.2,0.84,0.34
2.86,-30.61,-56.47,208.8,-57.92,-18.0,0.17,1.06,0.1
-8.14,-40.65,37.23,158.45,10.45,-31.3,0.11,-0.95,0.89
0.38,-42.91,54.52,64.76,-13.64,1.46,0.05,-0.94,1.0
-0.27,-41.38,52.72,-11.07,0.84,-1.04,0.13,0.55,0.55
5.74,-45.57,28.02,-100.49,-20.37,22.0,0.02,0.97,0.14
14.5,-40.2,-12.43,17.05,10.6,6.85,0.26,0.55,0.53
-4.83,-35.97,1.82,230.63,-90.95,-18.0,0.3,-0.22,0.75
-16.9,-34.74,43.18,159.92,2.24,-65.13,0.03,-0.97,1.03
2.92,-27.31,60.47,-54.82,-9.85,-7.21,0.26,-0.75,0.86
-1.87,-29.09,47.44,-105.18,34.31,2.24,0.46,0.09,0.68
8.69,-34.29,16.36,128.81,-34.32,-2.3,0.27,0.82,0.34
-0.6,-29.06,-30.69,204.14,-49.2,-64.0,0.41,-0.33,0.92
-16.7,-41.13,21.19,117.15,-6.55,-25.8,0.3,0.48,0.64
-6.7,-41.94,51.33,-101.85,-7.63,8.49,0.27,0.86,0.23
-0.25,-58.03,57.3,-189.14,30.92,42.3,0.34,0.98,0.2
10.9,-49.59,-15.86,-186.28,72.69,2.84,0.21,0.03,0.8
0.74,-29.74,-63.49,45.28,-5.69,-1.12,0.12,-0.97,0.93
-13.8,-53.3,-4.02,64.99,7.31,-9.53,-0.05,-0.96,1.1
-11.3,-57.15,33.86,-14.05,-16.05,-9.0,0.55,-0.17,0.74
-2.47,-53.55,51.27,-111.7,-16.63,35.0,0.26,0.5,0.55
-2.33,-55.75,48.91,-167.0,71.25,-7.3,0.35,0.08,0.79
9.17,-58.07,21.37,109.71,-39.88,22.8,0.16,0.78,0.39
15.1,-51.09,-33.87,-68.33,-30.75,16.0,0.15,1.03,0.17
-1.9,-31.53,-75.92,-143.05,-15.02,49.0,0.37,0.21,0.67
5.97,-40.35,-47.11,-198.63,18.9,84.0,0.05,-0.87,0.97
-9.8,-46.67,7.46,-79.59,50.62,-13.2,0.0,20.21,1.01
4.47,-52.74,39.95,174.05,-56.5,-8.8,4.0,0.0,0.0
12.87,-55.13,4.36,93.98,15.48,-39.66,-0.06,-0.96,1.04
21.8,-49.06,-46.01,9.06,-6.7,5.75,0.15,-0.76,0.96
-3.4,-34.55,-65.69,-89.69,-32.4,8.5,0.3,0.04,0.79
-2.2,-47.78,-21.21,-220.13,110.93,10.0,0.32,0.63,0.55
-18.9,-50.73,19.96,89.02,-29.02,12.84,0.39,-0.32,0.87
-11.1,-45.21,46.65,195.05,-44.08,-27.0,-0.11,-0.98,1.0
1.49,-45.42,50.27,125.52,-8.63,-43.3,0.57,-0.6,0.82
2.2,-52.33,28.46,49.11,-27.21,-8.56,0.06,-0.92,1.11
-12.0,-38.44,34.91,-38.34,46.9,8.89,0.23,-0.54,0.86
