yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.3,-25.33,-73.91,-3.16,12.72,-6.92,0.34,-0.97,-0.05
-2.0,-25.47,-74.72,-3.66,-1.18,-7.23,0.36,-0.95,-0.03
0.74,-26.35,-74.52,-0.32,-4.08,2.85,0.38,-0.94,-0.03
0.57,-27.38,-74.82,-2.32,-4.75,2.18,0.39,-0.95,-0.01
-0.3,-26.54,-75.5,-3.87,2.56,-1.51,0.38,-0.93,-0.02
-0.6,-15.78,-73.45,5.81,43.69,-2.66,0.63,-1.02,0.44
-3.75,6.71,-2.49,62.08,28.47,-69.85,0.71,-0.71,0.58
8.73,-18.91,-14.48,122.09,32.76,-101.0,0.41,0.06,0.53
32.3,-29.66,-48.96,74.33,33.32,-61.08,0.8,-1.05,0.51
-4.0,-53.85,-60.54,8.59,12.82,-13.4,0.49,-0.13,0.62
-36.0,-38.56,-28.27,-53.15,-97.63,33.7,0.24,0.32,0.48
28.9,-44.0,-34.27,-138.05,-38.63,124.0,0.23,0.31,0.43
26.5,-48.4,-60.64,127.77,58.35,-139.0,0.83,-0.19,0.67
-22.0,-38.4,-31.02,94.56,65.69,-73.33,0.57,-0.32,0.64
-22.8,-23.76,-5.99,44.34,17.7,-36.01,0.27,0.2,0.43
-12.8,-17.13,10.61,-48.22,-25.41,38.6,0.5,0.03,0.61
2.33,-18.93,6.66,-122.31,-73.02,111.0,0.67,-0.87,0.68
22.5,-43.82,-17.77,-104.76,-18.99,102.0,0.66,-0.61,0.67
-11.0,-48.88,-34.11,98.92,58.92,-88.11,0.43,0.15,0.61
-20.5,-45.87,-2.82,62.15,27.53,-49.31,0.68,-0.91,0.55
-19.2,-35.5,18.39,-20.84,-8.08,9.01,0.76,-0.9,0.69
28.0,-70.61,-17.33,-90.2,-89.53,80.5,0.2,0.48,0.63
22.4,-67.24,-43.1,69.55,10.97,-43.24,0.33,-0.08,0.63
3.01,-68.69,-43.89,125.66,10.05,-79.1,0.79,-0.32,0.73
-19.0,-52.99,-22.26,82.96,39.86,-74.27,0.67,-0.9,0.67
14.33,-43.78,0.0,20.17,-17.27,-17.5,0.71,-0.81,0.69
25.5,-59.07,-28.71,-109.24,-63.76,100.0,0.31,0.35,0.58
-3.6,-54.78,-38.71,-99.72,7.91,86.15,0.7,-0.09,0.71
-21.7,-43.5,-6.52,-2.7,-11.4,11.63,0.67,-0.94,0.63
-7.21,-26.46,30.19,86.6,57.5,-75.79,0.61,-0.41,0.67
20.3,-41.52,-12.81,60.47,12.22,-25.86,0.27,0.2,0.52
25.0,-53.03,-43.99,-18.52,5.52,-2.3,0.55,-0.93,0.53
4.05,-55.9,-50.84,-62.37,-35.0,51.3,0.71,-0.91,0.67
-16.0,-46.29,-22.51,-112.39,-61.13,98.0,0.11,0.57,0.54
-22.85,-32.83,6.88,-68.18,16.0,49.37,0.25,0.3,0.58
-9.8,-30.89,26.79,28.8,-5.8,-14.03,0.62,-0.37,0.55
-4.67,-32.1,28.74,129.08,41.87,-83.4,0.71,-1.01,0.68
15.52,-44.82,8.31,95.72,44.82,-57.05,0.68,-0.95,0.67
26.1,-41.08,-28.36,47.79,18.95,-27.64,0.51,-0.21,0.67
-2.9,-34.94,-50.11,-52.71,-13.27,25.9,0.24,0.42,0.62
-22.0,-30.32,-20.17,-116.31,-45.22,78.0,0.19,-0.06,0.54
-20.01,-19.07,5.68,105.0,32.08,-57.5,0.7,-0.99,0.59
1.37,-18.48,19.76,117.59,52.4,-87.5,0.63,-0.67,0.71
28.6,-54.44,-28.19,4.47,-7.37,-18.02,0.25,0.4,0.56
20.1,-55.45,-54.81,-74.53,-48.26,55.4,0.39,-39.69,12.76
-15.33,-28.17,9.46,118.36,17.98,-84.4,9.45,-50.97,21.57
-5.36,-26.26,20.77,52.91,12.89,-34.03,0.78,-0.45,0.71
19.8,-47.25,-14.4,-60.65,-53.54,39.7,0.73,-0.86,0.71
30.1,-60.51,-43.13,-119.34,-82.46,102.0,0.57,-0.21,0.7
-17.0,-51.72,-34.02,-103.42,-7.89,77.2,0.21,0.27,0.55
-23.4,-40.1,-4.37,15.26,10.95,0.33,0.15,0.48,0.59
-11.5,-25.91,15.84,126.82,35.85,-91.1,0.43,0.06,0.58
-3.65,-24.83,18.26,113.42,53.53,-58.9,0.69,-0.72,0.71
-23.0,-51.53,-17.76,-96.22,-81.89,71.0,0.52,-0.93,0.46
-16.02,-35.99,7.46,74.06,22.58,-65.95,0.49,-0.08,0.59
-9.92,-26.12,24.03,118.98,43.53,-90.0,0.25,0.3,0.55
1.62,-37.88,15.33,7.0,3.4,-14.05,0.73,16.95,0.0
17.02,-54.01,-5.43,-58.24,-56.12,45.5,0.68,-0.78,0.61
27.1,-73.84,-33.11,-123.95,-44.85,83.0,0.64,-0.63,0.76
18.8,-79.58,-51.06,118.21,6.34,-90.81,0.4,-0.16,0.62
-9.4,-70.14,-44.25,100.64,60.34,-61.8,0.92,-0.69,0.87
-15.1,-48.63,10.49,-34.47,-45.97,5.78,0.68,-0.9,0.62
-8.76,-45.22,23.05,-81.87,-65.06,65.7,0.0,3104.74,50.89
13.0,-68.4,-50.4,-68.68,-30.53,72.5,0.67,-0.65,0.75
-5.7,-62.93,-41.06,128.92,43.25,-110.0,0.72,-0.89,0.64
-20.0,-48.86,-17.22,47.71,9.35,-33.68,0.0,372.72,28.0
-17.47,-37.73,8.55,-66.64,3.11,50.33,0.24,0.1,0.62
-4.49,-27.74,15.62,94.5,51.79,-77.27,0.12,0.34,0.58
26.7,-42.7,-46.96,102.45,41.83,-67.2,0.58,-0.15,0.65
11.9,-47.05,-59.31,-23.24,-19.69,12.4,0.39,-0.34,0.72
-8.2,-44.51,-47.22,-85.56,-75.92,73.1,0.32,0.18,0.66
-17.0,-31.25,-20.83,-141.66,32.27,103.0,0.22,0.52,0.48
-6.6,-18.47,14.62,-50.37,-18.61,45.8,9.0,17.44,0.0
2.57,-16.67,8.47,46.06,7.69,-31.77,0.91,-0.63,0.77
22.6,-45.21,-47.38,-91.56,-59.96,59.5,0.65,-0.86,0.6
-15.0,-40.18,-34.74,-129.37,-52.18,87.0,0.73,-0.99,0.72
-9.51,-20.63,12.71,-29.75,-14.98,34.7,0.54,-0.4,0.55
6.04,-32.05,9.54,24.02,-5.89,-16.09,0.71,-0.85,0.59
18.7,-50.83,-14.72,-42.82,-42.49,23.3,0.77,-0.96,0.64
-18.51,-26.08,5.82,-94.48,-74.11,72.2,0.49,0.04,0.53
-7.84,-18.72,21.16,96.85,59.49,-71.18,0.93,-0.61,0.7
-19.0,-54.2,-22.96,60.47,29.4,-30.25,0.55,-0.9,0.48
-20.13,-49.27,7.04,-9.85,-24.95,0.55,0.8,-0.9,0.74
-8.29,-36.23,21.65,-44.44,-1.41,34.11,0.64,-0.94,0.55
-2.28,-39.23,23.96,118.82,41.57,-74.6,0.27,0.08,0.55
12.06,-52.56,8.31,120.94,17.25,-77.4,0.14,0.48,0.51
32.2,-65.78,-22.86,56.21,47.09,-32.01,0.3,0.44,0.64
20.2,-61.16,-44.78,5.47,-16.44,-8.76,0.64,-0.14,0.63
-3.8,-57.1,-44.66,1.46,11.24,-14.63,0.71,-0.79,0.68
-19.0,-47.5,-17.06,110.45,34.7,-75.5,0.6,-0.88,0.55
-21.39,-32.79,8.06,101.39,57.27,-82.2,0.79,-0.88,0.62
12.1,-65.01,-51.41,-73.6,-81.34,62.8,0.68,-0.33,0.7
-4.8,-59.94,-45.08,-136.62,-43.82,118.0,0.3,0.21,0.53
-24.63,-45.83,5.32,-52.34,8.79,46.86,0.21,0.59,0.49
-16.6,-32.4,7.55,25.2,14.37,-18.39,0.72,-0.87,0.6
12.53,-52.78,-2.55,118.79,52.69,-95.1,0.55,-0.86,0.54
27.0,-64.67,-34.98,91.59,52.24,-64.08,0.65,-0.88,0.68
14.2,-69.52,-49.33,1.0,0.0,0.0,0.52,-0.79,0.6
-25.88,-47.05,0.28,-126.95,-48.68,104.0,0.15,0.43,0.62
-8.32,-40.71,21.43,-55.36,-24.89,54.6,0.48,0.05,0.56
-2.82,-37.87,26.64,122.02,66.13,-99.5,0.88,-0.71,0.79
7.72,-46.55,15.9,83.95,22.15,-32.12,0.64,-0.83,0.8
21.1,-62.21,-12.75,17.6,6.69,-10.87,0.28,0.32,0.61
25.8,-76.66,-42.68,-43.87,-37.44,29.7,0.17,0.63,0.53
-24.0,-67.32,-23.12,-111.25,-63.26,81.0,0.2,0.07,0.49
-25.13,-47.82,3.34,-116.19,-62.62,99.0,0.39,-0.97,0.64
-8.19,-41.0,21.88,-15.98,-8.75,9.89,0.84,-0.63,0.72
12.64,-56.4,5.36,87.5,29.87,-86.91,0.27,0.47,0.52
21.6,-75.1,-25.87,105.65,74.27,-97.0,0.69,-0.23,0.43
2.51,-81.64,-45.04,71.71,24.06,-31.49,0.89,-0.99,0.67
-19.0,-70.94,-21.42,6.91,-27.04,-6.08,0.69,-0.86,0.57
-18.05,-61.87,5.35,-75.95,-38.0,71.9,0.25,0.13,0.6
-10.6,-57.8,22.49,2.29,-3.47,9.69,0.11,0.55,0.49
-2.88,-56.92,23.93,94.66,34.77,-76.28,0.7,-0.49,0.75
10.29,-63.91,5.01,106.98,31.75,-69.7,0.74,-0.89,0.59
32.5,-84.52,-33.78,2.63,-3.25,-11.11,0.44,-0.31,0.57
12.9,-81.16,-50.43,-64.94,4.35,49.83,0.74,-0.43,0.84
