yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.1,-22.07,-73.59,-3.14,-0.44,-2.21,0.31,-0.95,-0.03
-0.0,-22.53,-74.35,-2.63,-2.29,-0.08,0.29,-0.96,-0.01
0.71,-23.15,-74.88,-2.37,-3.37,2.73,0.29,-0.96,-0.05
0.32,-23.5,-75.58,-3.18,-2.34,1.24,0.3,-0.96,-0.03
-20.0,-17.37,-72.78,10.21,24.22,-78.59,0.43,-1.13,0.01
-29.2,-5.91,-54.03,69.66,51.39,-112.8,0.81,-0.63,0.22
11.01,31.55,-48.14,70.4,131.88,-56.4,0.64,0.17,0.94
6.99,28.14,-52.03,-56.24,26.73,39.33,0.24,-0.21,1.09
-24.0,-37.81,-46.12,-19.53,-7.96,26.89,0.06,-0.37,0.85
-9.9,-59.03,-56.21,18.01,-250.14,-92.0,0.51,-0.16,0.17
5.42,-67.45,-31.07,8.15,0.0,0.0,0.24,-0.42,1.07
14.83,-4.62,-26.59,-35.71,29.66,43.77,0.02,-0.28,0.82
5.84,43.03,-34.42,-11.88,30.17,22.56,-0.16,-0.26,0.62
-13.0,-20.37,-24.96,36.07,-250.14,-53.0,0.82,-0.12,-0.68
7.45,-80.27,-23.52,-82.53,-231.76,-66.0,0.58,0.36,-1.01
5.98,-17.89,-14.25,35.66,-14.77,17.47,0.55,-0.15,0.35
-10.42,-3.36,1.42,31.99,-4.99,28.76,0.67,-0.22,-0.61
4.08,-104.76,-8.55,57.4,55.89,-40.23,0.48,0.45,-1.08
8.44,-96.37,-10.14,13.89,-250.14,-60.0,0.71,0.06,0.22
6.55,-33.23,-6.18,-75.21,-143.42,-68.0,0.22,0.15,1.33
-23.0,-85.98,-16.22,78.19,-13.24,14.64,0.14,-0.8,0.79
-8.0,-107.89,-35.6,13.55,250.13,25.27,0.72,-0.15,-0.15
5.7,-115.75,-9.32,20.26,82.24,-4.47,0.47,-0.27,-0.86
2.8,-102.25,-14.01,-74.88,-11.99,73.0,0.53,0.41,-1.18
4.35,-37.61,-4.82,14.93,-29.01,1.85,0.48,0.06,-0.93
0.75,-29.82,-11.53,-77.73,-97.12,-33.0,0.5,0.3,0.49
0.0,0.0,2.0,96.78,-45.11,21.92,0.4,-0.02,1.18
1.7,-111.58,-34.28,-20.87,40.03,10.83,1.01,-0.08,-0.56
4.29,-65.53,-9.21,30.93,250.13,16.78,0.47,-0.16,-0.81
8.11,-20.46,-20.45,-27.65,28.31,2.89,0.32,0.27,-1.12
-15.0,-82.54,-13.61,94.87,-113.54,29.7,1.21,-0.1,-1.01
0.0,-144.08,-10.58,-2.34,250.13,15.37,0.3,-0.41,1.07
10.0,-78.3,-21.89,-12.0,-9.84,31.31,-0.16,-0.39,0.74
0.09,-53.62,-16.68,-4.05,-24.64,-0.76,0.7,-0.18,-0.56
-13.0,-117.56,-23.43,65.44,-37.79,0.09,0.43,0.21,-1.06
-13.0,-141.86,-41.36,-47.53,250.13,38.7,0.39,0.43,-1.1
10.5,-66.45,-21.63,16.2,87.5,0.34,0.67,0.03,-0.48
11.8,-3.95,-34.24,7.13,-2.19,0.0,0.66,-0.19,0.24
5.9,4.86,-39.64,92.15,-1.21,-8.38,0.61,-0.26,-0.68
-12.0,-57.93,-30.65,-24.66,250.13,37.8,0.25,-0.28,1.07
-0.33,20.15,0.0,-32.37,143.37,-15.0,-0.05,-0.46,0.77
