yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.08,-14.72,-75.39,-2.67,-2.76,1.52,0.34,-0.95,-0.11
-1.1,-12.2,-75.62,-1.79,10.78,-4.37,0.34,-0.97,-0.1
-36.1,45.8,-44.66,118.2,236.44,-138.0,1.11,-1.08,0.45
-3.47,56.11,-18.68,96.34,52.84,-13.4,0.51,0.12,1.1
11.91,69.41,-26.61,-27.98,63.78,45.82,0.13,-0.56,0.6
-20.3,-0.76,-21.8,17.56,-250.14,-73.0,0.14,-0.32,0.72
-11.0,-16.78,-35.99,128.35,-91.54,43.1,0.59,-0.06,-0.72
11.22,-40.24,-1.56,4979.0,0.0,-28.0,0.77,0.59,-1.08
5.74,37.61,5.96,29.0,250.13,20.58,1.0,-0.0,0.56
26.24,46.77,-9.7,55.69,25.45,-32.92,0.43,0.31,1.08
-7.95,-64.78,19.63,-108.65,29.02,101.0,0.17,-0.8,0.62
0.0,0.0,0.0,59.29,-250.14,-141.0,0.05,-0.44,0.85
6.24,15.44,30.62,51.49,-146.27,-30.0,0.27,-0.24,0.25
-1.17,20.81,30.68,-26.44,74.31,-0.26,0.7,0.01,-1.0
13.73,28.75,10.2,19.7,250.13,23.98,0.62,-0.19,-0.74
-5.6,5.98,12.21,13.71,-85.26,-21.6,0.71,0.08,0.42
-27.7,-59.04,-3.46,-61.61,-250.14,-10.0,0.16,-0.37,0.79
3.97,-77.75,19.55,83.62,-73.4,14.18,0.83,0.09,-0.49
8.82,-11.3,16.2,6.63,-1.53,-28.22,0.65,0.03,-0.25
-7.31,-11.88,17.11,-27.56,-42.47,42.1,0.29,-0.04,1.0
10.95,-22.69,8.32,-23.35,9.08,14.17,0.32,-0.56,0.88
3.67,-19.94,0.93,-70.11,-55.21,-55.0,0.16,-0.47,0.76
-29.81,-82.65,9.07,-16.85,27.45,-1.15,0.64,0.31,-1.12
-0.3,-101.58,20.62,44.76,-48.83,-22.4,0.5,-0.08,-0.91
3.54,-37.26,17.74,44.64,-250.14,-118.0,0.55,0.06,1.07
-5.8,-48.99,28.27,-82.43,-74.12,-53.0,0.47,-0.32,0.5
9.63,-36.43,13.79,-9.21,28.6,-4.64,0.72,-0.37,-0.65
-33.3,-98.73,21.1,-30.52,250.13,72.6,0.44,0.14,-0.93
-13.0,-114.97,-1.09,-13.34,21.98,4.81,0.79,0.38,-1.53
5.69,-128.46,22.18,-8.76,-10.97,-5.47,0.14,-0.39,0.77
20.27,-46.59,10.86,25.08,-250.14,-99.0,0.87,-0.27,0.26
1.26,-40.02,7.16,-10.32,86.43,32.56,0.66,-0.28,-0.77
-1.4,-38.86,-13.68,48.1,41.57,-34.76,0.71,-0.12,-0.76
-25.0,-102.16,-7.57,-78.47,38.87,57.89,0.65,-0.0,1.13
-5.0,-120.85,-18.04,16.93,-114.84,-34.0,0.42,-0.73,0.72
8.46,-102.61,-0.88,100.0,-119.41,3.2,0.18,-0.45,0.74
2.57,-38.93,-1.41,38.08,137.05,-42.5,0.71,0.15,0.99
-9.0,-28.23,10.6,-61.61,8.26,67.17,0.39,-0.66,0.7
14.9,-18.34,-10.98,-4.91,-25.27,-9.21,0.2,-0.38,0.84
-8.97,-46.73,-7.54,35.98,-250.14,-114.0,0.83,-0.14,0.14
0.0,0.0,0.0,104.21,-73.63,42.7,0.72,-0.23,-0.6
-17.0,-114.07,-21.28,2.05,122.36,-39.92,1.01,0.23,-1.1
0.0,-64.05,4.0,20.4,48.28,-17.15,0.99,0.08,0.88
8.16,-128.79,-5.91,-44.89,65.51,53.35,0.61,0.07,1.12
17.4,-26.14,-14.7,6.17,-57.89,-6.92,-0.0,-0.68,0.61
-2.3,-31.86,-16.28,7.0,-20.16,0.0,0.11,-0.46,0.81
-8.0,-104.37,-10.7,-5.79,-111.01,-29.0,1.07,-0.16,-0.07
11.0,-120.17,15.99,28.98,21.48,55.79,1.22,-0.12,-0.84
13.82,-0.62,1.39,-1.87,250.13,22.66,1.13,-0.07,0.45
-1.8,-15.32,1.7,-28.49,-43.56,-33.0,0.46,0.05,1.27
14.45,-100.01,6.19,2.96,144.59,-5.85,0.17,-0.44,0.82
5.89,-35.78,5.29,-27.55,-156.04,-50.0,0.64,0.03,-0.97
-8.71,-47.89,-2.14,17.76,-90.38,17.27,0.61,0.23,-0.97
-10.6,-47.3,-4.46,30.98,1.5,24.5,1.45,-0.09,-0.79
-14.0,-89.39,-12.11,-27.23,250.13,54.8,0.0,0.0,0.0
4.49,-109.72,-7.13,-112.27,-57.01,103.0,0.13,-1.13,0.42
6.34,-106.2,1.32,3.92,-57.11,-23.84,0.43,-0.2,-0.93
-6.6,-57.69,-31.88,16.89,-250.14,-94.0,0.62,-0.53,0.65
-24.0,-119.76,-27.4,-18.16,187.66,47.1,0.24,-0.82,0.58
-4.0,-149.46,-33.3,21.51,10.42,-8.21,1.01,-0.09,-0.58
7.0,-158.03,-11.37,-25.73,-250.14,-59.0,0.7,-0.08,-0.95
-6.0,-141.82,-13.43,46.61,-110.95,1.89,0.68,0.25,-0.99
12.2,-90.76,-18.65,40.17,1.26,15.56,0.57,-0.03,-1.11
-2.1,-85.59,-12.51,20.13,-5.27,-34.11,0.29,0.07,0.76
11.8,-71.27,-31.04,-65.63,-115.46,-56.0,0.21,-0.49,0.65
