yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.19,-13.7,-75.92,-0.78,0.95,3.73,0.32,-0.96,0.0
-1.1,-15.19,-75.7,0.09,-5.17,-4.24,0.33,-0.95,-0.02
0.06,-16.35,-76.3,-3.09,-4.09,0.22,0.32,-0.95,-0.01
0.56,-16.62,-76.45,-1.59,-0.56,2.18,0.34,-0.96,0.0
-0.2,-17.74,-76.61,-1.5,-4.11,-1.11,0.33,-0.96,-0.01
-0.4,-20.98,-76.68,-1.17,-12.86,-1.73,0.48,-0.95,0.09
-7.48,-8.38,-71.26,19.61,51.57,-28.86,0.45,-0.53,0.6
-1.35,29.36,1.89,93.32,97.37,-85.5,0.24,0.52,0.46
3.93,6.54,-56.24,148.41,42.81,-80.9,0.44,-0.34,1.15
-1.51,8.65,-43.47,-27.13,6.62,-4.83,0.32,-0.58,0.89
-6.94,5.25,3.5,-95.79,-24.34,52.5,0.44,-0.36,0.91
-7.47,1.36,11.78,-96.93,-45.6,40.9,0.3,0.23,0.71
3.44,3.06,1.63,-44.79,-1.18,15.12,0.27,0.45,0.53
14.97,-5.02,-29.05,110.92,7.15,-42.79,0.11,0.43,0.59
-4.29,13.74,-29.5,69.06,-10.5,-26.7,0.24,-0.02,0.81
-7.53,8.51,-3.68,27.92,-11.39,-28.8,0.54,-0.47,1.05
11.7,-10.22,-14.92,-122.89,-29.35,57.0,0.45,-0.55,0.92
10.6,-13.64,-42.09,-71.85,0.16,23.24,0.18,0.55,0.53
4.94,-13.04,-50.87,-7.89,10.44,-4.38,0.45,0.17,0.67
-6.42,-18.5,4.75,99.88,-14.6,-28.9,0.36,-0.3,1.12
10.73,-6.73,-26.27,-10.76,-16.18,-4.8,0.63,-0.51,0.99
7.01,-11.09,-48.82,-83.31,-24.02,42.0,0.31,0.11,0.77
3.2,-16.16,-54.5,-109.4,-12.66,41.0,0.13,-0.0,0.83
-5.3,-18.61,-41.5,60.73,12.95,-40.14,0.37,-0.4,1.21
-9.75,-21.55,2.3,81.39,-33.18,-28.5,0.32,-0.63,1.01
3.56,-21.13,4.89,70.53,2.85,-24.7,0.49,-0.6,1.1
11.4,-22.92,-21.71,-117.46,1.44,41.41,0.38,-0.39,0.99
3.78,-25.95,-57.53,-92.04,-16.04,27.0,0.36,0.03,0.74
-5.3,-32.24,-42.86,-25.74,-19.73,12.3,0.16,0.36,0.62
-10.5,-30.44,20.58,47.58,-8.95,-20.56,0.21,0.02,0.7
6.62,-28.48,8.12,83.37,-22.5,-40.6,0.34,-0.42,1.03
12.6,-39.83,-19.44,-106.38,-7.95,44.1,0.32,-0.66,0.83
9.93,-43.11,-40.32,-96.96,-13.06,42.5,0.48,-0.45,0.95
-1.0,-43.65,-40.22,-48.47,-1.5,14.53,0.17,0.37,0.53
0.0,0.0,2.0,107.31,19.49,-52.3,0.2,0.4,0.51
-6.0,-40.75,-23.28,73.76,32.87,-14.63,0.11,0.58,0.56
-9.67,-35.53,1.4,-52.56,5.77,25.57,0.24,0.04,0.63
-1.98,-35.02,18.91,-83.27,-16.18,38.2,0.42,-0.34,1.13
10.09,-34.82,-4.01,96.48,17.93,-37.33,0.5,-0.37,1.02
10.8,-41.4,-31.31,0.95,-2.69,-7.06,0.22,0.13,0.69
-4.5,-40.27,-31.18,-89.63,-1.48,38.94,0.14,0.47,0.56
-5.12,-40.72,20.01,-107.95,-28.91,41.0,3.22,-12.24,-18.3
8.05,-51.52,-40.09,43.51,6.83,-17.74,0.45,-0.53,1.06
-7.8,-49.44,-18.26,92.67,11.24,-31.75,0.43,-0.53,1.01
-9.52,-38.15,4.84,78.88,-9.83,-33.2,0.04,0.31,0.66
9.48,-43.84,-3.23,-75.29,-2.14,31.07,0.13,0.17,0.72
12.6,-48.55,-33.94,-4.28,-4.05,-2.44,0.53,-0.27,1.09
6.39,-45.48,-48.29,81.26,1.98,-27.92,0.53,-0.59,0.92
-3.8,-49.72,-35.79,-15.61,-15.35,-2.9,0.24,0.08,0.76
-7.62,-41.33,4.05,-78.52,-12.33,36.4,0.23,0.4,0.7
-4.78,-40.84,8.98,-122.05,-21.92,48.0,0.29,-0.06,0.85
12.2,-39.23,-26.77,-58.5,8.66,24.68,0.41,-0.6,0.91
0.5,-39.58,-50.09,46.95,-20.49,-14.8,0.49,-0.59,0.98
-4.5,-35.72,-37.32,64.2,6.92,-29.41,0.43,-0.32,1.0
-8.94,-34.93,-9.68,15.92,-2.1,-18.47,0.17,0.46,0.56
-8.12,-31.2,9.65,3.0,4.62,0.0,0.26,0.32,0.59
6.63,-39.35,3.8,-16.56,10.92,1.78,0.6,-0.2,1.14
8.83,-46.45,-47.52,47.83,12.84,-17.73,0.55,-0.55,1.02
-1.8,-45.9,-43.53,107.41,1.05,-34.37,0.52,-0.5,0.93
-10.7,-29.1,-3.8,25.79,-26.46,-4.08,0.55,-0.15,0.92
-0.7,-24.38,8.99,-143.09,-5.58,72.1,0.2,0.54,0.56
9.2,-31.39,-9.07,-62.16,-27.2,33.9,0.23,0.16,0.63
13.5,-34.46,-37.25,65.47,9.66,-35.1,0.54,-0.32,1.05
3.52,-37.03,-45.72,88.02,52.62,-41.37,0.5,-0.52,0.88
-0.9,-37.6,-41.73,-2.22,-17.74,-2.69,0.55,-0.45,0.93
-7.9,-37.7,-25.17,-73.43,-28.98,35.5,0.46,-0.08,0.86
-13.4,-30.49,-3.05,-112.34,-13.21,52.0,0.26,0.35,0.59
-7.38,-20.3,9.69,-35.52,-11.62,13.5,0.2,0.06,0.55
10.6,-14.72,-47.84,85.31,27.29,-51.77,0.3,-0.55,1.14
1.7,-34.98,-51.53,46.22,39.5,-28.49,0.54,-0.62,0.89
-11.0,-28.91,-17.24,-97.15,-16.04,56.6,0.54,-0.5,1.08
-11.97,-24.3,1.46,-111.92,29.45,41.1,4.0,0.0,20.47
-4.49,-24.76,7.4,4.0,0.0,-29.68,0.4,-0.54,0.94
12.1,-40.39,-26.64,47.59,19.98,-20.05,0.14,0.47,0.67
-4.7,-48.32,-30.71,18.41,-3.02,-17.34,0.31,0.3,0.78
-0.97,-36.9,5.81,-86.43,-15.31,45.7,0.37,-0.06,0.78
4.56,-32.16,-4.11,62.76,-21.87,-18.1,0.41,-0.48,1.06
9.68,-42.23,-28.96,-0.43,-3.48,-3.74,0.37,-0.68,1.0
8.19,-49.16,-46.38,-42.21,16.39,17.59,0.46,-0.49,0.96
20.47,0.0,0.21,-99.96,-41.56,37.3,0.23,0.31,0.62
-10.4,-39.15,-8.16,0.15,-30.85,0.0,0.37,-0.44,1.11
4.75,-7.28,1.94,51.41,4.61,-27.42,0.4,-0.59,0.85
4.76,-52.02,-15.43,-110.1,-41.02,56.0,0.32,0.09,0.77
2.83,-62.82,-49.09,20.66,-0.08,-4.71,0.26,0.41,0.64
-1.2,-61.01,-43.29,93.4,21.67,-37.31,0.15,0.36,0.67
-9.6,-54.1,-19.32,82.92,21.21,-26.59,0.46,-0.56,0.99
-6.91,-47.39,2.01,-100.95,-38.92,26.0,0.48,-0.6,0.99
1.47,-47.66,10.95,-21.87,-13.03,4.71,0.48,-0.12,0.87
6.89,-59.18,-38.88,28.18,9.91,-7.62,0.18,0.47,0.6
1.22,-60.91,-44.06,89.78,21.05,-38.62,0.21,0.09,0.7
-1.9,-56.75,-36.5,67.53,27.88,-35.76,0.41,-0.43,1.0
13.5,-47.53,-35.17,16.5,1.11,-25.6,0.39,-0.55,0.94
7.57,-60.88,-48.32,-39.65,-2.46,16.82,0.42,-0.55,0.94
-0.1,-63.22,-45.5,-138.34,-30.92,52.0,0.37,-0.37,1.13
-6.0,-59.55,-30.35,-53.96,-57.53,29.1,0.27,0.05,0.74
-1.84,-51.08,4.93,8.17,-15.58,-0.42,0.21,0.39,0.71
9.26,-48.83,-15.24,54.26,-22.36,-25.3,0.2,0.43,0.72
