yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.06,-21.75,-73.71,-1.27,-1.36,1.15,0.28,-0.97,0.03
-9.16,-2.85,-71.97,7.23,71.61,-34.05,0.22,-1.08,0.12
12.8,-8.91,-68.39,14.19,-21.76,49.42,0.32,-0.94,0.04
-12.1,10.85,-67.49,3.64,80.25,-46.9,0.29,-1.14,0.34
-3.99,23.61,-45.02,87.89,56.31,-15.34,0.47,-1.04,0.58
-18.13,12.6,18.3,250.13,-35.62,-70.0,0.41,-0.23,0.66
-27.6,-10.77,25.73,-61.42,38.89,48.72,0.19,0.63,0.43
12.88,30.79,-20.04,-219.48,57.85,49.7,0.29,0.93,0.2
-4.17,41.81,-57.61,72.79,-15.82,-16.1,0.09,-0.99,0.95
-10.51,28.5,2.39,235.98,-44.02,-40.0,0.36,-0.63,1.04
-22.98,20.94,43.39,159.34,-22.5,-88.0,0.25,0.43,0.51
3.84,22.1,47.29,-104.6,-17.09,50.0,0.25,1.04,0.02
14.79,10.15,0.34,-227.63,80.75,85.8,-0.11,-0.98,0.81
12.99,16.11,21.83,-117.38,63.63,-7.4,-0.05,-0.96,0.94
-1.93,49.34,-66.11,18.4,-1.55,3.83,0.22,0.56,0.43
-1.65,39.93,-38.92,-107.31,-3.71,39.0,0.16,0.99,-0.03
-15.7,26.55,55.55,-240.43,53.81,69.7,0.27,0.72,0.41
1.0,24.73,61.14,147.84,-22.75,-50.0,0.37,0.08,0.55
10.92,22.02,32.08,-18.62,7.39,10.85,-0.01,-0.73,0.99
18.06,33.16,-28.71,-108.95,-29.88,4.2,0.27,1.06,-0.02
0.0,51.87,-65.73,-240.1,23.49,91.2,0.32,0.79,0.26
-2.07,42.91,-48.97,-96.27,34.07,20.8,-0.09,-1.01,1.17
25.67,0.0,9.0,-2.62,13.78,2.53,0.19,0.96,0.04
-13.06,18.13,33.7,-74.27,-22.24,22.6,0.31,0.83,0.24
2.81,19.67,48.17,-172.04,74.66,7.49,0.16,-0.89,1.05
1.1,10.58,21.55,73.11,-31.15,10.27,0.07,-0.81,0.92
23.63,14.97,-39.08,185.0,-71.62,-70.0,0.39,-0.3,0.93
5.39,22.97,-63.08,121.05,-5.35,-68.2,0.35,0.41,0.68
3.21,8.92,-30.78,-210.99,37.23,54.9,0.28,0.78,0.28
-18.92,-4.92,12.71,-79.31,-18.38,38.2,0.29,0.62,0.52
0.66,-10.33,50.5,125.91,-67.1,4.5,0.22,-0.17,0.65
5.86,-16.25,32.59,118.47,-2.75,-51.5,0.09,-0.83,1.13
22.1,-10.43,-21.68,45.66,-41.79,-8.5,0.04,-0.68,0.93
1.95,8.44,-65.52,-137.47,1.77,58.82,0.34,0.61,0.49
-18.37,-19.04,2.17,-40.77,-23.44,18.9,0.53,0.6,0.45
-17.7,-20.57,33.43,161.7,-48.45,-5.0,0.11,-0.83,1.09
-4.03,-19.7,53.15,2.44,18.82,-1.21,0.15,-0.62,0.95
7.11,-19.02,12.99,-206.15,5.31,45.21,0.28,1.0,-0.01
14.22,-9.74,-40.55,-204.73,50.66,2.19,0.14,-0.82,1.03
9.93,-14.09,-60.17,56.76,-24.29,8.8,0.1,-0.74,1.08
-13.4,-39.95,42.69,129.61,-21.85,-58.0,0.3,0.93,0.17
-2.2,-49.41,55.25,-31.81,-8.66,12.86,0.49,0.59,0.32
5.16,-43.42,42.28,-149.18,15.1,43.7,0.29,-0.2,0.82
15.24,-42.67,8.04,-215.63,82.8,71.9,0.47,0.02,0.84
11.6,-25.47,-46.96,-66.92,7.63,2.85,0.3,0.59,0.45
-1.4,-42.55,-12.48,105.79,-38.35,-43.0,0.32,0.94,0.12
-19.7,-41.85,22.57,19.4,24.92,12.0,0.37,0.81,0.32
0.0,-22.13,1.79,-72.78,14.04,15.73,0.39,0.3,0.68
11.7,-39.13,-14.73,16.22,-38.36,0.37,0.24,-0.44,1.0
0.57,-25.21,-66.57,175.82,-82.22,-27.0,0.33,0.8,0.33
2.29,-30.43,-51.13,152.1,-12.1,-45.0,0.27,0.96,0.09
-13.9,-60.76,-2.71,74.16,-90.29,-33.4,0.23,-0.86,1.01
-6.01,-59.14,48.99,-18.41,19.44,8.92,0.4,-0.1,0.81
11.34,-54.93,4.92,42.91,74.21,0.0,0.39,0.56,0.5
18.6,-32.91,-49.41,-134.97,93.92,12.6,0.29,0.89,0.22
-3.2,-54.5,-23.24,114.33,-59.26,-7.6,0.33,0.52,0.53
3.12,-64.7,48.97,132.85,-19.96,-65.0,0.34,-0.45,0.9
4.07,-59.54,31.28,119.76,-25.06,-51.0,0.51,0.01,0.8
12.6,-49.23,-12.23,-57.56,10.89,21.32,0.38,0.53,0.48
0.09,-50.6,-53.64,-136.48,-3.46,51.4,0.34,1.06,-0.08
-7.22,-69.6,-8.53,-203.85,54.05,71.5,0.34,0.78,0.19
-8.69,-91.45,53.0,161.89,-44.63,-71.0,6.0,0.0,-51.9
2.31,-83.59,49.24,122.86,1.44,-39.25,0.07,-0.71,1.04
8.68,-82.03,24.35,15.14,-3.89,-8.22,0.38,-0.43,0.94
3.27,-43.22,-63.73,-72.27,-21.04,23.0,0.39,0.34,0.54
-13.4,-65.69,33.94,-179.37,60.62,68.1,0.26,0.81,0.25
-4.12,-65.78,49.83,42.84,-16.15,0.19,0.26,1.01,-0.03
5.54,-61.13,36.17,183.59,-121.44,-37.0,0.4,0.8,0.22
13.32,-60.51,2.38,-21.49,0.79,4.79,0.39,0.15,0.75
18.5,-45.41,-49.41,-114.37,-20.58,41.0,0.21,-0.7,0.92
1.71,-45.28,-61.02,-183.0,16.5,78.1,-0.07,-0.83,1.02
-3.9,-57.56,-27.12,-155.28,120.13,34.0,0.29,-0.53,0.88
