yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
29.96,-31.98,73.11,24.59,29.31,-27.9,-0.06,0.95,-0.36
11.97,-44.06,69.41,15.1,-82.08,115.6,0.18,0.71,-0.61
-10.9,-39.42,72.14,-10.08,-48.34,46.0,0.61,0.79,-0.56
-19.7,-17.78,69.26,14.53,16.61,-42.11,0.61,0.87,-0.51
1.45,-23.06,74.11,-10.32,82.85,-76.3,0.24,0.94,-0.38
20.35,-38.49,68.98,20.73,-24.37,5.59,-0.04,0.89,-0.49
3.55,-43.44,70.66,-16.06,-61.4,78.5,0.49,0.77,-0.57
-23.2,-23.74,71.24,9.76,-18.38,12.67,0.72,0.82,-0.37
-6.19,-23.23,76.11,4.27,75.58,-89.85,0.39,0.94,-0.42
22.98,-34.44,75.48,19.05,-2.08,-23.89,-0.03,0.93,-0.25
12.56,-49.16,72.13,2.67,-46.48,88.38,0.25,0.75,-0.75
-13.8,-41.51,72.61,-7.35,-58.64,48.5,0.66,0.65,-0.54
-17.5,-22.56,71.09,5.73,27.27,-53.57,0.57,0.92,-0.59
0.48,-22.45,76.77,-5.63,71.19,-67.64,0.17,0.9,-0.29
27.09,-40.88,77.77,22.75,-2.45,1.86,0.08,0.88,-0.29
3.81,-40.29,76.32,8.95,-74.17,104.59,0.39,0.76,-0.61
-19.0,-22.07,77.55,-0.19,0.98,14.72,0.61,0.78,-0.58
-15.1,-14.35,79.7,7.71,69.45,-73.31,0.35,0.96,-0.47
18.8,-27.59,81.34,10.56,27.89,-58.39,0.05,0.95,-0.43
14.97,-39.14,79.01,10.54,-54.7,72.6,0.09,0.79,-0.55
1.6,-47.02,76.74,-3.24,-46.45,57.59,0.49,0.76,-0.64
-30.0,-19.86,87.56,-2.89,-32.44,6.18,0.61,0.7,-0.55
-6.31,-14.17,83.86,47.43,104.89,-115.0,0.37,0.85,-0.54
27.02,-35.74,79.31,-9.73,18.48,-24.37,-0.14,0.87,-0.58
0.87,-40.24,78.45,-11.86,-85.55,104.0,0.37,0.7,-0.63
