yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
1.99,-40.78,61.71,-11.83,-33.18,7.72,0.57,0.52,0.52
-38.0,-11.52,61.61,4.37,17.5,7.69,0.53,0.5,0.6
13.97,6.05,76.7,2.68,113.37,-146.7,0.36,1.02,1.06
32.29,8.39,57.71,64.76,62.49,53.92,-0.43,0.4,0.34
-22.2,-13.4,17.53,-72.63,15.99,124.6,0.47,0.66,0.15
-54.44,-0.45,33.6,-142.15,-76.98,-79.0,0.5,0.23,1.42
-44.03,10.65,64.52,65.13,52.16,-209.3,0.28,0.23,0.99
18.73,-5.44,87.59,122.07,43.24,-169.0,-0.15,0.74,0.66
-22.6,-31.66,20.31,96.85,-71.15,72.31,-0.7,0.57,0.04
-65.0,-44.3,33.16,-71.14,1.32,112.01,0.28,0.76,0.05
-30.0,-32.04,75.39,-174.47,-93.71,-80.0,0.63,0.51,1.26
22.96,-37.78,96.74,48.83,-52.46,-250.0,0.44,0.75,0.91
19.05,-18.26,44.64,166.16,39.21,-116.0,-0.32,0.84,0.47
-51.7,-41.53,15.43,90.6,-34.75,88.32,-0.44,0.46,0.19
-54.0,-28.18,46.15,-203.65,77.11,73.5,0.43,0.78,0.1
-5.35,-23.85,83.28,-113.36,-92.62,-19.0,0.63,0.5,1.32
28.45,-21.62,83.09,119.94,46.68,-207.0,-0.01,0.54,0.76
-65.65,-33.15,4.58,147.66,9.12,-20.67,-0.34,0.72,0.33
-38.86,-1.2,50.07,-1.31,4.75,109.84,-0.02,0.55,0.02
8.0,2.0,85.69,-241.53,-13.26,76.0,0.33,0.99,0.78
27.29,17.97,67.36,-63.1,-30.79,-234.0,0.55,0.33,0.87
-5.89,4.37,17.28,175.98,117.53,-149.0,-0.54,0.7,0.49
-65.04,-0.96,13.85,144.66,6.67,30.87,-0.5,0.55,0.37
-32.51,-3.49,56.76,-69.82,60.63,105.3,-0.25,0.54,0.15
8.91,6.37,83.29,-196.73,-49.5,-22.0,0.28,0.69,0.83
24.82,4.01,66.62,-13.26,-17.16,-250.0,0.43,0.28,1.03
-6.09,-16.53,32.1,169.07,-8.52,-125.0,0.19,0.58,0.78
-64.7,-10.44,35.23,100.63,29.73,31.82,-0.59,0.6,0.2
25.47,3.43,79.81,-64.74,-8.88,95.84,-0.03,0.6,0.23
