yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-15.3,-33.75,61.49,-51.61,-64.11,27.3,0.37,0.65,0.42
-11.2,-29.21,47.23,-7.26,16.19,-55.1,0.67,0.85,0.33
22.09,-35.52,39.2,-55.33,15.56,-43.3,0.25,0.65,0.47
-19.1,-45.24,53.22,-26.19,-24.16,84.9,0.57,0.17,0.76
5.51,-34.82,64.08,58.65,-37.8,-73.9,0.67,0.41,0.57
4.71,-19.01,102.56,45.08,40.77,21.26,0.65,0.73,0.37
19.1,-35.93,111.4,36.78,-4.76,-4.63,0.63,0.9,0.4
-17.7,-31.87,91.52,122.75,66.67,18.18,0.39,0.7,0.26
3.4,-43.47,70.05,44.63,-65.43,74.08,0.68,0.84,-0.44
0.57,-49.22,64.91,-69.79,16.38,-68.2,0.67,0.87,-0.28
-13.0,-47.82,56.04,-81.23,-47.81,13.1,0.35,0.72,0.23
20.93,-56.56,48.23,-17.31,-24.8,2.19,0.72,1.0,0.48
-8.82,-62.31,56.01,-32.67,2.63,-50.31,0.49,0.7,0.45
-0.4,-61.04,67.21,-26.49,-38.19,80.4,0.38,0.36,0.62
9.0,-64.98,75.48,36.27,-24.14,-34.0,0.83,0.32,0.61
-6.51,-51.34,99.5,44.85,-0.58,-1.54,0.39,0.71,0.28
15.4,-42.57,115.18,35.63,-20.35,34.6,0.65,0.96,0.38
-5.5,-41.92,105.16,101.27,50.03,-25.1,0.52,0.65,0.34
-13.9,-45.49,76.64,69.74,31.35,59.69,0.44,0.82,-0.27
15.26,-57.88,73.24,-29.38,1.87,-21.51,0.78,0.94,-0.33
-30.3,-55.04,58.71,-107.56,-16.44,-53.0,0.4,0.72,0.05
17.16,-62.35,45.34,-8.62,-52.11,58.71,0.5,0.72,0.5
1.88,-75.57,50.05,-54.05,8.41,-117.0,0.88,1.0,0.41
-17.8,-71.78,66.59,-49.37,-35.07,66.2,0.25,0.38,0.57
18.93,-71.02,74.88,24.32,-55.06,7.26,0.91,0.24,0.71
-6.91,-62.47,85.67,67.09,7.44,-68.47,0.35,0.53,0.41
8.09,-50.49,106.17,36.18,-2.48,73.09,0.67,0.83,0.28
0.0,31.1,0.92,49.5,29.56,-26.67,0.7,0.64,0.49
10.8,-55.68,112.21,33.79,-22.17,41.55,0.32,0.68,0.12
-19.0,-53.91,89.36,-82.08,3.6,-73.48,0.81,0.87,-0.22
10.98,-70.77,69.78,-71.96,-71.43,42.4,0.59,0.82,-0.3
-14.1,-64.44,65.74,-12.82,19.89,-54.3,0.46,0.64,0.38
-4.14,-61.83,52.34,-51.37,3.03,-15.98,0.75,0.94,0.35
20.03,-72.31,45.14,-21.68,-46.41,77.3,0.24,0.59,0.44
-23.8,-66.58,58.11,55.24,18.66,-91.54,0.55,0.12,0.76
13.3,-66.79,66.64,34.74,-6.82,51.35,0.59,0.34,0.46
-9.13,-53.84,74.6,36.46,49.11,-35.27,0.46,0.77,0.27
-3.0,-32.94,103.34,118.09,80.18,-11.8,0.92,0.77,0.28
10.3,-31.41,112.15,44.87,7.47,39.73,0.44,0.75,0.11
-21.2,-30.7,86.57,-92.5,3.85,-81.67,0.75,0.79,-0.34
5.72,-39.82,68.95,-65.32,-37.32,22.0,0.65,0.81,-0.22
-4.53,-39.15,65.23,-11.47,2.13,-17.49,0.37,0.68,0.33
-12.8,-32.59,43.46,-85.21,24.17,-49.5,0.78,0.97,0.45
24.69,-43.35,35.56,-26.92,-46.17,94.9,0.34,0.62,0.37
-19.2,-52.53,50.92,63.27,-37.28,-74.3,0.16,0.17,0.66
16.23,-47.35,63.71,50.77,17.37,62.65,0.66,0.45,0.61
-0.36,-45.16,71.2,32.97,7.53,-1.38,0.49,0.77,0.24
-2.3,-36.47,94.16,94.25,31.66,-8.86,0.87,0.99,0.38
21.5,-44.06,110.43,71.98,-31.5,83.28,0.37,0.72,0.29
-9.96,-39.47,97.48,-41.19,18.34,-38.4,0.47,0.75,-0.29
-13.2,-40.05,71.29,-98.34,-3.98,-50.9,0.86,0.85,-0.32
11.68,-53.62,69.03,-4.17,-54.89,45.11,0.38,0.66,0.21
-21.6,-48.49,56.44,-48.9,16.15,-83.2,0.77,0.81,0.55
16.26,-54.3,41.57,-55.12,-30.05,62.7,0.46,0.9,0.27
-5.82,-64.75,52.39,47.15,-44.05,-22.3,0.08,0.32,0.62
-6.54,-59.38,65.81,55.69,16.82,-25.26,0.69,0.33,0.74
10.96,-62.2,74.07,36.66,-15.75,42.32,0.48,0.55,0.39
-13.4,-55.36,87.48,59.64,24.11,-51.66,0.62,0.82,0.57
13.2,-38.53,114.87,114.76,63.68,51.05,0.69,0.63,0.46
5.19,-41.38,113.14,3.92,-11.46,20.04,0.46,0.77,-0.08
-13.6,-40.02,80.08,-123.88,3.69,-52.6,0.84,0.99,-0.36
13.19,-50.37,75.13,-14.25,-42.24,50.9,0.41,0.7,0.02
-21.7,-41.15,64.46,-39.12,34.73,-84.0,0.63,0.76,0.42
4.07,-38.24,50.79,-49.77,9.44,15.67,0.74,1.0,0.26
7.22,-54.27,52.51,13.87,-65.55,27.79,0.35,0.42,0.54
-12.4,-60.98,63.61,47.78,-29.45,-48.1,0.5,0.12,0.85
