yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.35,1.58,-38.79,16.02,-34.32,-0.94,-0.29,-0.85,0.34
-45.9,-58.09,23.92,21.4,-23.53,12.87,-0.29,-0.87,0.49
0.81,-56.39,38.9,250.13,-231.33,-17.0,0.46,-0.25,0.25
1.57,-56.52,11.05,49.95,-1.95,3.11,0.06,1.08,-0.0
6.09,-41.86,-53.29,-118.99,-8.35,6.05,0.15,1.12,-0.01
-5.2,-32.86,-70.56,-250.14,46.68,23.5,-0.29,-0.57,0.55
3.61,-34.41,-66.05,-69.61,25.14,-20.1,-0.5,-0.88,0.52
-2.72,-79.3,-2.91,16.65,-13.47,13.94,-0.21,-0.87,0.43
-29.9,-96.38,51.2,250.13,-183.43,-10.0,0.38,-0.9,0.91
0.45,-100.77,52.87,205.91,-80.12,-115.0,0.07,0.55,0.25
0.62,-93.41,41.17,2.02,-31.78,1.76,0.18,1.15,-0.08
6.04,-52.34,-22.17,-49.89,14.16,2.39,0.07,0.81,0.28
-0.0,-39.3,-70.26,-250.14,146.66,23.0,-0.21,0.12,0.5
-2.4,-38.83,-67.18,-188.7,44.5,-0.0,0.07,-1.03,0.82
7.68,-43.95,-53.95,10.33,-6.6,-9.51,-0.25,-0.89,0.5
-49.77,-93.45,7.96,51.25,-29.88,29.63,-0.34,-0.86,0.49
-34.5,-84.95,41.75,243.24,-198.67,-19.0,0.93,-0.4,0.8
4.56,-75.16,37.99,129.24,24.23,-132.0,0.4,0.55,0.33
12.64,-71.31,3.84,-21.59,26.97,17.59,0.15,1.07,-0.03
10.7,-48.13,-39.14,-143.07,4.42,48.79,0.09,0.8,0.21
-2.0,-62.93,-91.68,-168.94,71.62,41.5,-0.79,-0.31,0.26
-0.9,-75.59,-76.76,-206.77,-68.5,-7.0,-0.18,-0.99,0.48
-14.0,-104.68,-34.31,54.77,-63.14,-3.69,-0.25,-0.96,0.52
-35.0,-118.39,29.25,165.83,-129.12,-56.0,-0.08,-1.14,0.95
-8.2,-115.09,47.93,250.13,-67.44,-138.0,0.25,-0.0,0.47
