yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
6.12,-62.26,28.13,-69.11,-10.11,25.5,0.14,0.59,0.57
5.73,-55.14,25.0,-72.63,-2.53,23.56,0.21,0.17,0.76
-8.09,-64.25,43.81,-6.36,20.99,22.12,0.32,-0.23,1.21
-11.9,-64.88,53.03,80.53,-42.38,-31.2,0.36,-0.1,1.01
0.59,-61.72,41.16,41.07,-5.38,-46.14,0.83,0.38,0.7
11.58,-64.16,14.84,-47.98,2.44,2.27,0.01,0.61,0.44
2.96,-53.65,22.05,-101.11,-16.87,44.0,0.25,0.17,0.78
-7.07,-63.3,48.71,32.62,34.81,11.42,0.36,-0.16,1.11
-4.8,-53.39,45.9,109.05,-44.47,-27.0,0.32,0.15,1.02
1.36,-44.48,29.4,-8.26,34.11,-18.52,0.38,0.41,0.6
2.16,-30.48,5.53,-62.76,29.59,5.24,0.22,0.35,0.71
4.21,-46.16,24.82,-90.29,52.5,8.36,0.35,-0.11,0.92
-13.6,-58.57,46.79,81.21,-66.71,16.25,0.16,-0.35,1.14
1.47,-52.1,48.54,89.54,-53.4,-52.6,0.35,0.25,0.73
9.79,-41.16,25.64,7.08,18.46,5.69,0.18,0.64,0.58
5.97,-37.65,8.11,-88.08,38.08,37.81,0.2,0.3,0.67
-4.37,-50.75,37.69,-65.35,9.45,23.07,0.19,-0.1,0.88
-7.92,-63.96,48.82,120.75,-56.29,-16.0,0.29,-0.05,1.06
3.45,-49.37,26.19,47.05,-56.02,-30.4,0.48,0.35,0.71
5.99,-51.23,5.74,-89.18,50.85,13.31,0.21,0.49,0.61
4.04,-50.39,8.3,-79.15,-14.79,23.1,0.06,0.1,0.81
-9.56,-59.26,35.84,13.15,-2.45,15.58,0.27,-0.22,0.99
-5.22,-59.23,40.65,110.93,-40.3,-36.0,0.38,0.13,0.95
4.93,-50.05,18.43,20.18,-6.18,-20.08,0.32,0.47,0.74
8.22,-55.36,-1.54,-86.21,30.26,19.04,0.24,0.28,0.68
0.2,-56.67,17.64,-76.82,-26.76,31.7,0.38,-0.2,1.05
-13.1,-62.1,45.88,78.5,-10.97,0.79,0.49,0.28,0.85
-0.36,-51.75,34.79,113.4,-26.31,-50.0,0.21,0.49,0.6
11.06,-58.21,5.45,-43.23,34.09,-1.38,0.19,0.23,0.79
2.69,-32.91,2.28,-114.89,-32.21,42.0,0.44,-0.14,0.95
-9.48,-45.24,43.53,-10.66,96.31,10.37,0.2,0.16,0.91
-3.86,-42.93,42.38,164.77,-52.87,-36.0,0.5,0.43,0.82
12.26,-35.31,24.8,-1.47,6.56,-14.85,0.36,0.37,0.66
8.39,-28.22,3.83,-68.15,27.8,47.32,0.56,-0.04,0.88
-0.1,-25.75,20.22,66.37,7.96,-0.4,0.22,0.01,0.79
-13.5,-27.52,39.68,78.4,-7.4,-52.21,0.4,0.32,0.84
11.49,-24.45,20.5,-73.12,11.69,44.19,0.37,0.26,0.79
6.46,-26.04,1.73,-72.72,-7.66,24.92,0.25,0.05,0.86
3.63,-1.66,13.56,49.84,94.67,14.01,0.1,-0.24,1.12
-8.23,-17.84,42.79,119.04,-63.1,-31.0,0.26,0.08,1.03
-1.83,-15.1,51.73,37.63,11.34,-7.07,0.31,0.48,0.7
12.56,-2.85,31.66,-76.5,48.86,48.5,0.16,0.32,0.66
2.76,-4.17,17.44,-50.63,-4.72,10.65,0.11,-0.15,0.95
-0.22,-29.13,36.63,80.93,-98.13,-0.86,0.35,-0.12,1.06
-9.56,-37.85,52.65,66.99,-36.14,-36.7,0.29,0.26,0.69
-0.35,-36.2,41.14,-44.24,2.08,-1.37,0.14,0.54,0.64
11.1,-37.57,18.27,-86.58,-7.95,42.85,0.31,0.12,0.81
8.48,-33.09,16.53,-2.8,16.34,32.75,0.63,-0.19,1.22
-16.6,-65.12,45.52,117.13,-128.8,-64.0,0.54,0.22,0.78
-9.42,-48.11,49.12,14.86,57.95,-36.11,0.05,0.62,0.68
5.67,-55.71,29.36,-76.95,-36.47,21.8,0.16,0.43,0.64
6.57,-54.35,13.97,-56.47,-0.11,25.35,0.31,-0.07,0.82
0.06,-71.03,34.67,85.0,-73.5,0.22,0.24,0.05,0.91
-7.8,-52.87,45.35,45.73,69.11,-30.11,0.67,0.28,0.57
3.67,-46.74,20.2,-96.19,17.85,14.17,0.15,0.21,0.78
2.0,-44.52,2.73,-66.3,3.56,7.74,0.21,-0.07,0.86
4.72,-36.34,13.65,46.63,26.33,18.21,0.07,-0.27,1.08
-13.0,-47.06,47.59,137.3,-45.05,-50.0,0.4,0.14,0.87
-3.16,-36.55,47.18,-1.21,35.48,-12.16,0.08,0.58,0.57
4.15,-33.04,21.17,-98.98,9.32,16.02,0.09,0.16,0.76
1.31,-29.04,14.79,-19.98,13.35,5.08,0.28,-0.25,0.96
-0.07,-35.31,38.23,96.87,-28.89,-0.26,0.11,-0.03,1.02
-10.0,-34.68,57.13,78.43,1.25,-38.71,0.48,0.38,0.84
-2.0,-18.66,43.4,-52.68,61.09,-7.73,0.22,0.6,0.64
10.68,-26.1,14.12,-111.92,-31.83,41.0,0.09,0.09,0.73
-0.95,-21.21,20.07,27.44,20.63,-3.69,0.59,-0.15,0.93
-13.9,-24.55,52.4,131.4,-13.21,-53.0,0.41,0.15,0.98
-1.26,-16.81,51.82,1.1,31.49,-4.85,0.39,0.45,0.63
4.69,-12.68,19.87,-123.76,13.08,18.1,-0.06,0.28,0.68
1.32,-24.49,9.56,-36.8,-47.08,5.08,0.24,-0.15,0.88
1.24,-35.86,29.59,87.91,-18.56,-51.9,0.37,-0.14,1.1
-13.4,-40.03,51.49,-17.6,60.06,-21.1,0.38,0.46,0.68
-5.51,-24.33,46.69,-124.1,24.98,54.0,0.38,0.66,0.65
13.99,-17.26,15.19,-34.55,-23.39,6.76,0.03,0.34,0.58
1.75,-22.55,5.65,58.73,-10.29,3.93,0.07,-0.14,0.91
1.02,-24.41,19.91,76.63,-57.92,-80.9,0.09,-0.05,1.02
-21.0,-39.31,39.32,-53.73,90.33,16.21,0.59,0.46,0.68
4.2,-15.75,25.88,-131.19,20.16,37.8,0.15,0.44,0.56
9.79,-11.15,-7.43,10.47,0.42,8.82,0.38,0.13,0.78
2.29,-11.13,-4.93,124.05,-47.3,-18.0,0.22,-0.17,0.9
-4.75,-23.3,25.97,23.44,-2.92,-17.52,0.42,-0.01,1.02
-4.55,-24.59,31.42,-70.72,32.62,22.61,0.63,0.29,0.78
5.86,-15.91,13.3,-78.53,-27.06,27.0,0.14,0.23,0.71
7.01,-22.41,-7.01,18.55,48.53,-0.47,0.14,-0.09,0.79
-0.12,-10.05,-2.53,134.15,-6.88,-61.4,0.26,-0.18,0.98
-15.9,-12.58,31.06,5.56,11.27,-6.82,0.58,0.07,0.97
-1.77,-10.47,31.68,-65.72,23.66,14.89,0.52,0.21,0.87
3.86,-4.76,15.26,-70.67,-7.04,24.3,0.18,0.34,0.57
6.27,-6.93,-2.9,60.92,50.04,-12.45,0.25,-0.02,0.9
-3.24,5.15,11.86,111.6,-0.79,-71.8,0.3,-0.25,0.94
-18.68,3.45,39.95,-40.75,92.23,8.3,0.38,0.4,0.65
2.15,25.19,29.32,-85.0,11.17,9.47,0.12,0.26,0.79
2.45,26.62,7.72,-63.97,-1.64,21.44,0.31,-0.16,0.9
5.53,24.4,-8.81,79.69,-31.47,-5.26,0.31,-0.01,1.0
-1.36,14.9,11.33,87.85,-71.57,-25.1,0.23,0.32,0.62
-6.52,-4.22,33.75,-92.26,34.76,16.44,0.26,0.44,0.48
4.27,3.76,10.92,-70.69,5.59,14.11,0.03,-0.04,0.85
3.64,4.91,-7.15,47.78,-10.82,15.99,0.17,-0.15,1.03
4.14,1.65,4.69,132.34,-70.35,-72.0,0.47,0.27,0.81
-18.8,-17.06,38.05,-18.92,90.75,-20.8,0.41,0.46,0.64
-5.4,5.1,33.06,-58.74,2.99,13.89,0.23,0.33,0.75
3.6,5.01,18.06,-59.47,-43.49,29.5,0.2,0.01,0.79
7.66,-6.57,2.58,110.67,-55.75,4.21,0.2,-0.05,1.13
1.09,-20.62,30.01,73.7,3.08,-42.43,0.12,0.42,0.75
-10.9,-19.36,48.28,-43.95,22.64,-22.6,0.06,0.44,0.81
-5.89,-13.08,36.53,-52.97,-5.24,0.82,-0.04,0.15,0.74
0.21,-13.73,22.34,10.16,-77.22,10.72,0.1,-0.18,0.98
2.78,-32.6,23.56,145.57,-87.71,-40.0,0.54,0.03,1.09
-10.5,-54.17,58.88,-17.67,78.77,-25.2,0.19,0.62,0.28
-6.55,-33.05,54.59,-36.5,50.79,-14.4,-0.06,0.36,0.72
-3.73,-18.92,44.39,-13.18,-6.63,9.97,-0.01,0.18,0.72
7.05,-30.94,21.88,97.32,-42.51,-23.9,0.31,-0.07,1.12
0.0,27.12,0.27,16.11,8.03,-35.14,0.24,0.19,1.09
2.58,-31.97,17.59,-84.74,10.26,28.89,0.34,0.43,0.65
-6.19,-41.76,41.47,-73.3,-34.16,17.7,0.05,0.25,0.72
-9.1,-39.04,45.03,56.17,-17.63,9.82,0.19,0.01,0.74
7.48,-35.07,22.92,145.29,35.21,-32.7,0.21,-0.14,1.04
4.62,-42.78,3.73,-45.25,12.63,-15.4,0.43,0.07,1.18
2.54,-45.9,17.25,-73.57,9.16,32.38,0.2,0.52,0.53
-8.47,-36.11,52.81,-45.82,35.45,11.18,0.19,0.21,0.71
-4.01,-32.1,41.11,147.21,-67.66,-58.0,0.38,-0.09,0.78
8.39,-29.11,21.82,21.29,38.5,-13.09,1.22,0.09,1.17
2.9,-20.15,9.31,-65.86,-12.47,20.1,0.42,0.35,0.69
-15.2,-38.02,45.66,-58.85,-58.47,16.1,0.32,0.25,0.76
-3.39,-28.07,50.08,37.16,95.02,23.92,0.17,0.08,0.71
5.23,-30.93,32.38,135.7,-43.9,-43.0,0.04,-0.17,0.98
4.18,-44.76,16.7,-23.4,-12.73,-11.0,0.47,0.25,0.89
6.22,-19.36,24.92,-86.37,-24.11,30.6,0.18,0.51,0.58
-11.1,-30.57,58.23,-24.91,31.68,-0.25,0.2,0.17,0.77
-2.85,-33.03,51.67,89.15,-11.0,-12.3,0.35,-0.1,0.91
7.95,-38.26,28.61,79.66,13.14,-26.97,0.11,0.08,0.84
-0.07,-29.67,21.01,-59.98,13.44,2.67,0.3,0.22,0.93
-3.2,-31.54,42.63,-98.34,-14.64,15.0,0.15,0.55,0.58
-6.99,-27.72,61.24,-19.73,9.21,2.71,0.26,0.11,0.85
