yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
8.95,-35.25,19.0,84.29,54.89,30.02,-0.07,-0.17,1.08
0.04,-39.87,-0.67,125.14,-14.08,-69.0,0.39,0.61,0.47
1.79,-26.2,4.69,-159.18,10.11,32.0,0.13,0.34,0.48
1.92,-29.9,45.27,-73.69,-23.69,0.15,0.05,-0.22,0.83
-5.63,-35.21,52.41,23.27,50.23,6.89,0.18,-0.2,0.96
2.89,-24.52,18.6,163.27,-17.14,7.4,0.28,0.09,1.28
-0.57,-26.88,13.24,27.44,-24.52,-21.6,0.13,0.64,0.47
11.35,-21.29,34.13,-129.79,38.56,11.1,0.1,0.2,0.66
-9.74,-17.03,56.1,-16.06,-12.33,-2.1,0.14,-0.3,1.07
1.69,-33.93,4.97,88.9,17.56,-37.59,0.05,-0.19,1.08
5.91,-38.96,20.05,-71.65,-38.58,-11.0,0.35,0.44,0.65
-4.76,-37.87,68.1,-110.92,-30.3,6.0,0.16,0.23,0.7
-0.78,-52.03,55.94,63.7,-24.76,22.82,0.17,-0.22,0.91
8.95,-47.53,22.62,193.68,0.49,-18.29,0.1,-0.24,0.97
-1.13,-36.06,22.66,-46.89,-59.97,-3.0,0.3,0.25,1.08
5.61,-55.01,50.72,-124.73,13.76,34.5,0.29,0.72,0.4
-17.9,-61.87,75.24,6.34,42.79,-4.36,0.38,-0.03,0.82
8.59,-65.52,41.59,117.21,-79.74,21.6,0.51,-0.3,0.93
8.86,-86.08,12.1,100.19,-31.63,-69.0,0.29,-0.09,1.15
3.6,-83.36,20.2,-127.75,-21.95,33.0,0.49,0.65,0.56
-11.7,-79.19,68.27,-109.07,-88.28,34.0,0.2,0.32,0.57
0.49,-77.58,53.5,36.6,-1.21,13.89,0.43,-0.23,0.75
5.71,-72.41,24.8,194.44,6.75,-45.16,0.19,-0.23,0.99
-2.49,-69.75,56.87,-57.62,-2.71,1.89,0.36,0.24,0.91
-11.5,-79.42,83.67,-106.98,12.24,22.0,0.32,0.72,0.34
3.84,-75.76,43.9,17.37,24.07,5.2,0.29,0.01,0.63
1.99,-73.34,22.14,120.24,-30.66,-9.5,0.29,-0.22,1.03
2.7,-68.74,37.76,109.69,-47.6,-44.0,0.24,0.14,1.03
-5.83,-81.73,76.44,-152.52,1.05,14.82,0.26,0.7,0.73
0.67,-71.75,73.13,-78.4,-1.04,7.68,-0.08,0.49,0.63
9.53,-68.14,34.51,68.57,7.88,10.43,0.15,-0.21,0.92
-1.25,-47.31,37.53,159.41,-60.44,-22.0,0.15,-0.29,1.18
-1.37,-69.12,72.37,-8.85,32.53,2.56,0.36,0.29,1.1
-6.94,-79.2,91.26,-144.4,5.25,36.95,0.61,0.79,0.33
2.5,-72.01,70.43,21.02,71.7,-4.81,0.17,0.02,0.7
1.69,-73.59,52.55,144.73,-93.13,-5.2,-0.11,-0.33,0.87
0.0,0.85,5.0,82.41,-51.91,-26.7,0.22,0.1,1.09
2.94,-59.22,44.11,-73.09,17.72,9.66,-0.02,0.48,0.75
-1.05,-63.92,79.24,-62.15,-15.87,6.51,0.14,0.35,0.74
-1.7,-74.87,74.54,-25.11,48.19,11.31,0.25,-0.03,0.95
1.86,-67.35,45.83,147.47,-27.73,-4.0,0.1,0.13,1.28
-2.09,-52.67,36.37,-13.01,-50.27,-6.5,0.36,0.61,0.55
6.32,-50.18,69.59,-104.34,18.61,7.18,0.03,0.07,0.71
-11.2,-46.76,83.98,-29.79,51.51,-8.08,0.42,-0.12,1.1
1.48,-29.22,52.63,139.66,0.7,24.39,-0.08,-0.02,0.91
2.71,-33.87,35.7,64.18,8.21,-43.41,0.26,0.48,0.78
3.5,-34.36,47.66,-116.77,61.6,5.73,-0.11,0.32,0.63
-10.6,-52.12,76.29,-58.69,-23.54,10.4,-0.01,-0.09,0.86
-4.99,-35.49,75.3,55.66,-8.05,13.46,-0.08,-0.23,1.04
2.9,-25.34,45.76,118.98,-72.6,-41.0,0.47,0.42,0.82
5.65,-26.79,25.08,2.32,63.96,-19.27,0.52,0.56,0.53
0.68,-21.53,45.61,-109.18,38.29,11.2,0.28,0.23,0.76
-10.6,-28.36,68.01,-74.11,-8.05,21.73,0.16,-0.12,0.78
3.97,-14.24,59.22,88.89,18.11,2.61,0.15,-0.27,1.06
4.9,-20.37,35.45,93.44,-27.83,-41.1,0.31,0.39,0.79
0.45,-28.95,35.71,-30.66,52.91,15.27,0.08,0.52,0.63
-7.3,-30.17,65.35,-85.61,-23.83,18.9,0.29,-0.04,0.82
-6.26,-35.91,76.91,9.36,-34.55,1.73,0.34,-0.27,0.88
8.87,-33.64,46.96,125.11,-5.93,-28.1,0.47,-0.02,1.13
4.73,-30.25,28.91,53.56,-23.51,-24.1,0.47,0.37,0.81
3.57,-27.9,45.95,-109.46,4.73,34.1,0.12,0.15,0.75
-10.8,-41.76,78.61,-62.73,10.6,18.24,0.25,-0.24,0.92
-1.74,-24.72,65.9,75.71,7.04,13.79,0.29,-0.29,1.0
-8.67,-9.68,41.38,136.28,-57.19,-41.0,0.32,0.26,0.89
6.83,-4.32,27.83,-40.66,64.53,-6.71,0.28,0.22,0.88
2.16,-1.75,39.98,-87.56,56.27,-33.3,-0.0,-0.01,0.74
-14.5,-21.68,78.34,-46.4,22.56,26.25,0.29,-0.14,0.97
9.08,-18.33,56.42,56.53,10.18,8.32,0.06,-0.37,1.03
7.1,-17.94,27.6,158.46,-77.09,-56.0,0.36,0.24,0.91
1.52,31.09,21.04,-81.73,14.59,35.05,0.44,0.56,0.56
-6.1,13.41,60.81,-106.95,2.51,27.4,0.38,0.01,0.85
-2.26,18.72,66.3,-19.53,193.56,5.86,-0.08,-0.24,0.88
10.09,19.29,29.04,163.56,-63.73,-23.0,0.31,-0.03,1.19
4.1,14.28,13.09,27.53,25.4,-8.68,0.19,0.4,0.79
1.44,8.38,32.79,-141.43,7.83,38.95,0.19,0.16,0.64
-10.03,7.55,66.03,-57.87,-14.14,15.8,0.25,-0.14,0.75
1.7,9.32,51.38,84.04,-20.08,5.57,0.17,-0.34,1.12
5.39,-1.73,25.22,137.62,1.43,-38.74,0.41,0.17,1.04
-0.01,6.57,16.74,-53.69,10.85,6.58,0.26,0.54,0.77
1.7,13.66,41.19,-97.78,-42.74,20.8,0.01,0.06,0.62
-7.45,-9.14,68.28,-27.67,35.54,-0.04,0.28,-0.25,0.94
-2.27,12.59,44.55,103.91,31.36,6.56,0.2,-0.32,0.98
6.35,3.3,17.21,112.16,-85.63,-28.0,0.39,0.34,0.79
-2.51,12.28,11.53,-87.95,87.74,-8.76,0.15,0.29,0.7
-6.32,3.05,41.28,-102.44,-35.32,24.0,0.0,-0.03,0.83
-5.85,13.83,49.93,-18.1,37.04,-9.69,0.04,-0.21,0.97
3.29,14.09,30.79,120.95,-33.59,-24.0,0.17,0.06,1.02
5.93,10.07,5.15,37.71,48.6,-22.58,0.51,0.4,0.8
1.26,11.91,-3.0,-73.69,2.76,12.69,-0.04,0.34,0.59
-7.12,-0.06,39.11,-99.18,-14.51,22.9,-0.05,0.09,0.79
-2.95,0.8,42.38,-29.5,11.33,4.86,0.22,-0.23,0.82
10.29,4.66,11.33,169.15,-41.67,-27.0,0.55,-0.04,1.02
1.28,7.26,-8.44,14.62,6.01,-11.37,0.26,0.48,0.79
0.95,-0.24,12.76,-120.24,18.29,39.5,0.25,0.24,0.79
-13.89,-5.28,42.41,-75.62,14.65,4.94,0.37,-0.23,0.92
-8.62,22.03,36.3,87.37,-28.63,3.66,0.04,-0.41,1.04
