yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-15.8,-81.51,55.28,24.98,8.0,-60.86,0.62,0.71,-0.52
-20.0,-54.93,55.64,0.7,95.78,-77.34,0.23,0.91,-0.48
3.22,-60.16,60.46,18.17,-29.05,12.44,0.09,0.89,-0.44
30.06,-73.24,58.32,-4.55,-57.3,116.0,0.51,0.57,-0.63
15.67,-84.57,54.07,-13.17,-51.24,60.2,0.62,0.58,-0.58
-17.5,-75.13,59.19,22.9,30.24,-67.62,0.74,0.8,-0.61
-25.1,-50.88,53.89,-21.5,87.94,-96.5,0.33,0.96,-0.42
4.62,-60.19,59.72,22.21,-44.6,17.76,0.09,0.83,-0.45
39.16,-80.1,59.46,2.44,-80.03,140.35,0.37,0.59,-0.69
0.22,-86.17,61.04,10.74,-31.86,0.83,0.64,0.61,-0.73
-26.3,-61.2,61.58,5.24,91.87,-101.88,0.64,0.79,-0.6
-20.1,-46.86,63.37,7.42,49.9,-77.93,0.22,0.85,-0.44
17.57,-58.86,66.86,16.34,-54.28,67.82,0.16,0.73,-0.62
29.35,-69.76,58.4,-27.72,-46.78,112.0,0.65,0.51,-0.65
-5.63,-72.17,63.18,21.83,-13.53,-20.1,0.71,0.59,-0.63
-31.5,-45.37,63.57,4.13,100.37,-121.6,0.47,0.8,-0.56
-8.47,-48.98,65.9,15.81,-36.21,111.9,0.17,0.94,-0.39
29.0,-56.92,68.67,-22.36,-27.23,54.0,0.39,0.61,-0.71
13.99,-63.12,61.37,16.75,-4.42,-62.24,0.76,0.48,-0.68
-16.1,-63.05,64.66,-2.74,40.16,-130.2,0.66,0.74,-0.63
-33.8,-51.24,63.71,25.52,3.57,13.79,0.33,0.89,-0.45
3.57,-48.59,70.09,-0.53,-24.57,94.36,0.12,0.84,-0.38
24.44,-53.4,68.75,-21.69,-44.38,61.0,0.29,0.68,-0.75
15.82,-63.51,61.89,29.18,54.65,-95.62,0.57,0.6,-0.77
-24.8,-48.54,68.32,-34.19,74.99,-78.0,0.55,0.71,-0.62
-20.2,-28.6,59.49,32.72,-52.54,69.69,0.29,0.92,-0.44
18.05,-41.48,67.23,-7.2,-72.76,110.1,0.36,0.68,-0.45
-3.44,-57.58,72.16,35.69,4.47,-12.29,0.64,0.56,-0.67
-29.0,-32.81,65.8,-21.9,94.15,-112.0,0.74,0.5,-0.6
-2.54,-29.84,73.25,32.09,8.33,-9.81,0.43,0.81,-0.55
26.96,-39.35,69.72,-8.28,-38.63,104.0,0.19,0.85,-0.62
9.19,-46.79,65.09,-12.62,-30.4,35.3,0.49,0.63,-0.7
-19.6,-39.76,68.66,18.6,27.01,-75.84,0.63,0.58,-0.65
-17.8,-29.26,66.93,-5.73,37.51,-68.87,0.74,0.74,-0.55
16.11,-33.12,75.22,36.02,-17.79,62.18,0.19,0.89,-0.46
24.17,-44.73,71.37,-8.05,-46.33,92.98,0.24,0.72,-0.55
2.07,-47.41,76.3,27.25,-10.5,8.0,0.59,0.51,-0.7
-28.0,-33.57,72.25,-9.92,53.33,-108.1,0.81,0.48,-0.61
-18.6,-25.77,68.01,-14.95,27.5,-71.5,0.68,0.75,-0.74
17.88,-37.89,69.44,9.16,-51.03,68.78,0.19,0.92,-0.51
27.24,-54.26,67.77,0.11,-66.1,105.18,0.17,0.69,-0.63
