yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
2.47,16.4,-100.76,-17.73,17.15,-15.2,0.66,0.08,-0.53
-36.2,56.77,-60.59,-4.09,20.66,7.98,1.02,0.45,-0.55
-13.0,54.94,-81.84,116.02,140.63,-116.0,0.89,0.68,0.34
30.97,11.97,-97.17,-84.33,3.13,-42.05,0.86,0.67,-0.73
11.2,36.27,-127.09,-67.18,-133.63,100.0,0.82,0.46,-0.25
20.7,31.41,-121.18,-118.64,85.85,36.0,0.89,0.67,-0.31
-28.0,40.34,-119.06,5.66,-7.89,67.17,0.58,-0.31,-0.25
4.78,2.13,-65.3,-9.08,41.32,-92.33,0.93,-0.09,-0.1
-39.0,33.6,-34.19,161.86,-118.21,15.0,1.03,0.37,-0.23
11.65,25.78,-21.97,91.51,110.37,-125.0,0.97,0.45,-0.15
-5.79,29.35,-55.25,35.75,-19.58,37.72,0.77,0.03,-0.76
38.2,-20.56,-63.12,-119.18,18.01,-18.0,0.59,0.37,-0.39
22.0,-23.42,-75.99,-37.62,-159.02,123.0,1.8,0.73,0.03
4.9,-27.14,-79.32,-54.77,-7.91,70.73,0.71,0.26,-0.27
-32.13,2.07,-76.7,-19.01,-10.87,15.8,1.05,-0.46,-0.2
-2.3,-36.95,-17.84,-2.1,101.2,-103.0,0.94,-0.05,-0.22
-8.69,-41.24,18.77,116.84,53.25,-42.8,1.39,0.81,-0.3
-1.54,-28.49,4.7,118.53,-14.57,-28.0,0.84,0.22,-0.33
12.9,-33.73,-29.18,-48.48,38.95,-4.96,0.82,0.48,-0.81
14.3,-41.87,-68.7,-119.3,-18.84,41.0,0.5,0.4,-0.17
26.1,-58.56,-52.13,-140.2,-27.62,46.0,1.32,0.63,-0.43
-30.0,-35.06,-67.03,51.35,-59.44,84.64,0.54,-0.47,-0.16
7.94,-18.51,-31.09,-56.37,77.72,-97.7,1.17,-0.21,-0.13
-26.88,17.68,6.57,104.57,51.87,25.68,0.38,0.52,0.18
21.61,2.11,41.03,118.29,123.24,-86.0,1.1,0.48,0.31
-27.49,23.94,12.25,114.82,-45.92,69.9,0.75,0.17,-0.4
5.59,-2.28,-14.82,-94.38,78.37,-88.9,1.06,0.35,-0.44
5.61,-7.22,-46.35,-94.6,-83.18,18.0,0.62,0.53,0.46
27.6,-28.57,-34.99,-114.5,-14.67,18.0,0.74,0.72,0.1
-37.0,-13.32,-43.27,36.31,-71.33,89.54,0.42,-0.38,-0.3
30.19,-6.16,-3.22,-30.99,53.37,-122.0,0.93,-0.27,-0.06
-22.51,31.36,40.09,122.89,24.93,97.69,0.7,0.63,0.06
