yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
12.42,64.35,-65.63,-91.06,36.75,40.07,0.29,-0.87,0.43
-0.8,59.1,-39.73,69.11,11.41,-14.74,0.4,-1.05,0.8
-20.08,73.16,1.36,138.53,54.39,-64.9,0.3,-0.59,0.5
-11.34,69.05,29.3,90.63,-7.23,-36.7,0.05,0.22,0.52
11.85,60.96,-3.35,-107.15,-21.03,38.0,0.09,0.09,0.96
10.84,53.6,-31.63,-93.04,-18.17,34.9,0.32,-0.44,0.99
6.28,59.97,-46.3,-50.12,26.56,20.33,0.34,-0.78,1.22
-11.51,65.6,-7.75,127.37,25.86,-37.1,0.37,-0.61,0.78
-4.64,75.24,20.19,92.24,37.82,-15.02,0.03,0.02,0.67
9.21,59.94,7.87,-41.73,-45.62,29.7,-0.05,0.26,0.8
11.39,45.78,-29.24,-122.17,-41.17,36.0,0.36,-0.38,1.06
5.69,43.39,-50.13,-70.2,-3.53,18.34,0.39,-0.76,1.07
-9.78,48.82,-13.46,121.26,23.8,-31.6,0.62,-0.86,0.93
-9.69,62.53,19.21,106.89,48.95,-31.2,0.02,0.04,0.75
0.29,59.88,16.78,-13.56,-3.21,0.92,0.08,0.47,0.32
13.39,54.94,-27.86,-146.85,-11.85,43.0,0.1,-0.33,1.23
8.88,54.57,-53.67,-86.74,3.88,28.74,0.25,-0.7,0.97
-6.44,56.28,-21.57,105.68,12.72,-20.7,0.72,-1.09,0.96
-12.06,75.92,17.09,126.95,70.56,-38.8,0.07,-0.05,0.63
-1.91,82.87,25.29,21.28,29.11,-6.19,-0.06,0.6,0.35
13.1,71.25,-25.3,-167.15,-31.28,42.0,0.07,-0.07,0.86
7.06,71.66,-50.7,-83.83,8.84,22.69,0.29,-0.82,0.95
-0.28,68.39,-40.39,33.64,-2.41,-0.9,0.59,-1.19,0.93
-10.4,82.29,3.04,144.2,55.39,-33.6,0.4,-0.48,0.78
-5.82,77.99,21.56,58.63,-5.14,-18.77,0.18,0.28,0.57
4.95,79.76,-4.95,-90.02,13.63,15.97,0.12,0.34,0.77
5.11,78.99,-37.2,-107.3,5.67,16.54,0.21,-0.42,1.1
6.33,73.39,-52.96,-53.9,-10.06,20.4,0.38,-0.86,1.11
-18.37,83.98,-8.7,146.07,46.66,-59.4,0.7,-0.66,0.66
-16.0,101.27,17.99,85.49,65.85,-51.61,0.04,0.14,0.49
4.37,95.49,3.56,-50.27,-11.63,14.1,-0.21,0.36,0.74
9.75,86.9,-40.85,-147.5,-18.51,31.0,0.2,-0.33,1.01
4.63,82.73,-61.35,-69.15,-4.79,14.88,0.5,-0.96,0.76
-6.97,93.78,-37.4,78.09,47.54,-22.54,0.34,-0.5,0.9
-4.9,107.83,-5.19,106.6,58.56,-15.8,-0.1,0.22,0.66
-9.71,113.56,17.28,71.93,28.92,-31.43,-0.35,0.31,0.73
0.0,-2.8,6.15,-24.77,16.83,-9.01,0.04,-0.38,0.97
6.68,109.28,-31.53,-137.22,-11.09,21.0,0.16,-0.81,0.81
1.85,99.38,-60.35,-95.72,-21.39,5.98,0.58,-1.02,0.79
-4.82,90.15,-35.28,81.95,-18.37,-15.6,0.2,-0.39,0.65
-13.91,106.47,4.01,130.65,65.1,-44.8,-0.02,0.24,0.45
-8.94,103.96,20.11,50.28,1.72,-28.83,0.13,0.08,0.76
7.9,89.24,-7.04,-90.21,-38.18,25.5,0.33,-0.8,1.01
7.34,74.41,-46.41,-129.32,-39.89,23.0,0.19,-0.84,0.9
2.27,61.1,-61.37,-51.44,-37.41,7.31,0.26,-1.09,0.7
-16.7,56.18,-17.35,146.45,-10.66,-54.0,0.16,-0.06,0.57
-18.09,63.69,17.69,115.93,31.11,-58.5,0.11,0.39,0.61
3.3,64.62,7.67,-36.27,8.96,10.65,0.24,-0.35,0.94
15.21,48.34,-40.35,-158.31,-48.08,49.0,0.36,-0.88,0.92
11.86,47.49,-70.82,-103.2,1.88,38.39,0.42,-1.01,0.82
-10.5,51.8,-36.63,111.51,19.44,-34.1,0.19,-0.32,0.78
-10.62,66.26,5.65,139.36,53.39,-34.2,-0.15,0.47,0.37
-4.8,68.94,25.68,60.67,12.17,-15.48,0.28,-0.04,0.88
14.27,52.6,-24.16,-164.85,-47.31,46.0,0.34,-0.81,0.89
9.72,38.61,-52.79,-94.65,-41.7,31.3,0.29,-1.08,0.96
-3.84,35.02,-41.22,37.59,-9.26,-12.43,0.35,-0.49,0.69
-12.83,52.33,2.17,143.51,61.79,-41.2,-0.2,0.19,0.56
-13.32,57.6,33.16,101.68,18.43,-43.0,-0.12,0.33,0.7
10.87,47.02,22.43,-35.72,-32.92,35.1,0.32,-0.52,1.01
18.32,32.81,-27.48,-161.86,-43.19,59.0,0.36,-0.8,0.75
5.68,18.16,-46.14,-61.18,-46.24,18.3,0.41,-0.82,0.78
-13.21,30.78,-9.75,121.58,43.79,-42.7,0.33,-0.11,0.73
-11.22,42.38,18.03,92.42,42.45,-36.21,-0.02,0.5,0.55
-6.52,50.77,26.62,25.07,29.86,-21.1,0.2,0.15,0.79
11.38,39.07,-7.94,-114.59,-34.5,36.0,0.24,-0.75,0.84
12.98,26.86,-48.19,-131.51,-38.05,41.0,0.17,-0.96,0.8
-2.14,19.22,-57.05,-30.33,-24.97,-6.9,0.41,-0.75,0.75
-13.0,33.99,-13.81,143.01,51.31,-42.0,0.26,0.18,0.63
-15.24,41.85,16.23,96.18,29.85,-49.02,0.24,0.3,0.59
11.53,49.45,-5.25,-74.27,30.11,37.31,0.35,-0.5,1.03
12.02,38.65,-52.2,-156.29,-31.32,38.0,0.48,-0.85,0.84
4.67,43.68,-76.94,-84.99,21.08,15.02,0.45,-0.95,0.64
-10.3,54.84,-29.09,157.11,42.46,-33.4,0.2,-0.05,0.79
-8.29,62.81,-1.84,87.47,32.21,-26.74,0.01,0.46,0.43
-8.5,67.56,10.58,34.63,20.77,-27.52,0.29,-0.14,1.03
19.5,58.31,-34.3,-149.07,-23.76,62.0,0.15,-0.84,1.04
7.59,62.99,-64.34,-101.04,20.53,24.4,0.21,-0.81,0.84
-10.1,62.92,-42.44,70.28,5.72,-32.84,0.33,-0.44,0.92
-10.6,64.63,-11.46,101.34,12.78,-34.4,0.13,0.14,0.58
-12.5,71.92,19.61,100.15,30.79,-40.1,0.07,0.35,0.71
9.98,62.87,-5.75,-87.04,-23.96,32.2,0.28,-0.39,1.03
6.72,56.28,-42.66,-123.15,-15.67,21.0,0.38,-0.73,0.93
2.55,59.43,-48.02,-19.55,16.62,8.21,0.47,-0.86,0.98
-5.37,52.87,-26.31,71.03,-15.28,-17.3,0.35,-0.21,0.68
-17.71,68.63,4.1,100.42,59.85,-57.3,0.03,0.38,0.56
-7.86,77.65,18.26,42.97,36.17,-25.44,0.09,0.06,0.89
8.92,67.69,-14.46,-108.67,-26.16,28.0,0.12,-0.71,0.92
3.07,62.68,-49.79,-116.24,-10.81,9.9,0.13,-0.82,0.95
-6.62,57.04,-60.9,-39.4,-13.64,-21.0,0.46,-0.72,0.74
-9.6,67.32,-25.0,117.15,41.55,-30.9,0.09,-0.09,0.77
-2.37,82.91,-4.23,66.84,58.63,-7.67,0.04,0.31,0.74
-1.9,98.19,-8.53,-18.74,58.96,-6.12,0.02,-0.03,0.93
4.66,88.04,-34.75,-89.97,-24.7,15.0,0.09,-0.7,0.87
1.27,70.03,-67.39,-110.16,-52.08,4.1,0.27,-0.92,1.04
-4.02,58.5,-55.85,34.5,-31.73,-12.9,0.27,-0.47,0.78
-17.3,68.13,-11.4,145.2,38.58,-56.0,0.1,0.41,0.43
-11.92,68.25,12.41,72.07,7.04,-38.46,0.07,0.27,0.86
8.38,74.75,-13.4,-88.31,27.81,27.11,0.22,-0.5,1.11
3.06,66.67,-56.22,-143.56,-19.66,9.9,0.35,-0.82,0.97
9.61,31.74,-82.2,-90.33,-110.22,31.0,0.49,-0.92,0.73
-19.4,47.33,-40.69,134.02,55.83,-62.7,0.27,-0.09,0.67
-17.66,63.86,-7.03,108.25,61.11,-57.1,0.07,0.53,0.69
1.97,80.91,-7.24,-7.29,62.63,6.36,0.1,0.02,0.89
9.2,73.79,-41.77,-118.24,-16.14,29.0,0.24,-0.7,1.01
8.73,62.06,-76.32,-117.79,-31.9,28.0,0.41,-0.94,0.94
-0.38,65.84,-71.79,10.09,19.52,-1.24,0.42,-0.69,0.74
-13.5,75.25,-32.86,126.15,39.75,-43.7,0.07,0.11,0.73
-9.42,84.05,-5.9,84.15,36.4,-30.28,-0.03,0.42,0.75
3.97,91.42,-14.14,-33.21,32.03,12.86,0.16,-0.23,0.97
