yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.03,18.72,-70.67,8.99,-30.71,-9.15,0.17,-1.04,0.21
32.88,1.72,0.94,239.01,-57.55,106.0,0.23,-1.72,0.82
39.19,13.1,20.92,64.88,37.1,126.42,0.11,0.08,0.32
-19.35,8.92,-13.71,-115.9,-15.15,-62.0,0.09,0.11,0.62
-56.2,42.16,-65.43,-167.47,109.96,-18.0,0.2,-1.51,0.66
-77.9,91.1,-17.07,159.41,169.39,-251.0,0.54,-1.0,0.75
-14.88,90.4,7.73,78.5,-3.12,-48.15,-0.29,0.09,0.08
65.7,73.87,-41.3,-163.85,-43.93,212.0,0.38,-0.12,0.76
54.46,40.16,-43.73,-6.04,-105.4,175.0,0.32,-1.48,0.73
40.55,41.32,-12.94,103.38,3.93,131.23,-0.23,-0.84,0.79
1.1,25.42,3.83,48.25,-47.54,3.54,0.19,0.24,0.19
-35.5,43.44,-33.87,-122.62,60.26,-115.0,-0.03,-0.62,0.81
-78.1,64.04,-33.79,0.95,73.66,-251.41,0.59,-1.19,1.09
-70.1,99.49,-14.46,60.19,126.89,-227.0,0.3,-0.03,0.85
21.91,84.56,-23.2,-33.45,-46.44,70.6,-0.3,0.08,0.31
76.9,54.33,-73.81,-169.7,-92.63,248.0,0.27,-0.67,0.93
63.3,41.97,-59.59,44.69,-38.26,204.1,-0.04,-1.27,0.87
39.16,46.52,-27.72,101.47,20.49,126.3,0.36,-0.32,0.67
-26.9,39.56,-44.65,-62.07,-20.81,-87.0,0.02,0.04,0.45
-50.0,52.54,-87.03,-141.56,45.78,-162.0,0.11,-1.26,0.74
-78.0,109.43,-65.4,65.86,196.45,-251.0,0.56,-1.11,1.07
-40.0,162.91,-52.04,39.45,187.3,-130.0,-0.18,-0.21,0.33
53.9,122.19,-76.77,-90.72,-118.89,174.0,0.03,-0.03,0.67
77.1,85.32,-111.35,-119.08,-111.09,24.0,0.07,-1.86,1.06
38.92,71.44,-74.23,115.51,-39.28,125.0,-0.04,-0.9,0.82
25.39,68.34,-58.85,36.78,-0.97,81.91,0.23,0.26,0.36
-30.8,69.1,-83.45,-89.67,7.3,-99.86,-0.05,-0.15,0.61
-59.0,84.56,-111.0,-97.63,58.92,-191.0,0.33,-1.46,1.05
-78.0,122.97,-78.19,100.53,138.77,-251.0,0.47,-1.0,0.85
-11.0,116.62,-68.36,23.11,-14.69,-37.8,-0.32,-0.07,0.32
76.9,24.9,-106.46,-95.63,-184.12,246.0,0.49,-0.37,0.89
