,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-0.5,-27.85,-67.41,11.11,-28.23,-11.8,0.44,-0.91,-0.05
1,-12.4,-7.09,-47.09,78.47,83.5,-47.69,0.76,-1.15,0.65
2,7.72,26.85,7.37,219.64,137.75,29.8,0.47,-1.43,1.06
3,9.29,-16.54,69.4,250.13,-161.76,35,0.39,0.03,-0.3
4,-15.1,-25.06,37.81,-123.83,-31.63,-58,0.29,0.43,-0.16
5,-1.1,-62.33,-27.52,-250.14,-147.73,-4,0.85,-0.84,0.87
6,30.7,-86.12,-51.43,-92.53,-101.24,118,0.83,-1.39,0.8
7,9.57,-57.94,-51.85,-0.27,103.89,36.81,0.51,-0.89,0
8,-55,-43.27,-17.93,-31.1,-0.55,54.1,12.99,0,0
9,-64.79,5.57,9.54,-14.79,-51.57,38.2,-0.85,0.28,0.45
10,14.12,7.54,2,21.18,-9.63,2.76,0.7,-0.92,0.02
11,64.78,-57.02,-3.02,50.49,-41.7,20.95,0.43,-0.95,0.15
12,56.12,-96.31,-2.8,-93.15,-105.71,-7,0.74,-0.38,0.57
13,9.93,-106.82,-8.49,-250.14,-80.63,-74,0.66,-1.36,1.09
14,-15.8,-74.99,41.66,-183.68,-89.93,47,0.92,-0.84,0.38
15,12.32,-47.11,99.64,-9.73,-7.1,25.81,0.94,-0.85,0.11
16,-1.84,-81.83,85.1,17.63,-4.6,26.15,-0.59,0.31,0.66
17,-19,-100.57,18.38,74.01,-161,-224,0.62,-0.91,-0.11
18,12,-119.82,-30.08,5,0,0,0.37,-0.89,-0.2
19,6.8,-115.72,-30.01,-88.94,250.13,-250,0.46,-1.14,0.42
20,-58,-153.02,-12.09,18.94,6.02,-2.4,0.65,-1.39,0.85
21,-65,-86.73,-35.12,-20.5,-139.68,84,0.44,0.5,0.52
22,-0.6,-80.2,-28.22,-6.36,135.63,-17.5,0.25,-0.9,0.91
23,21,-183.98,-53.91,14.49,125.56,-24.2,0,20.32,-1.46
24,-4,-143.66,-55.92,250.13,13.45,-13.1,0.47,-0.8,-0.13
25,-6,-107.4,-52.53,-36.86,-1.31,-31.6,-0.74,0.26,0.3
26,-3.4,-100.63,9.67,-108.86,-59.07,-10,-0.59,0.24,0.44
27,-28.3,-81.63,18.93,-250.14,-36.76,-58,1.36,-0.62,0.22
