,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0,-24.04,-39.39,15.57,-3.42,-0.78,0.97,0.12,0.43
1,-1.1,-23.2,-42.52,-17.24,8.37,-3.79,0.92,0.12,0.45
2,0.3,-26.13,-39.54,3.95,-5.35,1.15,0.86,0.13,0.41
3,8.72,-25.29,-34.31,15.03,9.48,33.65,1.04,-0.05,0.51
4,-7.99,-13.46,9.19,165.61,51.53,-30.8,0.77,0.41,0.5
5,-9.43,-26.79,0.93,95.39,-46.76,39.77,0.84,0.47,0.04
6,6.12,-31.45,-29.22,-121.53,5.4,-33.6,0.88,0.53,0.1
7,2,-35.72,-43.17,-63.39,-14.24,7.69,0.73,0.2,0.69
8,22,-45.19,-57.61,-40.24,-43.73,-106,1.21,0.48,0.93
9,-19,-44.61,-43.64,-33.57,10.73,78.85,1.04,0.41,0.33
10,4.85,348.45,0,196.05,70.52,-44.1,0.72,0,0.46
11,31.9,-48.85,-40.43,80.11,16.56,23.1,0.71,0.23,0.51
12,0,0,9,-39.1,-17.93,-32,0.59,0.58,0
13,-11.4,-35.07,24.87,-6.37,-22.08,-139,0.95,0.59,-0.01
14,5.98,-31.37,45.58,-54.47,-4.24,30.37,0.59,0.35,0.38
15,-8.42,-36.93,35.26,4.3,13.04,-50.15,0.56,0.01,0.29
16,-2.11,-36.6,-8.41,172.08,-13.01,-47,0.7,-0.24,0.35
17,18.1,-53.94,-35.14,120.35,18.57,-14.9,0.88,0.01,0.63
18,8.47,-60.95,-47.63,-148.56,-45.05,74,0.75,0.56,0.07
19,-13,-57.6,-45.35,-70.21,20.51,-51.9,0,-55.99,0
20,11.7,-47.65,-23.21,-13.3,-1.68,43.44,0.69,-0.31,0.51
21,23.2,-47.88,-33.57,55.99,-8.38,-30.76,0.74,0.02,0.54
22,-12.4,-51.36,10.59,143.05,-42.64,-8.1,0.92,0.5,0.68
23,-3.88,-46.81,41.55,-26.92,2.47,28.58,0.78,0.04,0.72
24,0.68,-51.52,39,-98.76,-22.73,-33,0.87,0.39,-0.01
25,-5.68,-49.84,5.28,-159.5,-101.55,85,0.63,0.52,0.29
26,19.2,-60.86,-31.68,14.11,17.5,-91.5,0.9,0.12,0.52
27,11.2,-51.43,-50.18,-5.04,-42.98,33.61,1.13,0.28,0.71
28,-8,-53.63,-34.15,46.92,24,-44.78,5761,0,-85
29,7.43,-50.71,35.68,103.99,15.19,-6.92,0.8,0.13,0.8
30,-8.56,-56.19,11.18,152.15,83.85,-59.3,0.67,0.63,-0.01
31,22.1,-81.57,-28.66,39.55,-23.78,5.33,0.71,0.55,0.11
32,-23,-76.17,-23.51,-75.11,-29.54,-6.4,0.64,0.2,0.38
33,-4.2,-89.05,-44.94,-173.91,-3.82,55.2,0.52,-0.02,0.43
34,8.74,-98.81,-45.11,-48.18,-54.83,-55,0.81,0,0.41
35,-1.94,-80.11,-1.48,-19.18,-62.27,64.7,0.71,0.23,0.3
36,-15.4,-58.3,37.5,15.3,7.15,-66.6,0.73,0.46,0.14
37,1.38,-63.76,47.55,45.26,6.14,56.58,0.75,0.6,0.02
38,14.3,-70.99,-15.48,66.4,-70.86,35.55,0.58,0.3,0.32
39,-8.6,-63.82,-27.43,-45.33,6.17,-19.76,0.74,-0.16,0.46
40,18.1,-93.4,-41.45,-121.31,-67.13,-1,0.77,0.29,0.18
41,-17,-90.4,-35.99,-85.86,-40.56,30.3,1.06,0.49,0.33
42,11.6,-87.88,-22.73,-7.09,-34.39,-121,0.65,0.48,0.26
43,14.7,-85.04,-10.01,-47.94,-7.7,61.73,0.85,0.58,-0.13
44,9.21,-83.69,48.28,13.08,3.44,-58.66,1.15,0.37,0.35
45,-5.12,-80.87,36.62,79.08,37.24,-2.63,0.52,0.06,0.34
46,-0.49,-96.51,5.85,-2.12,-60.61,113.2,1.19,0.18,0.81
47,7.9,-104.71,-15.54,135.97,1.19,0.1,0.97,-0.01,0.53
48,-15,-107.93,-23.79,-27.74,-11.17,-4.7,0.38,0.54,-0.18
49,-0.68,-96.95,-2.28,-142.41,-49.47,100,0.84,0.6,-0.1
50,29.3,-110.57,-1.76,2.95,49.37,-139.51,0.7,0.42,0.24
51,21.06,0,6,-84.54,7.31,31.19,1.09,0.24,0.57
52,-1.24,-91.96,57.56,0,0,0,0.56,0.06,0.4
53,28,-112.65,-15.16,-4.27,-22.74,78.31,0.76,-0.29,0.46
54,-36,-98.47,-13.14,191.64,-0.21,-62.9,1.01,0.27,0.49
55,8.08,-94.98,-33.42,75.63,-72.94,7.44,0.8,0.32,-0.01
56,-8.1,-91.75,-31.89,-47.22,32.2,-12.5,0.73,0.49,0.16
57,-16.3,-91.01,39.34,-130.1,38.97,44.4,1.12,0.42,0.65
58,11.57,-84.78,11.96,55.2,31.66,-82.68,0.68,0.21,0.27
59,0.24,-83.94,-26.57,-79.5,11.26,-10.2,0.75,-0.19,0.47
60,-2.6,-71.48,-30.55,-2.42,-30.74,-5.27,0.56,0.34,0.43
61,-1.3,-78.44,-30.66,152.95,30.47,-17.6,0.79,0.52,-0.07
62,-4.5,-65.42,-16.2,0.95,-11.66,-14.58,0.67,0.05,0.56
63,30,-71.99,-12.88,-103.19,-30.76,-14,1.28,0.21,0.74
64,-3.79,-75.81,47.98,22.37,32.21,-111.7,0.87,0.08,0.46
65,-3.7,-82.61,21.73,-79.26,-25.36,-22,0.93,0.37,0.42
66,21.5,-88.06,-17.49,-13.56,-27.83,0.15,0.97,-0.02,1.28
67,-29,-78.71,-10.49,33.43,17.03,-22.43,0.74,0.1,0.48
68,0.04,-90.22,-31.85,137.57,21.44,-27.3,0.83,0.37,0.05
69,-5.8,-84.92,-22.75,-109.3,12.57,7.27,0.82,0.17,0.22
