,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-1.4,-51.32,-42.36,-0.57,-62.79,-28.9,0.34,-0.96,0.05
1,0.42,-48.25,-45.05,-5.53,6.47,1.59,0.27,-0.97,0.02
2,1.92,-47.02,-46.53,1.11,-4.43,2.34,0.3,-0.96,0.01
3,-1.9,-44.39,-46.96,1.73,-0.62,7.44,0.3,-0.97,0.01
4,-11,-20.74,-30.06,2.77,5.44,-7.36,0.27,-0.99,0.07
5,-39.49,-2.97,28.25,70.56,90.63,-42.94,0.35,-1.12,0.45
6,0.62,-4.7,68.14,234.77,74.06,-152,0.88,-0.77,0.88
7,22.75,-19.01,19.58,175.9,-13.31,-70,0.37,0.24,0.27
8,8.96,15.68,-45.66,-16.69,11.7,2.21,0.08,1.15,-0.06
9,-2.11,4.75,-44.79,-190.19,-56.08,87,0.12,0.29,0.38
10,-0.41,0.85,65.5,-250.14,139.22,34,0.43,-1.22,0.68
11,11.19,1.53,21.74,2.95,-40.92,-8.14,0.09,-0.97,1.06
12,9.28,7.2,-32.33,63.47,18.84,5.83,0.24,0.95,-0.04
13,-0.99,8.99,-53.95,-169.77,4.56,43.21,0.14,0.34,0.66
14,0,0,4,-209.24,26.28,35.8,0.36,-0.51,0.83
15,-17.5,-26.79,41.92,-84.1,7.52,-3.82,-0.12,-0.99,0.82
16,-11.3,-36.83,69.52,174.33,-115.44,-25,0.05,-0.95,0.88
17,-40.5,-37.19,1.43,209.24,-25.64,-67,0.35,0.57,0.37
18,5.11,-40.03,39.83,-126.19,-22.66,19,0.19,0.7,0.32
19,18.1,-32.57,-12.98,-206.19,27.35,70,0.3,0.02,0.7
20,9.68,-16.35,-66.98,-211.21,62.65,37.3,0.39,-1.04,0.78
21,-14.62,-23.6,5.93,220.25,-5.41,-56.2,0.44,-0.66,0.99
22,-20.4,-11.2,47.97,165.95,50.15,-79,0.33,0.34,0.62
23,0.52,-9.12,68.12,76.04,7.53,2.02,0.09,0.87,0.14
24,0.21,-12.41,55.77,-90.59,-11.29,2.71,0.17,1,0.14
25,15.37,-0.65,-42.81,138.65,-19.88,6.23,-0.02,-1.05,0.79
26,0.7,-3.41,-65.74,209.41,0.85,-57.89,0.08,-1.01,0.86
27,1.61,-8.35,-30.62,129.34,39.27,-38,0.36,-0.3,0.92
28,-9.89,0.73,54.98,60.98,0.73,23.47,0.25,0.47,0.52
29,6.08,0.64,71.11,-63.5,-8.08,-12.8,0.1,0.91,0.15
30,-3.32,-1.78,55.68,-104.92,35.7,-41,0.17,1.01,0.04
31,10,-12.59,12.4,226.83,-56.82,25.8,-0.13,-1.28,0.77
32,-10.79,3.16,-73.28,209.62,28.61,-50.7,0.13,-1.03,0.86
33,6.71,-11.37,-15.73,-9.37,-56.4,3.39,0.31,-0.01,0.75
34,-13.15,-4.7,36.98,-91.53,-28.75,14.3,0.18,0.84,0.15
35,-5.92,-5.7,73.99,-214.77,-16.15,75,0.27,0.22,0.49
36,19.45,-30.42,-5.1,15.54,-27.49,-4.01,0.38,-0.73,0.8
37,7.63,-8.45,-69.17,228.59,-71.06,-29,0.31,0.06,0.8
38,-7.7,-32.79,-6.53,115.24,39.27,-14.1,0.12,0.63,0.24
39,-15.8,-29.21,36.59,20.5,-31.44,-4.56,0.08,1.16,-0.1
40,-60.82,12.44,71.08,-229.24,-2.76,93.9,0.36,0.11,0.64
41,-3.66,-18.67,66.46,-216.85,89.02,20.2,-0.01,-1.3,1.01
42,-1.18,-25.92,72.27,64.67,-35.5,-15.3,0.35,-0.56,0.94
43,24.3,-26.51,-13.77,199.45,-20.32,-61,0.2,1.09,0.06
44,5.24,-3.3,-69.22,46.53,1.15,-13.57,0.11,0.59,0.44
45,-3.9,-12.44,-51.97,-39.44,-19.66,-6.5,0.34,-0.44,0.86
46,-16,-17.73,-1.27,-132.15,-32.48,10,0.38,-0.14,0.87
47,-16.4,-23.25,43.62,-250.14,23.72,98.6,0.12,0.6,0.43
48,2.6,-34.07,14.95,201.72,0.26,-73.77,0.19,0.97,0.15
49,-4,-13.11,-78.47,127.53,17.32,-25.8,0.22,0.6,0.5
50,0.86,-17.45,-36.31,46.79,4.57,21.27,0.24,0.7,0.44
51,-6.71,-12.97,48.34,-55.78,-18.54,-12,0.18,1.11,0.03
52,5.51,-11.72,61.15,-212.13,28.68,61.5,0.13,0.81,0.25
53,-3.13,-16.3,47.87,71.42,-64.21,-30.6,0.22,0.1,0.7
54,16,-17.5,-42.21,6.96,3.24,-1.71,0.57,0,0
55,-3.6,-38.68,-10.17,-111.38,-26.27,15,0.17,0.44,0.53
56,0,0,3.92,-207.53,-5.47,61.9,0.29,0.86,0.18
57,-40.32,131.64,94,210.39,4.6,-48.85,0.11,1.11,0
58,20.18,0,7.84,158.95,15.23,-46.6,0.32,0.16,0.65
59,-7.93,-55.33,50.3,73.5,25.53,11.75,0.18,-0.76,1.1
60,-0.44,-52.69,53.24,-23.08,-17.6,-10,0.44,-0.25,0.88
61,4.06,-57.46,26.26,-209.37,-25.74,74,0.22,0.42,0.6
62,16.1,-57.22,-26.27,63.16,-5.05,-6.04,0.21,0.62,0.42
63,13.6,-50.62,-72.5,203.36,-41.97,-48,0.3,-0.95,1.02
64,-12.1,-43.46,35.23,-145.36,-29.86,33,0.31,-0.75,0.97
65,3.05,-36.09,54.89,-109.79,-13.66,16,0.25,-0.13,0.91
66,-2.61,-39.25,50.33,172.37,-26.34,-55,0.06,1,0.08
67,19.1,-51.5,-25.53,-49.66,-11.6,-2.9,0.2,0.51,0.45
68,5.5,-25.21,-72.68,-169.22,-14.53,48,0.47,-0.33,0.78
69,-1.5,-25.75,-55.44,-223.43,-50.82,51,0.06,0.83,0.24
70,-12.5,-36.19,-3.24,197.09,-45.44,3.66,0.28,0.24,0.58
71,-12.6,-34.5,34.36,17.82,-4.94,4.79,0.48,-0.67,0.9
72,-48.74,3.65,44.83,-95.27,-22.63,12.2,0,-0.84,1.04
73,2.92,-29.21,51.79,-179.69,-46.66,64,0.35,-0.46,0.97
