,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0,-19.25,-72.77,-2.73,-2.56,-0.52,0.31,-0.96,-0.08
1,0,-20.19,-73.17,-1.66,-3.86,0.02,0.3,-0.96,-0.08
2,-0.1,-20.37,-73.75,-2.63,-1.02,-0.5,0.32,-0.97,-0.07
3,-40,-63.03,-78.8,-24.62,-168.79,-15,0.69,-0.82,-0.34
4,-14,-32.63,-99.53,-94.07,119.47,-57,0.74,-0.17,-0.63
5,0.1,28.16,-89.53,19.03,242.24,0.39,0.29,0.48,0.7
6,20.8,30.23,-113.3,0.04,-126.31,-10.3,0.27,0,0
7,-3.1,26.37,-102.68,69.17,-38.39,7.52,0.58,-0.13,-0.9
8,1.95,-78.99,-78.67,0.37,250.13,17.68,0.42,0.42,-1
9,-13.7,7.14,-74.6,-10.78,91.85,-52.8,1.2,-0.06,-0.97
10,6.34,7.14,-74.9,-11.27,5.37,24.49,0.38,0.26,0.92
11,-19,-48.93,-59.93,31.95,-250.14,-76,0.58,-0.28,1.16
12,-17,-88.25,-72.42,-57.31,-157.32,-66,0.16,-0.18,0.54
13,-3,-103.5,-50.81,0.47,250.13,35.98,0.75,-0.25,-0.58
14,9.32,-38.72,-48.55,24.89,54.24,-36.95,0.61,0.34,-1.18
15,-9.5,-24.04,-39.38,-44.34,109.88,70.6,0.17,0.49,1
16,-0.38,3.09,-45.57,32.16,-250.14,-90,0.31,-0.17,0.8
17,-15,-87.45,-44.16,130.57,-13.04,53.8,0.49,-0.08,-0.72
18,14,-88.48,-8.92,-10.51,37.56,-7.28,0.79,0.56,-1.14
19,-4.3,-71.52,-22.15,-68.01,40.42,68.55,-0.33,-0.23,0.88
20,10.84,-5.44,-16.55,13.83,-79.39,-27,-0.03,-0.24,0.89
21,-7.01,-7.02,-32.21,-15.57,-250.14,-87,0.88,0.12,-0.42
22,-22,-71.71,-34.53,-37.59,-51.06,-17,0.57,0.15,-0.79
23,-4.6,-82.96,-42.15,96.37,-69.99,10.26,0.57,0.2,-1.08
24,2.68,-98.11,-15.16,7,0,0,0.5,0.49,-1.01
25,5,9.75,-31.65,-45.95,79.5,19.3,0.04,0.59,1
26,-5.8,-75.74,-40.55,-30.94,-250.14,-10,1.86,128.89,-25.32
27,2.27,-74.36,-23.75,5.6,-106.83,-22.3,-0.03,-0.31,0.83
28,5.38,-10.98,-32.66,57.29,-2.82,8.77,0.49,-0.15,0.56
29,-2.08,28.53,-42.64,-91.57,43.49,87.65,0.63,-0.2,-0.71
30,-24,-36.42,-35.91,22.03,-250.14,-94,0.74,0.5,-0.95
31,-14,-62.84,-51.46,-66.13,-105.23,-55,0.58,0.35,-0.85
32,2.73,-91.74,-31.01,70.28,-120.77,10.5,-0.09,-0.22,0.83
33,23.66,-3.72,-63.68,-8.94,32.34,-12.4,0.55,-0.13,-0.05
34,-0.66,1.83,-58.47,-132.24,27.05,91.3,0.62,-0.1,-0.8
35,-12,-87.04,-69.47,13.02,20.73,-2.55,0.52,0.11,-0.93
36,7.53,-96.12,-40.07,-83.68,-91.13,-43,1.36,0.3,1.1
37,-2.4,-83.98,-47.01,102.26,-46.95,29,-0.09,-0.33,0.87
38,10.9,-20.42,-48.24,-35.15,37.91,-9.5,0.65,0.1,-1.01
39,4.2,-6.28,-44.91,5.56,57.3,16.2,0.55,0.42,-0.86
