,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-0.5,-58.5,-52.28,-2.81,28.24,-10.38,0.25,-0.99,-0.1
1,-8.6,-58.02,-52.96,-0.02,-3.58,-28.2,0.34,-0.94,-0.1
2,-0.4,-55.75,-53.87,-1.29,3.31,-1.69,0.38,-0.94,-0.06
3,-29,-65.42,-53.27,2.64,-42.43,-114.1,0.63,-0.93,-0.15
4,-51,-34.76,-38.66,54,123.32,-200,1.12,-0.49,0.15
5,-17,-15.54,-2.39,133.07,78.4,-65.6,0.48,0.43,0.27
6,0.79,-21.58,-9.81,-34.16,-16.24,3.05,0.98,0.45,-0.03
7,9.08,-30.48,-51.63,-173.95,-30.73,35,0.66,0.36,0.34
8,3.34,-42.18,-77.71,-34.58,-1.4,79.9,0.48,-0.24,0.4
9,20.6,-47.17,-90.58,48.08,29.56,-72.26,0.65,-0.06,0.48
10,-18,-40.03,-75.14,9.36,41.12,128.11,0.8,0.52,0.3
11,13.5,-41.49,-58.11,200.84,47.04,-75.8,0.88,0.2,0.51
12,0,0,8,88.9,-62.8,20.7,0.63,0.6,-0.03
13,-19.7,-30.42,-5.21,-162.2,-34.46,22,0.55,0.41,0.26
14,5.36,-46.69,18.83,-130.91,-46.75,55,1.04,0.19,0.58
15,-4.93,-44.69,1.5,18.71,22.31,-77.49,0.62,0.19,0.35
16,14.4,-65.09,-68.61,60.74,25.57,-6.77,1.04,0.22,0.58
17,-20,-59.32,-60.84,122.48,11.96,-43.3,0.95,0.05,0.73
18,-10,-64.01,-69.01,129.54,-3.85,-98.6,0.89,0.29,0.29
19,6.82,-64.15,-67.24,-7.95,-22.22,26.2,0.69,-0.4,0.43
20,-1.7,-57.91,-49.54,-167.62,-73.37,80,0.82,0.15,0.45
21,37.5,-64.49,-49.82,-67.75,41.73,-80.3,0.96,0.28,0.42
22,-11,-61.03,-17.27,-4.3,-38.54,39.05,0.9,0.31,0.38
23,-25.5,-61.97,16.73,118.46,-1.02,-21.5,0.97,0.49,-0.35
24,6.79,-67.48,15.05,104.75,73.54,-98.5,1.11,0.16,0.66
25,5.53,-63.36,-19.4,28.44,-39.2,35.72,0.93,0.05,0.42
26,21.1,-81.63,-60.49,-96.25,29.47,20.54,0.62,-0.17,0.36
27,-27,-76.68,-52.52,-33.85,53.44,-62.9,0.95,0.35,-0.19
28,-20,-65.85,-66.57,-32.81,-4.82,-61,0.85,0.61,0.14
29,10.1,-74.8,-66.01,-11.45,-47.24,45.5,0.76,0.14,0.35
30,-0.3,-65.15,-43.86,18.54,-17.17,94.27,1.2,0.13,0.83
31,33.5,-73.65,-46.81,43.41,-35.46,26.55,1.19,0.2,0.48
32,-5.5,-73.11,-15.1,-79.36,26.56,12.84,0.73,0.5,0.09
33,-25.5,-54.37,12.25,-156.54,-6.7,68.2,0.77,0.5,-0.24
34,9.25,-64.27,19.85,-20.49,20.2,-37.5,0.7,0.31,0.26
35,5.34,-56.54,-3.56,-27.05,18.79,-98.4,1.32,-0.03,0.89
36,-15,-48.3,-60.4,8,0,331.66,0.58,0.2,0.35
37,11.8,-60.45,-61.38,95.56,0.04,-50.02,0.88,-0.28,0.46
38,-6.6,-49.6,-48.44,-28.7,15.55,-2.38,0.68,0.27,0.45
39,24.4,-54.07,-41.22,-118.56,60.97,57,0.87,0.5,0.25
40,3.02,-59.72,-18.05,-135.06,-58.24,52,0.75,0.4,-0.14
41,6.88,-63.28,21.92,-5.21,20.98,-21.98,0.78,0.42,0.24
42,3.33,-56.31,2.71,35.38,2.34,33.54,0.86,0.24,0.49
43,17.6,-58.27,-35.95,105.21,-55.82,-37,0.54,-0.18,0.48
44,-9.7,-53.13,-39.4,110.77,26.12,-70.3,0.62,-0.15,0.55
45,11.2,-45.26,-48.7,2.6,-9.68,9.18,1.1,0.24,0.36
46,-9.7,-35.35,-42.59,-52.94,45.5,-90,1.01,0.19,0.41
47,-15.98,-54.31,9.72,-14.76,-69.76,29.9,0.8,0.55,-0.07
48,-12.9,-54.34,34.46,43.58,3.13,-28.41,0.91,0.14,0.25
49,14.78,-35.68,-2.48,23.56,-107.88,125,1.21,0.09,0.6
50,13.5,-50.97,-36,86.61,-12.48,-6.2,0.96,0.4,0.36
51,-5.6,-43.81,-43.44,-50.88,41.49,28.3,0.75,0.05,0.41
52,8.69,-43.57,-32.17,-125.09,21.68,83.7,0.48,0.11,0.31
53,26.4,-49.91,-28.97,-56.53,1.11,-3.45,1.18,-0.03,0.8
54,-18.3,-57.12,27.47,5.34,-21.11,-26.98,0.75,0.41,0.21
55,2.38,-59.68,28.11,45.01,12.95,36.52,0.73,0.6,-0.23
56,10.47,-62.3,3.74,-26.5,-62.02,99.1,0.77,0.33,0.05
57,27.76,-40.43,57.83,126.11,-45.25,-64,1.16,0.18,0.63
58,-23,-58.55,-48.08,-16.61,-7.58,9.69,0.71,-0.02,0.41
59,7.76,-75.41,-50.38,-116.92,18.83,76.1,1.38,0.3,0.39
60,32,-100.13,-30.08,43.92,20.92,-134.1,0.89,0.59,-0.07
61,-1.6,-101.86,-6.85,-47.47,-12.69,-12,0.78,0.19,0.31
62,-24,-126.25,16.6,9.3,-25.18,-17.01,1.06,0.07,0.87
63,1.11,-122.83,31.74,7.75,-38.93,110.05,0.81,-0.03,0.57
64,21,-102.91,-12.46,61.73,-0.51,-35.27,0.89,0.24,0.2
65,0,-101.06,-25.86,-159.63,83.84,91.5,0.78,0.28,0.56
66,-35,-93.18,-28.74,-42.91,18.5,-33.9,0.79,0.28,-0.02
67,-6.9,-93.61,-35.92,-32.46,17.21,40.21,0.92,0.38,0.04
68,9.46,-88.87,-22.87,26.07,12.33,-13.89,0.77,0.13,0.4
69,25,-102.88,-28.49,-0.97,-39.08,103.6,1.33,-0.09,0.66
70,-22,-121.12,36.08,40.74,-40.57,51.92,0.4,-0.08,0.44
71,2.52,-120.11,32.01,-78.86,14.52,1.74,0.86,-0.02,0.6
72,19.72,-113.29,2.59,-146.44,-26.05,75,0.77,0.15,0.25
73,-34,-93.8,-21.84,-51.82,47.91,-10.2,1.14,-0.23,0.99
74,-3.3,-95.93,-32.3,-46.37,36.5,55.89,1.06,0.02,0.67
75,-4,-100.75,-28.75,26.08,13.94,-20.73,0.55,0.53,0.05
76,6.73,-92.54,-23.89,21.79,-8.85,77.27,0.62,0.28,0
77,28,-101.34,-20.54,18.33,-79.65,62.22,1.19,-0.17,1.08
78,-9.17,-99.95,-4.36,132.41,-71.71,-76,1.08,0.18,0.41
79,-24.5,-95.13,21.78,122.9,-47.92,-58,0.66,0.12,0.4
80,4.56,-86.21,24.06,-18.75,9.58,1.89,1.23,-0.2,0.61
81,23.7,-64.53,-16.09,-156,68.37,82,0.8,0.37,0.42
82,-8.8,-59.35,-26.04,-149.26,-13.4,32,0.66,0.41,0.04
83,-33,-51.86,-26.9,1.1,-20.78,-114.8,0.97,0.14,0.53
84,10.4,-46.8,-34.42,44.31,-48.84,40.61,1.11,0.02,0.61
85,-3.6,-44.05,-26.63,-19.55,-80.92,93.7,1,0.36,0.33
86,27,-54.9,-25.21,90.67,-26.36,-69.3,0.77,0.18,0.51
87,3.02,-63.68,-3.73,-105.99,21.88,29.5,0.71,0.37,0.34
88,-19.6,-56.12,36.45,-159.2,3.45,75.78,0.93,0.12,0.46
89,-75.8,28.41,58.39,-16.21,16.07,-59.5,0.7,0.52,-0.03
90,19.5,-69.58,-11.8,-24.27,-17.46,50.5,0.89,0.27,0.35
91,-2.6,-57.42,-24.36,26.31,22.21,-21.95,1.04,-0.05,0.88
