,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0.35,-18.32,-76.23,-2.36,-15.68,6.91,0.29,-0.97,-0.03
1,-10,-16.49,-73.48,8.98,6.86,-37.99,0.37,-1.01,-0.04
2,-55,-27.72,-55.16,68.73,-40.31,-212,1.01,-0.94,0.13
3,-35.58,7.74,-3.36,199.59,147.24,-136,0.61,-0.07,0.35
4,8.43,5.98,4.55,27.21,4.67,32.4,1.03,0.47,-0.02
5,1.86,-4.24,-38.36,-164.52,-29.01,6.6,0.74,0.44,0.24
6,25.2,-21.04,-73.61,-145.3,-56.9,97,1.34,-0.32,0.39
7,0,0,0,-30.51,98.99,-124,1.52,0.09,0.47
8,-20.9,25.06,-85.91,-47.02,100.73,-80,0.62,-0.11,0.72
9,-7.54,28.26,-79.16,13.33,21.76,-27.02,0.55,0.4,0.36
10,12.84,29.47,-56.56,-9.69,-98.95,127,0.93,0.49,-0.06
11,-12.63,7.64,-18.31,148.74,38.71,-53.9,0.71,0.49,0.13
12,4.47,8.47,22.48,6.18,-14.23,17.15,0.92,0.12,0.52
13,-1.11,-4.45,-0.47,-151.83,-48.98,80,0.34,-0.36,0.68
14,20.9,-18.85,-37.95,-54.69,-6.54,50.26,0.54,0.01,0.55
15,-13,-16.79,-48.23,65.84,-66.95,-3,0.94,0.12,0.37
16,14.02,-3.06,-70.79,26.37,-75.83,115.8,1.29,0.04,0.64
17,-0.7,-21.48,-51.43,67.13,12.1,23.59,1.39,0.58,0.44
18,29.9,-42.17,-42.54,-71.19,-42.82,15.7,0.37,-0.21,0.47
19,-1.4,-48.29,-20.61,-39.26,81.55,-154,0.43,-0.17,0.84
20,-16.8,-27.04,19.43,-81.62,-51.05,45.5,0.69,0.36,0.35
21,-2.12,-26.09,18.63,26.37,-1.14,-31.31,1,0.28,0.67
22,-43,-25.71,-44.73,80.79,-33.84,88.58,0.67,0.36,-0.05
23,11.8,-38.81,-64.01,190.08,70.82,-87.4,0.68,0.67,0.01
24,-8.1,-38.61,-55.27,55.69,-42.01,13.76,0.61,0.22,0.39
25,22.9,-47.63,-31.98,-89.84,-0.89,-14.8,0.96,0.24,1.06
26,19.7,-48.54,-22.46,-65.46,-8.53,-4.48,1.08,0.3,0.46
27,3.87,-43.68,41.33,-19.88,55.24,-115,0.38,0.28,0.61
28,-3.84,-43.98,19.11,-51.66,25.95,-23.7,0.5,-0.22,0.83
29,8.99,-52.43,-20.08,4.82,-5.34,-11.98,0.45,0.34,0.18
30,-6.1,-33.82,-48.71,142.89,39.28,-62.9,0.71,0.7,-0.22
31,9.65,-51.97,-32.28,166.64,9.56,8.88,0.92,-0.06,0.67
32,20.1,-73.14,-26.54,-34.6,10.1,5.57,1.26,0.27,0.72
33,2.31,-59.82,52.9,-166.56,-96.65,89,0.75,0.38,0.58
34,1.45,-56.67,43.88,12.13,83.8,-104.8,0.11,-0.25,0.86
35,23.1,-79.57,-26.08,-54.11,53.59,-65,0.37,-0.07,0.52
36,-27,-57.81,-21.58,-16.91,29.47,-9.02,0.76,0.2,0.48
37,-2.5,-34.63,-37.18,40.49,-40.25,22.53,0.9,0.49,-0.03
38,-5.02,-62.89,0.19,-10.44,-88.18,138,0.53,0.43,0.01
39,-11.7,-51.22,41.54,163.68,45.6,-45.3,1.19,0.08,0.91
40,0.37,-60.21,44.76,15.05,-34.55,1.43,0.3,-0.26,0.78
41,-1.56,-58.9,8.47,-145.1,3.74,-6.02,0.54,-0.05,0.59
42,19.7,-88.37,-27.97,-6.44,36.84,-94.76,0.72,0.34,0.31
43,3.57,-59.86,-48.03,-16.04,-11.85,13.7,1.14,0.1,0.81
44,-4.7,-74.3,-33.44,51.35,-60.67,-18.3,0.94,0.4,0.46
45,40.2,-96.52,-25.62,22.33,-92.08,155.4,0.4,-0.12,0.62
46,3.12,-99.81,-9.24,-46.66,19.68,-34.3,0.25,-0.09,0.76
47,-24.1,-82.16,28.41,-55.92,50.88,-130,0.69,0.37,0.34
48,2.95,-80.15,45.52,-77.27,18.69,24.17,1.1,0.22,0.77
49,1.61,-76.13,29.35,42.78,-38.82,-6.95,0.96,0.32,0.44
50,-34,-63.25,-39.38,5.8,-123.74,153.1,0.87,0.66,-0.06
51,6.26,-57.36,-57.38,160.53,56.62,-94.3,1.08,0.04,0.79
52,-1.8,-65.47,-44.66,-76.57,-5.22,4.87,0.32,-0.08,0.83
53,39.6,-95.78,-40.4,-195.8,-29.92,84,0.66,-0.08,0.17
54,4.4,-102.57,-21.04,-71.41,15.83,11.01,1.78,0.22,0.53
55,-5.43,-87.99,34.68,0,21.1,0.33,1.13,0.01,0.61
56,1.27,-87.88,15.66,29.92,5.74,-5.7,0.55,0.42,0.13
57,21.7,-93.71,-33.5,41.83,-72.94,85.59,0.65,0.7,-0.21
58,2.86,-88.17,-49.91,32.15,-70.63,71.19,0.58,0.36,0.22
59,-43,-58.98,-49,150.02,47.02,-96.3,0.76,0.22,0.34
60,-1.4,-53.16,-50.53,135.53,6.72,-19.19,0.22,-0.28,0.85
