,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0,-25.52,-71.79,-1.95,-2.56,-0.08,0.37,-0.94,-0.02
1,0.22,-26.37,-72.16,-1.91,-4,0.82,0.36,-0.94,-0.04
2,1.26,-12.81,-73.32,242.89,27.6,10.97,0.48,-1.03,0.22
3,2.84,-5.93,-12.31,249.69,61.81,137.9,0.43,-1.74,1
4,35.86,8.93,47.72,-22.05,11.75,-22.7,0.19,-0.52,0.04
5,-5.9,10.62,43.02,-70.24,-115.15,-26,0.34,0.83,-0.08
6,-6.74,-20.23,25.45,-219.25,-28.88,30,0.61,0.56,0.25
7,7.92,-27.86,-30.87,-28.63,13.86,6.11,0.5,-0.24,0.79
8,1.59,-28.69,-86.95,5.11,27.44,-0.23,0.23,-1.03,0.31
9,0,-21.61,-84.87,60.79,108.12,-121,0.37,-0.91,0.11
10,-31.81,4.59,-67.83,9.99,179.37,-250.1,1.02,-0.94,0.49
11,-64.7,46.24,-63.39,57.4,41.01,-69.21,1.48,-0.52,0.24
12,-17.9,55.9,-46.53,-9.53,-25.44,73.98,1.46,-1.08,0.06
13,19.16,48.54,-45.89,169.5,87.85,-96.1,0.64,-0.95,-0.01
14,64.7,-15.24,-51.79,250.13,129.55,90.8,0.56,-1.84,0.92
15,11.7,-82.09,-59.59,-31.09,-60.47,-41,0.34,-1.09,0.3
16,-5.7,-74.13,-58.31,-250.14,47.29,63.1,0.35,0.65,0.25
17,-24,-49.84,-16.06,-2.28,-44.65,-12.9,0.87,-1.32,1.17
18,23.53,-16.3,44.08,-0.82,-3.53,17.27,0.71,-0.9,0.5
19,-8.86,-66.2,4.34,39.12,90.56,-40.33,0.5,-0.91,0.04
20,16.4,-52.8,-59.95,177.85,201.37,-250,0.8,-1.1,0.44
21,-3.3,-63.18,-59.97,-47.82,-20.18,140,992,111.33,13.33
22,4.49,-62.69,-60.22,14.01,77.45,-20.56,1.84,0,0
23,-10,-38.66,-50.13,222.4,43.31,-35.8,1.32,-1,0.24
24,-64.79,11.59,-5.91,221.53,55.06,61.42,0.56,-1.01,0.39
25,0,0,4,-112.56,-58.47,-4,0.64,-1.56,0.83
26,65,-40.47,-20.22,-250.14,-22.34,1.8,0.44,-0.23,0.47
27,-1.4,-83.87,-27.86,-142.91,-30.5,42,0.42,0.29,0.1
28,-5.3,-62.35,-25.51,-1.87,92.04,-2.39,0.3,-0.91,0.54
29,-9.35,-49.8,28.99,13.5,17.91,-11.28,0.36,-1.32,0.79
30,15.91,-35.72,82.12,91,118.76,-250,0.62,-0.77,0.18
31,-1.05,-54.16,58.76,94.82,60.76,-198.8,0.7,-0.85,0.32
32,0.48,-58.2,-8.25,-25.13,-3.67,45.74,1.44,-1.04,0.59
33,10.9,-63.98,-45.73,-77.62,-119.52,224,-0.43,-0.08,0.36
34,-0.6,-39.98,-46.36,-13.1,97.33,19.63,0.33,-0.12,0.47
35,-51.49,10.97,4.08,160.93,104.91,-34,0.58,-0.91,-0.01
36,58.2,-20.99,-20.47,69.01,-32.32,2.3,0.01,-1.76,0.94
37,5.1,-77.1,-27.81,-80.44,-17.43,-85,1.05,0.73,-0.1
38,-9.06,-47.94,10.85,-207.54,-45.25,-16,0.35,0.43,0.28
39,0.6,-27.47,55.05,-123.94,-153.02,0,0.35,-0.54,0.89
40,-22,-32.08,34.59,121.93,65.34,-177,0.32,-1.4,0.87
41,-42,-42.79,-19.57,-0.69,1.85,-0.12,4,0,0
42,-0.1,-79.71,-51.98,-56.4,-128.47,187,1.02,-1.07,0.62
43,5.52,-71.29,-57.79,-0.8,2.96,-13.87,-0.39,0.46,0.67
44,0,0,0.27,144.52,32.18,-74.9,0.01,0.1,0.56
45,-65,-13.75,-5.68,135.29,-99.31,111,50.13,0,0
46,48.4,-43.19,-17.84,-33.15,-34.05,-45,0.66,-0.94,0.22
47,64.7,-90.61,-33.13,-171.68,-15.81,-76,0.42,-1.5,1.02
48,-3,-109,-34.39,-249.38,-68.05,-11,0.4,0.82,0.27
