,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0.15,-19.65,-78.08,-2.66,-4.01,2.91,0.26,-0.97,-0.05
1,-1.3,-20.5,-78.04,-0.36,-4.05,-5.1,0.25,-1.21,0.2
2,-10.7,-4.99,-66.75,44.78,60.73,-41.46,0.55,-1.12,0.59
3,-9.85,11.45,-31.19,141.02,69.11,-38,0.3,-0.15,0.62
4,-7.73,19.87,32.02,250.13,39.67,-29.7,0.18,0.91,-0.03
5,6.01,30.6,54.8,84.1,48.15,23.2,0.38,1,0.13
6,-0.3,19.32,53.11,-191.93,34.02,30.4,0.33,0.79,0.11
7,7.88,26.1,5.92,-250.14,181.79,-2,0.12,-0.69,0.44
8,-0.54,69.92,-58.78,162.57,-46.19,38.1,-0.05,-0.88,0.83
9,6.57,36.26,49.52,250.13,-13.76,25.3,-0.01,-0.15,0.56
10,-4.61,23.08,75.34,-27.66,12.71,-2.05,0.04,1.01,-0.02
11,-0.27,18.26,50.98,-74.12,-23.36,-1,0.06,1.03,0.16
12,-5.64,25.61,-13.31,-77.63,-78.76,-19,-0.3,-1.19,1.03
13,5.64,-1.65,-20.34,210.1,-110.24,-37,-0.05,-0.66,0.86
14,13.74,-18.17,39.06,-5.89,-11.23,-1.13,0.2,0.65,0.32
15,-0.29,-46.94,90.09,-23.06,-0.02,-5.85,0.22,1.01,-0.05
16,-1.51,-45.49,83.75,-205.43,13.6,39.9,0.18,0.97,0.19
17,13.62,-13.48,-3.3,3.04,-33.41,-6.89,-0.2,-0.78,0.86
18,5.86,-29.22,58.72,250.02,-65.33,22.6,-0.13,-0.8,0.81
19,1.24,-42.39,87.79,126.92,-68.76,-23,0.01,-0.1,0.82
20,1.32,-41.55,77.8,-8.73,8.09,4.76,0.19,0.8,0.3
21,6.86,-41.02,34.31,-37.66,-1.82,5.08,0.23,0.97,0.2
22,1.75,14.37,-27.19,17.14,-26.6,6.27,0.17,0.92,0.24
23,-3.76,-19.37,62.54,154.98,-86.92,51.1,-0.03,-0.86,0.74
24,7.8,-13.5,93.43,208.95,-46.21,-14,0.21,0.14,0.79
25,-1.08,-13.66,89.2,124.34,24.02,30.02,0.35,0.77,0.31
26,2.21,-4.46,72.31,-13.38,-1.2,-4.15,0.14,0.01,0.66
27,-9.61,5.25,7.25,-63.87,36.33,8.5,-0.02,-0.59,0.99
28,-8.49,6.69,-18.96,-250.14,40.31,-37,0.33,0.6,0.25
29,13.48,-9.41,50.08,158.11,19.88,-30.1,0.18,1.05,0.06
30,-8.45,-4.76,92.79,-9.62,1.89,-2.66,0.2,0.93,0.21
31,-0.69,-4.49,89.87,-42.54,-7.93,-1.26,0.24,0.52,0.46
32,-0.33,-6.76,78.6,-191.18,9.05,22.04,0.1,-0.97,0.8
