,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-4.9,-24.11,-68.79,59.18,-48.24,-99.1,0.36,-1.05,0.22
1,-41,-22.09,-61.2,23.09,13.66,-158.1,0.83,-0.38,0.33
2,-35,-11.34,-54.28,17.85,48.68,-137.4,1.14,0.02,0.78
3,-34.58,9.31,-46.18,19.65,86.58,-132.9,0.68,0.51,0.81
4,0.87,-3.34,-83.91,-162.38,-55.4,3.3,-0.29,0.19,0.31
5,12.18,33.18,-76.09,19.02,144.79,46.85,-0.15,-0.17,1.35
6,-4.96,14.84,-23.29,197.22,-68.05,-19,0.06,0.43,1.31
7,-23.7,35.04,-38.53,-74.5,84.57,-91.6,0.1,0.79,0.47
8,10.42,0.49,-78.35,-173.45,-135.07,40,-0.08,0.25,0.21
9,13.77,1.89,-36.45,158.02,6.13,53.18,0.05,-0.26,1.14
10,16,-38.53,-52.76,215.77,-124.98,-6,0.14,0.85,0.79
11,7.9,-36.24,-20.1,124.63,3.2,30.49,0.03,-0.24,1.22
12,-8.23,-73.56,23.63,168.63,-153.13,-31,0.31,0.47,1.18
13,-24.77,-36.97,5.72,11.5,250.13,-16.9,7456,0,-31
14,-4.4,30.68,-35.65,72.92,34.82,-77.5,0.32,0.67,0.97
15,-20.15,4.02,22.53,-166.77,21.63,-6.1,0.14,0.43,0.86
16,-1.58,8.91,-18.78,78.81,65.38,19.05,0.29,0.21,0.99
17,-7.38,-13.59,18.58,192.04,-0.3,-28.4,0.44,0.34,1.22
18,8.47,5.56,-31.99,-78.5,60.18,-9.17,0.29,0.53,0.72
19,4.64,39.06,17.25,-135.39,18.76,32.6,-0.21,0.44,1.25
20,10.87,12.44,-26.26,-138.8,-4.27,1.5,0.2,0.74,0.83
21,-8.5,-2.19,21.66,-117.03,-101.6,41,-0.16,0.29,0.5
22,21.2,-15.82,-15.14,-122.61,-138.89,24,-0.11,0.47,1.1
23,-5.91,-45.48,39.46,82.99,-53.57,81.73,0.09,-0.01,0.53
24,-19.8,-22.18,11.05,212.55,-118.83,-22,-0.26,0.23,1.23
25,8.79,-43.45,-33.61,-115.15,89.02,-76,0.38,0.57,0.97
26,-23.5,-58.31,24.51,187.32,-183.21,24,0.34,0.81,0.65
27,5.75,-74.19,-47.37,73.87,69.14,52.75,0.23,0.52,0.89
28,13.6,-53.7,-27.26,164.87,-145.29,-26,0.19,0.68,0.81
29,-6.77,-88.32,16.16,-126.31,-2.08,-6.1,-0.25,0.24,0.42
30,-14.33,-62.94,2.76,159.92,-76.08,-10,0.09,0.22,1.35
31,-1.6,-59.86,-27.82,15.24,93.56,-69.28,0.26,0.53,0.87
32,-17.94,-6.78,7.71,212.62,-98.63,-32,-0.29,0,1.06
33,15.4,-43.52,-34.03,-159.98,-60.69,16,0.14,0.72,0.67
34,-8.34,-66.58,20.83,195.22,-45.76,-13,-0.07,0.46,0.34
35,-13.9,-44.55,12.3,-141.13,0.95,-5.05,0.52,-0.1,0.68
36,-3.5,-117.9,18.69,-185.47,-117.46,48,0.26,0.23,1.09
37,12,-114.26,-61.6,82.43,-56.37,-58.5,-0.17,0.55,0.39
38,4.48,-94.18,-21.15,146.4,-134.35,42,0.87,-0.18,0.71
39,-15.2,-105.12,1.62,84.57,-21.53,-69.6,0.13,0.08,1.39
40,-6.4,-99.6,-23.09,120.6,-59.13,-110,0.3,0.7,0.63
41,11,-168.33,-21.27,-154.92,-21.74,27,0,0.06,0.48
42,15,-157.58,-56.28,-64.84,15.45,46.11,0.78,0.21,1.18
43,-5,-172.33,-40.72,126.98,-83.79,-100,0.03,0.56,0.15
44,-28,-181.46,-8.76,-138.15,-89.76,58,0.49,0.42,1.1
45,0,0,6,-58.01,147.05,16,0.87,0.05,1.03
46,11,-144.68,-61.69,187.92,-72.67,-61,0.26,0.44,1.1
47,3.6,-162.74,-27.67,7.93,72.51,-56.08,0.24,0.7,0.76
48,-26.1,-178.05,5.9,-41.86,71.3,-14.2,-0.53,-0.16,1.24
49,15,-186.04,-35.04,-163.4,-185.73,68,0.14,0.46,1.25
50,4.1,-143.63,-47.98,162.47,-90.39,-57,0.12,0.66,0.73
51,-16.1,-156.51,1.7,9.99,46.21,-40.21,-0.26,-0.06,1.22
52,-14.5,-132.75,5.25,170.59,-56.28,-42,0.13,0.38,1.22
53,-3.7,-109.71,-2.97,-21.19,93.03,-58.5,0.25,0.71,0.72
54,-10,-117.95,15.66,-135.94,-10.37,29,-0.04,0.46,0.36
55,5.87,-96.08,-18.32,-82.5,67.35,-4.27,0.39,0.53,0.94
56,-10,-106.46,25.52,-0.1,84.37,-49.18,0.1,0.6,0.69
57,-15.2,-79.53,20.93,109.36,10.08,32.87,0.31,0.48,0.9
58,7.67,-78.77,-11.64,117.85,-109.05,-93,-0.48,-0.04,1.45
59,0,0,0,6,0,0,0.12,0.56,1.04
60,0,-25.73,9.97,-85.69,-39.86,56,0.01,0.38,0.37
61,-1.11,-98.67,0.77,-120.71,39.33,17.4,0.38,0.08,0.86
62,17,-120.49,-21.44,-112.18,-178.11,86,0.32,0.22,1.08
63,-22.2,-88.6,-0.74,55.99,99.46,-0.89,0.45,0.57,0.96
64,-12.79,-64.68,0.33,-23.85,7.65,-80.98,0.09,-0.04,0.5
65,8.55,-87.42,-21.6,-121.17,40.92,53.9,-0.09,-0.13,1.28
66,-24.1,-111.26,9.7,60.02,109.98,-3.59,0.28,0.79,0.63
67,2.01,-96.13,-4.25,-134.48,-11.21,39,0.08,0.22,1.27
68,22,-122.12,-34.14,-66.59,-121.07,23,0.56,-0.23,0.99
69,-0.2,-93.36,-18.61,57.66,33.1,-62.94,0.07,0.46,1.01
70,-23.8,-87.29,17.71,-123.92,-148.58,49,0.15,0.17,1.24
71,15.6,-97.97,-30.13,75.31,32.18,3.29,0.2,0.72,0.71
72,-0.9,-67.35,-13.56,-43.93,-61.43,0.31,-0.16,0.26,0.46
73,-18.8,-64.31,19.04,85.33,-11.67,16.12,0.8,0.02,0.84
74,-16.4,-81.39,14.89,118.3,-1.55,-40.8,0.31,0.1,1.23
75,12,-102.6,-35.76,-43.52,67.46,-39.5,0.47,0.52,0.83
76,-12.1,-67.09,26.2,-34.18,24.55,-23.3,0.1,0.6,0.6
77,-46.72,44.08,2.49,139.15,8.4,-8.56,-0.01,0.08,0.62
78,-10.6,-84.41,16.24,-145.44,-123.79,53,0.32,-0.16,1.36
79,-10.24,-64.57,6.62,170.11,-36.51,-19,0.29,0.16,1.21
80,9.85,-75.4,-37.13,-42.37,80.22,-58.1,0.26,0.6,0.75
81,-3.7,-66.92,-15.67,-139.15,24.82,11.2,-0.29,0.14,0.45
82,-2.22,-62.3,20.67,-71.79,-125.5,9.5,0.01,-0.02,0.44
83,-3.48,-42.46,-6.3,85.43,-46.31,-17.3,0.17,0.1,1.32
84,-5.19,-48.14,10.73,-40.18,55.06,-7.8,0.17,0.72,0.67
85,-15.06,-26.71,1.53,-110.56,-27.76,42,-0.02,0.22,1.34
86,2.91,-18.94,-31.49,-105.11,-146.2,27,0.33,0.63,0.78
87,2.47,-49.67,-47.92,116.24,-35.64,-28,0.19,0.03,1.28
88,-4.5,-59.11,-25.09,66.53,15.92,-45.66,0.08,0.18,1.33
89,10.8,-49.15,-20.58,-91.56,87.98,-5.05,0.02,0.69,0.75
90,7.17,-85.28,-45.85,-99.92,-95.15,34.8,-0.18,0.14,0.11
91,-7.3,-91.32,-14.82,2.81,131.95,-37.15,0.2,-0.04,1.21
92,-11.83,-84.73,3.45,149.11,5.39,-32.75,-0.31,0.04,1.14
93,-1.3,-59.64,-17.77,-11.11,117.96,-33,0.15,0.18,1.2
94,9.02,-80.89,-41.6,-106.29,-19.21,18,0.24,0.64,0.8
95,-9.6,-45.37,-39.49,-79.45,-172.4,4.1,-0.06,0.07,0.6
96,-8.51,-42.75,-0.41,-146.24,-162.61,36,0.7,-0.25,0.9
97,-8.77,-12.32,-1.69,152.15,-19.2,-40,0.02,0.24,0.63
98,4.8,-15.32,-27.46,1.93,10.18,-38.36,0.05,-0.09,1.03
99,1.09,-58.86,-45.95,-158.75,3.76,20.92,0,0.24,1.15
100,0.69,-44.25,-25.12,130.89,-8.37,-19.1,0.43,0.03,0.68
101,-12.28,-47.67,6.48,90.5,-50.53,-49.5,0.02,0.17,1.19
102,5.31,-65.86,-34.49,-115.81,-136.66,53,0.09,0.56,0.86
103,-9.97,-63.41,7.03,56.24,114.21,7.1,0.1,0.52,0.89
104,5.42,-59.44,-31.25,154.63,-8.16,-42.5,-0.13,0.66,0.72
105,-4.9,-57.46,-18.18,-23.4,40.99,-61.8,-0.33,0.3,0.35
106,1.84,-56.95,-37.56,-150.72,28.62,27.2,0.36,0.08,0.86
107,-11.02,-56.83,2.7,106.75,-28.27,-42,0.22,0.28,1.28
108,7.07,-34.8,-37.28,-171.95,-203.47,10,0.12,0.79,0.81
109,2.76,-78.06,-81.04,109.72,-59.15,69.3,-0.2,0.15,0.52
110,17.9,-90.02,-50.59,0,20.07,0.19,0.58,-0.13,0.99
111,-20,-98.98,-16.63,-103.16,-31.45,8.3,0,0,0
