,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,2.49,36.14,-22.09,-40.74,25.89,49.84,0.3,-0.33,0.8
1,5.38,34.36,-24.93,-10.39,-0.41,19.63,0.09,-0.37,0.81
2,-34,-31.23,-13.42,45.89,-250.14,-133,0.37,-0.18,0.24
3,0.96,-55.38,-5.14,29.18,-92.15,3.69,0.84,0.2,-0.45
4,15.27,-64.63,8.18,51.51,-39.11,58.95,0.87,0.17,-0.9
5,5.83,-1.95,-7.28,-58.62,250.13,22.5,0.23,-0.07,-0.17
6,-2.64,23.91,17.28,96.18,106.58,-10.1,0.38,-0.41,0.95
7,16.46,31.02,5.61,-40.5,35.54,63.31,0.06,-0.37,0.78
8,0.84,43.6,8.17,23.69,-250.14,-127,0.5,-0.17,0.49
9,0,-33.1,0,47.27,61.85,-50.77,0.45,-0.69,0.83
10,-3.3,-36.2,2.81,-52.18,78.24,81.46,0.04,-0.34,0.78
11,9.35,-55.47,25.76,34.34,-77.39,-25.2,0.7,-0.01,-0.76
12,12.45,30.65,12.45,7.52,-130.43,20.36,0.7,0.66,-1.07
13,-13.25,44.32,23.97,69.92,-37.38,36.37,1.14,-0.16,-0.83
14,21.1,61.1,8.59,8.73,250.13,70.67,0.65,-0.15,0.93
15,5.29,-64.95,12.14,57.26,188.05,-8.18,0.02,-0.45,0.66
16,9.42,-72.81,30.13,8.44,-51.15,15.7,0,-13.92,0
17,18.3,-9.85,30.84,116.94,-136.97,17,0.57,0.21,-1.12
18,-2.13,36.28,43.65,-31.15,41.89,51.69,0.61,0.09,-0.9
19,4.07,33.53,36.85,-8.55,250.13,10.38,0.41,0.05,1.31
20,4.5,-115.57,53.36,-92.63,54.76,61.63,0.06,-0.34,0.84
21,13.4,-101.8,43.61,7.11,-40.65,-15.24,0.94,0.17,-0.51
22,2.69,-37.81,39.37,-35.18,-250.14,-11,0,0,0
23,-1.8,-42.02,39.24,-61.95,-67.6,-65,1.6,0,20.64
24,15.96,-27.54,12.81,-37.53,59.46,43.89,0.15,-0.55,0.7
25,-4.25,-37.47,13.33,29.9,-87.48,-34.5,0.28,-0.43,0.88
26,-30.7,-100.58,4.41,-31.44,-226.76,-57,0.93,0.01,-0.54
27,-17,-115.47,-11.4,-11.33,-130.44,-7,0.63,0.01,-0.82
28,20.74,0,0,-26.56,238.74,9.19,0.74,0.64,-0.91
29,11.37,-7.59,4.37,49.47,250.13,-28.4,0.85,0.03,-0.8
30,-16.17,-91.83,1.78,-2.05,15.47,2.74,0.73,0.24,0.82
31,-1.8,-122.22,-1.11,45.26,-250.14,-103,0.06,-0.47,0.74
32,2.38,-59.33,13.97,-70.9,-106.59,-14,0.89,-0.13,-0.61
33,0.71,17.25,6.85,127.31,-93.53,-9,0.42,-0.03,-0.92
34,-26.5,-46.94,16.98,9.47,28.77,-4.21,0.7,-0.31,0.46
35,-3.82,-73.86,-1.67,-1.36,9.5,-13.74,0.65,-0.1,-0.66
36,-2.36,-95.48,30.94,28.96,-250.14,-215,0.79,0.26,-1.26
37,-1.09,-85.48,31.99,48.61,-56.09,-43.9,0.46,-0.05,1.28
38,2.71,-23.13,26.16,203.22,-19.15,63.3,0.36,-0.93,0.57
39,-10.9,-12.26,28.35,3,0.82,0,0.12,-0.32,0.77
40,-60.3,-74.4,20.05,-14.76,250.13,-10,0.51,-0.28,0.49
41,-11.4,-87.19,31.13,-57.29,-64.66,63.2,0.79,-0.34,-0.82
42,16.48,-89.75,81,10.87,-9.56,-9.59,0.07,0.13,0.73
43,-2.68,6.24,70.09,38.04,-250.14,-107,3,0,0
44,16.44,14,75.88,2.28,-35.13,-26.27,0.06,-0.56,0.54
45,-2.48,10.73,74.67,14.04,192.36,19.02,0.11,-0.35,0.89
46,-27.8,-53.58,80.28,-36.03,154.66,-1.2,0.86,-0.09,-0.69
