,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0,-22.68,-75.36,-4.6,-7.04,-0.64,0.33,-0.98,-0.07
1,0.8,-18.64,-77.23,-6.92,13.38,2.69,0.3,-0.98,-0.06
2,-23.1,22.77,-67.88,35.98,167.21,-89.4,0.52,-1.24,-0.04
3,-19.6,54.62,-17.66,187.74,133.35,-75,0.18,0.22,0.76
4,-3.49,44.81,-29.8,-53.83,56.11,57.65,0.65,0.63,-1.01
5,-29,-21.66,-52.19,-92.18,-250.14,-11,0.35,0.18,1.1
6,15.01,37.53,-45.55,104.77,-92.6,-2.3,0.1,-0.73,0.71
7,-32,-26.81,-30.04,31.51,157.95,11.98,0.13,-0.24,0.4
8,-12,-40.57,-42.97,-27.95,62.63,13.56,0.78,-0.03,-0.62
9,5.88,45.99,-32.46,-77.89,-7.27,57.95,0.74,0.54,-0.75
10,-1.4,72.99,-27.18,59.83,-250.14,-123,0.78,-0.02,0.02
11,9.83,71.87,-40.13,-21.3,122.17,49.6,0.29,0.46,0.87
12,-4.14,65.62,-33.33,0.44,250.13,20.99,0.47,-0.16,1.1
13,-29.6,-6.8,-31.01,11.77,118.63,-5.4,0.07,-0.38,0.8
14,-10,-23.5,-48.24,-55.27,10.94,37.95,0,20.62,0.09
15,21.49,39.23,-43.89,24.95,-12.81,-15.9,0.21,0.33,1.17
16,-7,10.49,-33.37,5.61,53.6,13.58,0.08,-0.91,0.56
17,-17,-54.47,-46.95,-71.71,-6.01,83.31,0.97,0,-0.59
18,-8.3,-59.61,-56.55,-59.96,-250.14,-68,0.65,0.12,-0.94
19,14.7,-79.83,-43.26,-46.96,-23.81,-32,0.97,0.19,-0.73
20,11.7,-16.52,-42.47,-5.21,250.13,45.35,0.32,0.09,0.84
21,-3.52,20.04,-44.31,-15.14,147.76,-13,0.6,0.61,-0.57
22,4.04,20.51,-43.78,46.98,-250.14,-90,1.17,0.1,-0.65
23,16.36,15.77,-61.17,-16.51,250.13,26.2,0.36,0.19,1.06
24,-23,-46.86,-47.9,0.25,17.89,-37.23,1.11,0.07,-0.34
25,-16,-77.41,-63.06,-62.35,87.83,33.68,0.54,0.04,-0.77
26,15.8,-80.09,-53.26,13.42,-51.41,3.87,0.6,0.42,-1.14
27,6.8,-17.12,-55.06,40.6,-250.14,-61,0.19,-0.37,0.91
28,-9.6,-12.73,-51.67,-56.05,-14.73,-43,1.8,-0.18,-0.4
29,-15,-68.89,-48.02,52.73,-62.76,19.47,0.49,-0.17,-0.76
30,-11,-71.21,-59.98,-29.93,34.39,10.3,0.88,-0.02,0.57
31,5.04,-85.01,-43.75,36.02,-12.08,-20.1,0.01,-0.18,0.85
32,2.68,-74.55,-48.54,-50.15,-201.56,-97,1.08,-0.45,-0.93
33,9.94,-10.36,-55.11,-66.53,-66.34,-61,0.55,0.13,-0.93
34,-5.64,3.76,-56.48,-31.4,36.29,15.34,0.44,0.23,0.04
35,-25,-49.57,-66.91,-19.56,250.13,49.9,5,0,0
36,-16,-65.44,-81.26,-83.43,24.15,67.26,0.61,0,-0.92
37,0,0,0,4.29,15.64,1.2,0.56,0.68,-0.97
38,3.97,-55.04,-54.37,16.96,-74.98,-16.5,0.73,-0.11,-0.85
39,12.93,7.07,-57.11,-57.63,61.73,42.56,1.44,0.22,-0.72
40,-6.33,21.24,-44.84,-3.18,250.13,15.72,0.55,0.26,-0.79
41,0.33,28.68,-61.87,25.07,-250.14,-114,0.04,-0.45,0.87
42,-4.27,8.95,-55.69,6.12,-73.61,-56.75,-0.18,-0.17,0.67
43,-33,-41.17,-85.02,50.16,37.37,46.37,1.53,-0.33,-0.46
44,1.12,-44.62,-42.15,-42.66,140.8,1.21,0.4,0.71,-1.35
45,11,-28.65,-54.57,-55.13,56.31,-13.4,0.57,0.07,-0.83
46,4.09,32.46,-52.07,-13.02,-23.86,69.3,0.92,0.17,-0.4
