,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0.03,-21.96,-73.55,-2.84,-1.94,0.63,0.35,-0.95,-0.05
1,0,-22.62,-73.95,-1.93,-2.61,-0.01,0.34,-0.95,-0.06
2,0,-23.75,-73.89,-0.43,-4.99,-0.11,0.34,-0.96,-0.06
3,-17.76,8.87,-42.63,123.14,127.77,-68,0.19,-1.75,0.96
4,23.67,34.51,17.42,242.74,108.05,91.3,0.55,-1.14,0.78
5,17.14,58.25,42.99,-215.77,-112.95,-1,-0.06,0.82,-0.03
6,-35.4,23.61,-27.13,-187.33,-181.66,74,-0.07,-0.56,0.66
7,19.3,-22.95,-75.15,69.53,144.94,-123,0.4,-1.82,0.84
8,4.35,9.58,-80.61,-22.53,-137.16,168,0.88,-1.1,0.24
9,-32,43.72,-62.12,-18.86,3.11,-38.82,-0.02,0.15,0.58
10,-21.3,70.32,-14.86,188.56,-142.1,122,0.84,-0.84,-0.23
11,43.92,33.36,-19.3,-26.89,-29.91,-45,0.88,-1.21,-0.22
12,65.03,-32.16,-7.16,-130.05,-75.76,-73,0,0,0
13,42.58,-51.01,-4.69,-140.4,-144.13,89,0.69,0.2,-0.21
14,-12.3,-33.02,-0.36,30.76,119.6,-90.5,0.27,0.7,0.22
15,-23.53,-2.97,59.76,83.73,176.74,-227,0.16,0.03,0.5
16,31.6,-40.87,104.88,-76.3,-186.11,215,0.59,-1.4,0.3
17,-11.8,-47.5,96.51,-33.52,-109.27,213,0.91,-1.1,0.44
18,-18.9,-65.24,60.32,-22.9,-114.66,23,0.99,-0.72,0.37
19,1.8,-101.15,-38.83,115.69,128.4,31.2,0.48,-0.17,0.45
20,-23,-68.75,-31.5,246.68,156.17,53.2,0.87,-1.28,0.12
21,-59,-23.92,-10.71,104.73,-139.17,76,0.61,-0.88,-0.1
22,55,-101.89,-26.26,-37.97,-0.31,-49.1,-0.01,-1.38,0.71
23,6.1,-127.82,-33.12,-250.14,-42.41,-11,0.59,0.37,0.03
24,-5,-107.18,-31.41,-116.82,-151.46,52,0.57,0.65,0.48
25,8.1,-70.95,-3.9,-1.05,28.22,23.54,0.52,-1.45,0.41
26,19.87,-65.46,80.72,39.02,47.75,-81.03,0.52,-0.78,0.01
27,-12.7,-64.32,69.65,43.97,27.12,-132.2,0.76,-1.02,0.56
28,-46.8,-54.32,44.97,-8.79,3.62,29.84,-0.59,0.02,0.55
29,13.6,-99.42,-52.07,-36.78,-110.65,169,-0.24,0.47,0.74
30,6.1,-89.78,-52.5,-82.34,-191.12,250,-0.01,0.09,0.59
31,-21,-75.59,-42.54,21.41,-250.14,38.2,0.5,-1.28,0.01
32,7.73,-32.34,-8.08,10.02,-7.92,-12.87,0.22,-1.01,-0.07
33,44,-58.53,-16.54,238.55,86.56,32.81,95750,156.01,-110
34,65,-106.02,-37.77,-48.31,-25.6,-102,0.47,-0.98,0.84
35,-3,-160.94,-32.9,-211.97,-167.19,-9,0.26,0.31,0.43
36,-4.1,-137.14,-1.55,0,0,-41.1,0.51,-0.76,0.73
37,38.6,-122.78,65.13,22.47,20.22,20.94,0,20.41,-1.46
38,-26,-126.65,47.71,33.5,211.68,-250,0.29,-0.95,0.09
39,-24,-164.35,-8.73,23.6,21.62,-35.77,0.75,-0.62,0.25
40,14,-168.59,-53.37,-0.27,2.64,21.24,-0.21,0.45,0.82
41,5.4,-157.49,-48.54,-2.74,-249.18,236,0.22,-0.09,0.1
42,-39,-155.84,-47.73,-7.17,-107.73,250,1.64,-1.73,0.22
43,-9.3,-88.45,-31.35,27.88,66.48,-36.67,0.25,-1.46,1.03
44,5.52,-83.75,-29.04,225.51,194.37,58.6,-0.09,-0.29,0.19
45,61,-144.92,-29.39,113.22,-74.15,238,0.67,0.7,0.12
46,-10,-178.43,-33.93,14.85,-25.51,-22.7,0.43,-0.48,0.5
47,15.1,-101.42,27.02,-92.65,10.5,-52.2,0.44,-1.64,0.92
48,62,-115.28,52.02,-250.14,-95.89,58,0.36,-0.82,-0.21
49,-5.9,-118.76,55.49,19.06,30.44,-8.24,1.08,-0.82,0.48
50,-40,-111.05,-22.79,116.22,3.56,-199,-0.17,-0.19,0.41
51,15,-131.08,-86.64,-8.43,-3.73,36.52,0.07,0.7,0.82
52,-2,-119.17,-80.96,-51.93,-71.72,192,0.08,0.15,0.45
53,8.41,-90.68,-76.36,-143.36,-189.73,25,-0.11,-0.9,0.46
54,-65,-44.49,-28.09,199.82,172.08,6.66,0.68,0.69,0
55,9.49,-43.79,-27.46,156.24,83.47,239,0.4,0.52,0.56
56,49.9,-60.25,-38.55,27.84,-62.5,19.75,0.13,-1.55,0.85
57,64,-106.37,-74.72,-136.38,-36.03,-15,0.26,-1.19,0.27
58,-2,-114.52,-79.51,-242.69,-125.7,-4,0.6,-0.94,0.25
59,1.72,-67.11,-29.14,-2.3,-56.54,-25.8,0.2,-0.37,0.44
60,62.16,-43.34,8.53,5.89,81.37,-12.06,-0.16,0.48,0.8
61,5.11,-58.94,16.92,86.24,178.33,-250,-0.25,0.44,0.59
62,-17.3,-59.43,6.63,-2.16,-27.14,30.78,0.7,-1.11,0.65
63,-10,-95.29,-90.92,-23.02,-85.68,44.8,0.39,0.4,0.28
64,-6,-106.02,-90.76,-15.11,-79.19,194,0.26,-1.2,0.46
65,-3.1,-82.73,-87.88,-2.31,51.13,-30.38,0.51,-0.76,0.15
66,-65,-9.81,-38.27,78.15,23.64,-32.14,0.41,-0.46,0.26
67,8,-15.81,-36.07,250.13,171.29,66.5,-0.29,0.44,0.67
68,11.6,-35.73,-38.99,71.04,30.76,90.82,0.73,-0.25,0.42
69,64.7,-87.41,-34.25,-103.21,15.15,-168,0.95,-1.12,-0.23
70,50,-105.23,-38.7,-216.44,-69.87,-69,0.21,-1.03,-0.09
71,-7.9,-89.09,-40.48,-83.79,-80.94,-4.2,0.47,-0.6,0.4
72,-8.3,-80.76,-21.33,12.44,14.47,14.31,0.64,0.7,0.01
73,17.31,-35.06,39.54,87.35,173.89,-250,0.36,-0.14,0.51
