,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-0.2,-23.06,-70.75,0.4,-8.61,-4.69,0.35,-0.94,-0.15
1,1.19,-23.99,-72.11,-5.09,-3.85,4.14,0.34,-0.95,-0.1
2,0.11,-23.94,-72.59,-2.41,-0.52,0.42,0.34,-0.94,-0.12
3,-2.5,-12.13,-71.87,2.6,46.6,-9.76,0.32,-0.97,-0.09
4,-1.7,-12.23,-74.02,-9.08,0.92,-6.55,0.35,-0.92,-0.11
5,-6.34,5.25,-67.98,20.98,73.94,-24.49,0.66,-0.58,0.35
6,-4.66,16.49,-46.24,5.83,10.61,-15.53,0.76,-0.57,0.64
7,-12.9,21.04,-30.58,16.13,50.15,-16.72,0.45,-0.01,0.67
8,-12.16,26.91,8.42,-124.86,-19.69,121,8.78,5.57,0
9,-1.67,8.67,-69.83,-17.81,22.51,-6.42,0.84,-0.83,0.72
10,-3.83,17.48,-53.55,62.16,39.7,-14.77,0.45,-0.93,0.45
11,-18.3,25.3,-15.77,98.14,33.98,-44.34,0.42,-1.04,0.79
12,-8.65,32.28,18.98,33.73,7.73,-33.39,0.18,0.02,0.64
13,9.46,19.61,7.73,-48.66,-44.35,36.4,0.08,0.4,0.45
14,23.66,0.96,-26.44,-134.15,-66.21,91,0.6,-0.23,0.83
15,0,0.82,0,-18.91,-45.77,5.02,0.51,-1.05,0.7
16,-14,-15.47,-33.78,107.96,1.38,-54.55,0.52,-0.41,0.64
17,-23.32,-4.05,-3.59,120.27,48.98,-90,0.04,0.57,0.47
18,-7.61,-2.75,15.88,24.1,-8.07,-25.21,0.68,-0.39,0.83
19,-6.53,-4.76,23.25,-67.1,-65.39,44.1,0.68,-0.84,0.79
20,23.3,-40.69,-29.53,-130.53,-66.99,83,0.49,-0.08,0.7
21,-12.2,-31.65,-8.57,35.73,35.11,-21.94,0.14,0.34,0.56
22,-18,-21.42,17.05,102.5,41.66,-69.7,0.52,-0.08,0.61
23,2.37,-17.97,20.18,32.53,31.71,-31.02,0.58,-0.86,0.53
24,27.7,-50.81,-36.48,-25.54,-19.6,9.16,0.73,-1,0.77
25,6.27,-55.77,-42.71,-23.16,-23.27,24.1,0.13,0.26,0.43
26,-14,-56.07,-20.49,82.73,-4.96,-51.4,0.46,-0.15,0.99
27,-28.4,-41.23,7.13,66.53,31.21,-42.26,0.52,-0.32,0.73
28,-10.9,-32.81,24.03,-167.34,-72.52,87,0.32,0.3,0.69
29,24.4,-62.25,-21.01,-15.94,-0.64,-2.01,0.1,0.57,0.46
30,20.5,-67.06,-45.48,98.36,42.28,-48.29,0.54,-0.82,0.75
31,-12,-53.44,-24.81,112.37,51.94,-52.6,0.6,-0.81,0.86
32,-13.63,-39.71,3.33,62.5,24.15,-32.95,0.63,-0.63,0.94
33,-8.57,-33.01,19.67,-7.6,4.06,-4.17,0.39,-0.09,0.64
34,-1.08,-31,19.01,-133.56,-74,54,0.14,0.28,0.53
35,10.7,-65.5,-54.19,-66.37,-19.75,41.3,0.53,-0.86,0.65
36,-5.6,-59.44,-44.21,37.31,18.13,-21.82,0.59,-0.83,0.62
37,-14,-47.73,-18.31,101.73,42.21,-54.5,0.22,0.38,0.52
38,0,-10.49,6,98.71,59.72,-40.34,0.72,-0.61,0.89
39,8,-63.72,-57.83,121.41,-33.22,-8,0.59,-0.8,0.72
40,-8.9,-59.75,-43.79,0.96,2.15,0,0.29,0.32,0.56
41,-11.9,-40.82,0.47,-42.61,-14.56,30.6,0.16,0.43,0.49
42,-11.1,-36.09,13.25,50.38,9.69,-32.12,0.71,-0.73,0.87
43,5.82,-38.97,5.95,89.7,37.95,-62.81,0.69,-0.92,0.88
44,24.6,-67.91,-45.46,83.18,30.35,-45.95,0.59,-0.51,0.66
45,5.75,-65.55,-54.79,45.84,15.39,-42.7,0.16,0.42,0.46
46,-6.4,-61.41,-44.23,-33.39,-15.56,22.4,0.26,0.23,0.73
47,4.32,-37.5,0.8,-38.2,3.21,22.11,0.66,-0.33,0.85
48,20.9,-63.2,-32.49,74.98,58.26,-54.81,0.64,-0.77,0.7
49,16.1,-66.63,-58.99,91.78,38.23,-67.2,0.58,-0.8,0.76
50,-7.5,-69.59,-39.02,53.08,10.66,-40.64,0.52,-0.3,0.77
51,-18.5,-64.57,-8.55,-48.85,-21.48,15.4,0.18,0.37,0.49
52,-1.22,-56.32,11.08,-106.11,-18.77,61,8.94,-23.14,-26.55
53,7.03,-65.29,-5.51,-13.44,-7.23,14.99,0.66,-0.83,0.7
54,22.2,-81.97,-35.7,86.94,-16.5,-29,0.6,-1,0.77
55,11.2,-87.44,-54.76,121.06,14.7,-71.5,0.75,-0.64,0.76
56,-12.6,-60.46,-9.6,64.21,28.68,-41.27,0.36,-0.06,0.68
57,-3,-49.13,0.99,5.58,-10.4,-4.72,0.14,0.46,0.48
58,-6.88,-53.57,9.55,-119.11,-71.54,85,0.04,0.36,0.47
59,13.6,-72.84,-60.5,-76.16,-30.08,43.5,0.79,0,20.77
60,-1.7,-71.38,-43.62,12.93,0.15,-2.06,0.64,-0.77,0.74
61,-20,-52.64,-13.57,83.6,36.97,-43.3,0.27,0.04,0.7
62,-4.94,-35.74,12.38,79.35,46.39,-48.7,0.46,-0.07,0.81
63,4.5,-47.71,-1.42,-135.1,-50.98,76,0.58,-0.78,0.74
64,15.6,-71.91,-59.07,-70.5,-21.85,48.8,0.58,-0.22,0.86
65,-5.9,-61.57,-46.04,65.3,-1.73,-6.85,0.9,-0.6,0.95
66,-9.59,-53.73,1.52,118.79,69.83,-78.2,0.52,-0.86,0.58
67,-8.72,-60.69,13.59,69.92,49.2,-49.1,0.52,-0.87,0.73
68,17.6,-81.21,-26.12,26.54,10.08,-19.06,0.5,-0.59,0.8
69,0,0,0,-59.5,-53.26,17.3,0.36,0.01,0.72
70,20.57,0,8.33,-88.51,-19.07,59.8,0.13,0.34,0.56
71,-11,-82.91,-32.43,49.08,34.63,-22.72,0.75,-0.76,0.79
72,-15.5,-67.66,-6.44,87.76,-19.3,-37,0.61,-0.84,0.69
73,-6.91,-57.4,7.61,-122.24,-72.14,68,0.67,-0.76,0.74
74,30.5,-85.89,-47.84,-6.89,-7.11,9.91,0.72,-0.33,0.79
75,10.2,-84.68,-56.49,100.85,53.08,-59.8,0.18,0.41,0.51
76,-6.9,-73.87,-43.03,-145.03,-61.33,108,0.22,0.37,0.53
77,-15,-62.79,-15.9,-34.68,-4.66,39.53,0.69,-0.78,0.71
78,-7.79,-56.51,18.12,52.15,33.83,-26.79,0.65,-0.33,0.73
79,5.93,-60.12,5.22,106.91,36.82,-61,0.26,0.27,0.65
80,17.4,-68.53,-25.42,4.19,-4.78,-30.09,0.71,-0.38,0.86
81,0.33,-81.13,-50.67,-120.69,-38.4,67,0.53,-0.84,0.8
82,-15,-70.88,-31.25,-101.76,-57.58,75,0.62,-0.69,0.64
83,11.83,-58.6,-1.29,0.7,-6.76,1.25,0.35,-0.14,0.73
84,19.8,-84.71,-31.19,70.56,30.98,-56.96,0.08,0.27,0.58
85,-3.1,-87.1,-46.76,80.99,51.06,-39.61,0.8,-0.6,0.88
86,-13,-74.8,-24.54,16.82,7.42,-21.25,0.55,-0.84,0.71
87,-17.24,-59.71,0.94,-60.92,-45.45,45.6,0,368.04,-1.7
88,-10.4,-56.91,17.51,-81.35,-22.17,64,0.6,-0.45,0.7
89,23.7,-65.96,-40.5,17.87,-3.35,-12.03,0.8,-0.29,0.74
90,10.3,-70.27,-54.42,88.03,40.76,-50.59,0.78,-0.84,0.8
91,-15,-45.26,-22.36,101.12,54.75,-66.3,0.64,-0.8,0.6
