,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,1.13,-40.54,11.11,-153.39,-82.17,22,0.68,0.35,0.53
1,-14.3,-42.96,-4.04,-55.53,-7.4,-48.4,1.04,0.63,0.68
2,-15,-44.62,-24.39,-79.81,-3.85,-55.6,0.77,0.33,0.33
3,-0.3,-44.73,-20.94,11.22,1.7,-1.15,0.98,-0.16,0.6
4,13.39,-49.67,-0.86,74.28,-16.73,51.48,0.91,0.3,0.32
5,28.5,-54.14,-13.74,-54.63,-16.02,109,1.19,0.42,0.5
6,-13.3,-39.21,27.75,125.94,-1.01,47.11,0.23,0.52,0.27
7,-8.02,-40.57,53.19,-23.63,-4.59,-30.8,0.88,0.58,0.17
8,-6.32,-53.42,19.15,-135.4,-52.04,-24,0.5,0.56,0.3
9,17.7,-73.33,-11.64,9,0,0,0.88,0.21,0.76
10,-24,-86.32,-12.57,-8.09,-54.38,-94.8,1.24,0.38,0.6
11,-2.8,-80.32,-24.04,-49.14,22.14,-10.9,0.69,0.09,0.17
12,-4.7,-65.93,-19.38,128.34,31.44,15.98,318,0,-58.9
13,-57.56,33.16,66.54,-52.37,1.15,-11.13,-89.02,85.48,0
14,-9.6,-62.11,8.9,-152.81,-6.42,-37,1.04,0.05,0.7
15,8.47,-84.82,-20.22,-115.69,-93.48,32,0.55,0.47,0.43
16,0,-24.24,0.89,80.02,7.5,0.78,0.98,0.06,0.93
17,-5.3,-65.93,-37.84,126.01,74.19,-48.4,0.58,0.38,0.39
18,1.97,-70.13,-35.58,10.32,-9.74,10.37,0.97,0.23,0.81
19,0.2,-67.35,-13.13,-145.73,-28.18,-34,0.95,0.62,0.02
20,35.8,-87.72,-15.66,13.2,-12.08,-73.5,0.32,0.61,0.25
21,-12.6,-67.66,16.83,0,0,-90.18,0.77,0,20.91
22,-9.77,-58.47,17.81,51.75,76.37,-1.44,0.54,36.3,0
23,21.1,-91.38,-13.34,-17.6,-81.34,139,0.95,0.13,0.73
24,-19.1,-93.1,-9,99.09,56.62,-30.47,0.74,0.46,0.28
25,-8.53,-75.7,12.58,109.95,75.26,-43.1,0.74,0.61,-0.19
26,-11.1,-56.12,40.61,16.11,-7.98,8.28,6,0,-95.65
27,2.15,-57.83,44.55,-101.29,-49.63,3.3,0.71,0,20.99
28,0.85,-70.09,18.95,9.29,-8.24,-8.39,2,0.43,0.53
29,2.05,-77.79,-15.19,46.83,19.45,7.88,0.56,-0.14,0.55
30,34.5,-93.03,-16.77,-12.92,-65.99,133,0.63,0.11,0.31
31,-11.5,-72.02,14.28,120.66,75.79,-44.5,0.93,0.53,0.61
32,-2.82,-67.13,46.5,15.73,-11.26,12.49,0.72,0.19,0.87
33,-10.84,15.36,27.4,-87.63,-14.8,-12,0.64,0.38,0.5
34,15.1,-71.24,-24.1,-207.42,1.36,58.48,0.74,0.55,0
35,18.1,-68.51,-43.93,-44.67,10.19,-28,0.7,0.63,0.09
36,-12,-62.08,-36.87,-47.48,14.47,-100,0.79,0.34,0.4
