,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0.08,-14.72,-75.39,-2.67,-2.76,1.52,0.34,-0.95,-0.11
1,-1.1,-12.2,-75.62,-1.79,10.78,-4.37,0.34,-0.97,-0.1
2,-36.1,45.8,-44.66,118.2,236.44,-138,1.11,-1.08,0.45
3,-3.47,56.11,-18.68,96.34,52.84,-13.4,0.51,0.12,1.1
4,11.91,69.41,-26.61,-27.98,63.78,45.82,0.13,-0.56,0.6
5,-20.3,-0.76,-21.8,17.56,-250.14,-73,0.14,-0.32,0.72
6,-11,-16.78,-35.99,128.35,-91.54,43.1,0.59,-0.06,-0.72
7,11.22,-40.24,-1.56,4979,0,-28,0.77,0.59,-1.08
8,5.74,37.61,5.96,29,250.13,20.58,1,0,0.56
9,26.24,46.77,-9.7,55.69,25.45,-32.92,0.43,0.31,1.08
10,-7.95,-64.78,19.63,-108.65,29.02,101,0.17,-0.8,0.62
11,0,0,0,59.29,-250.14,-141,0.05,-0.44,0.85
12,6.24,15.44,30.62,51.49,-146.27,-30,0.27,-0.24,0.25
13,-1.17,20.81,30.68,-26.44,74.31,-0.26,0.7,0.01,-1
14,13.73,28.75,10.2,19.7,250.13,23.98,0.62,-0.19,-0.74
15,-5.6,5.98,12.21,13.71,-85.26,-21.6,0.71,0.08,0.42
16,-27.7,-59.04,-3.46,-61.61,-250.14,-10,0.16,-0.37,0.79
17,3.97,-77.75,19.55,83.62,-73.4,14.18,0.83,0.09,-0.49
18,8.82,-11.3,16.2,6.63,-1.53,-28.22,0.65,0.03,-0.25
19,-7.31,-11.88,17.11,-27.56,-42.47,42.1,0.29,-0.04,1
20,10.95,-22.69,8.32,-23.35,9.08,14.17,0.32,-0.56,0.88
21,3.67,-19.94,0.93,-70.11,-55.21,-55,0.16,-0.47,0.76
22,-29.81,-82.65,9.07,-16.85,27.45,-1.15,0.64,0.31,-1.12
23,-0.3,-101.58,20.62,44.76,-48.83,-22.4,0.5,-0.08,-0.91
24,3.54,-37.26,17.74,44.64,-250.14,-118,0.55,0.06,1.07
25,-5.8,-48.99,28.27,-82.43,-74.12,-53,0.47,-0.32,0.5
26,9.63,-36.43,13.79,-9.21,28.6,-4.64,0.72,-0.37,-0.65
27,-33.3,-98.73,21.1,-30.52,250.13,72.6,0.44,0.14,-0.93
28,-13,-114.97,-1.09,-13.34,21.98,4.81,0.79,0.38,-1.53
29,5.69,-128.46,22.18,-8.76,-10.97,-5.47,0.14,-0.39,0.77
30,20.27,-46.59,10.86,25.08,-250.14,-99,0.87,-0.27,0.26
31,1.26,-40.02,7.16,-10.32,86.43,32.56,0.66,-0.28,-0.77
32,-1.4,-38.86,-13.68,48.1,41.57,-34.76,0.71,-0.12,-0.76
33,-25,-102.16,-7.57,-78.47,38.87,57.89,0.65,0,1.13
34,-5,-120.85,-18.04,16.93,-114.84,-34,0.42,-0.73,0.72
35,8.46,-102.61,-0.88,100,-119.41,3.2,0.18,-0.45,0.74
36,2.57,-38.93,-1.41,38.08,137.05,-42.5,0.71,0.15,0.99
37,-9,-28.23,10.6,-61.61,8.26,67.17,0.39,-0.66,0.7
38,14.9,-18.34,-10.98,-4.91,-25.27,-9.21,0.2,-0.38,0.84
39,-8.97,-46.73,-7.54,35.98,-250.14,-114,0.83,-0.14,0.14
40,0,0,0,104.21,-73.63,42.7,0.72,-0.23,-0.6
41,-17,-114.07,-21.28,2.05,122.36,-39.92,1.01,0.23,-1.1
42,0,-64.05,4,20.4,48.28,-17.15,0.99,0.08,0.88
43,8.16,-128.79,-5.91,-44.89,65.51,53.35,0.61,0.07,1.12
44,17.4,-26.14,-14.7,6.17,-57.89,-6.92,0,-0.68,0.61
45,-2.3,-31.86,-16.28,7,-20.16,0,0.11,-0.46,0.81
46,-8,-104.37,-10.7,-5.79,-111.01,-29,1.07,-0.16,-0.07
47,11,-120.17,15.99,28.98,21.48,55.79,1.22,-0.12,-0.84
48,13.82,-0.62,1.39,-1.87,250.13,22.66,1.13,-0.07,0.45
49,-1.8,-15.32,1.7,-28.49,-43.56,-33,0.46,0.05,1.27
50,14.45,-100.01,6.19,2.96,144.59,-5.85,0.17,-0.44,0.82
51,5.89,-35.78,5.29,-27.55,-156.04,-50,0.64,0.03,-0.97
52,-8.71,-47.89,-2.14,17.76,-90.38,17.27,0.61,0.23,-0.97
53,-10.6,-47.3,-4.46,30.98,1.5,24.5,1.45,-0.09,-0.79
54,-14,-89.39,-12.11,-27.23,250.13,54.8,0,0,0
55,4.49,-109.72,-7.13,-112.27,-57.01,103,0.13,-1.13,0.42
56,6.34,-106.2,1.32,3.92,-57.11,-23.84,0.43,-0.2,-0.93
57,-6.6,-57.69,-31.88,16.89,-250.14,-94,0.62,-0.53,0.65
58,-24,-119.76,-27.4,-18.16,187.66,47.1,0.24,-0.82,0.58
59,-4,-149.46,-33.3,21.51,10.42,-8.21,1.01,-0.09,-0.58
60,7,-158.03,-11.37,-25.73,-250.14,-59,0.7,-0.08,-0.95
61,-6,-141.82,-13.43,46.61,-110.95,1.89,0.68,0.25,-0.99
62,12.2,-90.76,-18.65,40.17,1.26,15.56,0.57,-0.03,-1.11
63,-2.1,-85.59,-12.51,20.13,-5.27,-34.11,0.29,0.07,0.76
64,11.8,-71.27,-31.04,-65.63,-115.46,-56,0.21,-0.49,0.65
65,0,-15.43,0.82,74.08,-77.31,12.38,0.55,-0.32,-0.75
66,0.5,-186.52,-21.26,-12.56,7.8,19.28,0.71,0.23,-0.94
67,4.06,-180.08,-9.88,-82.49,25.44,119.7,0.53,0.22,-0.82
68,7.9,-111.79,-24.61,12.28,-250.14,-113,0.29,-1.02,0.43
69,-25.7,83.4,5.53,-6.9,46.14,-4.57,-0.06,-0.42,0.73
70,-14,-153.96,-24.41,32.98,115.18,-8.18,0.83,-0.17,-0.06
71,3.22,-168.56,-4.5,-82.82,51.09,98.27,0.8,-0.3,0.14
72,4.99,-161.16,-6.93,21.93,-15.2,-23,0.42,-0.78,0.69
73,15.01,-94.95,-5.35,67.01,-43.92,27.47,0.15,-0.42,0.78
74,0.79,-79.47,-7.18,-16.87,105.8,9.21,0.53,-0.16,-0.86
75,31,-70.55,-29.93,39.42,125.26,-3.14,0.7,0.24,-1.01
76,-0.6,-67.86,-29.92,-56.48,52.3,53.95,0.77,-0.06,-0.74
77,-29,-130.93,-26.11,12.76,-2.2,-17.42,0.41,0.01,0.72
78,11,-152.23,-10.84,13.19,-171.63,-43,0.52,-0.23,0.88
79,0.3,20.66,0,42.21,-103.15,0.98,0.32,-0.5,0.74
80,9.02,-73.92,-16.98,3.94,-3.9,34.04,0.35,-0.41,0.74
81,-2.12,-43.4,-7.94,-13.4,245.6,26.5,0.57,0.11,-0.89
82,25.4,-29.85,-29.98,-5.08,164.7,16.58,0.84,-0.02,-0.81
83,-6,-32.83,-24.42,30.27,-250.14,-62,0.48,0.09,0.88
84,-26,-95.71,-16.76,0.78,20.83,13.19,0.34,-0.42,0.77
85,-5,-127.92,-23.45,9.38,106.65,-15.85,0.57,-0.23,-0.63
86,7.14,-135.14,-5.35,14.56,-118.11,-26,0.71,0.19,-1.02
87,2.39,-105.27,-9.47,-15.14,-250.14,-63,0.62,0.2,-0.91
88,13.9,-54.03,-13.07,-27.07,-93.45,-45,0.76,-0.05,-0.6
89,-4.5,-53.19,-10.66,-33.12,86.26,1.04,0.36,0.17,1.13
90,-11,-101.8,-21.33,6.66,217.27,10.26,0.29,-0.95,0.51
91,8.82,-121.83,-8.13,7.24,50.25,14,0.18,-0.51,0.92
92,6.91,-57.5,-11.19,11.56,-71.83,-10.2,0.6,-0.27,-0.79
93,4.31,-15.24,-11.8,-12.66,-127.31,-31,0.77,-0.12,-0.95
94,-16.1,-78.27,-9.27,39.07,-10.02,12.4,0.32,-0.15,0.66
95,-8.8,-92.24,-21.3,-15.24,125.39,-22,0.72,-0.3,1.3
96,3.42,-98.1,0.68,-8.82,49.03,45.66,0.16,-0.57,0.66
97,9.54,-34.04,-9.38,-3.12,2.23,2.33,0.69,-0.07,-0.86
98,-16,-107.85,-31.03,26.08,-250.14,-56,0.41,0.04,0.78
99,-12,-128.38,-37.19,-59.9,-93.34,-50,0.47,-0.3,1.04
100,10.77,-121.7,8.08,88.82,-109.63,20.2,0.21,-0.47,0.73
101,0.27,-96.93,-25.82,-13.72,53.21,-3.45,0.32,-0.36,0.65
102,2.66,-40.04,-23.61,26.85,250.13,25.86,0.74,0.21,-1.09
103,-0.5,-20.86,-19.7,18.7,31.15,-42.9,0.55,-0.1,-0.87
104,-2.6,-38.18,-16.98,-100.4,-15.83,79,0.46,-0.3,0.59
105,-8.8,-80.68,-19.59,11.02,-21.56,-19.3,0.39,0.05,1.02
106,-8,-110.78,-22.1,31.75,-250.14,-94,0.12,-1.12,0.59
107,19,-40.47,-12.99,-61.89,-96.44,-49,0.22,-0.45,0.8
108,-5.89,-8.78,-16.15,80.76,-80.52,16.44,0.35,-0.44,0.61
109,0.6,2.72,-19.6,0.76,250.13,33.3,0.8,-0.42,-0.56
110,-14,-85.3,-29.91,-20.14,23.47,21.69,0.76,0.24,-1.13
111,5.24,-110.5,-6.27,9.09,-153.98,-33.8,0.77,0.02,-0.76
112,-0.9,-94.09,-9.67,49.76,-65.64,4.85,0.98,0.01,0.61
113,6.7,-29.52,-3.48,0.44,250.13,92.21,0.23,-0.68,0.56
114,-11.11,-21.43,1.42,-15.15,89.11,10.82,0.19,-0.46,0.82
115,20.5,-24.72,-26.07,51.58,32.85,36.5,0.61,0.42,-1.01
116,-5,-29.65,-23.43,-7.89,-12.08,11.15,1.5,0.16,-0.96
117,-24,-91.65,-15.86,-42.31,-69.5,30.5,0.7,-0.01,1.18
118,-12,-114.02,-31.6,-1.44,-7.89,-3.72,3,0,336.64
119,4.27,-130.89,-9.77,58.53,-250.14,-136,9,0,20.78
120,-1.4,-99.91,-12.28,78.46,-14.52,52.79,0.93,0.18,-0.95
121,0,-5.61,0.38,-0.1,250.13,10.62,0.59,0.3,-0.92
122,8.62,-36.05,-11.57,35.85,250.13,18.82,0.41,0.1,1.05
123,-1.54,-25.24,-8.05,-11.29,-12.18,5.24,0.2,-0.39,0.76
124,0,0,0,5.76,-112.27,-24.2,0.5,-0.24,-0.05
