,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,1.48,-15.61,-79.16,-4.24,-13.69,29.62,0.3,-0.96,-0.02
1,-5.37,11.05,-77.11,7.52,101.47,-19.82,0.19,-1.16,0.19
2,2.5,30.85,-70.95,23.49,83.3,9.66,0.25,-1.14,0.35
3,3.14,48.12,-57.03,55.26,76.08,12.12,0.2,-1.03,0.41
4,12.6,58.85,-49.8,27.1,50.53,48.65,-0.03,-0.5,0.5
5,-0.9,15.22,14.34,250.13,-161.23,-3,0.56,-0.16,1.16
6,-2.52,20.03,28.71,49.21,22.97,-9.73,0.11,0.77,0.3
7,-0.98,9.16,2.1,68.19,-15.21,16.69,0.27,0.68,0.47
8,-7.81,18.5,-83.82,250.13,-68.9,-32,0.35,-0.4,0.61
9,-8.57,-4.41,-1.62,154.95,69.63,-9.83,-0.12,-1.2,0.74
10,-2.55,12.65,38.68,-3.76,-22.91,5.4,0.26,-0.45,0.92
11,1.4,6.07,39.4,-74.98,-61.66,-0.7,0.11,0.41,0.43
12,-0.18,-10.25,21.66,2,0,0,0.2,1.26,-0.08
13,9.41,20.26,-37.11,5.73,0,0,0.28,0.79,0.31
14,-1.8,21.77,-60.62,46.17,3.42,-6.18,210694,136.15,-26
15,-9.25,-1.3,-18.6,-24.4,-18.94,-7.9,0.35,0.96,0.25
16,-2.07,-29.48,43.9,-152.6,47.72,20.6,0.15,0.54,0.52
17,5.35,-16.9,6.01,-243.31,71.58,-39,0.18,-0.27,0.72
18,-10.36,1.05,-55.53,-62.02,-26.18,-21,-0.13,-0.9,0.9
19,-5.68,-5.23,-70.87,167.9,7.99,-18.66,0.1,0.51,0.33
20,2.55,-23.18,6.85,-10.38,15.5,6.31,0.2,1.05,0.06
21,-4.83,-20.62,50.56,-87.19,12.98,8.91,0.21,0.83,0.31
22,1.64,-16.38,49.1,24.87,-13.13,5.81,0.09,0.22,0.7
23,2.32,-13,28,118.37,-118.21,48,-0.31,-0.74,0.7
24,-0.3,24.61,-30.44,4,1.09,0,-0.36,-0.9,0.86
25,13.41,5.48,-28.73,-18.53,8.69,4.19,0.3,0.7,0.36
26,-9.29,-11.42,51.3,-107.82,10.34,28.4,0.23,0.96,0.19
27,7.92,-6.77,19.24,27.15,25.38,6.33,0.03,0.03,0.66
28,3.04,14.39,-34.34,160.64,-95.54,19.5,0.04,-0.62,1.11
