,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,14.8,33.05,-290.12,-104.66,79.69,57.4,-0.49,0.77,0.4
1,49,55.79,-327.14,-189.34,94.5,188,-0.24,-0.66,0.95
2,2.29,38.3,-317.82,-15.02,-65.95,8.84,-0.45,-0.02,0.83
3,-20,-28.13,-326.82,-87.53,-250.14,-78,0.96,0.02,-0.4
4,-6,-28.98,-348.84,-143.35,-1.77,-25,0.62,0.35,-0.71
5,-3.3,-8.88,-343.66,-41.96,83.78,-12.8,0.84,0.76,-0.15
6,6.42,36.38,-327.69,2.72,188.14,24.71,0.89,0.71,0.04
7,-11,98.37,-312.22,1.5,250.13,-44.53,-0.52,0.76,0.39
8,19.3,99.14,-336.62,-154.87,14.94,74.6,-0.37,0.57,0.55
9,20,66.74,-342.79,-75.76,-115.4,77,-0.12,-0.37,1
10,-4.4,33.97,-328.32,3.27,-123.86,-16.9,-0.31,-0.02,0.84
11,-27,-32.64,-347.87,-130.72,-250.14,-1,1.61,-0.14,-0.36
12,-12,-33.14,-357.25,-98.39,1.37,-47.09,0.76,0.5,-0.26
13,-1,-23.53,-345.24,-15.73,40.84,-7.16,0.87,0.78,-0.17
14,3.33,7.49,-332.13,-7.86,130.4,12.87,1.1,0.67,-0.03
15,-0.3,45.09,-335.89,-75.92,145.85,-1.3,-0.76,0.83,0.28
16,27.4,36.59,-366.95,-181.36,-30.58,105,-0.32,0.26,0.68
17,6.35,37.65,-358.26,-23.18,8.36,24.41,-0.17,-0.08,0.92
18,-13,-16.22,-344.53,-1.73,-211.87,-51,-0.12,-0.06,0.83
19,-26,-49.99,-371.66,-163.92,-127.91,-1,1.15,-0.09,-0.52
20,7.7,-43.55,-369.92,-58.61,25.95,29.76,0.86,0.68,-0.18
21,-2,-18.13,-358.59,-19.85,103.48,-8.5,0.92,0.7,-0.21
22,6.44,13.7,-343.69,-3.36,132.23,24.78,0.88,0.68,0.43
23,14.3,63.43,-345.36,-71.2,199.08,55.2,-0.33,0.82,0.42
24,24.2,76.95,-375.7,-178,62.11,93.5,-0.22,0.04,0.79
25,3.63,73.64,-362.11,-5.25,-4.24,14.01,-0.32,-0.05,0.85
26,-26,8.69,-350.44,-10.15,-250.14,-10,-0.12,-0.08,0.62
27,-27,-26.53,-370.74,-138.92,-130.7,-1,1.16,0.13,-0.67
28,2.5,-20.57,-373.25,-75.98,25.83,9.6,0.75,0.78,-0.52
29,-0.77,1.9,-360.45,-15.68,93.98,-2.98,0.73,0.72,0.05
30,-0.7,62.1,-332.25,49.19,250.13,-2.77,0.82,0.69,0.26
31,11.1,74.68,-350.48,-133.63,53.67,43,-0.76,0.75,0.31
32,29.6,88.66,-377.85,-161.18,65.23,113,-0.34,-0.56,0.95
33,0.48,72.18,-361.48,5.19,-56.46,1.85,-0.41,-0.01,0.79
34,-20.8,5.61,-351.09,-16.23,-250.14,-80,0.38,-0.01,0.5
35,-14,-41.15,-375.97,-158.07,-176.11,-5,1.25,0.32,-0.51
36,0,-18.15,-356.9,10.27,93.37,-0.51,0.88,0.73,-0.41
37,-1.16,6.61,-341.09,-0.64,103.89,-4.45,-0.07,0.8,0.03
38,-10,68.72,-321.27,11.21,250.13,-40.8,-0.46,0.49,0.62
