,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0.09,-13.07,-50.61,5.64,1.05,0.35,0.07,-0.98,-0.01
1,0.33,-12.54,-50.62,5.57,0.74,1.27,0.16,-0.98,0.05
2,2.08,-8.07,-52.01,-0.77,17.41,8.03,0.13,-0.93,-0.08
3,0.72,23.64,-56.3,-12.62,127.5,2.76,-0.04,-1.05,-0.31
4,0.03,55.69,-53.13,15.48,132.34,0.11,0.02,-1,-0.17
5,0.01,66.71,-49.58,18.62,53.29,0.02,-0.29,-0.95,0.08
6,-0.03,68.52,-47.2,13.2,15.19,-0.11,0.19,-0.94,-0.04
7,3.15,86.3,-48.41,0.11,84.41,12.15,0.1,-1.04,-0.07
8,-0.2,133.18,-45.3,18.11,203.31,-1.12,-0.2,-0.89,-0.29
9,-7.8,126.3,-35.29,43.82,-8.16,-30.35,-0.16,-1.01,-0.04
10,-3.4,126.58,-41.57,-17.9,20.02,-13.2,0.09,-1,0.07
11,-0.7,123.72,-44.37,-4.56,9.7,-3.04,0.4,-0.98,0.05
12,2.13,124.5,-44.08,4.93,26.63,8.21,0.04,-1.07,-0.32
13,-3.7,174.54,-32.39,51.7,221.61,-14.5,0.04,-0.97,-0.18
14,-5.1,192.96,-33.21,-15.5,-6.27,-20.7,-0.09,-0.97,0.01
15,-5.3,183.89,-39.14,13.77,-47.39,15.42,0.1,-0.99,0.04
16,3.99,164.52,-37.49,1.11,141.89,20.18,0.3,-0.99,-0.02
17,5.25,192.68,-38.64,87.7,134.31,-0.05,0.01,-1.09,-0.33
18,0,218.35,-18.21,-3.52,116.94,-55.6,-0.16,-0.97,-0.27
19,-14,239.17,-21.25,-42.05,4.36,7.81,-0.03,-0.96,0.14
20,2.03,230.77,-34.16,10.65,-0.4,8.51,0.16,-0.99,0.04
21,2.2,221.08,-33.37,4.47,101.33,4.44,0.27,-0.91,-0.04
22,1.15,236.76,-33.85,11.81,3.59,-2.11,0.1,-0.91,-0.19
23,-0.5,227.93,-32.62,-17.73,64.92,-32.1,-0.03,-0.96,-0.18
24,-8.3,235.08,-38.91,1.06,17.08,10.7,0.03,-1.02,-0.01
25,2.77,229.85,-40.61,-0.15,39.43,-4.1,0.1,-0.97,0.02
26,-1,230.23,-42.39,1.97,48.56,-0.53,0.32,-0.95,0.02
27,-0.1,232.4,-43.06,64.58,173.88,2.66,0.07,-1.13,-0.21
28,0.69,266.2,-28.43,0.64,59.95,-16.77,-0.02,-0.84,-0.05
29,-4.3,270.5,-30.59,-28.6,64.08,-33.4,-0.17,-1,0.03
30,-8.7,276.06,-39.71,7.41,72.76,15.77,0.14,-0.99,-0.01
31,4.42,284.26,-39.42,7.24,121.11,14.33,0.18,-0.95,0
32,3.71,302.59,-39.22,61.96,81.95,-17.14,-0.12,-1.06,-0.26
33,-4.4,311.11,-25.23,-4.98,65.53,-44,-0.08,-0.96,-0.06
34,-11,315.22,-28.82,-14.72,22.79,-6.26,-0.13,-0.98,0.08
35,-1.6,308.58,-34.57,-2.48,45.24,-14.14,0.12,-1,0.14
36,-3.6,307.25,-36.98,1.08,119.36,0.03,0.1,-0.94,-0.01
37,0.01,324.4,-38.6,29.04,92.98,4.31,0,-0.96,-0.2
38,1.12,334.63,-32.94,18.78,37.27,-8.45,-0.18,-0.86,-0.11
39,-2.1,330.98,-30,1.3,33.17,-24.21,-0.15,-1.03,0.05
40,-6.2,326.34,-31.73,6.5,124.83,-1.75,0.1,-0.9,-0.06
41,-0.4,344.07,-32.14,15.62,85.86,21.92,0.12,-0.99,-0.15
42,5.68,351.37,-30.13,0.24,87.07,-30.77,-0.01,-0.95,-0.25
43,-8,359.06,-31.87,20.79,-26.22,12.7,-0.07,-1.02,-0.12
44,3.29,338.34,-28.72,14.93,-13.66,7.5,-0.04,-1,0.03
45,1.95,321.48,-27.34,-8.18,99.4,5.76,0.22,-1.04,0.04
46,1.49,332.86,-31.4,48.74,77.78,-16.46,-0.03,-1.01,-0.21
47,-4.2,338.96,-21.15,-5.38,123.43,2.45,-0.02,-1.03,-0.19
48,0.63,356.12,-24.82,-18.69,19.57,-5.47,-0.03,-1.04,0.16
49,-1.4,346.82,-31.73,11.11,45.51,-15.37,0.13,-0.97,0.03
50,-4,344,-30.97,4.56,134.24,13.56,0.19,-0.93,-0.08
51,3.51,363.16,-31.7,32.62,58.64,-25.24,0.04,-1.02,-0.18
52,-6.5,363.19,-25.5,-4.15,77.69,1.14,-0.15,-1.03,-0.12
53,0.29,368.31,-28.68,-5.49,17.29,-13.53,-0.09,-1.01,0.08
54,-3.5,358.08,-32.23,8.96,39.5,0.46,0.1,-0.96,0
55,0.12,353.38,-32.06,17.9,144.46,13.12,0.08,-1.09,-0.13
56,3.4,375,-29.61,19.48,62.73,-14.05,-0.06,-1.01,-0.21
57,-3.6,375.72,-26.69,-1.53,48.57,-11.15,-0.21,-1.02,-0.09
58,-2.9,373.27,-29.11,11.6,31.54,-2.69,0.03,-1.01,0.03
59,-0.7,366.11,-28.56,-9.26,125.7,-8.7,0.17,-1,-0.04
60,-2.2,382.34,-32.93,16.2,138.59,19.19,0.16,-0.98,-0.25
61,4.99,401.27,-30.5,-7.67,99.34,-16.66,0.09,-0.94,-0.23
62,-4.3,409.7,-34.19,22.84,-66.67,-10,-0.08,-1.05,-0.07
63,-2.6,376.78,-30.48,3.02,83.85,11.47,0.18,-1.05,-0.04
64,-3.3,394.65,-38.94,-21.62,113.56,-13,0.22,-1.09,-0.03
65,0,392.12,-28.96,45.66,52.44,-0.27,-0.07,-0.89,-0.24
66,2,385.73,-31.67,-2.12,37.25,7.73,-0.01,-0.91,-0.1
67,-6.9,376.67,-39.31,-22.7,25.64,-26.5,0.01,-1.02,0.16
68,1.1,387.9,-40.2,2.43,107.89,4.26,0.22,-0.95,0.01
69,2.6,422.96,-36.35,22.26,203.99,10.04,0.07,-1.09,-0.13
70,-7,412.08,-31.9,24.83,24.54,-27.15,0.03,-1.1,-0.2
71,-0.8,372.59,-38.47,-18.69,-93.79,-3.4,-0.18,-0.99,-0.05
72,-4.1,372.68,-42.87,-10.74,61.66,-16.1,0.15,-0.99,-0.02
73,3.53,381.34,-42.06,7.67,97.43,13.6,0.32,-0.94,0.08
74,2.6,397.9,-27.3,64.56,127.6,9.98,0.01,-0.99,-0.25
75,-6.8,390.85,-27.95,6.18,35.2,-26.41,-0.05,-0.97,-0.13
76,6.21,384.76,-35.4,-21.24,37.01,23.89,-0.12,-0.88,0.05
77,0.98,375.35,-34.94,9.33,25.02,3.79,0.1,-0.95,0.09
