,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-36,-25.66,114.27,-160.92,-250.14,-1,0.3,-0.08,0.14
1,45.74,-70.02,53.78,-216.91,-175.47,17,0.94,-1.03,0.46
2,19.4,-87.75,40.75,-33.97,-78.4,74.9,0.56,-1.13,0.28
3,1.05,-74.68,34.39,-7.63,41.03,4.03,0.31,-0.98,-0.16
4,-61.7,-31.82,21.91,-36.23,166.37,-238,0.94,-1.23,-0.13
5,-58.09,14.95,55.76,138.27,170.07,-223,-0.38,0.04,0.09
6,-0.51,9.67,59.19,16.75,-15.6,-1.97,0.33,0.59,0.7
7,12.69,3.28,61.61,12.41,-22.67,49.01,0.11,0.48,0.51
8,64.78,-46.05,67.68,37.13,-186.23,250,0.8,-0.25,-0.03
9,45.45,-88.51,85.93,92.6,-172.53,174,0.73,-1.35,-0.54
10,-7.08,-77.46,85.47,25.37,31.07,-27.22,0.1,-0.98,-0.01
11,-25,-53.39,101.65,90.34,84.71,-98.07,0.05,-1.27,0.42
12,27.88,-5.66,157.99,250.13,183.6,107,0.13,-0.98,0.79
13,24.4,-16.08,166.12,49.66,-40.69,94.54,0.12,0.41,0.29
14,2.52,-23.54,163.97,13.82,-27.47,9.71,0.53,0.45,0.74
15,-17,-54.04,152.07,-31.47,-124.53,-69,0.13,0.55,0.26
16,7.39,-71.12,100.67,-182.08,-68.61,28,0.49,0.03,0.37
17,51.42,-81.01,53.58,-166.32,-45.11,198,1.03,-1.13,0.67
18,0.08,-73.68,47.33,-6.92,21.27,0.31,0.59,-1,-0.06
19,-26,-10.21,37.09,-26.08,250.13,-100,1.11,-1.2,-0.28
20,-64.79,32.86,46.84,49.58,181.3,-250,0.79,-0.42,0.17
21,-12.49,26.27,64.27,70.15,-20.31,-47.8,0.07,0.56,0.59
22,-0.46,22.52,65.55,7.34,-8.37,-1.78,0.29,0.82,0.62
23,33.09,-20.53,59.36,-22.5,-167.95,127,0.09,0.4,0.32
24,65.03,-56.11,82.06,104.47,-136.4,250,1.28,-0.63,-0.44
25,22.7,-117.36,73.39,-11.79,-250.14,87,0.58,-1.15,-0.24
26,-3.2,-112.71,70.47,11.73,2.38,-12.65,0.27,-0.95,0.12
27,5.08,-79.68,118.27,211.98,113.62,19.5,-0.12,-1.48,0.94
28,43.7,-79.77,165.88,221.08,-12.89,168,0.03,-0.74,0.33
29,8.43,-73.24,170.58,35.6,13.02,32.43,-0.03,0.62,0.34
30,-9.2,-64.5,170.24,18.98,23.69,-35.54,0.03,0.62,0.64
31,-33,-78.27,127.59,-145.02,-56.01,-12,0.27,0.05,0.15
32,46.8,-108.57,59.55,-246.85,-127.57,18,1.18,-1.09,0.67
33,5.91,-125.93,48.08,-25.73,-83.05,22.6,0.48,-1.15,0.17
34,-18.9,-93.05,40.31,-13.45,116.09,-73,0.52,-1.07,-0.2
35,-65,-55.54,41.18,16.02,143.65,-250,0.96,-0.75,0.1
36,-15.4,-33.44,56.02,62.31,85.49,-59.33,0.48,0.32,0.57
37,4.67,-34.51,59.23,14.39,-8.64,18.02,0.12,0.75,0.69
38,26.07,-76.07,52.63,-26.31,-173.42,100,-0.04,0.4,0.25
39,65,-113.94,78.08,114.27,-153.66,250,1.26,-0.58,-0.2
40,36.2,-133.22,98.58,104.33,-91.37,139,0.6,-1.2,-0.33
41,-1.3,-116.15,91.4,-0.23,48.73,-5.02,0.16,-0.95,-0.08
42,-34,-112.43,107.51,89.17,-0.44,-134.1,0.54,-1.38,0.47
43,49.9,-46.76,159.47,234.1,245.47,193,-0.06,-0.73,0.64
44,30,-34.56,171.85,65.97,38.89,115.64,-0.11,0.35,0.2
45,-5.4,-36.03,168.35,6.4,-12.02,-20.96,-0.06,0.55,0.56
46,-31,-90.1,141.48,-87.35,-219.15,-12,0.18,0.27,0.26
47,23,-103.62,72.06,-250.14,-62.19,88,0.69,-0.58,0.57
48,20.8,-128,49.75,-67.86,-111.89,80,0.42,-1.23,0.45
49,0.22,-108.4,43.94,-4.15,61.24,0.86,0.37,-0.99,-0.04
50,-56.6,-72.39,38.65,-4.86,132.5,-218,0.84,-1.36,-0.08
51,-65,-36.43,37.18,2.21,144.44,-250.1,0.61,-0.13,0.11
52,-10.1,-34.82,47.27,41.74,5.31,-39.24,0.47,0.49,0.7
53,0.64,-28.26,48.76,6.56,23.43,2.46,0.28,0.68,0.65
54,29.93,-50.62,42.39,-24.41,-93.41,115,0.06,0.36,0.41
55,65,-113.44,31.09,-33.74,-250.14,250,1.65,-0.94,-0.09
56,33.2,-172.29,18.56,-35.89,-250.14,128,0.91,-1.56,-0.22
57,1.68,-158.76,18.54,15.28,28.49,6.45,0.21,-0.96,0
58,8.23,-112.95,57.39,168.32,158.15,31.7,-0.09,-1.22,0.8
59,51,-116.49,109.25,224.89,-37.43,198,-0.49,-0.69,0.34
60,12,-126.58,114.12,27.28,-55.4,46.46,0.26,0.59,0.2
61,-7,-116.28,113.59,9.08,23.63,-28.85,0.25,0.64,0.6
62,-43,-175.75,61.18,-192.1,-244.6,-1,1.19,-0.78,0.44
63,50.68,-202.22,6.63,-204.46,-126.22,19,0.91,-1.23,0.33
64,28.6,-202.36,2.03,-9.06,-27.27,110,0.35,-1,-0.08
65,-5.55,-196.04,1.62,9.98,-4.02,-21.42,0.59,-1.07,0.23
66,-65,-126.9,23.14,95.97,250.13,-250,0.34,0.1,0.29
67,-37.6,-99.38,43.81,84.78,98.02,-145.2,0.14,0.73,0.61
68,-3.24,-95.59,47.23,12.7,0.6,-12.4,0.16,0.63,0.57
69,5.61,-98.15,47.02,-0.74,-23.98,21.66,1.4,-0.07,0.41
70,62.5,-106.06,38.56,-26.05,-35.76,241,0.38,-0.67,-0.32
71,61.9,-165.33,48.81,55.82,-250.14,238,0.26,-1.01,-0.2
72,0.69,-138.34,38.04,-23.86,84.2,2.67,0.22,-1.1,0.07
73,-12,-119.81,48.2,59.38,53.86,-47.56,0.24,-1.37,0.87
74,10.5,-53.16,106.2,250.13,250.13,40.8,0.19,0.09,0.29
75,25.3,-87.05,137.52,140.31,-139.24,97,0.16,0.58,0.49
76,-1.1,-92.77,138.1,16.64,-35.11,-4.53,0.1,0.57,0.48
77,-9,-117.8,126.34,-32.89,-113.89,-37,0.17,-0.23,0.26
78,3.83,-136.11,73.25,-186.69,-88.07,14,1.01,-1.06,0.54
79,34.9,-123.74,20.82,-192.18,34.32,134,0.7,-1.31,0.17
80,6.53,-147.56,19.63,8.32,-110.35,25.02,0.88,-1.14,-0.29
81,-32.03,-89.6,4.27,-50.46,215.31,-123,0.67,-0.55,0.03
82,-65.04,-39.59,9.35,27.38,194.12,-250,0.6,0.43,0.39
83,-16.4,4.13,17.16,27.93,176.85,-63.3,0.33,0.77,0.46
84,-0.4,5.61,24.81,24.85,9.89,-1.55,0.54,0.21,0.28
85,37.88,-26.3,34.26,38.9,-118.31,146,1.44,-0.47,-1.17
86,53.23,-89.63,80.62,193.51,-250.14,204,0.51,-1.08,-0.28
87,30.19,-86.07,93.33,73.99,3.84,116.56,0.23,-1,-0.22
88,-2.07,-80.78,88.49,7.18,9.43,-7.95,0.38,-1.45,0.97
89,-18,-40.63,132.22,198.82,150.46,-70,-0.11,-0.56,0.28
90,21,-16.32,186.88,250.13,89.35,81.02,0.14,0.54,0.39
91,14.29,-9.19,187.73,25.05,27.92,55.18,0.09,0.56,0.69
92,-6.61,-6.82,181.74,-0.17,8.92,-25.4,0.37,0.25,0.39
93,-0.52,-4.87,149.82,-102.81,12.89,-1.9,0.91,-0.84,0.5
94,53.93,-13.09,80.09,-250.14,-26.91,208,0.54,-1.19,0.43
95,2.68,-18.17,63.78,-42.91,-18.7,10.2,0.27,-0.98,-0.22
96,-3.08,8.48,60.91,10.01,106.73,-11.8,0.98,-0.84,-0.14
97,-64.79,37.02,45.15,-47.08,124.01,-250,0.27,-0.06,0.24
98,-46.24,69.89,52.69,38.99,145.19,-177,0.33,0.7,0.61
99,6.59,66.21,55.02,10.58,-0.34,25.36,0.31,0.53,0.5
