,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-8.48,1.59,67.32,65.51,2.36,-32.74,0.17,0.45,0.55
1,-6.25,-0.28,72.47,23.47,-6.11,-24.11,0.12,0.76,0.62
2,3.82,30.33,45.41,-107.39,121.03,14,-0.17,0.71,0.31
3,5.95,3.1,22.18,-85.73,-104.77,22,-0.05,-0.01,0.89
4,6.21,-7.58,15.36,-22.43,-41.21,23.9,0.14,-0.16,1.05
5,1.1,-10.86,17.01,11,-13.16,4.24,0.14,-0.21,0.98
6,-4.02,1.97,28.15,49.1,49.47,-15.51,-0.06,-0.22,1.27
7,-9.56,7.9,55.14,110.91,23.79,-36.9,-0.03,0.16,0.64
8,-7.39,-0.8,69.29,59.09,-32.81,-28.5,0.08,0.54,0.61
9,-3.95,-10.1,70.69,6.31,-36.5,-15.24,0.1,0.77,0.34
10,10.97,-14.25,36.16,-130.02,-24.45,42,-0.55,0.28,0.62
11,2.65,-14.39,21.36,-53.29,-0.64,10.23,0.28,-0.05,1.13
12,2.07,-8.79,17.25,-11.38,20.79,7.95,0.07,-0.18,0.98
13,-0.57,-5.14,19.99,15.55,13.7,-2.18,0.05,-0.19,0.98
14,-5.98,-10.24,47.76,116.15,-18.96,-23,0.28,-0.15,1.06
15,-10.2,-19.3,63.55,65.29,-37.41,-39.6,0.05,0.41,0.55
16,-7.71,-17.18,73.12,40.98,6.47,-29.64,0.1,0.63,0.58
17,-0.33,41.33,46.34,-104.68,231.28,-1,-0.12,0.71,0.49
18,7.16,14.65,24.88,-80.41,-103.02,27,-0.22,0.14,0.81
19,0.19,20.32,14.73,-35.95,27.05,0.72,0.22,-0.11,1.07
20,0.09,23,14.14,1.56,16.53,0.37,0.27,-0.17,0.98
21,-1.48,31.48,17.11,15.7,39.17,-5.7,0.17,-0.18,1.1
22,-11.56,29.06,45.29,115.92,-2.19,-44.6,0.25,0.02,0.9
23,-9.24,25.48,66.87,86.47,-9.82,-35.53,-0.01,0.49,0.49
24,-4.63,23.57,70.5,17.11,-2.01,-17.89,0.16,0.71,0.55
25,8.14,66.93,59.61,-39.58,174.99,31.3,-0.22,0.57,0.52
26,2.76,15.41,45.05,-51.2,-194.79,10,0.16,0.21,0.85
27,3.88,20.03,33.6,-38.08,22.87,14.99,0.22,-0.09,1.12
28,1.72,6.55,30.99,-4.21,-48.09,6.64,0.28,-0.09,0.87
29,-2.53,-2.85,37.25,30.91,-36.23,-9.77,0.06,-0.09,1.1
30,-12.9,0.38,62.22,103.81,15.34,-49.8,0.23,0.21,0.69
31,-6.54,1.96,74.03,49.71,6.7,-25.26,0.02,0.54,0.48
32,-7.59,-4.23,75.85,11.21,-25.18,-29.3,-0.06,0.75,0.63
33,14,7.97,51.15,-94.24,46.98,54.05,-0.11,0.53,0.53
34,16.39,11.9,30.21,-75.89,19.5,63.29,0.27,-0.01,1.03
35,-1.6,13.01,23.43,-20.84,8.02,-6.17,0.21,-0.2,1.12
36,-4.86,14.03,25.91,15.81,6.47,-18.69,0.03,-0.23,0.95
37,-8.12,-9.01,45.8,85.68,-87.21,-31.3,0.48,-0.23,1.31
38,-21.39,-5.27,71.21,106.09,14.75,-82.6,0.08,0.24,0.61
39,-5.38,-7.64,78.41,33.31,-8.14,-20.7,0.2,0.59,0.6
40,6.13,16.81,70.21,-29.48,97.37,23.65,0.03,0.76,0.49
41,9.06,-19.91,48.1,-80.83,-149.19,34,-0.36,0.28,0.68
42,2.67,-21.81,34.01,-47.89,-7.81,10.29,0.37,-0.13,1.08
43,-5.27,-15.25,32.76,1.89,23.41,-20.33,0.05,-0.15,0.92
44,-0.29,-13.2,32.28,4.56,6.77,-1.11,0.11,-0.14,1.02
45,-8.65,-12.48,52.94,88.49,3.34,-33.38,0.3,-0.03,1.07
46,-11.67,-9.97,75.31,93.98,9.34,-45.05,0.11,0.37,0.69
47,-5.74,-7.09,83.11,36.1,9.5,-22.18,-0.05,0.69,0.67
48,1.47,0.84,76.22,-23.51,31.82,5.67,0.11,0.79,0.5
49,-0.68,-11.16,33.7,-110.97,-33.16,39,-0.31,0.14,0.84
50,0.16,-8.1,28.81,-41.43,-18.94,-2.6,0.03,-0.04,0.93
51,0,-7.23,28.99,-12.8,11.82,0.63,0.14,-0.15,0.94
52,-9.69,1.03,57.57,7.33,3.2,-0.02,0.1,-0.2,0.94
53,-6.34,0.64,74.25,120.4,33.69,-37.2,0.21,-0.15,1.08
54,-6.42,3.16,81.94,71.69,2.14,-24.47,0.3,0.39,0.64
55,3.6,9.55,69.7,34.53,10.12,-24.78,-0.01,0.71,0.56
56,1.46,-10.03,47.88,-45.85,25.86,13.91,-0.04,0.75,0.41
57,0.99,-10.37,30.76,-78.64,-81.34,5.64,-0.38,0.2,0.76
58,2.48,-11.04,28.22,-59.95,-0.16,3.84,0.34,-0.15,1.06
59,-4.1,-13.77,34.78,-3.04,-2.49,9.59,0.2,-0.24,0.94
60,-7.18,-12.31,66.3,33,-12.17,-15.8,0.08,-0.29,1.25
61,-11.16,-5.82,76.42,130.02,5.32,-27.6,0.14,0.16,0.76
62,-4.8,-17.63,75.43,45.14,25.45,-43.11,0.12,0.52,0.64
63,5.37,25.65,44.79,0.11,-48.15,-18.54,0.03,0.74,0.59
64,2.63,-5.98,19.41,-116.5,166.72,20,-0.34,0.4,0.5
65,-1.11,-5.08,15.28,-94.4,-122.52,10,0.07,-0.05,1.12
66,0.95,-5.68,15.33,-11.58,4.82,-4.25,0.26,-0.22,1.06
67,-8.32,-18.51,33.79,5.02,-2.05,3.68,0.12,-0.25,0.93
