,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,-8,-167.27,-212.42,-29.03,-250.14,-13,0.75,-0.07,0.51
1,-5,-171.61,-193.61,-148.76,-191.05,-3,0.62,0.25,-0.65
2,2,-109.65,-181.68,34.31,-38.92,-20,0.65,0.83,-0.56
3,-3,-58.11,-181.13,11.42,228.32,10.97,0.81,0.68,-0.61
4,25,-55.52,-207.25,-33.24,181.3,-12,-0.93,0.8,0.3
5,14,-66.38,-213.19,-138.21,-4.85,98.9,-0.43,0.3,0.49
6,-1,-70.51,-203.86,-55.87,-53.89,53.9,-0.15,-0.11,0.91
7,-3,-132.52,-228.88,4.01,-28.76,-7.24,-0.15,-0.08,0.94
8,3,-135.77,-231,-133.63,-250.14,-1,1.34,0.12,-0.77
9,-1,-118.83,-210.08,-50.53,-27.82,12.1,0.73,0.62,-0.6
10,2.2,-54.26,-201.23,41.64,52.21,-39.56,0.77,0.67,-0.72
11,-12,-17.63,-202.86,-1.95,250.13,8.44,1.33,0.58,-0.2
12,39,-20.98,-235.02,-46.85,135.71,-47,-0.28,0.69,0.52
13,0,-34.59,-225.87,-162.26,-19.73,151,-0.29,0.07,0.71
14,-9,-52.94,-215.04,-0.31,-61.64,-3.46,-0.38,-0.08,0.93
15,-1,-115.96,-253.25,8,-80.96,-35.22,-0.17,-0.07,0.82
16,5,-119.13,-245.21,-189.08,-250.14,-6,1.54,0.14,-0.43
17,-5,-82.08,-223.67,-14.3,-25.76,22.2,0.59,0.62,-0.58
18,10,-66.48,-221.59,41.31,135.76,-21.1,0.77,0.7,-0.61
19,5.5,-55.28,-218.13,-31.37,60.04,39.94,1.29,0.57,-0.17
20,32,-57.22,-251.23,-24.44,37.63,21.36,0.52,0.43,1.28
21,3.4,-55.8,-242.76,-168.76,-20.58,125,-0.32,0.05,0.71
22,-16,-99.76,-231.46,6.77,-187.83,-64.5,-0.01,-0.1,1
23,-1,-160.7,-245.45,-94.79,-250.14,-56,-0.23,-0.03,0.75
24,2,-165.89,-238.39,-16.41,-41.57,10.9,1.09,0.17,-0.4
25,-4,-118.51,-223.27,17.93,169.79,-18.9,0.61,0.65,-0.78
26,-15,-52.02,-223.14,-46.11,250.13,-58,0.8,0.57,-0.72
27,14,-25.29,-242.62,-119.31,91.68,54.3,0.16,0.75,0.29
28,44,-10.64,-259.84,-104.24,52.92,171,-0.58,0.47,0.37
29,1,-11.65,-246.4,12.91,-7.47,4.08,-0.21,-0.43,0.89
30,-40,-76.4,-244.45,-31.48,-250.14,-15,-0.17,-0.07,0.9
31,-4,-114.82,-260.26,-105.33,-157.6,-1,0.76,-0.03,0.19
32,-3,-113.1,-239.74,34.39,-5.66,-13.51,0.81,0.3,-0.52
33,0,-48.74,-229.92,-3.45,246.18,-2.99,0.7,0.73,-0.6
34,-7,-28.11,-225.11,-23.17,68.81,-28.9,0.91,0.58,-0.65
35,32,-28.47,-244.11,-115.41,-11.6,126,-0.74,0.66,0.62
36,17,-32.33,-245.07,-40.87,-23.33,68.1,-0.45,0.24,0.6
37,-8,-40.69,-231.85,13.93,-41.36,-31.2,-0.35,-0.23,0.91
38,-3,-103.8,-245.36,-93.16,-250.14,-12,-0.24,-0.01,0.84
39,-2,-115.11,-238.24,-16.27,-56.6,-11,1.13,0.27,-0.67
40,-3,-104.28,-223.28,16.48,30.57,-12.82,0.54,0.55,-0.6
41,-4,-40.57,-209.63,15.33,250.13,-16.5,0.7,0.66,-0.75
42,-5.11,3.7,-210.24,-42.17,165.53,-19,1.27,0.53,-0.15
43,36.2,-1.94,-238.66,-149.51,-25.38,139,-0.61,0.69,0.62
44,0.82,2.88,-229.46,-0.64,15.66,3.14,-0.26,0.11,0.7
45,-8,-42.32,-218.08,9.83,-184.56,-33.3,-0.33,-0.07,0.86
46,-36,-89.65,-237.74,-114.19,-186.4,-1,-0.29,-0.09,0.79
47,-1,-109.87,-233.93,-29.15,-89.93,-53,0.55,0.63,-0.53
48,0.5,-81.72,-210.23,51.29,100.69,2.02,0.65,0.72,-0.62
49,-9,-17.09,-212.85,-55.34,250.13,-37,0.39,1.02,-0.12
50,5.15,24.19,-232.66,-118.37,154.52,19,-0.8,0.52,0.39
51,42.3,13.64,-255.63,5.79,-10.01,6.05,-0.37,-0.22,0.73
52,1.57,11.28,-244.01,6.57,-250.14,-187,-0.27,-0.02,0.88
53,-48,-54.02,-232.49,-81.07,-112.85,57,0.77,0.04,-0.33
54,15,-81.94,-242.5,61.53,34.31,-27.92,0.89,0.47,-0.65
55,-7,-71.75,-216,2.37,192.18,9.13,0.71,0.66,-0.5
56,2.3,-22.34,-205.56,-30.31,250.13,-81,0.82,0.64,-0.73
57,-21,42.12,-202.98,-107.92,45.84,93.1,-0.49,0.64,0.32
58,24.1,52.66,-221.03,-55.41,-66.85,107,-0.31,0.25,0.77
59,28,35.02,-226.59,8.93,-31.97,-7.16,-0.4,-0.21,0.71
60,-1.8,26.04,-215.46,-134.75,-250.14,-1,-0.15,-0.06,0.9
61,-46,-38.77,-239.87,-50.37,-6.34,35.89,1.13,0.37,-1.33
62,9.3,-40.66,-241.75,13.56,-60.26,7.05,0.74,0.47,-0.53
63,1.8,-55.31,-227.3,-1.02,86.01,8.99,0.61,0.68,-0.76
64,2.3,-33.07,-217.26,1.31,250.13,-65.47,0.66,0.59,-0.79
65,-16,32.42,-206.72,-138.76,23.97,109,-0.98,0.8,0.28
66,28.5,38.94,-232.76,-64.82,8.47,96.34,-0.6,0.12,0.56
67,24.9,40.02,-240.03,6.26,6.68,-9.13,-0.22,-0.2,0.93
68,-2.3,40.69,-228.86,-63.45,-250.14,-17,-0.24,0.01,0.88
69,-45,-26.5,-235.81,-44.63,-100.57,0,1.1,-0.13,0.19
70,0,-52.58,-236.34,15.93,-36.21,-2.2,0.91,0.58,-0.46
71,0,-61.02,-221.57,-13.92,149.85,5.76,0.73,0.66,-0.68
72,1.4,-22.87,-214.72,-32.63,158.16,-61,0.69,0.65,-0.57
73,-15,18.38,-212.84,-118.37,-12.95,98,-0.41,0.66,0.82
74,25.4,15.98,-233.05,-82.69,1.4,103.11,-0.5,0.24,0.57
75,26.8,16.25,-245.26,7.74,-11.73,-8,-0.24,-0.37,0.88
76,-2,13.09,-233.57,-107.31,-250.14,-1,-0.17,-0.02,0.92
77,-44,-52.96,-250.94,-62.11,0.58,31.74,1.77,-0.02,-0.2
78,8.2,-51.92,-254.91,33.9,31.11,-35.79,0.45,0.54,-0.54
79,-9,-43.75,-234.94,3.88,173.84,17.35,0.78,0.66,-0.6
80,4.51,-0.39,-223.09,-61.16,72.04,-65.9,0.82,0.7,-0.45
81,-17,19.23,-227.61,-111.08,-14.74,67,-0.67,0.74,0.27
82,17.4,16.44,-245.24,-53.91,-99.61,67.8,-0.51,0.32,0.48
83,17.5,-8.35,-249.24,2.15,-126.13,-29,-0.24,-0.16,0.85
84,-7,-38.28,-238.79,-22.64,-69.84,0.54,-0.4,-0.02,0.76
85,-32,-92.37,-253.67,16.18,30.51,-0.25,1.19,0.09,-0.36
86,0,-107.81,-247.77,-15.29,145.41,26.7,11.19,-124.24,0
87,0,-97.17,-232.22,-60.98,85.64,-23.5,0.71,0.6,-0.48
88,6.9,-59.34,-225.8,-154.66,-32.1,150,0.6,0.75,-0.64
89,-6,-35,-230.03,-3.31,-10.56,13,1.28,0.6,-0.49
90,39,-40.36,-259.81,40.32,-250.14,-164,-0.27,0.69,0.57
91,3.3,-40.59,-250.27,-109.78,-166.39,-1,-0.44,-0.14,0.71
92,-4,-100.62,-230.61,10.51,10.52,-7.42,-0.32,-0.01,0.89
93,-5,-140.38,-247.93,-9.88,86.53,14.82,-0.2,-0.11,0.55
94,-1,-133.28,-233.91,-19.62,170.85,-43,1.09,0.56,-0.63
95,3,-107.94,-225.73,-169.63,-16.71,105,0.55,0.71,-0.75
96,-11,-60.01,-219.8,-60.66,-53.2,73.9,0.72,0.6,-0.62
97,27,-60.08,-252.55,7.98,-39.08,-12.73,-0.5,0.74,0.56
98,19,-69.89,-258.11,-101.44,-250.14,-1,-0.45,0.23,0.44
99,-3,-76.27,-245.97,-19.69,-81.09,39.1,-0.42,-0.24,0.85
100,-4,-138.68,-261.22,52.49,84.99,-7.4,-0.22,-0.07,0.85
101,10,-154.92,-254.16,-32.73,250.13,-18,1.2,0.07,-0.16
102,-1,-129.2,-229.8,-6.73,166.11,-47.8,0.58,0.58,-0.45
103,-4,-64.17,-227.69,-185.02,-6.34,124,0.88,0.6,-0.76
104,-12,-18.8,-218.37,-22.15,-16.57,28.1,1.12,0.58,-0.37
105,32,-18.64,-255.72,21.82,-107.02,-65,-0.46,0.68,0.42
106,7.3,-21.82,-251.31,-111.44,-250.14,-4,-0.32,-0.03,0.7
107,-16,-46.3,-235.99,-26.66,-66.05,-8,-0.1,-0.13,1.04
108,-1,-108.65,-254.02,14.54,60.34,-9.71,-0.47,-0.06,0.76
109,-2,-121.98,-249.38,-13.58,250.13,-22,1.1,0.23,-1.11
110,-2,-103.34,-234.54,-102.22,53.66,21.4,0.58,0.56,-0.86
111,-5,-39.56,-227.66,-151.29,-7.22,158,0.58,0.55,-0.71
112,5.5,-23.77,-242.75,0.75,52.3,3.77,1.43,0.6,-0.38
113,41,-24.19,-271.03,-3.05,-250.14,-102,-0.32,0.5,0.71
114,0.98,-9.45,-260,-164.34,-106.81,-2,-0.17,-0.15,0.87
115,-26,-71.85,-250.51,-2.77,-19.18,30.78,-0.28,0,0.85
116,-5,-98.55,-281.46,37.03,22.96,-6.06,0.15,-0.04,0.56
117,7,-100.96,-269.43,7.59,250.13,-14.23,1.4,0.13,-0.49
118,-1,-92.51,-248.01,-95.58,79,38.76,0.74,0.69,-0.57
