,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,0,-15,-216.87,-19.17,32.03,2.88,0.96,0.57,-0.32
1,-13,45.74,-202.38,-5.93,30.05,-3.78,1.02,0.64,0.12
2,22.9,41.21,-225.89,18.16,250.13,-50.5,-0.64,0.34,0.59
3,-5.8,21.99,-217.19,-130.56,-17.79,88,-0.35,-0.34,0.83
4,-35,-44.23,-222.5,-39.83,-33.44,122,-0.11,-0.08,0.91
5,-2,-72.37,-232.21,5.76,-33.86,-20.88,0.77,-0.11,0.11
6,-2,-64.1,-224.63,-55,-250.14,-13,0.71,0.47,-0.33
7,4.73,24.64,-218.42,-79.47,-111.63,-11,0.94,0.67,-0.53
8,21.8,10.38,-236.76,-11.92,29.05,-8.2,0.8,0.58,-0.39
9,19.2,-6.77,-236.89,-5.35,73.84,7.18,-0.33,0.72,-0.15
10,-6,-19.42,-225.73,-52.05,250.13,16.9,-0.62,0.34,0.49
11,-25,-57.92,-234.53,-112.63,-60.75,84,-0.23,-0.08,0.96
12,9,-66.73,-240.85,-37.86,-69.43,74.4,-0.11,-0.03,0.89
13,-3,-42.75,-228.38,7.05,-52.91,-25.54,1.87,0.06,-0.1
14,-4.2,-0.11,-219.14,-71.99,-144.04,-97,0.62,0.53,-0.64
15,5.14,14.21,-235.88,-67.6,-38.52,34.4,0.84,0.68,-0.31
16,37.6,19.38,-259.18,5.44,93.49,-14.21,0.96,0.64,-0.14
17,-0.5,27.28,-248.4,-4.94,173.56,-16.2,-0.17,0.53,0.76
18,-29,-82.36,-248.88,-107.67,55.66,19.7,-0.2,0.05,0.72
19,6.1,-92.41,-251.84,-132.32,20.56,145,-0.2,-0.1,1.02
20,-5.9,-7.62,-230.29,2.54,33.12,-2.07,-0.2,-0.11,0.8
21,15.5,11.29,-232.07,12.11,-183.15,-85,0.51,0.01,-0.47
22,50.2,71.86,-257.25,-90.4,-250.14,-11,0.79,0.69,-0.67
23,-2.7,61.04,-245.29,-57.11,-47.15,23.6,0.98,0.58,-0.17
24,-28,-5.23,-227.28,-12.07,63.08,8.08,1.5,0.74,0.24
25,12,-60.78,-248.48,9.26,250.13,-21.29,1.08,0.5,0.98
26,-11,-56.85,-248.11,-47.24,81.97,60.04,-0.12,-0.57,0.93
27,3.6,-37.67,-234.56,-133.53,244.44,193,-0.55,0.01,0.8
28,-18,26.79,-221.65,6.63,-37.36,-10.4,0.49,-0.05,0.56
29,25.1,20.81,-257.69,33.61,-250.14,-109,1.07,0.46,-0.77
30,23.8,11.32,-267.88,-124.46,-215.38,46,0.84,0.62,-0.53
31,-3.23,7.35,-254.96,-43.65,13.37,-45.4,-0.27,0.75,-0.22
32,-27,-58.55,-284.24,7.97,74.43,13.93,-0.43,0.46,0.55
33,9.4,-59.15,-286.3,3.68,250.13,-71.63,-0.34,-0.33,0.92
34,-8,-54.14,-278.32,-185.3,-24.6,96,-0.17,-0.06,0.86
35,-1,-27.89,-261.16,-79.13,-37.79,91.6,1.81,0.04,-0.14
36,10.7,14.67,-263.76,9.49,-15.98,-12.49,0.76,0.49,-0.53
37,27.42,2.19,-296.14,-158.98,-250.14,-1,0.88,0.61,-0.31
38,2.6,-11.56,-284.49,-58.21,-4.29,36.42,1.01,0.67,-0.23
39,-11,-34.66,-270.95,-19.32,19.04,-31.7,-0.82,0.69,0.19
40,-26,-88.89,-294.48,18.87,105.27,-6.13,-0.16,0.1,0.81
