,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0,1.3,-22.27,19.03,-22.26,26.91,25.99,0.36,0.2,0.68
1,-5.3,-28.54,26.09,28.56,-23.11,-20.3,0.58,0.29,0.79
2,-3.63,-9.57,34.55,31.19,77.11,-14.01,0.51,0.64,0.43
3,13.85,-7.3,45.29,97.81,67.24,7.24,0.37,0.85,0.7
4,0,53.28,0.55,79.27,36.15,93.7,0.36,0.64,0.67
5,1.88,8.86,69.39,-4.15,-14.1,-8.17,0.3,0.82,0.01
6,24.27,16.7,89.13,-135.69,-78.76,-87,0.82,0.96,0.08
7,-2.11,10.93,86.52,-80.4,-126.56,19,0.54,0.57,0.2
8,-22.6,-10.75,51.12,11.54,21.37,-77.73,0.43,0.57,0.72
9,5.04,-42.92,30.36,-71.27,0.62,5.34,0.54,0.78,0.63
10,-20.1,-37.02,33.75,3.66,-19.59,12.21,0.24,0.41,0.59
11,1.38,-36.14,15.99,70.18,-21.95,-63.1,0.7,-0.09,0.92
12,3.16,-41.05,16.08,25.64,0.06,56.68,0.51,0.3,0.55
13,-16.3,-46.42,33.77,63.36,39.13,-3.37,0.31,0.71,0.69
14,14.68,-45.26,40.53,101.96,18.58,89.19,0.56,0.62,0.67
15,-0.87,-34.99,56.08,-3.28,-0.2,3.33,0.39,0.72,0.31
16,23.1,-30.01,81.41,-97.12,25.57,-130,1.06,0.95,-0.04
17,0.86,-30.79,79,-66.87,-83.39,12.8,0.34,0.65,0.26
18,-33.8,-24.2,53.87,39.93,17.87,-67.2,0.17,0.49,0.72
19,-17.4,-38.74,46.77,-36.11,-43.15,8.68,0.27,0.83,0.74
20,2.25,-48.33,37.85,-11.52,-70.85,102,0.14,0.59,0.5
21,26.65,-65.6,33.76,71.37,-4.03,-98.56,0.71,0.14,0.84
22,-25.5,-65.68,50.75,3.6,-0.37,23.55,0.64,0.25,0.66
23,6.12,-63.83,51.8,25.15,9.11,29.31,0.25,0.71,0.43
24,7.56,-59.84,57.64,131.5,108.83,71,0.4,0.75,0.74
25,18.39,-31.33,89.75,54.53,-34.23,100.2,0.35,0.6,0.54
26,25.9,-41.07,100.83,-42.34,66.56,-149,1.11,0.58,0.05
27,-38.8,-24.39,88.19,-106.69,-60.7,-61,0.64,0.77,0.16
28,-16,-38.94,59.34,43.54,-30.77,-2.87,0.16,0.43,0.73
29,-0.74,-45.72,69.14,-37.38,4.85,-113.5,0.34,0.64,0.9
30,-29.5,-43.57,58.91,-96.43,-46.27,43.1,0.41,0.79,0.62
31,11.22,-53.93,33.53,55.42,-39.07,-27.2,0.18,0.33,0.64
32,-7.05,-62.96,45.87,10.99,34.82,26.95,0.68,-0.05,0.92
33,6.98,-52.74,48.79,47.08,7.69,38.47,0.31,0.59,0.37
34,9.96,-49.47,60.28,134.29,54.15,20.28,0.36,0.77,0.73
35,5.25,-35.28,92.25,68.15,19.49,75.45,0.4,0.78,0.1
36,19.5,-30.11,107.98,-18.17,-0.55,-22.2,0.76,0.88,0.09
37,-5.7,-30.66,101.11,-104.19,-9.03,-87,0.33,0.59,0.42
38,-22.6,-32.67,72.98,-55.6,-56.76,-3.8,0.61,0.39,0.96
39,-1,-46.69,56.99,22.33,26.88,-71.79,0.45,0.85,0.68
40,-18.5,-39.04,62.11,-55.8,31.25,2.82,0.24,0.39,0.7
41,0.73,-30.34,46.8,15.15,-8.62,-21.25,0.49,0.02,0.96
42,-5.5,-32.35,48.73,61.95,-24.94,-29,0.43,0.52,0.51
43,-7.52,-38.48,63.71,18.82,-55.76,87.18,0.59,0.7,0.56
44,22.67,-52.18,67.48,90.49,41.6,-16.66,0.69,0.43,0.62
45,-4.32,-41.46,88.28,129.58,62.73,76.6,0.34,0.68,0.21
46,19.8,-25.23,119.34,-21.16,-7.31,-4.21,0.84,0.95,-0.09
47,-1,-27.7,111.22,-111.96,7.11,-93.9,0.46,0.62,0.32
48,-24.3,-26.16,80.86,-59.03,-113.62,27,0.69,0.53,0.83
49,7,-54.77,63.98,14.54,41.89,-97.43,0.54,0.78,0.63
50,-25.2,-43.3,66.76,-55.49,-27.19,34,0.12,0.32,0.54
51,8.84,-48.78,51.45,3.57,-14.11,10.81,0.74,0.13,0.88
52,2.8,-51.92,50.53,65.91,-26.47,-34.7,0.66,0.37,0.56
53,-9,-58.22,65.81,23.85,24.2,65.18,0.61,0.83,0.5
54,16.88,-51.16,70.98,49.71,16.73,-2.75,0.61,0.65,0.62
